Sentence,Entities
"After his retreat from Rome,
 Arnold had been protected by the viscounts of Campania, from whom he was extorted by the power of Caesar: the praefect of the city pronounced his sentence:","('Rome', 'GPE'), ('Arnold', 'PERSON'), ('Campania', 'GPE'), ('Caesar', 'PERSON')"
"After so long an interruption, it may not be
 useless to repeat that the successors of Charlemagne and the
 Othos were chosen beyond the Rhine in a national diet; but
 that these princes were content with the humble names of
 kings of Germany and Italy, till they had passed the Alps
 and the Apennine, to seek their Imperial crown on the banks
 of the Tyber. (3)","('Charlemagne', 'PERSON'), ('Othos', 'PERSON'), ('Rhine', 'LOC'), ('Germany', 'GPE'), ('Italy', 'GPE'), ('Alps', 'LOC'), ('Apennine', 'ORG'), ('Imperial', 'ORG'), ('Tyber', 'PRODUCT'), ('3', 'CARDINAL')"
"After some complaint of his silence and neglect, they exhort the former of these princes to pass the Alps, and assume from their hands the Imperial crown.","('Alps', 'LOC'), ('Imperial', 'ORG')"
"After some negotiation with the magistrates, the Roman people were assembled (73) in the square before St. Peter's: the pope of Avignon, John the Twenty-second, was deposed: the choice of his successor was ratified by their consent and applause.","('Roman', 'NORP'), (""St. Peter's"", 'FAC'), ('Avignon', 'GPE'), ('John', 'PERSON'), ('Twenty-second', 'DATE')"
"After the extinction of
 the house of Swabia, they were banished beyond the Alps: and
 their last coronations betrayed the impotence and poverty of
 the Teutonic Caesars. (61)","('Swabia', 'GPE'), ('Alps', 'LOC'), ('Teutonic', 'NORP'), ('61', 'CARDINAL')"
After the retreat of the popes to Avignon they disputed in arms the vacant republic; and the mischiefs of discord were perpetuated by the wretched compromise of electing each year two rival senators.,"('Avignon', 'GPE'), ('two', 'CARDINAL')"
"After the revival of the senate, (43) the
 conscript fathers (if I may use the expression) were
 invested with the legislative and executive power; but their
 views seldom reached beyond the present day; and that day
 was most frequently disturbed by violence and tumult.","('43', 'CARDINAL'), ('the present day', 'DATE'), ('that day', 'DATE')"
"All that has been observed of the greatness of the Colonna will likewise redeemed to the glory of the Ursini, their constant and equal antagonists in the long hereditary feud, which distracted above two hundred and fifty years the ecclesiastical state.","('Colonna', 'PERSON'), ('Ursini', 'NORP'), ('two hundred and fifty years', 'DATE')"
"All the
 spiritual censures and disqualifications were abolished (103)
 by his prudent successors; and the fortune of the house was
 more firmly established by this transient hurricane.","('103', 'CARDINAL')"
"Among the nations who revered the apostolic throne, the tumults of Rome provoked a general indignation; Innocent II.","('Rome', 'GPE'), ('Innocent II', 'PERSON')"
"An insurrection of the people delivered their bishop: the rival families opposed the violence of the Frangipani; and Cencio, who sued for pardon, repented of the failure, rather than of the guilt, of his enterprise.","('Frangipani', 'PERSON'), ('Cencio', 'PERSON')"
"Anarchy, no longer
 tempered by the pastoral care of their bishop, admonished
 the Romans that they were incapable of governing themselves;
 and they sought abroad those blessings which they were
 hopeless of finding at home.","('Romans', 'NORP')"
"And
 sometimes, thundering from the Vatican, they created, judged, and deposed the kings of the world; nor could the proudest Roman be disgraced by submitting to a priest, whose feet were kissed, and whose stirrup was held, by the
 successors of Charlemagne. (6)","('Vatican', 'FAC'), ('Roman', 'NORP'), ('Charlemagne', 'PERSON'), ('6', 'CARDINAL')"
"And it was
 thus, that the shrine of St. Peter was profaned by the
 thoughtless Romans; who pillaged the offerings, and wounded
 the pilgrims, without computing the number and value of
 similar visits, which they prevented by their inhospitable
 sacrilege.","('St. Peter', 'FAC'), ('Romans', 'NORP')"
"And the muse of
 Petrarch inspired a wish, a hope, a prediction, that the generous youth, the son of his venerable hero, would restore Rome and Italy to their pristine glory; that his justice would extirpate the wolves and lions, the serpents and
 bears, who labored to subvert the eternal basis of the
 marble COLUMN. (109)","('Petrarch', 'PERSON'), ('Rome', 'GPE'), ('Italy', 'GPE'), ('109', 'CARDINAL')"
"Arnold of Brescia enjoyed, or
 deplored, the effects of his mission: his reign continued
 above ten years, while two popes, Innocent the Second and
 Anastasius the Fourth, either trembled in the Vatican, or
 wandered as exiles in the adjacent cities.","('Arnold', 'PERSON'), ('Brescia', 'GPE'), ('ten years', 'DATE'), ('two', 'CARDINAL'), ('Second', 'ORDINAL'), ('Anastasius', 'NORP'), ('Fourth', 'ORDINAL'), ('Vatican', 'FAC')"
"As he passed
 through the city, in his road to victory, he received their
 oath of allegiance, lodged in the Lateran palace, and
 smoothed in a short visit the harsh features of his despotic
 character.","('Lateran', 'NORP')"
"As the pope resided at Anagni, without the suspicion of danger, his palace and
 person were assaulted by three hundred horse, who had been secretly levied by William of Nogaret, a French minister, and Sciarra Colonna, of a noble but hostile family of Rome.","('Anagni', 'GPE'), ('three hundred', 'CARDINAL'), ('William of Nogaret', 'PERSON'), ('French', 'NORP'), ('Sciarra Colonna', 'PERSON'), ('Rome', 'GPE')"
"At his choice, four
 or six knights and civilians, his assessors in arms and
 justice, attended the Podesta, (47) who maintained at his own
 expense a decent retinue of servants and horses: his wife,
 his son, his brother, who might bias the affections of the
 judge, were left behind: during the exercise of his office
 he was not permitted to purchase land, to contract an
 alliance, or even to accept an invitation in the house of a
 citizen; nor could he honourably depart till he had satisfied
 the complaints that might be urged against his government.","('four', 'CARDINAL'), ('six', 'CARDINAL'), ('Podesta', 'PERSON'), ('47', 'DATE')"
"Authority of the popes in Rome,","('Rome', 'GPE')"
"Battle of Viterbo, A.D. 1234.","('Viterbo', 'GPE'), ('1234', 'CARDINAL')"
"Before
 his departure, the prudent senator had required the exchange of thirty hostages of the noblest families of Rome: on the news of his danger, and at the prayer of his wife, they were more strictly guarded; and Bologna, in the cause of honour, sustained the thunders of a papal interdict.","('thirty', 'CARDINAL'), ('Rome', 'GPE'), ('Bologna', 'PERSON')"
"Blending in the same
 discourse the texts of Livy and St. Paul, uniting the
 motives of gospel, and of classic, enthusiasm, he admonished
 the Romans, how strangely their patience and the vices of
 the clergy had degenerated from the primitive times of the
 church and the city.","('Livy', 'PERSON'), ('St. Paul', 'GPE'), ('Romans', 'NORP')"
"Both the father and the son were the parents of a
 numerous progeny: their riches, the fruits of usury, were
 shared with the noblest families of the city; and so
 extensive was their alliance, that the grandson of the
 proselyte was exalted by the weight of his kindred to the
 throne of St. Peter.","('St. Peter', 'PERSON')"
"Brancaleone, A.D. 1252-1258.","('Brancaleone', 'GPE'), ('A.D. 1252-1258', 'DATE')"
"But
 in arms, the modern Romans were not above, and in arts, they were far below, the common level of the neighbouring republics.","('Romans', 'NORP')"
"But
 the feeble and disorderly government of Rome was unequal to
 the task of curbing her rebellious sons, who scorned the
 authority of the magistrate within and without the walls.","('Rome', 'GPE')"
"But
 the position of Rome was less favourable, the territory less
 fruitful: the character of the inhabitants was debased by
 indolence and elated by pride; and they fondly conceived
 that the tribute of subjects must forever nourish the
 metropolis of the church and empire.","('Rome', 'GPE')"
"But Lewis forgot his own debility and the prejudices of the times: beyond the precincts of a German camp, his useless phantom was rejected; the Romans despised their own workmanship; the antipope implored the mercy of his lawful sovereign; (75) and the exclusive right of the
 cardinals was more firmly established by this unseasonable attack.","('Lewis', 'PERSON'), ('German', 'NORP'), ('Romans', 'NORP'), ('75', 'CARDINAL')"
"But after the emperors had been divested of their
 prerogatives, after a maxim had been established that the
 vicar of Christ is amenable to no earthly tribunal, each
 vacancy of the holy see might involve Christendom in
 controversy and war.","('Christ', 'PERSON'), ('Christendom', 'NORP')"
"But among, perhaps above, the peers and princes of the city,
 I distinguish the rival houses of COLONNA and URSINI, whose
 private story is an essential part of the annals of modern Rome.","('COLONNA', 'ORG'), ('URSINI', 'ORG'), ('Rome', 'GPE')"
"But as the concurrence of two thirds of the votes had been made necessary, the election was often delayed by the private interest and passions of the cardinals; and while they prolonged their independent reign, the Christian world was left destitute of a head.","('two thirds', 'CARDINAL'), ('Christian', 'NORP')"
"But every Roman prejudice was awakened by the
 name, the language, and the manners, of a Barbarian lord.","('Roman', 'NORP'), ('Barbarian', 'NORP')"
"But in this transient reign,
 the senators of Rome indulged their avarice and ambition:
 their justice was perverted by the interest of their family
 and faction; and as they punished only their enemies, they
 were obeyed only by their adherents.","('Rome', 'GPE')"
"But none of either family had fallen by the sword, till the most renowned champion of the Ursini was surprised and slain by the younger Stephen Colonna. (108)","('Ursini', 'PERSON'), ('Stephen Colonna', 'PERSON'), ('108', 'CARDINAL')"
"But the
 first of the family in fame and merit was the elder Stephen, whom Petrarch loved and esteemed as a hero superior to his own times, and not unworthy of ancient Rome.","('first', 'ORDINAL'), ('Stephen', 'PERSON'), ('Petrarch', 'PERSON'), ('Rome', 'GPE')"
"But the
 regular distribution of the thirty-five tribes, the nice
 balance of the wealth and numbers of the centuries, the
 debates of the adverse orators, and the slow operations of
 votes and ballots, could not easily be adapted by a blind
 multitude, ignorant of the arts, and insensible of the
 benefits, of legal government.","('thirty-five', 'CARDINAL'), ('the centuries', 'DATE')"
"But the Romans forgot, and were forgotten.","('Romans', 'NORP')"
"But the Vatican and Capitol were nourished by the incessant and increasing swarms of pilgrims and suppliants: the pale of Christianity was enlarged, and the
 pope and cardinals were overwhelmed by the judgment of ecclesiastical and secular causes.","('Vatican', 'FAC'), ('Capitol', 'ORG'), ('Christianity', 'NORP')"
"But the favour of the people is less
 permanent than the resentment of the priest; and after the
 heresy of Arnold had been condemned by Innocent the Second,
 (22) in the general council of the Lateran, the magistrates
 themselves were urged by prejudice and fear to execute the
 sentence of the church.","('Arnold', 'PERSON'), ('Second', 'ORDINAL'), ('22', 'DATE'), ('the general council of the Lateran', 'ORG')"
"But the revenge of Adrian was yet
 unsatisfied, and the approaching coronation of Frederic
 Barbarossa was fatal to the bold reformer, who had offended,
 though not in an equal degree, the heads of the church and
 state.","('Adrian', 'PERSON'), ('Frederic\r\n Barbarossa', 'PERSON')"
But the root of mischief was deep and perennial; and a momentary calm was preceded and followed by such tempests as had almost sunk the bark of St. Peter.,"('St. Peter', 'GPE')"
"But the scandals of the tenth century were obliterated by the austere and more dangerous virtues of Gregory the Seventh and his successors; and in the ambitious contests which they maintained for the rights of the church, their
 sufferings or their success must equally tend to increase the popular veneration.","('the tenth century', 'DATE'), ('Gregory the Seventh', 'PERSON')"
"But these splendid and fallacious wishes were not cherished by Conrad the Franconian, whose eyes were fixed on the Holy Land, and who died without visiting Rome soon after his return from the Holy Land.","('Conrad the Franconian', 'PERSON'), ('the Holy Land', 'GPE'), ('Rome', 'GPE'), ('the Holy Land', 'GPE')"
"But they encountered the triple scourge
 of war, pestilence, and famine: many wives and virgins were
 violated in the castles of Italy; and many strangers were
 pillaged or murdered by the savage Romans, no longer
 moderated by the presence of their bishops. (89)","('Italy', 'GPE'), ('Romans', 'NORP'), ('89', 'CARDINAL')"
"But they preached to the winds, and the same principle that weakened the effect, must temper the abuse, of the thunders of the Vatican.","('Vatican', 'FAC')"
"But they were soon distinguished among the nobles of Rome, by the number and bravery of their kinsmen, the strength of their towers, the honours of the senate and sacred college, and the elevation of two popes, Celestin the Third and Nicholas the Third, of their name and lineage. (105)","('Rome', 'GPE'), ('two', 'CARDINAL'), ('Celestin', 'PERSON'), ('Third', 'ORDINAL'), ('Nicholas', 'PERSON'), ('Third', 'ORDINAL'), ('105', 'CARDINAL')"
"By his sentence two nobles of the Annibaldi family
 were executed on a gibbet; and he inexorably demolished, in
 the city and neighbourhood, one hundred and forty towers, the
 strong shelters of rapine and mischief.","('two', 'CARDINAL'), ('Annibaldi', 'PERSON'), ('one hundred and forty', 'CARDINAL')"
"By land,
 by sea, by the Rhone, the position of Avignon was on all
 sides accessible; the southern provinces of France do not
 yield to Italy itself; new palaces arose for the
 accommodation of the pope and cardinals; and the arts of
 luxury were soon attracted by the treasures of the church.","('Rhone', 'LOC'), ('Avignon', 'GPE'), ('France', 'GPE'), ('Italy', 'GPE')"
"By the
 usurpation of Cavae, the Colonna provoked the arms of
 Paschal the Second; but they lawfully held in the Campagna
 of Rome the hereditary fiefs of Zagarola and Colonna; and
 the latter of these towns was probably adorned with some
 lofty pillar, the relic of a villa or temple.","('Cavae', 'GPE'), ('Colonna', 'PERSON'), ('Second', 'ORDINAL'), ('Campagna', 'LOC'), ('Rome', 'GPE'), ('Zagarola', 'GPE'), ('Colonna', 'PERSON')"
"By the conquest of Justinian, we have been recalled to the banks of the Tyber, to the deliverance of the ancient metropolis; but that deliverance was a change, or perhaps an aggravation, of servitude.","('Justinian', 'GPE'), ('Tyber', 'NORP')"
"By the public robbers, whom he had provoked for
 their sake, the Romans were excited to depose and imprison
 their benefactor; nor would his life have been spared, if
 Bologna had not possessed a pledge for his safety.","('Romans', 'NORP'), ('Bologna', 'GPE')"
"By these institutions the Romans were excluded from the election of their prince
 and bishop; and in the fever of wild and precarious liberty, they seemed insensible of the loss of this inestimable privilege.","('Romans', 'NORP')"
"By this wise regulation, all doubt and scandal were removed, and the root of schism was so effectually destroyed, that in a period of six hundred years a double choice has only once divided the unity of the sacred college.","('a period of six hundred years', 'DATE')"
"Cencio Frangipani, (14) a potent and factious baron, burst into the assembly furious and in arms: the cardinals were stripped, beaten, and trampled under foot; and he seized, without pity or respect, the vicar of Christ by the throat.","('Cencio Frangipani', 'PERSON'), ('14', 'DATE'), ('Christ', 'PERSON')"
Character of the Romans by St. Bernard.,"('Character of the Romans', 'PERSON'), ('St. Bernard', 'GPE')"
"Charles of Anjou and Provence, the most
 ambitious and warlike monarch of the age, accepted at the
 same time the kingdom of Naples from the pope, and the
 office of senator from the Roman people. (50)","('Charles', 'PERSON'), ('Anjou', 'GPE'), ('Provence', 'GPE'), ('Naples', 'GPE'), ('Roman', 'NORP'), ('50', 'CARDINAL')"
Conrad III.,"('Conrad III', 'PERSON')"
"Degraded, banished, proscribed, the six brothers, in
 disguise and danger, wandered over Europe without renouncing
 the hope of deliverance and revenge.","('six', 'CARDINAL'), ('Europe', 'LOC')"
"During a short time, the preacher was
 revered as a patriot; and the discontent, or revolt, of
 Brescia against her bishop, was the first fruits of his
 dangerous lessons.","('Brescia', 'GPE'), ('first', 'ORDINAL')"
"During the festival of Easter, while the bishop and the clergy, barefooted and in procession, visited the tombs of the martyrs, they were twice assaulted, at the bridge of St. Angelo, and before the Capitol, with volleys of stones and darts.","('Easter', 'EVENT'), ('St. Angelo', 'GPE'), ('Capitol', 'FAC')"
"During the vacancy of the holy see, the cardinals are prohibited from touching the revenues, or assuming, unless
 in some rare emergency, the government of the church: all  agreements and promises among the electors are formally annulled; and their integrity is fortified by their solemn oath and the prayers of the Catholics.","('Catholics', 'NORP')"
Family of Leo the jew.,"('Family of Leo the jew', 'PERSON')"
Feud of the Colonna and Ursini.,"('Colonna', 'PERSON'), ('Ursini', 'PERSON')"
Frederic I. A.D. 1155.,"('Frederic I. A.D. 1155', 'PERSON')"
"Frederic was convinced by these arguments, or tempted by the desire of the Imperial crown: in the balance of ambition, the innocence or life of an individual is of small account; and their common enemy was sacrificed to a moment of political concord.","('Frederic', 'PERSON'), ('Imperial', 'NORP')"
"From a Roman station, (23) a
 royal villa, a chapter of noble virgins, Zurich had
 gradually increased to a free and flourishing city; where
 the appeals of the Milanese were sometimes tried by the
 Imperial commissaries. (24)","('Roman', 'NORP'), ('23', 'CARDINAL'), ('Zurich', 'GPE'), ('Milanese', 'NORP'), ('Imperial', 'ORG'), ('24', 'CARDINAL')"
"From a city without trade or
 industry, all casual riches will speedily evaporate: but the
 avarice and envy of the next generation solicited Clement
 the Sixth (87) to anticipate the distant period of the
 century.","('Clement', 'PERSON'), ('the Sixth (87', 'DATE'), ('the distant period of the\r\n century', 'DATE')"
"From his school they had probably derived a new article of faith, that the metropolis of the Catholic church is exempt from the penalties of excommunication and interdict.","('Catholic', 'NORP')"
"From the earliest ages, the Capitol had been used as a temple in peace, a fortress in war: after the loss of the city, it maintained a siege against the victorious Gauls, and the sanctuary of the empire was occupied, assaulted, and burnt, in the civil wars of Vitellius and Vespasian. (37)","('Capitol', 'FAC'), ('Gauls', 'NORP'), ('Vitellius', 'GPE'), ('Vespasian', 'NORP'), ('37', 'CARDINAL')"
"From the persecution of the emperors, and the wars of Italy,
 they escaped beyond the Alps into the hospitable bosom of
 France; from the tumults of Rome they prudently withdrew to
 live and die in the more tranquil stations of Anagni,
 Perugia, Viterbo, and the adjacent cities.","('Italy', 'GPE'), ('Alps', 'LOC'), ('France', 'GPE'), ('Rome', 'GPE'), ('Anagni', 'GPE'), ('Perugia', 'GPE'), ('Viterbo', 'GPE')"
"From this master, Arnold most probably imbibed some
 metaphysical definitions of the Trinity, repugnant to the
 taste of the times: his ideas of baptism and the eucharist
 are loosely censured; but a political heresy was the source
 of his fame and misfortunes.","('Arnold', 'PERSON'), ('Trinity', 'LOC')"
"Gelasius was dragged by the hair along the ground, buffeted with blows, wounded with spurs, and bound with an iron chain in the house of his brutal tyrant.","('Gelasius', 'PERSON')"
"Gregory the Seventh, who may be adored or
 detested as the founder of the papal monarchy, was driven
 from Rome, and died in exile at Salerno.","('Gregory', 'PERSON'), ('Seventh', 'ORDINAL'), ('Rome', 'GPE'), ('Salerno', 'GPE')"
"Had the election been always held in the Vatican, the rights
 of the senate and people would not have been violated with
 impunity.","('Vatican', 'FAC')"
"Had the policy of the senate and the discipline of the legions been restored with the Capitol, the divided condition of Italy would have offered the fairest opportunity of a second conquest.","('Capitol', 'ORG'), ('Italy', 'GPE'), ('second', 'ORDINAL')"
"He
 proclaimed a crusade against his personal enemies; their
 estates were confiscated; their fortresses on either side of
 the Tyber were besieged by the troops of St. Peter and those
 of the rival nobles; and after the ruin of Palestrina or
 Praeneste, their principal seat, the ground was marked with
 a ploughshare, the emblem of perpetual desolation.","('Tyber', 'PERSON'), ('St. Peter', 'GPE'), ('Palestrina', 'GPE'), ('Praeneste', 'GPE')"
"He exhorted them to assert the
 inalienable rights of men and Christians; to restore the
 laws and magistrates of the republic; to respect the name of
 the emperor; but to confine their shepherd to the spiritual
 government of his flock. (26)","('Christians', 'NORP'), ('26', 'CARDINAL')"
"He presumed to quote the
 declaration of Christ, that his kingdom is not of this
 world: he boldly maintained, that the sword and the sceptre
 were intrusted to the civil magistrate; that temporal honours
 and possessions were lawfully vested in secular persons;
 that the abbots, the bishops, and the pope himself, must
 renounce either their state or their salvation; and that
 after the loss of their revenues, the voluntary tithes and
 oblations of the faithful would suffice, not indeed for
 luxury and avarice, but for a frugal life in the exercise of
 spiritual labours.","('Christ', 'PERSON')"
"He supported with the same virtue the return of prosperity; and, till the ruin of his declining age, the ancestors, the character, and the children of Stephen Colonna, exalted his dignity in the Roman republic, and at the court of Avignon. and Ursini.","('Stephen Colonna', 'PERSON'), ('Roman', 'NORP'), ('Avignon', 'GPE'), ('Ursini', 'PERSON')"
"He was
 engaged, by promise and affection, to prefer the residence
 of France; and, after dragging his court through Poitou and
 Gascony, and devouring, by his expense, the cities and
 convents on the road, he finally reposed at Avignon, (80)
 which flourished above seventy years (81) the seat of the
 Roman pontiff and the metropolis of Christendom.","('France', 'GPE'), ('Poitou', 'PERSON'), ('Gascony', 'PERSON'), ('Avignon', 'GPE'), ('80', 'CARDINAL'), ('seventy years (81', 'DATE'), ('Roman', 'NORP'), ('Christendom', 'GPE')"
"He was succeeded by Benedict the Eleventh, the mildest of mankind.","('Benedict', 'PERSON'), ('Eleventh', 'DATE')"
"Her
 repentance was tardy and fruitless: after the death of the
 old members, the sacred college was filled with French
 cardinals, (84) who beheld Rome and Italy with abhorrence and
 contempt, and perpetuated a series of national, and even
 provincial, popes, attached by the most indissoluble ties to
 their native country.","('French', 'NORP'), ('84', 'DATE'), ('Rome', 'GPE'), ('Italy', 'GPE')"
"His civil acts were annulled by the
 Roman people, who restored the honours and possessions of the
 Colonna; and some estimate may be formed of their wealth by
 their losses, of their losses by the damages of one hundred
 thousand gold florins which were granted them against the
 accomplices and heirs of the deceased pope.","('Roman', 'NORP'), ('Colonna', 'ORG'), ('one hundred\r\n thousand', 'CARDINAL')"
"His execution, A.D. 1155.","('A.D. 1155', 'DATE')"
"His nephew and successor, Frederic Barbarossa, was more ambitious of the Imperial crown; nor had any of the successors of Otho acquired such absolute sway over the kingdom of Italy.","('Frederic Barbarossa', 'PERSON'), ('Imperial', 'ORG'), ('Otho', 'PERSON'), ('Italy', 'GPE')"
