Sentence,Entities
"A part of the infantry might be enrolled for the service of scouts, pioneers, and archers; but the promiscuous crowd were lost in their own disorder; and we depend not on the eyes and knowledge, but
 on the belief and fancy, of a chaplain of Count Baldwin, (74)
 in the estimate of six hundred thousand pilgrims able to
 bear arms, besides the priests and monks, the women and
 children of the Latin camp.","('Count Baldwin', 'PERSON'), ('74', 'CARDINAL'), ('six hundred thousand', 'CARDINAL'), ('Latin', 'NORP')"
"A pernicious tenet has been imputed to the Mahometans, the
 duty of extirpating all other religions by the sword.","('Mahometans', 'NORP')"
"A pile of dry faggots, four feet high and fourteen long, was erected in the midst of the camp; the flames burnt fiercely to the elevation of thirty cubits; and a narrow path of twelve inches was left for the perilous trial.","('four feet', 'QUANTITY'), ('fourteen', 'CARDINAL'), ('thirty cubits', 'QUANTITY'), ('twelve inches', 'QUANTITY')"
"A private letter of Stephen of Chartres attests his admiration of the emperor, the most excellent and liberal of men, who taught him to believe that he was a favourite, and promised to educate and
 establish his youngest son.","('Stephen of Chartres', 'PERSON')"
"A repetition of the old complaint of
 famine may be imputed in some degree to the voracious or
 disorderly appetite of the Franks; but the stony soil of
 Jerusalem is almost destitute of water; the scanty springs
 and hasty torrents were dry in the summer season; nor was
 the thirst of the besiegers relieved, as in the city, by the
 artificial supply of cisterns and aqueducts.","('Franks', 'NORP'), ('Jerusalem', 'GPE')"
"A scanty
 supply of provisions was rudely demanded, forcibly seized,
 and greedily consumed; and on the first quarrel, the
 crusaders gave a loose to indignation and revenge.","('first', 'ORDINAL')"
"A secret correspondence, for their
 mutual interest, was soon established between Phirouz and
 the prince of Tarento; and Bohemond declared in the council
 of the chiefs, that he could deliver the city into their
 hands.","('Phirouz', 'PERSON'), ('Tarento', 'PERSON'), ('Bohemond', 'PERSON')"
"A session of eight days produced some useful or edifying canons for the reformation of manners; a severe censure was pronounced against the license of private war; the Truce of God (16) was confirmed, a suspension of hostilities during four days of the week; women and priests were placed under the safeguard of the church; and a protection of three years was extended to husbandmen and merchants, the defenceless victims of military rapine.","('eight days', 'DATE'), ('16', 'CARDINAL'), ('four days of the week', 'DATE'), ('three years', 'DATE')"
"A single knight could impart, according to his
 judgment, the character which he received; and the warlike
 sovereigns of Europe derived more glory from this personal
 distinction than from the lustre of their diadem.","('Europe', 'LOC')"
"A small remnant of the pilgrims, who passed the Bosphorus,
 was permitted to visit the holy sepulchre.","('Bosphorus', 'LOC')"
"A third court was
 instituted for their use, of limited and domestic
 jurisdiction: the sworn members were Syrians, in blood,
 language, and religion; but the office of the president (in
 Arabic, of the rais) was sometimes exercised by the viscount
 of the city.","('third', 'ORDINAL'), ('Syrians', 'NORP'), ('Arabic', 'LANGUAGE')"
"About a third of the
 naked fugitives (and the hermit Peter was of the number)
 escaped to the Thracian mountains; and the emperor, who
 respected the pilgrimage and succour of the Latins, conducted
 them by secure and easy journeys to Constantinople, and
 advised them to await the arrival of their brethren.","('About a third', 'CARDINAL'), ('Peter', 'PERSON'), ('Thracian', 'NORP'), ('Latins', 'NORP'), ('Constantinople', 'GPE')"
"About twenty years after the conquest of Jerusalem by the Turks, the holy sepulchre was visited by Peter the Hermit.","('About twenty years', 'DATE'), ('Jerusalem', 'GPE'), ('Turks', 'NORP'), ('Peter the Hermit', 'PERSON')"
"Above four
 hundred years before the first crusade, the eastern and
 western provinces of the Roman empire had been acquired
 about the same time, and in the same manner, by the
 Barbarians of Germany and Arabia.","('four\r\n hundred years', 'DATE'), ('first', 'ORDINAL'), ('Roman', 'NORP'), ('Barbarians', 'NORP'), ('Germany', 'GPE'), ('Arabia', 'GPE')"
"Abroad in enterprise and pilgrimage, at home
 in martial exercise, the warriors of every country were
 perpetually associated; and impartial taste must prefer a
 Gothic tournament to the Olympic games of classic antiquity.
 (57)","('Gothic', 'NORP'), ('Olympic', 'EVENT'), ('57', 'CARDINAL')"
"According to the
 feudal jurisprudence, the principal states and subordinate
 baronies descended in the line of male and female
 succession: (123) but the children of the first conquerors,
 (124) a motley and degenerate race, were dissolved by the
 luxury of the climate; the arrival of new crusaders from
 Europe was a doubtful hope and a casual event.","('123', 'CARDINAL'), ('first', 'ORDINAL'), ('124', 'CARDINAL'), ('Europe', 'LOC')"
"Adhemar, bishop of Puy,
 who excelled both in council and action, had been swept away
 in the last plague at Antioch: the remaining ecclesiastics
 preserved only the pride and avarice of their character; and
 their seditious clamours had required that the choice of a
 bishop should precede that of a king.","('Adhemar', 'PERSON'), ('Puy', 'PERSON'), ('Antioch', 'GPE')"
"After a long march and painful abstinence,
 the troops of Godfrey encamped in the plains of Thrace; they
 heard with indignation, that their brother, the count of
 Vermandois, was imprisoned by the Greeks; and their
 reluctant duke was compelled to indulge them in some freedom
 of retaliation and rapine.","('Godfrey', 'PERSON'), ('Thrace', 'LOC'), ('Vermandois', 'PERSON'), ('Greeks', 'NORP')"
"After an easy and pleasant journey
 through Lombardy, from Turin to Aquileia, Raymond and his
 provincials marched forty days through the savage country of
 Dalmatia (59) and Sclavonia.","('Lombardy', 'GPE'), ('Turin', 'GPE'), ('Aquileia', 'GPE'), ('Raymond', 'PERSON'), ('forty days', 'DATE'), ('Dalmatia', 'GPE'), ('59', 'CARDINAL'), ('Sclavonia', 'PERSON')"
"After seventy thousand Moslems had been put to the
 sword, and the harmless Jews had been burnt in their
 synagogue, they could still reserve a multitude of captives,
 whom interest or lassitude persuaded them to spare.","('seventy thousand', 'CARDINAL'), ('Moslems', 'NORP'), ('Jews', 'NORP')"
"After suspending before the holy sepulchre the sword
 and standard of the sultan, the new king (he deserves the
 title) embraced his departing companions, and could retain
 only with the gallant Tancred three hundred knights, and two
 thousand foot-soldiers for the defence of Palestine.","('three hundred', 'CARDINAL'), ('two\r\n thousand foot', 'QUANTITY'), ('Palestine', 'GPE')"
"After the confession and absolution of their sins, the champions of the cross were dismissed with a superfluous admonition to invite their countrymen and friends; and their departure for the Holy Land was fixed to the festival of the Assumption, the fifteenth of August, of the ensuing year. (19)
Justice of the crusades?","('the Holy Land', 'GPE'), ('the Assumption', 'EVENT'), ('the fifteenth of August', 'DATE'), ('the ensuing year', 'DATE'), ('19', 'CARDINAL')"
"After the reduction of the maritime cities of Laodicea,
 Tripoli, Tyre, and Ascalon, (120) which were powerfully
 assisted by the fleets of Venice, Genoa, and Pisa, and even
 of Flanders and Norway, (121) the range of sea-coast from
 Scanderoon to the borders of Egypt was possessed by the
 Christian pilgrims.","('Laodicea', 'GPE'), ('Tripoli', 'GPE'), ('Tyre', 'GPE'), ('Ascalon', 'GPE'), ('120', 'CARDINAL'), ('Venice', 'GPE'), ('Genoa', 'GPE'), ('Pisa', 'GPE'), ('Flanders', 'GPE'), ('Norway', 'GPE'), ('121', 'CARDINAL'), ('Scanderoon', 'GPE'), ('Egypt', 'GPE'), ('Christian', 'NORP')"
"Against the private wars of the Barbarians, their bloody
 tournaments, licentious love, and judicial duels, the popes
 and synods might ineffectually thunder.","('Barbarians', 'NORP')"
"Aladin, or Iftikhar, the
 caliph's lieutenant, was entrusted with the defence: his
 policy strove to restrain the native Christians by the dread
 of their own ruin and that of the holy sepulchre; to animate
 the Moslems by the assurance of temporal and eternal
 rewards.","('Aladin', 'PERSON'), ('Iftikhar', 'PERSON'), ('Christians', 'NORP'), ('Moslems', 'NORP')"
Alexius dismissed the challenger with some prudent advice for his conduct in the Turkish warfare; and history repeats with pleasure this lively example of the manners of his age and country.,"('Alexius', 'PERSON'), ('Turkish', 'NORP')"
"Alexius esteemed his virtues, deservedly
 named him the champion of the empire, and dignified his
 homage with the filial name and the rights of adoption. (67)","('Alexius', 'PERSON')"
"Amidst the slaves of Asia,
 unconscious of the lesson or example, a model of political
 liberty was introduced; and the laws of the French kingdom
 are derived from the purest source of equality and justice.","('Asia', 'LOC'), ('French', 'NORP')"
"Among the Turks and Saracens, the idolaters of
 Europe were rendered more odious by the name and reputation
 of Cannibals; the spies, who introduced themselves into the
 kitchen of Bohemond, were shown several human bodies turning
 on the spit: and the artful Norman encouraged a report,
 which increased at the same time the abhorrence and the
 terror of the infidels. (79)
Siege of Nice, A.D. 1097,May 14-June 20.","('Turks', 'NORP'), ('Saracens', 'NORP'), ('Europe', 'LOC'), ('Cannibals', 'NORP'), ('Bohemond', 'GPE'), ('Norman', 'PERSON'), ('A.D. 1097', 'DATE'), ('May 14-June 20', 'DATE')"
"Among the causes which enfranchised the plebeians from the
 yoke of feudal tyranny, the institution of cities and
 corporations is one of the most powerful; and if those of
 Palestine are coeval with the first crusade, they may be
 ranked with the most ancient of the Latin world.","('Palestine', 'GPE'), ('first', 'ORDINAL'), ('Latin', 'NORP')"
"Among the chiefs, three
 heroes may be found without fear or reproach: Godfrey of
 Bouillon was supported by his magnanimous piety; Bohemond by
 ambition and interest; and Tancred declared, in the true
 spirit of chivalry, that as long as he was at the head of
 forty knights, he would never relinquish the enterprise of
 Palestine.","('three', 'CARDINAL'), ('Godfrey', 'PERSON'), ('Bouillon', 'PERSON'), ('Bohemond', 'PERSON'), ('Tancred', 'PERSON'), ('forty', 'CARDINAL'), ('Palestine', 'GPE')"
"An intercourse of epistles
 and embassies, which rose and fell with the events of war,
 was maintained between the throne of Cairo and the camp of
 the Latins; and their adverse pride was the result of
 ignorance and enthusiasm.","('Cairo', 'GPE'), ('Latins', 'NORP')"
"Another Robert was
 count of Flanders, a royal province, which, in this century,
 gave three queens to the thrones of France, England, and
 Denmark: he was surnamed the Sword and Lance of the
 Christians; but in the exploits of a soldier he sometimes
 forgot the duties of a general.","('Robert', 'PERSON'), ('Flanders', 'GPE'), ('this century', 'DATE'), ('three', 'CARDINAL'), ('France', 'GPE'), ('England', 'GPE'), ('Denmark', 'GPE'), ('Lance', 'PERSON'), ('Christians', 'NORP')"
"Another class of subjects, the Syrians, (142)
 or Oriental Christians, were oppressed by the zeal of the
 clergy, and protected by the toleration of the state.","('Syrians', 'NORP'), ('142', 'CARDINAL'), ('Oriental Christians', 'NORP')"
"As Robert of
 Normandy rode against his antagonist,  and that head was instantly cloven to the breast by the resistless stroke of his descending falchion.","('Robert', 'PERSON'), ('Normandy', 'GPE')"
"As long as the horses were
 fresh, and the quivers full, Soliman maintained the
 advantage of the day; and four thousand Christians were
 pierced by the Turkish arrows.","('Soliman', 'PERSON'), ('four thousand', 'CARDINAL'), ('Christians', 'NORP'), ('Turkish', 'NORP')"
"As the manners of the Christians were relaxed, their
 discipline of penance (22) was enforced; and with the
 multiplication of sins, the remedies were multiplied.","('Christians', 'NORP'), ('22', 'CARDINAL')"
"As the pilgrims
 passed over a desert, where a draught of water is exchanged
 for silver, they were tormented by intolerable thirst; and
 on the banks of the first rivulet, their haste and
 intemperance were still more pernicious to the disorderly
 throng.","('first', 'ORDINAL')"
"Ascanius, which stretches several
 miles to the westward of the city.","('Ascanius', 'GPE'), ('several\r\n miles', 'QUANTITY')"
"At
 the voice of their pastor, the robber, the incendiary, the
 homicide, arose by thousands to redeem their souls, by
 repeating on the infidels the same deeds which they had
 exercised against their Christian brethren; and the terms of
 atonement were eagerly embraced by offenders of every rank
 and denomination.","('thousands', 'CARDINAL'), ('Christian', 'NORP')"
"At Clermont, in the territories of the count of Auvergne, (13) the pope might brave with impunity the resentment of Philip; and the council which he convened in that city was not less numerous or respectable than the synod of Placentia. (14)","('Clermont', 'GPE'), ('Auvergne', 'LOC'), ('13', 'CARDINAL'), ('Philip', 'PERSON'), ('Placentia', 'PERSON'), ('14', 'CARDINAL')"
"At Verdun,
 Treves, Mentz, Spires, Worms, many thousands of that unhappy
 people were pillaged and massacred: (37) nor had they felt a
 more bloody stroke since the persecution of Hadrian.","('Verdun', 'FAC'), ('Treves', 'FAC'), ('Mentz', 'GPE'), ('Spires', 'FAC'), ('many thousands', 'CARDINAL'), ('37', 'CARDINAL'), ('Hadrian', 'PERSON')"
"At an immeasurable distance below the nobles, the burgesses, and the strangers, the Assise of Jerusalem condescends to mention the villains and slaves, the peasants of the land and the captives of war, who were almost equally considered as the objects of property.","('Jerusalem', 'GPE')"
"At the end of seven
 months, after the ruin of their cavalry, and an enormous
 loss by famine, desertion and fatigue, the progress of the
 crusaders was imperceptible, and their success remote, if
 the Latin Ulysses, the artful and ambitious Bohemond, had
 not employed the arms of cunning and deceit.","('the end of seven\r\n months', 'DATE'), ('the Latin Ulysses', 'LOC'), ('Bohemond', 'PERSON')"
"At the head of a hundred thousand men, he declared that he was the soldier and servant of Christ alone, and that the Greek might be satisfied with an equal treaty of alliance and friendship.","('a hundred thousand', 'CARDINAL'), ('Christ', 'PERSON'), ('Greek', 'NORP')"
"At the head of the Turkish emirs,
 Baghisian, a veteran chief, commanded in the place: his
 garrison was composed of six or seven thousand horse, and
 fifteen or twenty thousand foot: one hundred thousand
 Moslems are said to have fallen by the sword; and their
 numbers were probably inferior to the Greeks, Armenians, and
 Syrians, who had been no more than fourteen years the slaves
 of the house of Seljuk.","('Turkish', 'NORP'), ('Baghisian', 'PERSON'), ('six', 'CARDINAL'), ('seven thousand', 'CARDINAL'), ('fifteen', 'CARDINAL'), ('twenty thousand foot', 'QUANTITY'), ('one hundred thousand', 'CARDINAL'), ('Moslems', 'NORP'), ('Greeks', 'NORP'), ('Armenians', 'NORP'), ('Syrians', 'NORP'), ('no more than fourteen years', 'DATE'), ('Seljuk', 'PERSON')"
"At the sad tale of the misery and perils of their Eastern brethren, the assembly burst into tears; the most eager champions declared their readiness to march; and the Greek ambassadors were dismissed with the assurance of a speedy and powerful succour.","('Eastern', 'NORP'), ('Greek', 'NORP')"
"Baldwin accepted the character of his son and champion: but
 no sooner was he introduced into the city, than he inflamed
 the people to the massacre of his father, occupied the
 throne and treasure, extended his conquests over the hills
 of Armenia and the plain of Mesopotamia, and founded the
 first principality of the Franks or Latins, which subsisted
 fifty-four years beyond the Euphrates. (89)
Seige of Antioch, A.D. 1097, October 21- A.D. 1098, June 3..","('Baldwin', 'PERSON'), ('Armenia', 'GPE'), ('Mesopotamia', 'LOC'), ('first', 'ORDINAL'), ('Franks', 'NORP'), ('Latins', 'NORP'), ('fifty-four years', 'DATE'), ('Euphrates', 'LOC'), ('Seige', 'PERSON'), ('Antioch', 'GPE'), ('1097', 'CARDINAL'), ('October 21- A.D. 1098', 'DATE'), ('June 3', 'DATE')"
"Baldwin founds the principality of Edessa, A.D. 1097-1151.","('Baldwin', 'PERSON'), ('Edessa', 'GPE'), ('1097-1151', 'DATE')"
"Baldwin was
 established at Edessa, and Bohemond at Antioch; and two
 Roberts, the duke of Normandy (114) and the count of
 Flanders, preferred their fair inheritance in the West to a
 doubtful competition or a barren sceptre.","('Baldwin', 'PERSON'), ('Edessa', 'ORG'), ('Bohemond', 'PERSON'), ('Antioch', 'GPE'), ('two', 'CARDINAL'), ('Roberts', 'PERSON'), ('Normandy', 'GPE'), ('114', 'CARDINAL'), ('Flanders', 'PERSON'), ('West', 'LOC')"
"Bareheaded and barefoot, with
 contrite hearts, and in an humble posture, they ascended the
 hill of Calvary, amidst the loud anthems of the clergy;
 kissed the stone which had covered the Saviour of the world;
 and bedewed with tears of joy and penitence the monument of
 their redemption.","('Calvary', 'GPE')"
"Battle of Ascalon, A.D. 1099, August 12.","('Ascalon', 'GPE'), ('A.D. 1099', 'DATE'), ('August 12', 'DATE')"
"Battle of Dorylaeum, A.D. 1097, July 4.
 Soliman was rather provoked than dismayed by the loss of his
 capital: he admonished his subjects and allies of this
 strange invasion of the Western Barbarians; the Turkish
 emirs obeyed the call of loyalty or religion; the Turkman
 hordes encamped round his standard; and his whole force is
 loosely stated by the Christians at two hundred, or even
 three hundred and sixty thousand horse.","('Dorylaeum', 'GPE'), ('A.D. 1097', 'DATE'), ('July 4', 'DATE'), ('Soliman', 'PERSON'), ('the Western Barbarians', 'NORP'), ('Turkish', 'NORP'), ('Turkman', 'NORP'), ('Christians', 'NORP'), ('two hundred', 'CARDINAL'), ('three hundred and sixty thousand', 'CARDINAL')"
"Before the Franks could enter Syria, the summer, and even
 the autumn, were completely wasted: the siege of Antioch, or
 the separation and repose of the army during the winter
 season, was strongly debated in their council: the love of
 arms and the holy sepulchre urged them to advance; and
 reason perhaps was on the side of resolution, since every
 hour of delay abates the fame and force of the invader, and
 multiplies the resources of defensive war.","('Franks', 'PERSON'), ('Syria', 'GPE'), ('Antioch', 'GPE'), ('the winter\r\n season', 'DATE'), ('every\r\n hour', 'TIME')"
"Before this city, the French princes
 occupied their stations, and prosecuted their attacks
 without correspondence or subordination: emulation prompted
 their valour; but their valour was sullied by cruelty, and
 their emulation degenerated into envy and civil discord.","('French', 'NORP')"
"Besides a nameless and
 unaccounted multitude, three thousand Pagan knights were
 slain in the battle and pursuit; the camp of Soliman was
 pillaged; and in the variety of precious spoil, the
 curiosity of the Latins was amused with foreign arms and
 apparel, and the new aspect of dromedaries and camels.","('three thousand', 'CARDINAL'), ('Pagan', 'NORP'), ('Soliman', 'GPE'), ('Latins', 'NORP')"
"Besides an
 honest sympathy for their brethren, the Latins had a right
 and interest in the support of Constantinople, the most
 important barrier of the West; and the privilege of defence
 must reach to prevent, as well as to repel, an impending
 assault.","('Latins', 'NORP'), ('Constantinople', 'GPE'), ('West', 'LOC')"
"Besides his court and council of Roman cardinals, he was supported by thirteen archbishops and two hundred and
 twenty-five bishops: the number of mitred prelates was computed at four hundred; and the fathers of the church were blessed by the saints and enlightened by the doctors of the age.","('Roman', 'NORP'), ('thirteen', 'CARDINAL'), ('two hundred and\r\n twenty-five', 'CARDINAL'), ('four hundred', 'CARDINAL')"
"Between the age of Charlemagne and that of the crusades, a
 revolution had taken place among the Spaniards, the Normans,
 and the French, which was gradually extended to the rest of
 Europe.","('Charlemagne', 'PERSON'), ('Spaniards', 'NORP'), ('Normans', 'NORP'), ('French', 'NORP'), ('Europe', 'LOC')"
"Between the frontiers of Austria and the seat of the Byzantine monarchy, the crusaders were compelled to traverse an interval of six hundred miles; the wild and desolate
 countries of Hungary (38) and Bulgaria.","('Austria', 'GPE'), ('Byzantine', 'NORP'), ('six hundred miles', 'QUANTITY'), ('Hungary', 'GPE'), ('38', 'CARDINAL'), ('Bulgaria', 'GPE')"
Bohemond and Tancred.,"('Bohemond', 'PERSON'), ('Tancred', 'PERSON')"
"Bohemond had arms and vessels, and foresight and
 discipline; and his name was not forgotten in the provinces
 of Epirus and Thessaly.","('Bohemond', 'PERSON'), ('Epirus', 'GPE'), ('Thessaly', 'GPE')"
"Both nations had imbibed the rudiments of
 Christianity; the Hungarians were ruled by their native
 princes; the Bulgarians by a lieutenant of the Greek
 emperor; but, on the slightest provocation, their ferocious
 nature was rekindled, and ample provocation was afforded by
 the disorders of the first pilgrims Agriculture must have
 been unskilful and languid among a people, whose cities were
 built of reeds and timber, which were deserted in the summer
 season for the tents of hunters and shepherds.","('Christianity', 'NORP'), ('Hungarians', 'NORP'), ('Bulgarians', 'NORP'), ('Greek', 'NORP'), ('first', 'ORDINAL'), ('the summer\r\n season', 'DATE')"
"But a law, however venerable be the sanction, cannot suddenly transform the temper of the times; and the benevolent efforts of Urban deserve the less praise, since he labored to appease some domestic quarrels that he might spread the flames of war from the Atlantic to the Euphrates.","('Urban', 'NORP'), ('Atlantic', 'LOC'), ('Euphrates', 'LOC')"
"But an
 incurable jealousy still rankled in the minds of the two
 nations, who despised each other as slaves and Barbarians.","('two', 'CARDINAL'), ('Barbarians', 'NORP')"
"But at the time of the crusade, the inheritance
 of Malek Shaw was disputed by his four sons; their private
 ambition was insensible of the public danger; and, in the
 vicissitudes of their fortune, the royal vassals were
 ignorant, or regardless, of the true object of their
 allegiance.","('Malek Shaw', 'PERSON'), ('four', 'CARDINAL')"
"But he claimed the sovereignty of Antioch as the reward of his service; and the proposal which had been rejected by the envy, was at length extorted from the distress, of his equals.","('Antioch', 'GPE')"
"But in their most dissolute
 period, the knights of their hospital and temple maintained
 their fearless and fanatic character: they neglected to
 live, but they were prepared to die, in the service of
 Christ; and the spirit of chivalry, the parent and offspring
 of the crusades, has been transplanted by this institution
 from the holy sepulchre to the Isle of Malta. (131)
Assise of Jerusalem, A.D. 1099-1369.","('the Isle of Malta', 'GPE'), ('131', 'CARDINAL'), ('Jerusalem', 'GPE'), ('1099-1369', 'CARDINAL')"
"But in this visit of piety and pleasure,
 they neglected to secure the season, and the means of their
 embarkation: the winter was insensibly lost: their troops
 were scattered and corrupted in the towns of Italy.","('Italy', 'GPE')"
"But it
 cannot be denied, that the Oriental churches are depressed
 under their iron yoke; that, in peace and war, they assert a
 divine and indefeasible claim of universal empire; and that,
 in their orthodox creed, the unbelieving nations are
 continually threatened with the loss of religion or liberty.","('Oriental', 'NORP')"
"But it
 was easier for him to extort the praise of the Infidels,
 than to preserve the love of his subjects and associates.","('Infidels', 'NORP')"
"But the
 firmest bulwark of Jerusalem was founded on the knights of
 the Hospital of St. John, (128) and of the temple of Solomon;
 (129) on the strange association of a monastic and military
 life, which fanaticism might suggest, but which policy must
 approve.","('Jerusalem', 'GPE'), ('the Hospital of St. John', 'ORG'), ('128', 'CARDINAL'), ('Solomon', 'PERSON'), ('129', 'CARDINAL')"
"But the Turks could protract their
 resistance and secure their escape, as long as they were
 masters of the Lake (82)","('Turks', 'NORP'), ('82', 'CARDINAL')"
"But the appellation of the Great was
 applied, not so much to his merit or possessions, (though
 neither were contemptible,) as to the royal birth of the
 brother of the king of France. (46)","('France', 'GPE')"
"But the citadel still refused to surrender; and the victims
 themselves were speedily encompassed and besieged by the
 innumerable forces of Kerboga, prince of Mosul, who, with
 twenty-eight Turkish emirs, advanced to the deliverance of
 Antioch.","('Kerboga', 'PERSON'), ('Mosul', 'GPE'), ('twenty-eight', 'CARDINAL'), ('Turkish', 'NORP'), ('Antioch', 'GPE')"
"But the count of
 Vermandois was produced as a captive; his foremost vessels
 were scattered by a tempest; and his person, against the law
 of nations, was detained by the lieutenants of Alexius.","('Vermandois', 'PERSON'), ('Alexius', 'PERSON')"
"But the count of Tholouse and Provence was
 suspected of a voluntary indisposition; the duke of Normandy
 was recalled from the sea-shore by the censures of the
 church: Hugh the Great, though he led the vanguard of the
 battle, embraced an ambiguous opportunity of returning to
 France and Stephen, count of Chartres, basely deserted the
 standard which he bore, and the council in which he
 presided.","('Tholouse', 'PERSON'), ('Provence', 'GPE'), ('Normandy', 'GPE'), ('Hugh the Great', 'PERSON'), ('France', 'GPE'), ('Stephen', 'PERSON'), ('Chartres', 'PERSON')"
"But the emperor's party was crushed in Italy by the arms of the Normans and the Countess Mathilda; and the long quarrel had been recently envenomed by the revolt of his son Conrad and the shame of his wife, (5) who, in the synods of Constance and Placentia, confessed the manifold prostitutions to which she had been exposed by a husband regardless of her honour and his own.","('Italy', 'GPE'), ('Normans', 'NORP'), ('Mathilda', 'PERSON'), ('Conrad', 'PERSON'), ('Constance', 'PERSON'), ('Placentia', 'PERSON')"
"But the glory or reproach of executing, though not in person, this holy enterprise, was reserved for Urban the Second, (4) the most faithful of his disciples.","('Second', 'ORDINAL'), ('4', 'CARDINAL')"
"But the holy wars which have been waged in every
 climate of the globe, from Egypt to Livonia, and from Peru
 to Hindostan, require the support of some more general and
 flexible tenet.","('Egypt', 'GPE'), ('Livonia', 'GPE'), ('Peru', 'GPE'), ('Hindostan', 'GPE')"
"But the name and nature of a holy war demands a more rigorous scrutiny; nor can we hastily believe, that the servants of the Prince of Peace would unsheathe the sword of destruction, unless the motive were pure, the quarrel legitimate, and the necessity inevitable.","('the Prince of Peace', 'PERSON')"
"But the reality or the report of such gigantic prowess (92) must have taught the
 Moslems to keep within their walls: and against those walls of earth or stone, the sword and the lance were unavailing weapons.","('92', 'CARDINAL'), ('Moslems', 'NORP')"
"But the rigid
 execution of these laws would have depopulated the palace,
 the camp, and the city; the Barbarians of the West believed
 and trembled; but nature often rebelled against principle;
 and the magistrate labored without effect to enforce the
 jurisdiction of the priest.","('Barbarians', 'NORP'), ('West', 'LOC')"
"But the same Christians were the
 enemies of the prophet; and from the overthrow of Nice and
 Antioch, the motive of their enterprise, which was gradually
 understood, would urge them forwards to the banks of the
 Jordan, or perhaps of the Nile.","('Christians', 'NORP'), ('Nice', 'GPE'), ('Antioch', 'GPE'), ('Jordan', 'GPE'), ('Nile', 'LOC')"
"But this salutary purpose might have been
 accomplished by a moderate succour; and our calmer reason
 must disclaim the innumerable hosts, and remote operations,
 which overwhelmed Asia and depopulated Europe.","('Asia', 'LOC'), ('Europe', 'LOC')"
"But, after weighing the motives
 and the events, the virtuous duke was content to pity the
 crimes and misfortunes of his worthless brethren; and his
 twelve deputies, the messengers of peace, requested in his
 name a free passage and an equal market.","('twelve', 'CARDINAL')"
"By
 his skill and diligence, Alexius prevented the union of any
 two of the confederate armies at the same moment under the
 walls of Constantinople; and before the feast of the
 Pentecost not a Latin pilgrim was left on the coast of
 Europe.","('Alexius', 'PERSON'), ('two', 'CARDINAL'), ('Constantinople', 'GPE'), ('Pentecost', 'EVENT'), ('Latin', 'NORP'), ('Europe', 'LOC')"
