Sentence,Entities
"After the
 siege of Perisabor the firmness of the emperor was exercised
 by the insolent avarice of the army, who loudly complained
 that their services were rewarded by a trifling donative of
 one hundred pieces of silver.","('Perisabor', 'GPE'), ('one hundred', 'CARDINAL')"
"After this discourse, which Julian pronounced in a firm and gentle tone of voice, he distributed, by a military testament, (97) the remains of his  private fortune; and making some inquiry why Anatolius was not present, he understood, from the answer of Sallust, that Anatolius was killed; and bewailed, with amiable inconsistency, the loss of his friend.","('Julian', 'PERSON'), ('97', 'CARDINAL'), ('Anatolius', 'PERSON'), ('Sallust', 'PERSON'), ('Anatolius', 'PERSON')"
"Alexander was
 transformed into Diogenes—the philosopher was degraded
 into a priest.","('Alexander', 'PERSON'), ('Diogenes', 'PERSON')"
"Ammianus has delineated in lively colours the scene of universal despair, which he seems to have viewed with an eye of compassion.(125)","('Ammianus', 'PERSON')"
"As far
 as the confines of India and Scythia, the satraps of the
 distant provinces were ordered to assemble their troops, and
 to march, without delay, to the assistance of their monarch.","('India', 'GPE'), ('Scythia', 'GPE')"
"As he examined the exterior fortifications of
 Maogamalcha, two Persians, devoting themselves for their
 country, suddenly rushed upon him with drawn scimitars: the
 emperor dexterously received their blows on his uplifted
 shield; and, with a steady and well-aimed thrust, laid one
 of his adversaries dead at his feet.","('Maogamalcha', 'PERSON'), ('two', 'CARDINAL'), ('Persians', 'NORP'), ('one', 'CARDINAL')"
"As he had minutely studied the operations of Trajan
 in the same country, he soon recollected that his warlike
 predecessor had dug a new and navigable canal, which,
 leaving Coche on the right hand, conveyed the waters of the
 NaharMalcha into the river Tigris at some distance above the
 cities.","('Trajan', 'PERSON'), ('Coche', 'PERSON'), ('NaharMalcha', 'GPE'), ('Tigris', 'LOC')"
"As it became necessary to transport the Roman army over the
 Tigris, another labour presented itself, of less toil, but
 of more danger, than the preceding expedition.","('Roman', 'NORP'), ('Tigris', 'LOC')"
"As long as the Romans seemed to advance into the country,
 their march was observed and insulted from a distance by
 several bodies of Persian cavalry; who, showing themselves,
 sometimes in loose, and sometimes in closer order faintly
 skirmished with the advanced guards.","('Romans', 'NORP'), ('Persian', 'NORP')"
"As soon as the Persian monarch was 
 informed that the throne of Constantius was filled by a
 prince of a very different character, he condescended to
 make some artful or perhaps sincere overtures towards a
 negotiation of peace.","('Persian', 'NORP'), ('Constantius', 'PERSON')"
"As soon as the Romans had landed on the western bank, they
 were delivered from the hostile pursuit of the barbarians;
 but in a laborious march of two hundred miles over the
 plains of Mesopotamia they endured the last extremities of
 thirst and hunger.","('Romans', 'NORP'), ('two hundred miles', 'QUANTITY'), ('Mesopotamia', 'LOC')"
"As soon as the feast was ended, the voice of Mercury proclaimed the will of Jupiter, that a celestial crown should be the reward of superior merit.","('Mercury', 'PERSON'), ('Jupiter', 'LOC')"
"As soon as they
 possessed a more equal field, Julian, who with his light
 infantry had led the attack,(69) darted through the ranks a  skilful and experienced eye; his bravest soldiers, according to the precepts of Homer,(70) were distributed in the front 
 and rear; and all the trumpets of the Imperial army sounded
 to battle.","('Julian', 'PERSON'), ('69', 'DATE'), ('Homer', 'PERSON'), ('70', 'CARDINAL'), ('Imperial', 'NORP')"
"As the
 Romans continued their march, their long array, which was
 forced to bend or divide, according to the varieties of the
 ground, afforded frequent and favourable opportunities to
 their vigilant enemies.","('Romans', 'NORP')"
"As the price of his disgraceful concessions, the emperor
 might perhaps have stipulated that the camp of the hungry
 Romans should be plentifully supplied, (116) and that they 
 should be permitted to pass the Tigris on the bridge which
 was constructed by the hands of the Persians.","('Romans', 'NORP'), ('116', 'CARDINAL'), ('Tigris', 'LOC'), ('Persians', 'NORP')"
"As they exclaimed,(93) a cloud of darts and 
 arrows was discharged from the flying squadrons, and a
 javelin, after razing the skin of his arm, transpierced the
 ribs, and fixed in the inferior part of the liver.","('93', 'CARDINAL')"
"At
 length, as the only practicable measure, he embraced the
 resolution of directing his steps towards the banks of the
 Tigris, with the design of saving the army by a hasty march
 to the confines of Corduene, a fertile and friendly
 province, which acknowledged the sovereignty of Rome.","('Tigris', 'LOC'), ('Corduene', 'GPE'), ('Rome', 'GPE')"
"At Thilsaphata (118) the emperor most 
 graciously received the generals of Mesopotamia, and the
 remains of a once flourishing army at length reposed
 themselves under the walls of Nisibis.","('Thilsaphata', 'GPE'), ('118', 'CARDINAL'), ('Mesopotamia', 'GPE'), ('Nisibis', 'PERSON')"
"At the 
 very time when he declined the siege of Ctesiphon, he
 rejected, with obstinacy and disdain, the most flattering
 offers of a negotiation of peace.","('Ctesiphon', 'GPE')"
"At the distance of fifty
 miles from the royal residence of Ctesiphon, Perisabor, or
 Anbar, held the second rank in the province: a city, large,
 populous, and well fortified, surrounded with a double wall,
 almost encompassed by a branch of the Euphrates, and
 defended by the valour of a numerous garrison.","('fifty\r\n miles', 'QUANTITY'), ('Ctesiphon', 'GPE'), ('Perisabor', 'GPE'), ('Anbar', 'GPE'), ('second', 'ORDINAL'), ('Euphrates', 'LOC')"
"At the same time he reproved the immoderate grief of the spectators; and conjured them not to disgrace, by unmanly tears, the fate of a prince who in a few moments would be united with heaven and with the stars. (98)","('a few moments', 'TIME'), ('98', 'CARDINAL')"
August,"('August', 'DATE')"
"Babylon had been converted into a royal park, but near the
 ruins of the ancient capital new cities had successively
 arisen, and the populousness of the country was displayed in
 the multitudes of towns and villages, which were built of
 bricks dried in the sun and strongly cemented with bitumen,
 the natural and peculiar production of the Babylonian soil.","('Babylon', 'GPE'), ('Babylonian', 'NORP')"
"Before they were entirely
 consumed he might still have reached the wealthy and
 unwarlike cities of Ecbatana or Susa by the effort of a
 rapid and well-directed march; (86) but he was deprived of 
 this last resource by his ignorance of the roads and by the
 perfidy of his guides.","('Ecbatana', 'GPE'), ('Susa', 'PERSON'), ('86', 'DATE')"
"But as Julian was sensible that the
 hope of a safe and honourable peace might cool the ardour of
 his troops, he earnestly requested that Hormisdas would
 privately dismiss the minister of Sapor, and conceal this
 dangerous temptation from the knowledge of the camp.(76)","('Julian', 'PERSON'), ('Hormisdas', 'PERSON'), ('Sapor', 'PERSON')"
"But as soon as an  Helepolis had been
 constructed, which could engage on equal terms with the
 loftiest ramparts, the tremendous aspect of a moving turret,
 that would leave no hope of resistance or of mercy,
 terrified the defenders of the citadel into an humble
 submission, and the place was surrendered only two days
 after Julian first appeared under the walls of Perisabor.","('Helepolis', 'PRODUCT'), ('only two days', 'DATE'), ('Julian', 'PERSON'), ('first', 'ORDINAL'), ('Perisabor', 'PERSON')"
"But as the warlike emperor, instead of
 Constantius, had chosen Alexander for his model, he advanced
 without delay to Carrhae, (36) a very ancient city of 
 Mesopotamia, at the distance of four-score miles from
 Hierapolis.","('Constantius', 'PERSON'), ('Alexander', 'PERSON'), ('Carrhae', 'PERSON'), ('36', 'CARDINAL'), ('Mesopotamia', 'GPE'), ('four-score miles', 'QUANTITY'), ('Hierapolis', 'GPE')"
"But if Jovian
 presumed to solicit those equitable terms, they were sternly
 refused by the haughty tyrant of the East, whose clemency
 had pardoned the invaders of his country.","('Jovian', 'PERSON'), ('East', 'LOC')"
"But on the approach of
 the Romans this rich and smiling prospect was instantly
 blasted.","('Romans', 'NORP')"
"But the
 impregnable fortress of Thilutha could scorn the menace of a
 siege, and the emperor was obliged to content himself with
 an insulting promise that, when he had subdued the interior
 provinces of Persia, Thilutha would no longer refuse to
 grace the triumph of the conqueror.","('Thilutha', 'PERSON'), ('Persia', 'GPE'), ('Thilutha', 'PERSON')"
"But the barbarians were finally repulsed, the
 country became every day less favourable to the operations
 of cavalry, and when the Romans arrived at Macepracta they
 perceived the ruins of the wall which had been constructed
 by the ancient kings of Assyria to secure their dominions
 from the incursions of the Medes.","('Romans', 'NORP'), ('Macepracta', 'GPE'), ('Assyria', 'GPE'), ('Medes', 'LOC')"
"But the event of the day was adverse to
 the barbarians.","('the day', 'DATE')"
"But the feeble Arsaces Tiranus,(38) king of Armenia, had degenerated still more shamefully than his father Chosroes from the manly virtues of the great Tiridates; and as the pusillanimous monarch was averse to any enterprise of danger and glory, he could disguise his timid indolence by the more decent excuses of religion and gratitude.","('Arsaces Tiranus', 'PERSON'), ('38', 'CARDINAL'), ('Armenia', 'GPE'), ('Chosroes', 'PERSON'), ('Tiridates', 'NORP')"
"But the most
 certain and irreparable loss of the Romans was that of time.","('Romans', 'NORP')"
"But the pride of Sapor was astonished
 by the firmness of Julian, who sternly declared that he
 would never consent to hold a peaceful conference among the
 flames and ruins of the cities of Mesopotamia, and who
 added, with a smile of contempt, that it was needless to
 treat by ambassadors, as he himself had determined to visit
 speedily the court of Persia.","('Sapor', 'PERSON'), ('Julian', 'PERSON'), ('Mesopotamia', 'LOC'), ('Persia', 'GPE')"
"But the reduction, or even the siege, of the capital of
 Persia was still at a distance: nor can the military conduct
 of the emperor be clearly apprehended without a knowledge of
 the country which was the theatre of his bold and skilful
 operations.(65) Twenty miles to the south of Bagdad, and on 
 the eastern bank of the Tigris, the curiosity of travellers
 has observed some ruins of the palaces of Ctesiphon, which
 in the time of Julian was a great and populous city.","('Persia', 'GPE'), ('65', 'CARDINAL'), ('Twenty miles', 'QUANTITY'), ('Bagdad', 'GPE'), ('Tigris', 'LOC'), ('Ctesiphon', 'GPE'), ('Julian', 'PERSON')"
"But the royal race of Constantius
 Chlorus was reduced to his own person; and if he entertained
 any serious thoughts of investing with the purple the most
 worthy among the Romans, he was diverted from his resolution
 by the difficulty of the choice, the jealousy of power, the
 fear of ingratitude, and the natural presumption of health,
 of youth, and of prosperity.","('Constantius\r\n Chlorus', 'PERSON'), ('Romans', 'NORP')"
"But their preparations were dilatory, their motions slow;
 and before Sapor could lead an army into the field, he
 received the melancholy intelligence of the devastation of
 Assyria, the ruin of his palaces, and the slaughter of his
 bravest troops, who defended the passage of the Tigris.","('Sapor', 'PERSON'), ('Assyria', 'GPE'), ('Tigris', 'LOC')"
"But this feeble relief served only to
 aggravate the sense of the public distress; and the Romans
 began to entertain the most gloomy apprehensions that,
 before they could reach the frontiers of the empire, they
 should all perish, either by famine or by the sword of the
 barbarians.(90)
Julian is mortally wounded.","('Romans', 'NORP'), ('Julian', 'PERSON')"
"But we may rest
 assured, from the love of glory, and contempt of danger,
 which formed the character of Julian, that he was not
 discouraged by any trivial or imaginary obstacles.(75)","('Julian', 'PERSON')"
"By the indefigable
 labour of the soldiers a broad and deep channel was speedily
 prepared for the reception of the Euphrates.","('Euphrates', 'LOC')"
"Coche was situate on the
 western side of the Tigris; but it was naturally considered
 as a suburb of Ctesiphon, with which we may suppose it to
 have been connected by a permanent bridge of boats.","('Coche', 'PERSON'), ('Tigris', 'LOC'), ('Ctesiphon', 'GPE')"
"Conscious of their superiority over the barbarians in arms
 and discipline, they disdained to yield, they refused to
 capitulate: every obstacle was surmounted by their patience,
 courage, and military skill; and the memorable retreat of
 the ten thousand exposed and insulted the weakness of the
 Persian monarchy.(115)","('ten thousand', 'CARDINAL'), ('Persian', 'NORP'), ('115', 'CARDINAL')"
"Dagalaiphus, and Secundinus duke of Osrhoene, conducted the troops of the rearguard; the baggage securely proceeded in the intervals of the columns; and the ranks, from a motive either of use or ostentation, were formed in such open order that the whole line of march extended almost ten miles.","('Dagalaiphus', 'GPE'), ('Secundinus', 'GPE'), ('Osrhoene', 'GPE'), ('almost ten miles', 'QUANTITY')"
Disaffection of the king of Armenia,"('Armenia', 'GPE')"
"During the licentious days of the
 Saturnalia, the streets of the city resounded with insolent
 songs, which derided the laws, the religion, the personal
 conduct, and even the  beard of the emperor; and the
 spirit of Antioch was manifested by the connivance of the
 magistrates and the applause of the multitude. (18)","('the licentious days', 'DATE'), ('Saturnalia', 'NORP'), ('Antioch', 'GPE'), ('18', 'CARDINAL')"
"During the march the Surenas, or Persian
 general, and Malek Rodosaces, the renowned emir of the tribe
 of Gassan,(50) incessantly hovered round the army; every 
 straggler was intercepted, every detachment was attacked,
 and the valiant Hormisdas escaped with some difficulty from
 their hands.","('Surenas', 'PERSON'), ('Persian', 'NORP'), ('Malek Rodosaces', 'PERSON'), ('Gassan', 'PERSON'), ('50', 'DATE'), ('Hormisdas', 'PERSON')"
"Each of the candidates was allowed to
 display the merit of his own exploits; but, in the judgment
 of the gods, the modest silence of Marcus pleaded more
 powerfully than the elaborate orations of his haughty
 rivals.","('Marcus', 'PERSON')"
"Election
of Jovian.—","('Jovian', 'NORP')"
"Every day, every
 hour, as the supply diminished, the value and price of
 subsistence increased in the Roman camp. (89) Julian, who 
 always contented himself with such food as a hungry soldier
 would have disdained, distributed, for the use of the
 troops, the provisions of the Imperial household, and
 whatever could be spared from the sumpter-horses of the
 tribunes and generals.","('every\r\n hour', 'TIME'), ('Roman', 'NORP'), ('Julian', 'PERSON'), ('Imperial', 'NORP')"
"Fashion was the only
 law, pleasure the only pursuit, and the splendour of dress
 and furniture was the only distinction of the citizens of
 Antioch.","('Antioch', 'GPE')"
"Fifteen hundred enemies were already in
 the midst of the city.","('Fifteen hundred', 'CARDINAL')"
"Four considerable villages were assigned for
 the subsistence of his Indian dogs; eight hundred stallions
 and sixteen thousand mares were constantly kept, at the
 expense of the country, for the royal stables; and as the
 daily tribute which was paid to the satrap amounted to one
 English bushel of silver, we may compute the annual revenue
 of Assyria at more than twelve hundred thousand pounds
 sterling. (56)
Invasion of Assyria.","('Four', 'CARDINAL'), ('Indian', 'NORP'), ('eight hundred', 'CARDINAL'), ('sixteen thousand', 'CARDINAL'), ('one\r\n English bushel', 'QUANTITY'), ('Assyria', 'GPE'), ('twelve hundred thousand pounds', 'QUANTITY'), ('56', 'CARDINAL'), ('Assyria', 'GPE')"
"From the hills, the archers of Persia
 insulted and annoyed the wearied legionaries; and a body of
 cavalry, which had penetrated with desperate courage through
 the Praetorian gate, was cut in pieces, after a doubtful
 conflict, near the Imperial tent.","('Persia', 'GPE'), ('Praetorian', 'NORP'), ('Imperial', 'NORP')"
"From the information of the peasants Julian
 ascertained the vestiges of this ancient work, which were
 almost obliterated by design or accident.","('Julian', 'PERSON')"
"From thence the emperor pursued his
 march, above ninety miles, along the winding stream of the
 Euphrates, till at length, about one month after his
 departure from Antioch, he discovered the towers of
 Circesium, the extreme limit of the Roman dominions.","('ninety miles', 'QUANTITY'), ('Euphrates', 'LOC'), ('about one month', 'DATE'), ('Antioch', 'GPE'), ('Circesium', 'GPE'), ('Roman', 'NORP')"
"Had Jovian been capable
 of executing a bold and prudent measure, he would have
 continued his march with unremitting diligence; the progress
 of the treaty would have suspended the attacks of the
 barbarians; and, before the expiration of the fourth day, he
 might have safely reached the fruitful province of Corduene,
 at the distance only of one hundred miles. (110)","('Jovian', 'PERSON'), ('the fourth day', 'DATE'), ('Corduene', 'GPE'), ('one hundred miles', 'QUANTITY'), ('110', 'CARDINAL')"
"Had it been possible for Julian to maintain
 a bridge of communication on the Tigris, and to preserve the
 conquered places of Assyria, a desolated province could not
 afford any large or regular supplies in a season of the year
 when the lands were covered by the inundation of the
 Euphrates,(84) and the unwholesome air was darkened with 
 swarms of innumerable insects. (85)","('Julian', 'PERSON'), ('Tigris', 'LOC'), ('Assyria', 'GPE'), ('a season of the year', 'DATE'), ('Euphrates', 'LOC'), ('84', 'CARDINAL'), ('85', 'CARDINAL')"
"Had the arms of Julian been victorious, we
 should now admire the conduct as well as the courage of a
 hero who, by depriving his soldiers of the hopes of a
 retreat, left them only the alternative of death or
 conquest.(82)
and marches against Sapor.","('Julian', 'PERSON'), ('82', 'CARDINAL'), ('Sapor', 'PERSON')"
"He acquired, by a
 single article, the impregnable city of Nisibis, which had
 sustained, in three successive sieges, the effort of his
 arms.","('Nisibis', 'GPE'), ('three', 'CARDINAL')"
He continues his retreat to Nisibis,"('Nisibis', 'PERSON')"
"He despised the trophies of a Gothic victory,(8) and was 
 satisfied that the rapacious barbarians of the Danube would
 be restrained from any future violation of the faith of
 treaties by the terror of his name and the additional
 fortifications with which he strengthened the Thracian and
 Illyrian frontiers.","('Gothic', 'NORP'), ('Danube', 'LOC'), ('Thracian', 'NORP'), ('Illyrian', 'NORP')"
"He destroyed in a
 single hour the whole navy, which had been transported above
 five hundred miles,","('a\r\n single hour', 'TIME'), ('five hundred miles', 'QUANTITY')"
"He employed the awful
 moments with the firm temper of a hero and a sage; the
 philosophers who had accompanied him in this fatal
 expedition compared the tent of Julian with the prison of
 Socrates; and the spectators, whom duty, or friendship, or
 curiosity, had assembled round his couch, listened with
 respectful grief to the funeral oration of their dying
 emperor.","('Julian', 'PERSON'), ('Socrates', 'PERSON')"
"He enacted that, in a time of scarcity, it should
 be sold at a price which had seldom been known in the most
 plentiful years; and that his own example might strengthen
 his laws, he sent into the market four hundred and
 twenty-two thousand modii, or measures, which were drawn
 by his order from the granaries of Hierapolis, of Chalcis,
 and even of Egypt.","('the most\r\n plentiful years', 'DATE'), ('four hundred and\r\n twenty-two thousand', 'CARDINAL'), ('Hierapolis', 'GPE'), ('Chalcis', 'GPE'), ('Egypt', 'GPE')"
"He excited their resentment by a lively picture of the insolence of the Persians and he exhorted them to imitate his firm resolution either to extirpate that perfidious nation, or to devote his life in the cause of the republic.","('Persians', 'NORP')"
"He expressed a pious attachment to the memory of Constantius, from whose hands he had received in marriage Olympias, the daughter of the praefect Ablavius; and the alliance of a female who had been educated as the destined wife of the emperor Constans exalted the dignity of a barbarian king. (39) Tiranus professed the Christian religion; he reigned over a nation of Christians; and he was restrained, by every principle of conscience and interest, from contributing to the victory which would consummate the ruin of the church.","('Constantius', 'PERSON'), ('Olympias', 'PERSON'), ('Ablavius', 'PERSON'), ('Constans', 'PERSON'), ('Tiranus', 'PERSON'), ('Christian', 'NORP'), ('Christians', 'NORP')"
"He had been insulted by satires and libels; in his turn he composed, under the title of the Enemy of the Beard, an ironical confession of his own faults, and a severe satire of the licentious and effeminate manners of Antioch.","('the Enemy of the Beard', 'WORK_OF_ART'), ('Antioch', 'GPE')"
"He immediately
 detached the royal cavalry, perhaps the ten thousand
 Immortals, (104) to second and support the pursuit and discharged the whole weight of his united forces on the
 rearguard of the Romans.","('ten thousand', 'CARDINAL'), ('Immortals', 'NORP'), ('104', 'CARDINAL'), ('second', 'ORDINAL'), ('Romans', 'NORP')"
"He informed Libanius of his 
 progress as far as Hierapolis by an elegant epistle,(33) 
 which displays the facility of his genius and his tender
 friendship for the sophist of Antioch.","('Libanius', 'PERSON'), ('Hierapolis', 'PERSON'), ('33', 'CARDINAL'), ('Antioch', 'GPE')"
"He punished
 with death, or ignominy, the misbehaviour of three troops of
 horse, who, in a skirmish with the Surenas, had lost their
 honour and one of their standards: and he distinguished with
 obsidional(62) crowns the valour of the foremost soldiers 
 who had ascended into the city of Maogamalcha.","('three', 'CARDINAL'), ('Surenas', 'NORP'), ('one', 'CARDINAL'), ('62', 'CARDINAL'), ('Maogamalcha', 'GPE')"
"He resolves to march against the Persians, A.D. 362","('Persians', 'NORP')"
He saves the Roman Army by a disgraceful Treaty.,"('the Roman Army', 'ORG'), ('Treaty', 'LAW')"
He transports his fleet from the Euphrates to the Tigris,"('Euphrates', 'LOC'), ('Tigris', 'LOC')"
"He was a Persian prince, of the royal race of the Sassanides, who, in the troubles of the minority of Sapor, had escaped from prison to the hospitable court of
 the great Constantine.","('Persian', 'NORP'), ('Sassanides', 'NORP'), ('Sapor', 'NORP'), ('Constantine', 'PERSON')"
"He was accompanied by two of the king's sons and
 many of the principal satraps; and fame and expectation
 exaggerated the strength of the remaining powers, which
 slowly advanced under the conduct of Sapor himself.","('two', 'CARDINAL'), ('Sapor', 'PERSON')"
"He was astonished by the inflexible firmness of a
 hero who remembered, most unfortunately for himself and for
 his country, that Alexander had uniformly rejected the
 propositions of Darius.","('Alexander', 'PERSON'), ('Darius', 'PERSON')"
"He was impatient to secure an empire at the
 expense of a few provinces, and the respectable names of
 religion and honour concealed the personal fears and the
 ambition of Jovian Notwithstanding the dutiful solicitations
 of the inhabitants, decency, as well as prudence, forbade
 the emperor to lodge in the palace of Nisibis; but the next
 morning after his arrival, Bineses, the ambassador of
 Persia, entered the place, displayed from the citadel the
 standard of the Great King, and proclaimed, in his name, the
 cruel alternative of exile or servitude.","('Nisibis', 'PERSON'), ('the next\r\n morning', 'TIME'), ('Bineses', 'PERSON'), ('Persia', 'GPE')"
"He was persuaded, perhaps with truth, that the
 senators of Antioch, who possessed lands or were concerned
 in trade, had themselves contributed to the calamities of
 their country; and he imputed the disrespectful boldness
 which they assumed to the sense, not of public duty, but of
 private interest.","('Antioch', 'ORG')"
"His
 ardent desire to march into the heart of Persia was checked
 by the indispensable duty of regulating the state of the
 empire, by his zeal to revive the worship of the gods, and
 by the advice of his wisest friends, who represented the
 necessity of allowing the salutary interval of winter
 quarters to restore the exhausted strength of the legions of
 Gaul and the discipline and spirit of the Eastern troops.","('Persia', 'GPE'), ('winter', 'DATE'), ('Gaul', 'PERSON'), ('Eastern', 'NORP')"
"His
 expectations were disappointed by the treachery of the
 Armenian king, who permitted and most probably directed, the
 desertion of his auxiliary troops from the camp of the
 Romans;(74) and by the dissensions of the two generals, who 
 were incapable of forming or executing any plan for the
 public service.","('Armenian', 'NORP'), ('Romans', 'NORP'), ('74', 'CARDINAL'), ('two', 'CARDINAL')"
"His design of invading Persia  
 Hierapolis, situate almost on the banks of the Euphrates,(34) 
 had been appointed for the general rendezvous of the Roman
 troops, who immediately passed the great river on the bridge
 of boats which was previously constructed.","('Persia  \r\n Hierapolis', 'LOC'), ('Euphrates', 'LOC'), ('34', 'CARDINAL'), ('Roman', 'NORP')"
"His just indignation was
 expressed in the grave and manly language of a Roman.","('Roman', 'NORP')"
"His school was assiduously frequented by the Grecian youth;
 his disciples, who sometimes exceeded the number of eighty,
 celebrated their incomparable master; and the jealousy of
 his rivals, who persecuted him from one city to another,
 confirmed the favourable opinion which Libanius
 ostentatiously displayed of his superior merit.","('Grecian', 'NORP'), ('eighty', 'CARDINAL'), ('one', 'CARDINAL'), ('Libanius', 'PERSON')"
"His subjects complained
 with superstitious indignation, that famine had pursued the
 emperor's steps from Constantinople to Antioch, and the
 discontent of a hungry people was exasperated by the
 injudicious attempt to relieve their distress.","('Constantinople', 'GPE'), ('Antioch', 'GPE')"
His successful Expedition against the Persians.—,"('Persians', 'NORP')"
"His suspicions are
 unsupported by fact or argument, and we can only esteem the
 generous zeal of the sophist of Antioch for the cold and
 neglected ashes of his friend.(135)
and funeral of Julian","('Antioch', 'GPE'), ('135', 'CARDINAL'), ('Julian', 'PERSON')"
