Sentence,Entities
"After the ruin of the temple, the faith
 of the Hebrew exiles was purified, fixed, and enlightened,
 by the spiritual devotion of the synagogue; and the
 authority of Mahomet will not justify his perpetual
 reproach, that the Jews of Mecca or Medina adored Ezra as
 the son of God. (74)","('Hebrew', 'NORP'), ('Mahomet', 'PERSON'), ('Jews', 'NORP'), ('Mecca', 'GPE'), ('Medina', 'GPE'), ('Ezra', 'PERSON'), ('74', 'CARDINAL')"
"After the simple inauguration of Abubeker, he
 was obeyed in Medina, Mecca, and the provinces of Arabia:
 the Hashemites alone declined the oath of fidelity; and
 their chief, in his own house, maintained, above six months,
 a sullen and independent reserve; without listening to the
 threats of Omar, who attempted to consume with fire the
 habitation of the daughter of the apostle.","('Abubeker', 'PERSON'), ('Medina', 'GPE'), ('Mecca', 'GPE'), ('Arabia', 'GPE'), ('Hashemites', 'NORP'), ('six months', 'DATE'), ('Omar', 'PERSON')"
"After they
 had trampled on his body, they carried his head to the
 castle of Cufa, and the inhuman Obeidollah struck him on the
 mouth with a cane:","('Cufa', 'GPE'), ('Obeidollah', 'PERSON')"
"After this familiar, though
 important conversation, he again descended to Jerusalem,
 remounted the Borak, returned to Mecca, and performed in the
 tenth part of a night the journey of many thousand years.
 (98)","('Jerusalem', 'GPE'), ('Borak', 'NORP'), ('Mecca', 'GPE'), ('tenth', 'ORDINAL'), ('many thousand years', 'DATE'), ('98', 'DATE')"
"After this victory, which was styled the Day of the
 Camel, Ali marched against a more formidable adversary;
 against Moawiyah, the son of Abu Sophian, who had assumed
 the title of caliph, and whose claim was supported by the
 forces of Syria and the interest of the house of Ommiyah.","('the Day of the\r\n Camel', 'EVENT'), ('Ali', 'PERSON'), ('Moawiyah', 'PERSON'), ('Abu Sophian', 'PERSON'), ('Syria', 'GPE'), ('Ommiyah', 'GPE')"
"Alive or dead, almost every
 part of the camel is serviceable to man: her milk is
 plentiful and nutritious: the young and tender flesh has the
 taste of veal: (13) a valuable salt is extracted from the urine: the dung supplies the deficiency of fuel; and the long hair, which falls each year and is renewed, is coarsely
 manufactured into the garments, the furniture, and the tents
 of the Bedoweens.","('13', 'CARDINAL'), ('each year', 'DATE'), ('Bedoweens', 'PRODUCT')"
"Along the shores of the Persian Gulf,
 of the ocean, and even of the Red Sea, the Icthyophagi, (9) or fish eaters, continued to wander in quest of their precarious food.","('the Persian Gulf', 'LOC'), ('the Red Sea', 'LOC'), ('Icthyophagi', 'PRODUCT'), ('9', 'CARDINAL')"
"Among the forty-two cities of Arabia,
 (14) enumerated by Abulfeda, the most ancient and populous
 were situate in the happy Yemen: the towers of Saana, (15)
 and the marvellous reservoir of Merab, (16) were constructed
 by the kings of the Homerites; but their profane lustre was
 eclipsed by the prophetic glories of MEDINA (17) and MECCA, (18) near the Red Sea, and at the distance from each other of two hundred and seventy miles.","('forty-two', 'CARDINAL'), ('Arabia', 'GPE'), ('14', 'CARDINAL'), ('Abulfeda', 'PERSON'), ('Yemen', 'GPE'), ('Saana', 'GPE'), ('15', 'CARDINAL'), ('Merab', 'LOC'), ('16', 'CARDINAL'), ('Homerites', 'NORP'), ('17', 'CARDINAL'), ('MECCA', 'ORG'), ('18', 'CARDINAL'), ('the Red Sea', 'LOC'), ('two hundred and seventy miles', 'QUANTITY')"
"Amrou, the
 conqueror of Egypt, himself an army, was the first who
 saluted the new monarch, and divulged the dangerous secret,
 that the Arabian caliphs might be created elsewhere than in
 the city of the prophet.","('Amrou', 'PERSON'), ('Egypt', 'GPE'), ('first', 'ORDINAL'), ('Arabian', 'NORP')"
"An angel or a spy revealed their
 conspiracy; and flight was the only resource of Mahomet.
 (117)","('Mahomet', 'ORG'), ('117', 'CARDINAL')"
"An annual festival of two, perhaps
 of four, months, was observed by the Arabs before the time
 of Mahomet, during which their swords were religiously
 sheathed both in foreign and domestic hostility; and this
 partial truce is more strongly expressive of the habits of
 anarchy and warfare. (38)","('two', 'CARDINAL'), ('four', 'CARDINAL'), ('Arabs', 'NORP'), ('Mahomet', 'PERSON'), ('38', 'CARDINAL')"
"An expedition for the conquest of Syria was stopped by this mournful event; the
 army halted at the gates of Medina; the chiefs were assembled round their dying master.","('Syria', 'GPE'), ('Medina', 'GPE')"
"An historian who balances the
 four caliphs with a hand unshaken by superstition, will
 calmly pronounce that their manners were alike pure and
 exemplary; that their zeal was fervent, and probably
 sincere; and that, in the midst of riches and power, their
 lives were devoted to the practice of moral and religious
 duties.","('four', 'CARDINAL')"
"And, during the short respite of a night,  he prepared with calm and solemn resignation to encounter his fate.","('a night', 'TIME')"
Annual truce,"('Annual', 'DATE')"
"Arabia is destitute of navigable rivers, which
 fertilize the soil, and convey its produce to the adjacent regions: the torrents that fall from the hills are imbibed by the thirsty earth: the rare and hardy plants, the tamarind or the acacia, that strike their roots into the
 clefts of the rocks, are nourished by the dews of the night: a scanty supply of rain is collected in cisterns and aqueducts: the wells and springs are the secret treasure of the desert; and the pilgrim of Mecca, (5) after many a dry and sultry march, is disgusted by the taste of the waters which have rolled over a bed of sulphur or salt.","('Arabia', 'GPE'), ('Mecca', 'GPE'), ('5', 'CARDINAL')"
"Arabia was free: the adjacent kingdoms were shaken by the
 storms of conquest and tyranny, and the persecuted sects
 fled to the happy land where they might profess what they
 thought, and practise what they professed.","('Arabia', 'GPE')"
"As
 he tasted a drop of water, he was pierced in the mouth with
 a dart; and his son and nephew, two beautiful youths, were
 killed in his arms.","('two', 'CARDINAL')"
"As a distinction
 from the Jews and Christians, the Friday in each week is set
 apart for the useful institution of public worship: the
 people is assembled in the mosch; and the imam, some
 respectable elder, ascends the pulpit, to begin the prayer
 and pronounce the sermon.","('Jews', 'NORP'), ('Christians', 'NORP'), ('the Friday in each week', 'DATE')"
"As he was still supported by his family, the rest of the tribe of Koreish engaged themselves to renounce all intercourse with the children of Hashem, neither to buy nor sell, neither to marry not to give in marriage, but to pursue them with implacable enmity, till they should deliver the person of Mahomet to the justice of the gods.","('Koreish', 'PERSON'), ('Hashem', 'PERSON'), ('Mahomet', 'PERSON')"
"As often as
 he is pressed by the demands of the Koreish, he involves
 himself in the obscure boast of vision and prophecy, appeals
 to the internal proofs of his doctrine, and shields himself
 behind the providence of God, who refuses those signs and
 wonders that would depreciate the merit of faith, and
 aggravate the guilt of infidelity","('Koreish', 'PERSON')"
"As often as he smote a rebel, he shouted the Allah
 Acbar, ""God is victorious!""  and in the tumult of a nocturnal battle, he was heard to repeat four hundred times that
 tremendous exclamation.","('the Allah\r\n Acbar', 'PERSON'), ('four hundred', 'CARDINAL')"
"At
 home and abroad, in peace and war, Abu Taleb, the most
 respectable of his uncles, was the guide and guardian of his
 youth; in his twenty-fifth year, he entered into the service
 of Cadijah, a rich and noble widow of Mecca, who soon
 rewarded his fidelity with the gift of her hand and fortune.","('Abu Taleb', 'PERSON'), ('twenty-fifth year', 'DATE'), ('Cadijah', 'NORP'), ('Mecca', 'GPE')"
"At a moment when his faculties
 were visibly impaired, he called for pen and ink to write,
 or, more properly, to dictate, a divine book, the sum and
 accomplishment of all his revelations: a dispute arose in
 the chamber, whether he should be allowed to supersede the
 authority of the Koran; and the prophet was forced to
 reprove the indecent vehemence of his disciples.","('Koran', 'WORK_OF_ART')"
"At an awful distance they cast away their
 garments: seven times, with hasty steps, they encircled the
 Caaba, and kissed the black stone: seven times they visited
 and adored the adjacent mountains; seven times they threw
 stones into the valley of Mina; and the pilgrimage was
 achieved, as at the present hour, by a sacrifice of sheep
 and camels, and the burial of their hair and nails in the
 consecrated ground.","('seven', 'CARDINAL'), ('Caaba', 'NORP'), ('seven', 'CARDINAL'), ('seven', 'CARDINAL'), ('Mina', 'GPE'), ('the present hour', 'TIME')"
"At the conclusion of the life of Mahomet, it may perhaps be
 expected, that I should balance his faults and virtues, that
 I should decide whether the title of enthusiast or impostor
 more properly belongs to that extraordinary man.","('Mahomet', 'PERSON')"
"At the dead of night, accompanied by his friend
 Abubeker, he silently escaped from his house: the assassins
 watched at the door; but they were deceived by the figure of
 Ali, who reposed on the bed, and was covered with the green
 vestment of the apostle.","('night', 'TIME'), ('Abubeker', 'PERSON'), ('Ali', 'PERSON')"
"At the end of
 fifteen months the prophet wept over his grave; but he
 sustained with firmness the raillery of his enemies, and
 checked the adulation or credulity of the Moslems, by the
 assurance that an eclipse of the sun was not occasioned by
 the death of the infant.","('the end of\r\n fifteen months', 'DATE'), ('Moslems', 'NORP')"
"At the end of two hundred years, the Sonna, or
 oral law, was fixed and consecrated by the labours of Al
 Bochari, who discriminated seven thousand two hundred and
 seventy-five genuine traditions, from a mass of three
 hundred thousand reports, of a more doubtful or spurious
 character.","('the end of two hundred years', 'DATE'), ('Sonna', 'PERSON'), ('Al\r\n Bochari', 'PERSON'), ('seven thousand two hundred and\r\n seventy-five', 'CARDINAL'), ('three\r\n hundred thousand', 'CARDINAL')"
"At the head
 of twenty thousand of his loyal Arabs, and nine thousand
 valiant auxiliaries of Cufa, the caliph encountered and
 defeated the superior numbers of the rebels under the walls
 of Bassora.","('twenty thousand', 'CARDINAL'), ('Arabs', 'NORP'), ('nine thousand', 'CARDINAL'), ('Cufa', 'ORG'), ('Bassora', 'GPE')"
"At the hour of
 prayer, he repaired to the mosch of Medina, clothed in a
 thin cotton gown, a coarse turban on his head, his slippers
 in one hand, and his bow in the other, instead of a
 walking-staff.","('the hour', 'TIME'), ('Medina', 'GPE'), ('one', 'CARDINAL')"
"At the house of Zeid, his freedman and
 adopted son, he beheld, in a loose undress, the beauty of
 Zeineb, and burst forth into an ejaculation of devotion and
 desire.","('Zeid', 'PERSON'), ('Zeineb', 'GPE')"
"At these words he placed himself, with Abubeker, on a throne or pulpit, (130) and
 instantly demanded the succour of Gabriel and three thousand
 angels.","('Abubeker', 'PERSON'), ('Gabriel', 'PERSON'), ('three thousand', 'CARDINAL')"
"Battle of Beder, A.D. 623.","('Beder', 'PERSON'), ('623', 'CARDINAL')"
"Beyond that place Mahomet
 declined the prosecution of the war: he declared himself
 satisfied with the peaceful intentions, he was more probably
 daunted by the martial array, of the emperor of the East.","('Mahomet', 'PERSON'), ('East', 'LOC')"
"Beyond the seventh heaven,
 Mahomet alone was permitted to proceed; he passed the veil
 of unity, approached within two bow-shots of the throne, and
 felt a cold that pierced him to the heart, when his shoulder
 was touched by the hand of God.","('the seventh', 'DATE'), ('Mahomet', 'PERSON'), ('two', 'CARDINAL')"
"Birth and education of Mahomet, A.D. 569-609.","('Mahomet', 'PERSON'), ('569-609', 'CARDINAL')"
"Both
 parties forgot their engagements; and Gabriel again
 descended with a chapter of the Koran, to absolve him from
 his oath, and to exhort him freely to enjoy his captives and
 concubines, without listening to the clamours of his wives.","('Gabriel', 'PERSON'), ('Koran', 'WORK_OF_ART')"
"But
 their simple freedom was of a very different cast from the
 nice and artificial machinery of the Greek and Roman
 republics, in which each member possessed an undivided share
 of the civil and political rights of the community.","('Greek', 'NORP'), ('Roman', 'NORP')"
"But Mahomet was
 content with a character, more humble, yet more sublime, of
 a simple editor; the substance of the Koran, (91) according
 to himself or his disciples, is uncreated and eternal;
 subsisting in the essence of the Deity, and inscribed with a
 pen of light on the table of his everlasting decrees.","('Mahomet', 'PERSON'), ('Koran', 'WORK_OF_ART'), ('91', 'CARDINAL')"
"But Yezid
 preferred the councils of mercy; and the mourning family was
 honourably dismissed to mingle their tears with their kindred
 at Medina.","('Yezid', 'PERSON'), ('Medina', 'PERSON')"
"But as the filial relation had excited some
 doubt and scandal, the angel Gabriel descended from heaven
 to ratify the deed, to annul the adoption, and gently to
 reprove the apostle for distrusting the indulgence of his
 God.","('Gabriel', 'PERSON')"
"But in an early period
 of antiquity the great body of the Arabs had emerged from
 this scene of misery; and as the naked wilderness could not
 maintain a people of hunters, they rose at once to the more
 secure and plentiful condition of the pastoral life.","('Arabs', 'NORP')"
"But in the dreary waste of Arabia, a boundless level of sand is intersected by sharp and naked mountains; and the face of the desert, without shade or shelter, is scorched by the direct and intense rays of a tropical sun.","('Arabia', 'GPE')"
"But it was in vain that he offered
 freedom to the slaves of Tayef; that he violated his own
 laws by the extirpation of the fruit-trees; that the ground
 was opened by the miners; that the breach was assaulted by
 the troops.","('Tayef', 'PERSON')"
"But it was in vain that the camels of Abu
 Sophian explored a new road through the desert and along the
 Euphrates: they were overtaken by the diligence of the
 Mussulmans; and wealthy must have been the prize, if twenty
 thousand drams could be set apart for the fifth of the
 apostle.","('Abu\r\n Sophian', 'PERSON'), ('Euphrates', 'LOC'), ('Mussulmans', 'NORP'), ('twenty\r\n thousand', 'CARDINAL'), ('fifth', 'ORDINAL')"
"But no sooner did
 Mahomet descend into the plain, within a day's journey of
 the city, than he exclaimed,  the numbers and resolution of the Koreish opposed his progress; and the roving Arabs of the desert might desert or betray a leader whom they had
 followed for the hopes of spoil.","('Mahomet', 'PERSON'), ('day', 'DATE'), ('Koreish', 'PERSON'), ('Arabs', 'NORP')"
"But so loose was the policy of Mecca, that the
 leaders of the Koreish, instead of accusing a criminal, were
 compelled to employ the measures of persuasion or violence.","('Mecca', 'GPE'), ('Koreish', 'PERSON')"
"But the
 commands of the caliph, or his lieutenant, were stern and
 absolute; and Hosein was informed that he must either submit
 as a captive and a criminal to the commander of the
 faithful, or expect the consequences of his rebellion.","('Hosein', 'PERSON')"
"But the Mahometan religion is
 destitute of priesthood or sacrifice; and the independent
 spirit of fanaticism looks down with contempt on the
 ministers and the slaves of superstition.","('Mahometan', 'NORP')"
"But the Turkish dome of St. Sophia, with an
 increase of splendour and size, represents the humble
 tabernacle erected at Medina by the hands of Mahomet.","('Turkish', 'NORP'), ('St. Sophia', 'GPE'), ('Medina', 'GPE'), ('Mahomet', 'PERSON')"
"But the active and intrepid Caled spread around the terror
 of his name; and the prophet received the submission of the
 tribes and cities, from the Euphrates to Ailah, at the head
 of the Red Sea.","('Caled', 'PERSON'), ('Euphrates', 'LOC'), ('Ailah', 'GPE'), ('the Red Sea', 'LOC')"
"But the attempt is partial and unavailing;
 and it is with a more philosophic spirit that Mahomet relies
 on the omnipotence of the Creator, whose word can reanimate
 the breathless clay, and collect the innumerable atoms, that
 no longer retain their form or substance. (107)","('Mahomet', 'PERSON')"
"But the children of Israel had ceased to
 be a people; and the religions of the world were guilty, at
 least in the eyes of the prophet, of giving sons, or
 daughters, or companions, to the supreme God.","('Israel', 'GPE')"
"But the flexible genius of their faith
 was always ready either to teach or to learn: in the
 tradition of the creation, the deluge, and the patriarchs,
 they held a singular agreement with their Jewish captives;
 they appealed to the secret books of Adam, Seth, and Enoch;
 and a slight infusion of the gospel has transformed the last
 remnant of the Polytheists into the Christians of St. John,
 in the territory of Bassora. (58)","('Jewish', 'NORP'), ('Adam', 'PERSON'), ('Seth', 'PERSON'), ('Enoch', 'PERSON'), ('Polytheists', 'NORP'), ('Christians', 'NORP'), ('St. John', 'GPE'), ('Bassora', 'GPE'), ('58', 'CARDINAL')"
"But the friendship of Heraclius and Mahomet
 was of short continuance: the new religion had inflamed
 rather than assuaged the rapacious spirit of the Saracens,
 and the murder of an envoy afforded a decent pretence for
 invading, with three thousand soldiers, the territory of
 Palestine, that extends to the eastward of the Jordan.","('Heraclius', 'PERSON'), ('Mahomet', 'PERSON'), ('Saracens', 'NORP'), ('three thousand', 'CARDINAL'), ('Palestine', 'GPE'), ('Jordan', 'GPE')"
"But the mild tenor of the evangelic style
 may explain an ambiguous text, that Jesus did not bring
 peace on the earth, but a sword: his patient and humble
 virtues should not be confounded with the intolerant zeal of
 princes and bishops, who have disgraced the name of his
 disciples.","('Jesus', 'PERSON')"
"But the modest or angry
 tone of his apologies betrays his weakness and vexation; and
 these passages of scandal established, beyond suspicion, the
 integrity of the Koran. (96)","('Koran', 'WORK_OF_ART'), ('96', 'CARDINAL')"
"But the precepts of Mahomet himself inculcates a
 more simple and rational piety: prayer, fasting, and alms,
 are the religious duties of a Mussulman; and he is
 encouraged to hope, that prayer will carry him half way to
 God, fasting will bring him to the door of his palace, and
 alms will gain him admittance. (101)","('Mahomet', 'PERSON'), ('Mussulman', 'NORP'), ('half', 'CARDINAL')"
