Sentence,Entities
"But positive institutions are often the
 result of custom and prejudice; laws and language are
 ambiguous and arbitrary; where reason is incapable of
 pronouncing, the love of argument is inflamed by the envy of
 rivals, the vanity of masters, the blind attachment of their
 disciples; and the Roman jurisprudence was divided by the
 once famous sects of the Proculians and Sabinians. (62)","('Roman', 'NORP'), ('Proculians', 'NORP'), ('Sabinians', 'NORP'), ('62', 'CARDINAL')"
"But the
 Athenian monuments are silent; nor will it seem credible
 that the patricians should undertake a long and perilous
 navigation to copy the purest model of democracy.","('Athenian', 'NORP')"
"But the
 emperor was unable to fix his own inconstancy; and, while he
 boasted of renewing the exchange of Diomede, of transmuting
 brass into gold, (93) discovered the necessity of purifying
 his gold from the mixture of baser alloy.","('Diomede', 'PERSON'), ('93', 'DATE')"
"But the
 errors or vices of each praetor expired with his annual
 office; such maxims alone as had been approved by reason and practice were copied by succeeding judges; the rule of
 proceeding was defined by the solution of new cases; and the temptations of injustice were removed by the Cornelian law,
 which compelled the praetor of the year to adhere to the spirit and letter of his first proclamation.","('annual', 'DATE'), ('Cornelian', 'NORP'), ('the year', 'DATE'), ('first', 'ORDINAL')"
"But the
 exclusive, absolute, and perpetual dominion of the father
 over his children, is peculiar to the Roman jurisprudence,
 (102) and seems to be coeval with the foundation of the city.","('Roman', 'NORP'), ('102', 'CARDINAL')"
"But the
 goods of an alien or enemy were lawfully exposed to the
 first hostile occupier; the city was enriched by the
 profitable trade of war; and the blood of her sons was the
 only price that was paid for the Volscian sheep, the slaves
 of Briton, or the gems and gold of Asiatic kingdoms.","('first', 'ORDINAL'), ('Volscian', 'NORP'), ('Briton', 'NORP'), ('Asiatic', 'NORP')"
"But the
 government of Justinian united the evils of liberty and
 servitude; and the Romans were oppressed at the same time by
 the multiplicity of their laws and the arbitrary will of
 their master.","('Justinian', 'NORP'), ('Romans', 'NORP')"
"But the condition of the slave was far more
 advantageous, since he regained, by the first manumission,
 his alienated freedom: the son was again restored to his
 unnatural father; he might be condemned to servitude a
 second and a third time, and it was not till after the third
 sale and deliverance, (105) that he was enfranchised from the
 domestic power which had been so repeatedly abused.","('first', 'ORDINAL'), ('second', 'ORDINAL'), ('third', 'ORDINAL'), ('third', 'ORDINAL'), ('105', 'CARDINAL')"
"But the disposition of a
 courtier is tame and submissive; and Capito seldom presumed
 to deviate from the sentiments, or at least from the words,
 of his predecessors; while the bold republican pursued his
 independent ideas without fear of paradox or innovations.","('Capito', 'PERSON'), ('republican', 'NORP')"
"But the exposition of children was the
 prevailing and stubborn vice of antiquity: it was sometimes
 prescribed, often permitted, almost always practised with
 impunity, by the nations who never entertained the Roman
 ideas of paternal power; and the dramatic poets, who appeal
 to the human heart, represent with indifference a popular
 custom which was palliated by the motives of economy and
 compassion.","('Roman', 'NORP')"
"But the favorable
 persuasion of the same writer, that a legislator may confide
 in the taste and reason of mankind, is impeached by the
 unwelcome discovery of the antiquity and extent of the
 disease. (200)","('200', 'CARDINAL')"
"But the hardships of this dependent state
 were continually diminished by the influence of government
 and religion: and the pride of a subject was no longer
 elated by his absolute dominion over the life and happiness
 of his bondsman. (101)","('101', 'CARDINAL')"
"But the jurisprudence of the Pandects is
 circumscribed within a period of a hundred years, from the
 perpetual edict to the death of Severus Alexander: the
 civilians who lived under the first Caesars are seldom
 permitted to speak, and only three names can be attributed
 to the age of the republic.","('Pandects', 'PERSON'), ('a period of a hundred years', 'DATE'), ('Severus Alexander', 'PERSON'), ('first', 'ORDINAL'), ('Caesars', 'ORG'), ('three', 'CARDINAL')"
"But the power of
 the testator expired with the acceptance of the testament:
 each Roman of mature age and discretion acquired the
 absolute dominion of his inheritance, and the simplicity of
 the civil law was never clouded by the long and intricate
 entails which confine the happiness and freedom of unborn
 generations.","('Roman', 'NORP')"
"But the same
 emperor declared himself the implacable enemy of unmanly
 lust, and the cruelty of his persecution can scarcely be
 excused by the purity of his motives. (198)","('198', 'CARDINAL')"
"But the substance of the Twelve
 Tables was adapted to the state of the city; and the Romans had emerged from Barbarism, since they were capable of studying and embracing the institutions of their more enlightened neighbors.","('Twelve', 'CARDINAL'), ('Romans', 'NORP'), ('Barbarism', 'ORG')"
"But the sylvan deities were less implacable, and the extirpation of a more valuable tree was compensated by the moderate fine of twenty-five pounds of copper.","('twenty-five pounds', 'QUANTITY')"
"But the three codes obtained an equal authority in the tribunals; and any act which was not included in the sacred deposit might be disregarded by the judge as epurious or obsolete. (48)
Forms of the Roman law.","('three', 'CARDINAL'), ('Roman', 'NORP')"
"But these
 interpreters could neither enact nor execute the laws of the
 republic; and the judges might disregard the authority of
 the Scaevolas themselves, which was often overthrown by the
 eloquence or sophistry of an ingenious pleader. (60) Augustus
 and Tiberius were the first to adopt, as a useful engine,
 the science of the civilians; and their servile labors
 accommodated the old system to the spirit and views of
 despotism.","('Scaevolas', 'NORP'), ('Augustus', 'PERSON'), ('Tiberius', 'PERSON'), ('first', 'ORDINAL')"
"But this union of the judicial and legislative powers left
 it doubtful whether the accused party was pardoned or
 acquitted; and, in the defence of an illustrious client, the
 orators of Rome and Athens address their arguments to the
 policy and benevolence, as well as to the justice, of their
 sovereign.","('Rome', 'GPE'), ('Athens', 'GPE')"
"But, if the victims of Tiberius and Nero
 anticipated the decree of the prince or senate, their
 courage and despatch were recompensed by the applause of the
 public, the decent honors of burial, and the validity of
 their testaments. (205)","('Tiberius', 'PERSON'), ('Nero', 'PERSON'), ('205', 'CARDINAL')"
"But, in the character
 of a legislator, he respected the prejudices of the times;
 and, instead of pronouncing a sentence of death against the
 robber or assassin, the general who betrayed an army, or the
 magistrate who ruined a province, Sylla was content to
 aggravate the pecuniary damages by the penalty of exile, or,
 in more constitutional language, by the interdiction of fire
 and water.","('Sylla', 'PERSON')"
"By his judgment or caprice her
 behavior was approved, or censured, or chastised; he
 exercised the jurisdiction of life and death; and it was
 allowed, that in the cases of adultery or drunkenness, (118)
 the sentence might be properly inflicted.","('118', 'CARDINAL')"
"By this
 law, the rape, perhaps the seduction, of an ingenuous youth,
 was compensated, as a personal injury, by the poor damages
 of ten thousand sesterces, or fourscore pounds; the ravisher
 might be slain by the resistance or revenge of chastity; and
 I wish to believe, that at Rome, as in Athens, the voluntary
 and effeminate deserter of his sex was degraded from the
 honors and the rights of a citizen. (194)","('ten thousand', 'CARDINAL'), ('fourscore pounds', 'QUANTITY'), ('Rome', 'GPE'), ('Athens', 'GPE'), ('194', 'CARDINAL')"
"By this epithet of
 natural, the offspring of the concubine were distinguished
 from the spurious brood of adultery, prostitution, and
 incest, to whom Justinian reluctantly grants the necessary
 aliments of life; and these natural children alone were
 capable of succeeding to a sixth part of the inheritance of
 their reputed father.","('Justinian', 'PERSON'), ('sixth', 'ORDINAL')"
"Cato the censor derived some additional fame from his legal studies, and those of his son: the kindred appellation of Mucius Scaevola was illustrated by three sages of the law; but the perfection of the science was ascribed to Servius Sulpicius, their disciple, and the friend of Tully; and the long succession,
 which shone with equal lustre under the republic and under the Caesars, is finally closed by the respectable characters of Papinian, of Paul, and of Ulpian.","('Cato', 'PERSON'), ('Mucius Scaevola', 'PERSON'), ('three', 'CARDINAL'), ('Servius Sulpicius', 'PERSON'), ('Tully', 'PERSON'), ('Caesars', 'ORG'), ('Papinian', 'NORP'), ('Paul', 'PERSON'), ('Ulpian', 'GPE')"
