Sentence,Entities
"According to the
 maxims adopted by Probus and his successors, the offers of
 this barbarian colony were eagerly accepted; and a competent
 portion of lands in the provinces of Pannonia, Thrace,
 Macedonia, and Italy, were immediately assigned for the
 habitation and subsistence of three hundred thousand
 Sarmatians.(46)
Death and funeral of Constantine, A.D. 335, July 25.","('Probus', 'PERSON'), ('Pannonia', 'GPE'), ('Thrace', 'GPE'), ('Macedonia', 'GPE'), ('Italy', 'GPE'), ('three hundred thousand', 'CARDINAL'), ('Sarmatians', 'NORP'), ('46', 'CARDINAL'), ('Constantine', 'PERSON'), ('A.D. 335', 'DATE'), ('July 25', 'DATE')"
"According to the various accidents of peace and war, of
 alliance or conquest, the Sarmatians were sometimes confined
 to the banks of the Tanais, and they sometimes spread
 themselves over the immense plains which lie between the
 Vistula and the Volga.(36)","('Sarmatians', 'NORP'), ('Tanais', 'NORP'), ('Vistula', 'NORP'), ('Volga', 'LOC'), ('36', 'CARDINAL')"
"After
 the troubles had continued about three years, Antiochus, one
 of the officers of the household, executed with success the
 Imperial commission of restoring Chosroes, the son of
 Tiridates, to the throne of his fathers, of distributing
 honours and rewards among the faithful servants of the house
 of Arsaces, and of proclaiming a general amnesty, which was
 accepted by the greater part of the rebellious satraps.","('about three years', 'DATE'), ('Antiochus', 'PERSON'), ('one', 'CARDINAL'), ('Imperial', 'ORG'), ('Chosroes', 'PERSON'), ('Tiridates', 'PERSON'), ('Arsaces', 'PERSON')"
"After some experience of the superior
 strength and numbers of their adversaries, the Sarmatians
 implored the protection of the Roman monarch, who beheld
 with pleasure the discord of the nations, but who was justly
 alarmed by the progress of the Gothic arms.","('Sarmatians', 'NORP'), ('Roman', 'NORP'), ('Gothic', 'NORP')"
"After the partition of the empire three years had scarcely
 elapsed before the sons of Constantine seemed impatient to
 convince mankind that they were incapable of contenting
 themselves with the dominions which they were unqualified to
 govern.","('three years', 'DATE'), ('Constantine', 'PERSON')"
"Alarmed 
 by this intelligence, he hastily relinquished the siege, and
 marched with rapid diligence from the banks of the Tigris to
 those of the Oxus.","('Tigris', 'LOC'), ('Oxus', 'PERSON')"
"Although Sapor was in the thirtieth year of his long reign,
 he was still in the vigour of youth, as the date of his
 accession, by a very strange fatality, had preceded that of
 his birth.","('Sapor', 'PERSON'), ('the thirtieth year', 'DATE')"
"An Imperial fleet acquired the easy
 possession of Africa and Spain, confirmed the wavering faith
 of the Moorish nations, and landed a considerable force,
 which passed the Pyrenees, and advanced towards Lyons, the
 last and fatal station of Magnentius.(94)","('Imperial', 'ORG'), ('Africa', 'LOC'), ('Spain', 'GPE'), ('Moorish', 'NORP'), ('Pyrenees', 'LOC'), ('Lyons', 'GPE'), ('Magnentius', 'GPE'), ('94', 'CARDINAL')"
"An edict of Constantine, published about this time, manifestly indicates his real or affected suspicions that a secret conspiracy had been formed against his person and government.","('Constantine', 'PERSON')"
"Arming a desperate troop of slaves and
 gladiators, he overpowered the feeble guard of the domestic
 tranquillity of Rome, received the homage of the senate,
 and, assuming the title of Augustus, precariously reigned
 during a tumult of twenty eight days.","('Rome', 'GPE'), ('Augustus', 'PERSON'), ('twenty eight days', 'DATE')"
"As soon as
 Constantine had declared himself in favour of the weaker
 party, the haughty Araric, king of the Goths, instead of
 expecting the attack of the legions, boldly passed the
 Danube, and spread terror and devastation through the
 province of Maesia.","('Constantine', 'PERSON'), ('Araric', 'PERSON'), ('Goths', 'NORP'), ('Danube', 'LOC'), ('Maesia', 'GPE')"
"As soon as he had taken
 possession of the palace of Constantinople, his first care
 was to remove the apprehensions of his kinsmen, by a solemn
 oath which he pledged for their security.","('Constantinople', 'GPE'), ('first', 'ORDINAL')"
"As soon as the death of Constans had decided this easy but
 important revolution, the example of the court of Autun was
 imitated by the provinces of the West.","('Constans', 'PERSON'), ('Autun', 'GPE'), ('West', 'LOC')"
"As soon as the legions gave way, the lighter and more active squadrons of the second line rode sword in hand into the intervals and completed the disorder.","('second', 'ORDINAL')"
"As they advanced in years and experience,
 the limits of their authority were insensibly enlarged: but
 the emperor always reserved for himself the title of
 Augustus; and while he showed the Caesars to the armies and
 provinces, he maintained every part of the empire in equal
 obedience to its supreme head.","('years', 'DATE'), ('Augustus', 'PERSON'), ('Caesars', 'PERSON')"
"At the age of 
 seventeen Crispus was invested with the title of Caesar, and
 the administration of the Gallic provinces, where the
 inroads of the Germans gave him an early occasion of
 signalising his military prowess.","('the age of \r\n seventeen', 'DATE'), ('Crispus', 'PERSON'), ('Caesar', 'PERSON'), ('Gallic', 'NORP'), ('Germans', 'NORP')"
"At the decease of Constantine, the throne of
 the East was filled by Sapor, son of Hormouz, or Hormisdas,
 and grandson of Narses, who, after the victory of Galerius,
 had humbly confessed the superiority of the Roman power.","('Constantine', 'PERSON'), ('East', 'LOC'), ('Sapor', 'PERSON'), ('Hormouz', 'PERSON'), ('Hormisdas', 'PERSON'), ('Narses', 'PERSON'), ('Galerius', 'PERSON'), ('Roman', 'NORP')"
"At the head of a tumultuary
 band, suited for rapine rather than for conquest, he
 suddenly broke into the dominions of Constans, by the way of
 the Julian Alps, and the country round Aquileia felt the
 first effects of his resentment.","('Constans', 'NORP'), ('the Julian Alps', 'LOC'), ('Aquileia', 'PERSON'), ('first', 'ORDINAL')"
"At the stated season of the
 melting of the snows in Armenia, the river Mygdonius, which
 divides the plain and the city of Nisibis, forms, like the
 Nile,(67) an inundation over the adjacent country.","('Armenia', 'GPE'), ('Mygdonius', 'GPE'), ('Nisibis', 'GPE'), ('Nile', 'LOC'), ('67', 'CARDINAL')"
"Attached by habit, by duty, and by gratitude to 
 the house of Constantine, he immediately gave the strongest
 assurances to the only surviving son of his late master that
 he would expose, with unshaken fidelity, his person and his
 troops to inflict a just revenge on the traitors of Gaul.","('Constantine', 'PERSON'), ('Gaul', 'PERSON')"
"Battle of Mursa, A.D. 351, Sept. 28.","('Mursa', 'PERSON'), ('351', 'CARDINAL'), ('Sept. 28', 'DATE')"
"Before he
 could reach a seaport in Spain, where he intended to embark,
 he was overtaken near Helena, (72) at the foot of the 
 Pyrenees, by a party of light cavalry, whose chief,
 regardless of the sanctity of a temple, executed his
 commission by the murder of the son of Constantine.(73)
Magnentius and Vetranio assume the purple, A.D. 350, March 1.","('Spain', 'GPE'), ('Helena', 'GPE'), ('72', 'CARDINAL'), ('Pyrenees', 'LOC'), ('Constantine', 'PERSON'), ('Vetranio', 'ORG'), ('350', 'CARDINAL'), ('March 1', 'DATE')"
"Besides the females and the allies of the
 Flavian house, ten or twelve males, to whom the language of
 modern courts would apply the title of princes of the blood,
 seemed, according to the order of their birth, to be
 destined either to inherit or to support the throne of
 Constantine.","('Flavian', 'NORP'), ('ten or twelve', 'CARDINAL'), ('Constantine', 'PERSON')"
"But
 Constantius, though he granted fair terms of pardon and
 reconciliation to all who abandoned the standard of
 rebellion,(93) avowed his inflexible resolution to inflict a 
 just punishment on the crimes of an assassin whom he
 prepared to overwhelm on every side by the effort of his
 victorious arms.","('Constantius', 'PERSON'), ('93', 'DATE')"
"But
 the Romans derived more honour than advantage from this
 revolution.","('Romans', 'NORP')"
"But
 the conclusion of his reign (according to the moderate and
 indeed tender sentence of a writer of the same age) degraded
 him from the rank which he had acquired among the most
 deserving of the Roman princes.","('Roman', 'NORP')"
"But
 the haughty usurper, careless of the remonstrances of his
 friends, gave orders that Philip should be detained as a
 captive, or at least as an hostage; while he despatched an
 officer to reproach Constantius with the weakness of his
 reign, and to insult him by the promise of a pardon if he
 would instantly abdicate the purple.","('Philip', 'PERSON'), ('Constantius', 'PERSON')"
"But Helena, the aged mother of Constantine,
 lamented and revenged the untimely fate of her grandson
 Crispus; nor was it long before a real or pretended
 discovery was made that Fausta herself entertained a
 criminal connection with a slave belonging to the Imperial
 stables.(23) Her condemnation and punishment were the instant 
 consequences of the charge, and the adulteress was
 suffocated by the steam of a bath, which, for that purpose,
 had been heated to an extraordinary degree.(24)","('Helena', 'PERSON'), ('Constantine', 'PERSON'), ('Crispus', 'PERSON'), ('Fausta', 'PERSON'), ('Imperial', 'NORP'), ('23', 'CARDINAL'), ('24', 'CARDINAL')"
"But as many of the
 Armenian nobles still refused to abandon the plurality of
 their gods and of their wives, the public tranquillity was
 disturbed by a discontented faction, which insulted the
 feeble age of their sovereign, and impatiently expected the
 A.D. 342.","('Armenian', 'NORP'), ('342', 'CARDINAL')"
"But as soon as
 Sapor attained the age of manhood the presumptuous Thair,
 his nation, and his country, fell beneath the first effort
 of the young warrior, who used his victory with so judicious
 a mixture of rigour and clemency that he obtained from the
 fears and gratitude of the Arabs the title of Dhoulacnaf,
 or protector of the nation.(56)
State of Mesopotamia and Armenia.","('Sapor', 'PERSON'), ('Thair', 'PERSON'), ('first', 'ORDINAL'), ('Arabs', 'NORP'), ('Dhoulacnaf', 'PERSON'), ('56', 'CARDINAL'), ('Mesopotamia', 'GPE'), ('Armenia', 'GPE')"
"But as soon as Constantius, after the battle of Mursa, became master of the
 seacoast of Dalmatia, a band of noble exiles, who had
 ventured to equip a fleet in some harbour of the Adriatic,
 sought protection and revenge in his victorious camp.","('Constantius', 'PERSON'), ('Mursa', 'PERSON'), ('Dalmatia', 'GPE'), ('Adriatic', 'LOC')"
"But in less than thirty years this numerous and
 increasing family was reduced to the persons of Constantius
 and Julian, who alone had survived a series of crimes and
 calamities such as the tragic poets have deplored in the
 devoted lines of Pelops and of Cadmus.","('less than thirty years', 'DATE'), ('Constantius', 'PERSON'), ('Julian', 'PERSON'), ('Pelops', 'PERSON'), ('Cadmus', 'PERSON')"
"But it was thought that the
 Sarmatians were sufficiently rewarded by their deliverance
 from impending ruin and the emperor, perhaps with too strict
 an economy, deducted some part of the expenses of the war
 from the customary gratifications which were allowed to that
 turbulent nation.","('Sarmatians', 'NORP')"
"But of
 the whole series of Roman princes in any age of the empire
 Hannibalianus alone was distinguished by the title of KING,
 a name which the subjects of Tiberius would have detested as
 the profane and cruel insult of capricious tyranny.","('Roman', 'NORP'), ('Hannibalianus', 'PERSON'), ('Tiberius', 'PERSON')"
"But the Romans of the West soon rallied by the habits of discipline; and the barbarians of Germany
 supported the renown of their national bravery.","('Romans', 'NORP'), ('West', 'LOC'), ('Germany', 'GPE')"
"But the far
 greater part of the distressed nation turned their eyes
 towards the fruitful provinces of Rome.","('Rome', 'GPE')"
"But the genius of Constantine
 himself had been formed by adversity and experience.","('Constantine', 'PERSON')"
"But the legions of Vetranio were seduced, rather than
 provoked, by the example of rebellion; their leader soon
 betrayed a want of firmness or a want of sincerity, and his
 ambition derived a specious pretence from the approbation of
 the princess Constantina.","('Vetranio', 'NORP'), ('Constantina', 'PERSON')"
"But the memory of the cruelties exercised by his 
 ministers, after the unsuccessful revolt of Nepotian, had
 left a deep impression of horror and resentment on the minds
 of the Romans.","('Nepotian', 'NORP'), ('Romans', 'NORP')"
"But the prudent Sapor had watched
 the moment of victory.","('Sapor', 'PERSON')"
"But the royalty of the Flavian
 line, which had been first ennobled by the Gothic Claudius,
 descended through several generations; and Constantine
 himself derived from his royal father the hereditary honours
 which he transmitted to his children.","('Flavian', 'NORP'), ('first', 'ORDINAL'), ('Claudius', 'PERSON'), ('Constantine', 'PERSON')"
"But the vigilant citizens improved the
 opportunity of the night, and the return of day discovered a
 new wall of six feet in height rising every moment to fill
 up the interval of the breach.","('six feet', 'QUANTITY'), ('every moment', 'TIME')"
"By
 their secret intelligence with their countrymen, Rome and
 the Italian cities were persuaded to display the banners of
 Constantius on their walls.","('Rome', 'GPE'), ('Italian', 'NORP'), ('Constantius', 'ORG')"
"By Fausta, the daughter of Maximian, he
 had three daughters, and three sons known by the kindred
 names of Constantine, Constantius, and Constans.","('Fausta', 'PERSON'), ('Maximian', 'PERSON'), ('three', 'CARDINAL'), ('three', 'CARDINAL'), ('Constantine', 'PERSON'), ('Constantius', 'PERSON'), ('Constans', 'PERSON')"
"By all the allurements of honours and
 rewards he invites informers of every degree to accuse,
 without exception, his magistrates or ministers, his friends
 or his most intimate favourites, protesting, with a solemn
 asseveration, that he himself will listen to the charge,
 that he himself will revenge his injuries; and concluding
 with a prayer, which discovers some apprehension of danger,
 that the providence of the Supreme Being may still continue
 to protect the safety of the emperor and of the empire.(12)
Disgrace and death of Crispus, A.D. 326, July","('the Supreme Being', 'ORG'), ('12', 'CARDINAL'), ('Crispus', 'PERSON'), ('A.D. 326', 'DATE'), ('July', 'DATE')"
"By chastising the pride of the Goths, and by accepting the
 homage of a suppliant nation, Constantine asserted the
 majesty of the Roman empire; and the ambassadors of
 Aethiopia, Persia, and the most remote countries of India,
 congratulated the peace and prosperity of his government.(47)","('Goths', 'NORP'), ('Constantine', 'PERSON'), ('Roman', 'NORP'), ('Aethiopia', 'GPE'), ('Persia', 'GPE'), ('India', 'GPE')"
"By his
 secrecy and diligence he entertained some hopes of
 surprising the person of Constans, who was pursuing in the
 adjacent forest his favourite amusement of hunting, or
 perhaps some pleasures of a more private and criminal
 nature.","('Constans', 'PERSON')"
"By some it 
 will perhaps be thought that the remembrance of a Conjugal
 union of twenty years, and the honour of their common
 offspring, the destined heirs of the throne, might have
 softened the obdurate heart of Constantine, and persuaded
 him to suffer his wife, however guilty she might appear, to
 expiate her offences in a solitary prison.","('Conjugal', 'NORP'), ('twenty years', 'DATE'), ('Constantine', 'PERSON')"
"By the
 grateful zeal of the Christians the deliverer of the church
 has been decorated with every attribute of a hero, and even
 of a saint; while the discontent of the vanquished party has
 compared Constantine to the most abhorred of those tyrants
 who, by their vice and weakness, dishonoured the Imperial
 purple.","('Christians', 'NORP'), ('Constantine', 'PERSON'), ('Imperial', 'NORP')"
"By the 
 labour of the Persians the course of the river was stopped
 below the town, and the waters were confined on every side
 by solid mounds of earth.","('Persians', 'NORP')"
"By the artful
 appearances of flight, Constantine was betrayed into an
 ambuscade, which had been concealed in a wood, where the
 rash youth, with a few attendants, was surprised,
 surrounded, and slain.","('Constantine', 'PERSON')"
"By the death of Crispus the inheritance of the empire seemed
 to devolve on the three sons of Fausta, who have been
 already mentioned under the names of Constantine,
 Constantius, and of Constans.","('Crispus', 'PERSON'), ('three', 'CARDINAL'), ('Fausta', 'PERSON'), ('Constantine', 'PERSON'), ('Constantius', 'PERSON'), ('Constans', 'PERSON')"
"By the prudence of Constantius, who,
 from the interview with his brothers in Pannonia,
 immediately hastened to the banks of the Euphrates, the
 legions were gradually restored to a sense of duty and
 discipline; but the season of anarchy had permitted Sapor to
 form the siege of Nisibis, and to occupy several of the most
 important fortresses of Mesopotamia. (58)","('Constantius', 'PERSON'), ('Pannonia', 'GPE'), ('Euphrates', 'LOC'), ('Sapor', 'PERSON'), ('Nisibis', 'GPE'), ('Mesopotamia', 'LOC'), ('58', 'CARDINAL')"
"Character of Constantine 
 THE character of the prince who removed the seat of empire,
 and introduced such important changes into the civil and
 religious constitution of his country, has fixed the
 attention, and divided the opinions of mankind","('Constantine \r\n THE', 'PERSON')"
Character of Constantine— Gothic War—Death of Constantine— Division of the Empire among His Three Sons— Persian War— Tragic Deaths of Constantine the Younger and Constans— Usurpation of Magnentius— Civil War— Victory of Constantius.,"('Constantine', 'PERSON'), ('Gothic War', 'WORK_OF_ART'), ('Death of Constantine', 'WORK_OF_ART'), ('Three', 'CARDINAL'), ('Persian War', 'WORK_OF_ART'), ('Tragic Deaths of Constantine the Younger and Constans— Usurpation of Magnentius— Civil War— Victory of Constantius', 'WORK_OF_ART')"
"Chosroes was a prince of a puny stature and a
 pusillanimous spirit.","('Chosroes', 'PERSON')"
"Civil war and death of Constantine, A.D. 340,March.","('Constantine', 'PERSON'), ('A.D. 340', 'DATE'), ('March', 'DATE')"
"Constantine survived that solemn
 festival about ten months; and, at the mature age of
 A.D. 337, May 22.sixty-four, after a short illness, he ended his memorable life at the palace of Aquyrion, in the suburbs of Nicomedia, whither he had retired for the benefit of the air, and with
 the hope of recruiting his exhausted strength by the use of
 the warm baths.","('Constantine', 'PERSON'), ('about ten months', 'DATE'), ('A.D. 337', 'DATE'), ('May 22.sixty-four', 'DATE'), ('Aquyrion', 'FAC'), ('Nicomedia', 'GPE')"
"Constantine, the eldest of
 the Caesars, obtained, with a certain pre-eminence of rank,
 the possession of the new capital, which bore his own name
 and that of his father.","('Constantine', 'PERSON'), ('Caesars', 'ORG')"
"Constantius acknowledged him as a
 legitimate and equal colleague in the empire, on condition
 that he would renounce his disgraceful alliance with
 Magnentius, and appoint a place of interview on the
 frontiers of their respective provinces, where they might
 pledge their friendship by mutual vows of fidelity, and
 regulate by common consent the future operations of the
 civil war.","('Constantius', 'PERSON'), ('Magnentius', 'PERSON')"
"Constantius used his victory with
 prudence and moderation; and raising from the ground the aged suppliant, whom he affected to style by the endearing name of Father, he gave him his hand to descend from the throne.","('Constantius', 'PERSON')"
"Constantius, who was
 hurried along in the pursuit, attempted, without effect, to
 restrain the ardour of his troops, by representing to them
 the dangers of the approaching night, and the certainty of
 completing their success with the return of day.","('Constantius', 'PERSON')"
"Crispus soon had
 reason to complain that, while his infant brother
 Constantius was sent with the title of Caesar to reign over
 his peculiar department of the Gallic provinces,(11) he, a prince of mature years, who had performed such recent and
 signal services, instead of being raised to the superior
 rank of Augustus, was confined almost a prisoner to his
 father's court, and exposed, without power or defence, to
 every calumny which the malice of his enemies could suggest.","('Crispus', 'PERSON'), ('Constantius', 'PERSON'), ('Caesar', 'PERSON'), ('Gallic', 'NORP'), ('11', 'CARDINAL'), ('years', 'DATE'), ('Augustus', 'PERSON')"
"During the greater part of the summer the tyrant of
 Gaul showed himself master of the field.","('Gaul', 'PERSON')"
"During the long period of the reign of Constantius the
 provinces of the East were afflicted by the calamities of
 the Persian war.","('Constantius', 'GPE'), ('East', 'LOC'), ('the Persian war', 'EVENT')"
"Enraged by their former
 servitude, elated by their present glory, the slaves, under
 the name of Limigantes, claimed and usurped the possession
 of the country which they had saved.","('Limigantes', 'PERSON')"
"Every day, at the appointed hours,
 the principal officers of the state, the army, and the
 household, approaching the person of their sovereign with
 bended knees and a composed countenance, offered their
 respectful homage as seriously as if he had been still
 alive.","('the appointed hours', 'TIME')"
"Exasperated by this apparent neglect, the Sarmatians soon
 forgot, with the levity of barbarians, the services which
 they had so lately received, and the dangers which still
 threatened their safety.","('Sarmatians', 'NORP')"
"Expulsion of the Sarmatians, A.D. 334","('Sarmatians', 'NORP'), ('334', 'CARDINAL')"
"From motives of policy, this theatrical
 representation was for some time continued; nor could
 flattery neglect the opportunity of remarking that
 Constantine alone, by the peculiar indulgence of Heaven, had
 reigned after his death.(48)
Factions of the court.","('Constantine', 'PERSON'), ('48', 'CARDINAL')"
"From the hands of the
 bishop of Nicomedia, Constantius received a fatal scroll,
 affirmed to be the genuine testament of his father; in which
 the emperor expressed his suspicions that he had been
 poisoned by his brothers; and conjured his sons to revenge
 his death, and to consult their own safety, by the
 punishment of the guilty.","('Nicomedia', 'GPE'), ('Constantius', 'PERSON')"
"Gallus and Julian afterwards became
 the most illustrious of the children of Julius Constantius,
 the Patrician.","('Gallus', 'PERSON'), ('Julian', 'PERSON'), ('Julius Constantius', 'PERSON'), ('Patrician', 'NORP')"
"He
 fixed Dalmatius on the Gothic frontier, to which he annexed
 the government of Thrace, Macedonia, and Greece.","('Dalmatius', 'NORP'), ('Gothic', 'NORP'), ('Thrace', 'GPE'), ('Macedonia', 'GPE'), ('Greece', 'GPE')"
"He carried by assault the
 important town of Siscia; made an attack on the city of
 Sirmium, which lay in the rear of the Imperial camp;
 attempted to force a passage over the Save into the eastern
 provinces of Illyricum; and cut in pieces a numerous
 detachment which he had allured into the narrow passes of
 Adarne.","('Siscia', 'GPE'), ('Sirmium', 'GPE'), ('Imperial', 'NORP'), ('Illyricum', 'GPE'), ('Adarne', 'PERSON')"
"He contributed at least to improve this advantage by his
 negotiations with the free and warlike people of
 Chersonesus,(45) whose capital, situated on the western coast 
 of the Tauric or Crimaean peninsula, still retained some
 vestiges of a Grecian colony, and was governed by a
 perpetual magistrate, assisted by a council of senators,
 emphatically styled the Fathers of the City.","('Chersonesus', 'GPE'), ('45', 'CARDINAL'), ('Tauric', 'LOC'), ('Crimaean peninsula', 'LOC'), ('Grecian', 'NORP')"
"He died at length, after a reign of fifty-six years, and the fortune of the Armenian monarchy expired with Tiridates.","('fifty-six years', 'DATE'), ('Armenian', 'NORP'), ('Tiridates', 'PRODUCT')"
"He displayed, with some
 complacency, the glories of his Imperial race, and recalled
 to the memory of the troops the valour, the triumphs, the
 liberality of the great Constantine, to whose sons they had
 engaged their allegiance by an oath of fidelity, which the
 ingratitude of his most favoured servants had tempted them
 to violate.","('Imperial', 'NORP'), ('Constantine', 'PERSON')"
"He first
 despatched a senator, in whose abilities he confided, and
 afterwards several bishops, whose holy character might
 obtain a more favourable audience, with the offer of
 resigning the purple, and the promise of devoting the
 remainder of his life to the services of the emperor.","('first', 'ORDINAL')"
"He often expressed his grateful sense of the goodness of Constantius, and, with a very amiable simplicity, advised his benefactor to resign the sceptre of the world, and to seek for content (where alone it could be found) in the peaceful obscurity of a private condition.(79)
Makes war against Magnentius, A.D. 351.","('Constantius', 'PERSON'), ('79', 'CARDINAL'), ('Magnentius', 'PERSON'), ('351', 'CARDINAL')"
"He recommended the care of
 the East to his lieutenants, and afterwards to his cousin
 Gallus, whom he raised from a prison to a throne, and
 marched towards Europe, with a mind agitated by the conflict
 of hope and fear, of grief and indignation.","('East', 'LOC'), ('Gallus', 'PERSON'), ('Europe', 'LOC')"
"He seems to have displayed the virtues of a general and of a soldier till the day was irrecoverably lost, and his camp in the possession of the enemy.","('the day', 'DATE')"
"He was unable to bring 
 another army into the field; the fidelity of his guards was
 corrupted; and when he appeared in public to animate them by
 his exhortations, he was saluted with an unanimous shout of
 ""Long live the emperor Constantius!""","('Constantius', 'PERSON')"
"His
 fond partiality towards some German captives, distinguished
 only by the charms of youth, was an object of scandal to the
 people;(70) and Magnentius, an ambitious soldier, who was 
 himself of barbarian extraction, was encouraged by the
 public discontent to assert the honour of the Roman name.(71)","('German', 'NORP'), ('70', 'CARDINAL'), ('Magnentius', 'PERSON'), ('Roman', 'NORP'), ('71', 'CARDINAL')"
"His army, of which the greater part,
 securely posted on the heights, had been spectators of the
 action, advanced in silence and under the shadow of the
 night, and his Persian archers, guided by the illumination
 of the camp, poured a shower of arrows on a disarmed and
 licentious crowd.","('Persian', 'NORP')"
"His body, after it had been found in
 the obscure stream of the Alsa, obtained the honours of an
 Imperial sepulchre, but his provinces transferred their
 allegiance to the conqueror, who, refusing to admit his
 elder brother Constantius to any share in these new
 acquisitions, maintained the undisputed possession of more
 than two-thirds of the Roman empire.(69)
Murder of Constans, A.D. 350, February.","('Alsa', 'PRODUCT'), ('Imperial', 'NORP'), ('Constantius', 'PERSON'), ('more\r\n than two-thirds', 'CARDINAL'), ('Roman', 'NORP'), ('69', 'CARDINAL'), ('Constans', 'PERSON'), ('350', 'CARDINAL'), ('February', 'DATE')"
"His cuirassiers are described as so many massy statues of steel, glittering with their scaly armour, and breaking with their ponderous lances the firm array of the Gallic legions.","('Gallic', 'NORP')"
"His destined
 successors had the misfortune of being born and educated in
 the Imperial purple.","('Imperial', 'NORP')"
"His formidable host, when it
 was drawn out in order of battle, covered the banks of the
 river, the adjacent heights, and the whole extent of a plain
 of above twelve miles which separated the two armies.","('above twelve miles', 'QUANTITY'), ('two', 'CARDINAL')"
"His lawful heir was driven into
 exile, the Christian priests were either murdered or
 expelled from their churches, the barbarous tribes of
 Albania were solicited to descend from their mountains, and
 two of the most powerful governors, usurping the ensigns or
 the powers of royalty, implored the assistance of Sapor, and
 opened the gates of their cities to the Persian garrisons.","('Christian', 'NORP'), ('Albania', 'GPE'), ('two', 'CARDINAL'), ('Sapor', 'NORP'), ('Persian', 'NORP')"
"His minority was exposed to the almost inevitable calamities
 of domestic discord; his capital was surprised and plundered
 by Thair, a powerful king of Yemen or Arabia, and the
 majesty of the royal family was degraded by the captivity of
 a princess, the sister of the deceased king.","('Thair', 'PERSON'), ('Yemen', 'GPE'), ('Arabia', 'GPE')"
"His third sister, Constantia, was
 distinguished by her pre-eminence of greatness and of
 misery.","('third', 'ORDINAL'), ('Constantia', 'PERSON')"
"His two elder brothers obtained in marriage the
 daughters of wealthy senators, and propagated new branches
 of the Imperial race.","('two', 'CARDINAL'), ('Imperial', 'ORG')"
"His unworthy favourites,  enriched by the boundless liberality of their master, usurped with impunity the privilege of rapine and
 corruption.(5) A secret but universal decay was felt in every  part of the public administration, and the emperor himself, though he still retained the obedience, gradually lost the
 esteem, of his subjects.","('5', 'CARDINAL')"
"If he reckoned among the favours of fortune the death of his
 eldest son, of his nephew, and perhaps of his wife, he
 enjoyed an uninterrupted flow of private as well as public
 felicity till the thirtieth year of his reign; a period
 which none of his predecessors; since Augustus, had been
 permitted to celebrate.","('the thirtieth year', 'DATE'), ('Augustus', 'PERSON')"
"If it were necessary to
 aggravate the horrors of this bloody scene, we might add
 that Constantius himself had espoused the daughter of his
 uncle Julius, and that he had bestowed his sister in
 marriage on his cousin Hannibalianus.","('Constantius', 'PERSON'), ('Julius', 'PERSON'), ('Hannibalianus', 'PERSON')"
"In
 the soft sequestered education of a Persian harem the royal
 youth could discover the importance of exercising the vigour
 of his mind and body, and by his personal merit deserved a
 throne on which he had been seated while he was yet
 unconscious of the duties and temptations of absolute power.","('Persian', 'NORP')"
