Sentence,Entities
"According to the custom of the age, the images of the three
 Imperial colleagues were exhibited to the veneration of the
 people; nor should it be lightly supposed that, in the
 moment of a solemn reconciliation, Theodosius secretly
 cherished the intention of perfidy and revenge.(18)
Baptism and orthodox edicts of Theodosius, A.D. 380, February 28.","('three', 'CARDINAL'), ('Imperial', 'NORP'), ('Theodosius', 'PERSON'), ('Theodosius', 'PERSON'), ('380', 'CARDINAL'), ('February 28', 'DATE')"
"According to the discipline of the apostles, and the doctrine of the Gospel, let us believe the sole deity of the Father, the Son, and the Holy Ghost, under an equal majesty and a pious Trinity.","('Gospel', 'WORK_OF_ART'), ('the Holy Ghost', 'PERSON')"
"According to the mildest rules of ecclesiastical discipline which were established in the fourth century, the crime of homicide was expiated by the penitence of twenty years:(97) and as it was impossible in the period of human life to purge the accumulated guilt of the massacre of Thessalonica, the murderer should have been excluded from the holy communion till the hour of his death.","('the fourth century', 'DATE'), ('twenty years', 'DATE'), ('97', 'DATE'), ('Thessalonica', 'GPE'), ('the hour', 'TIME')"
"After 
 this remarkable experience of the ingratitude of princes and
 prelates, Gregory retired once more to his obscure solitude
 of Cappadocia, where he employed the remainder of his life,
 about eight years, in the exercises of poetry and devotion.","('Gregory', 'PERSON'), ('Cappadocia', 'GPE'), ('about eight years', 'DATE')"
"After a delay of about eight months Theodosius was restored to the communion of the faithful;
 and the edict, which interposes a salutary interval of thirty days between the sentence and the execution, may be accepted as the worthy fruits of his repentance. (99)","('about eight months', 'DATE'), ('Theodosius', 'PERSON'), ('thirty days', 'DATE')"
"After his tragic death, at a time when the empress
 Justina trembled for her own safety, and for that of her son
 Valentinian, the archbishop of Milan was despatched on two
 different embassies to the court of Treves.","('Justina', 'PERSON'), ('Valentinian', 'PERSON'), ('Milan', 'GPE'), ('two', 'CARDINAL'), ('Treves', 'GPE')"
"After the defeat and death of the tyrant of Gaul, the Roman
 world was in the possession of Theodosius.","('Gaul', 'PERSON'), ('Roman', 'NORP'), ('Theodosius', 'PERSON')"
"After the defeat of Eugenius, the merit, as well as the
 authority, of Theodosius was cheerfully acknowledged by all
 the inhabitants of the Roman world.","('Eugenius', 'PERSON'), ('Theodosius', 'PERSON'), ('Roman', 'NORP')"
"After the fatigue of a long march in the heat of
 summer they spurred their foaming horses into the waters of
 the Save, swam the river in the presence of the enemy, and
 instantly charged and routed the troops who guarded the high
 ground on the opposite side.","('summer', 'DATE'), ('Save', 'PRODUCT')"
"After the first tender expressions of
 friendship and sympathy, the pious emperor of the East
 gently admonished Justina that the guilt of heresy was
 sometimes punished in this world as well as in the next; and
 that the public profession of the Nicene faith would be the
 most efficacious step to promote the restoration of her son,
 by the satisfaction which it must occasion both on earth and
 in heaven.","('first', 'ORDINAL'), ('East', 'LOC'), ('Justina', 'PERSON'), ('Nicene', 'PERSON')"
"All the subjects of Valentinian deserted the cause of a prince who, by his abdication, had absolved them from the duty of allegiance; and if the little city of Aemona, on the verge of Italy, had not presumed to stop the career of his inglorious victory, Maximus would have obtained without a struggle the sole possession of the Western empire.","('Valentinian', 'NORP'), ('Aemona', 'GPE'), ('Italy', 'GPE'), ('Maximus', 'PERSON'), ('Western', 'NORP')"
"Although he was
 born of a Christian family, the maxims, or at least the
 practice, of the age encouraged him to delay the ceremony of
 his initiation till he was admonished of the danger of delay
 by the serious illness which threatened his life towards the
 end of the first year of his reign.","('Christian', 'NORP'), ('the\r\n end of the first year of his reign', 'DATE')"
"Ambrose archbishop of Milan, A.D. 374-397.","('Ambrose', 'PERSON'), ('Milan', 'GPE'), ('A.D. 374-397', 'DATE')"
"Ambrose considers the
 toleration of the Jewish as the persecution of the Christian
 religion; boldly declares that he himself and every true
 believer would eagerly dispute with the bishop of Callinicum
 the merit of the deed and the crown of martyrdom; and
 laments, in the most pathetic terms, that the execution of
 the sentence would be fatal to the fame and salvation of
 Theodosius.","('Ambrose', 'PERSON'), ('Jewish', 'NORP'), ('Christian', 'NORP'), ('Callinicum', 'PERSON'), ('Theodosius', 'PERSON')"
"Ambrose had 
 devoted his life and his abilities to the service of the
 church.","('Ambrose', 'PERSON')"
"Among the
 benefactors of the church, the fame of Constantine has been
 rivalled by the glory of Theodosius.","('Constantine', 'PERSON'), ('Theodosius', 'PERSON')"
"Among the ecclesiastics who illustrated the reign of
 Theodosius, Gregory Nazianzen was distinguished by the
 talents of an eloquent preacher; the reputation of
 miraculous gifts added weight and dignity to the monastic
 virtues of Martin of Tours; (60) but the palm of episcopal 
 vigour and ability was justly claimed by the intrepid
 Ambrose.(61)","('Theodosius', 'PERSON'), ('Gregory Nazianzen', 'PERSON'), ('Martin of Tours', 'PERSON'), ('60', 'CARDINAL'), ('Ambrose', 'PERSON'), ('61', 'CARDINAL')"
"An historian
 perpetually adverse to the fame of Theodosius has
 exaggerated his vices and their pernicious effects, he
 boldly asserts that every rank of subjects imitated the
 effeminate manners of their sovereign; that every species of
 corruption polluted the course of public and private life;
 and that the feeble restraints of order and decency were
 insufficient to resist the progress of that degenerate
 spirit which sacrifices, without a blush, the consideration
 of duty and interest to the base indulgence of sloth and
 appetite.(124)","('Theodosius', 'PERSON'), ('124', 'CARDINAL')"
"An immediate and peremptory answer was
 required, but it was extremely difficult for Theodosius to
 satisfy, on this important occasion, either the feelings of
 his own mind or the expectations of the public.","('Theodosius', 'PERSON')"
April 25.,"('April 25', 'DATE')"
"Arbogastes, after the loss of a battle in which
 he had discharged the duties of a soldier and a general,
 wandered several days among the mountains.","('Arbogastes', 'PERSON'), ('several days', 'DATE')"
"Arbogastes,(104) a gallant soldier of 
 the nation of the Franks, held the second rank in the
 service of Gratian.","('Arbogastes', 'ORG'), ('104', 'CARDINAL'), ('Franks', 'NORP'), ('second', 'ORDINAL'), ('Gratian', 'ORG')"
"Arianism of Constantinople, A.D. 340-380.","('Constantinople', 'GPE'), ('340-380', 'CARDINAL')"
"As she desired to perform her public
 devotions on the approaching festival of Easter, Ambrose was
 ordered to appear before the council.","('Easter', 'EVENT'), ('Ambrose', 'PERSON')"
"As soon as time and accident had
 removed those faithful counsellors from the throne, the
 emperor of the West insensibly descended to the level of his
 natural genius, abandoned the reins of government to the
 ambitious hands which were stretched forwards to grasp them,
 and amused his leisure with the most frivolous
 gratifications.","('West', 'LOC')"
"As this private admonition did not produce an
 immediate effect, the archbishop from his pulpit(93) publicly 
 addressed the emperor on his throne;(94) nor would he consent 
 to offer the oblation of the altar till he had obtained from
 Theodosius a solemn and positive declaration which secured
 the impunity of the bishop and monks of Callinicum.","('93', 'DATE'), ('94', 'DATE'), ('Theodosius', 'PERSON'), ('Callinicum', 'GPE')"
"At length,
 twenty-four days after the sedition, the general Hellebicus,
 and Caesarius, master of the offices, declared the will of
 the emperor and the sentence of Antioch.","('twenty-four days', 'DATE'), ('Hellebicus', 'PERSON'), ('Caesarius', 'PERSON'), ('Antioch', 'GPE')"
"At the
 time when he might have hoped to enjoy the fruits of his
 victory, his episcopal throne was filled by the senator
 Nectarius; and the new archbishop, accidentally recommended
 by his easy temper and venerable aspect, was obliged to
 delay the ceremony of his consecration till he had
 previously despatched the rites of his baptism.(46)","('Nectarius', 'PERSON')"
"At the age of thirty-four, and before he had received
 the sacrament of baptism, Ambrose, to his own surprise and
 to that of the world, was suddenly transformed from a
 governor to an archbishop.","('the age of thirty-four', 'DATE'), ('Ambrose', 'PERSON')"
"Baptism and orthodox edicts of Theodosius, A.D. 380, February 28.","('Theodosius', 'GPE'), ('A.D. 380', 'DATE'), ('February 28', 'DATE')"
"Before he again took the
 field against the Goths, he received the sacrament of
 baptism (20) from Acholius, the orthodox bishop of 
 Thessalonica:(21) and as the emperor ascended from the holy 
 font, still glowing with the warm feelings of regeneration,
 he dictated a solemn edict, which proclaimed his own faith,
 and prescribed the religion of his subjects.","('Goths', 'NORP'), ('20', 'CARDINAL'), ('Acholius', 'PERSON'), ('Thessalonica', 'GPE'), ('21', 'CARDINAL')"
"Before he formed any decisive resolution the pious emperor was anxious to discover the will of Heaven; and as the progress of Christian Laity had silenced the oracles of Delphi and Dodona, he consulted an Egyptian monk, who possessed, in the opinion of the age, the gift of miracles and the knowledge of futurity.","('Christian Laity', 'PERSON'), ('Delphi', 'ORG'), ('Dodona', 'PERSON'), ('Egyptian', 'NORP')"
"Besides the condemnation of Divine justice, they must expect to suffer the severe penalties, which our authority, guided by heavenly wisdom, shall think proper to inflict upon them."" (22)","('22', 'CARDINAL')"
"Both parties in the schools, as well as in the temples, acknowledged and worshipped the divine majesty of Christ; and, as we are always prone to impute our own sentiments and passions to the Deity, it would be deemed more prudent and respectful to exaggerate than to circumscribe the adorable
 perfections of the Son of God.","('Christ', 'PERSON'), ('the Son of God', 'PERSON')"
"Botheric and
 several of his principal officers were inhumanly murdered;
 their mangled bodies were dragged about the streets; and the
 emperor, who then resided at Milan, was surprised by the
 intelligence of the audacious and wanton cruelty of the
 people of Thessalonica.","('Botheric', 'PERSON'), ('Milan', 'GPE'), ('Thessalonica', 'GPE')"
"Botheric, the general of those troops, and, as it
 should seem from his name, a barbarian, had among his slaves
 a beautiful boy, who excited the impure desires of one of
 the charioteers of the circus.","('Botheric', 'PERSON'), ('one', 'CARDINAL')"
"But
 some remains of pride and prejudice still opposed the
 elevation of Arbogastes himself, and the judicious
 barbarians thought it more advisable to reign under the name
 of some dependent Roman.","('Arbogastes', 'PERSON'), ('Roman', 'NORP')"
"But Gregory soon became the
 victim of malice and envy.","('Gregory', 'PERSON')"
"But an accurate, or rather a candid inquiry, will discover that, if the Priscillianists violated the laws of nature, it was not by the licentiousness, but by the austerity of their lives.","('Priscillianists', 'NORP')"
"But as Maximus wished to
 occupy, without resistance, the passes of the Alps, he
 received, with perfidious smiles, Domninus of Syria, the
 ambassador of Valentinian, and pressed him to accept the aid
 of a considerable body of troops for the service of a
 Pannonian war.","('Maximus', 'PERSON'), ('Alps', 'LOC'), ('Domninus', 'PERSON'), ('Syria', 'GPE'), ('Valentinian', 'NORP'), ('a\r\n Pannonian war', 'EVENT')"
"But as he was still conscious that he deserved another audience and another theatre, he accepted,
 with no unworthy ambition, the honourable invitation which was addressed to him from the orthodox party of Constantinople.","('Constantinople', 'GPE')"
"But as the second conquest of the West was a task of
 difficulty and danger, he dismissed, with splendid presents and an ambiguous answer, the ambassadors of Eugenius, and almost two years were consumed in the preparations of the civil war.","('second', 'ORDINAL'), ('West', 'LOC'), ('Eugenius', 'PERSON'), ('almost two years', 'DATE'), ('the civil war', 'EVENT')"
"But he
 proceeded, in a firm and equal tone, to offer Theodosius the
 alternative of peace or war.","('Theodosius', 'PERSON')"
"But he
 stipulated that Maximus should content himself with the
 possession of the countries beyond the Alps.","('Maximus', 'PERSON'), ('Alps', 'LOC')"
"But his cause was supported by
 the Western churches; and the bishops of the synod resolved
 to perpetuate the mischiefs of discord, by the hasty
 ordination of a perjured candidate,(43) rather than to betray 
 the imagined dignity of the East, which had been illustrated
 by the birth and death of the Son of God.","('Western', 'NORP'), ('43', 'DATE'), ('East', 'LOC'), ('the Son of God', 'PERSON')"
"But his fatigues were rewarded by the daily increase of his
 fame and his congregation; and he enjoyed the pleasure of
 observing that the greater part of his numerous audience
 retired from his sermons satisfied with the eloquence of the
 preacher,(35) or dissatisfied with the manifold imperfections of their faith and practice.(36)
Ruin of Arianism at Constantinople, A.D. 380, November 26.","('35', 'CARDINAL'), ('Constantinople', 'GPE'), ('A.D. 380', 'DATE'), ('November 26', 'DATE')"
"But in the midst of the tumult he artfully or
 modestly refused to ascend the throne, and some credit appears to have been given to his own positive declaration that he was compelled to accept the dangerous present of the Imperial purple.(12)
Flight and death of Gratian.","('Imperial', 'ORG'), ('12', 'CARDINAL'), ('Gratian', 'PERSON')"
"But it
 was not confirmed by the archbishop of Milan.(92)","('Milan', 'GPE'), ('92', 'CARDINAL')"
"But the
 conduct of Ambrose was governed by very different
 principles.(63)","('Ambrose', 'PERSON')"
"But the
 feeble emotion of involuntary pity was checked by his regard
 for public justice and the memory of Gratian; and he
 abandoned the victim to the pious zeal of the soldiers, who
 drew him out of the Imperial presence and instantly
 separated his head from his body.","('Gratian', 'PERSON'), ('Imperial', 'NORP')"
"But the
 painful virtue which claims the merit of victory is exposed
 to the danger of defeat; and the reign of a wise and
 merciful prince was polluted by an act of cruelty which
 would stain the annals of Nero or Domitian.","('Nero', 'PERSON'), ('Domitian', 'PERSON')"
"But the
 victory was not purchased by their blood; the Gauls
 maintained their advantage, and the approach of night
 protected the disorderly flight, or retreat, of the troops
 of Theodosius.","('Gauls', 'NORP'), ('night', 'TIME'), ('Theodosius', 'GPE')"
"But the authority of the saints, who have preached and practised the maxims of passive loyalty, appeared to Ambrose of less moment than the extreme and pressing danger of the church.","('Ambrose', 'PERSON')"
"But the contest with his successor, who, like
 him, had usurped the throne of the West, was easily decided
 in the term of two months,(76) and within the space of two 
 hundred miles.","('West', 'LOC'), ('two months', 'DATE'), ('76', 'CARDINAL'), ('two \r\n hundred miles', 'QUANTITY')"
"But the crafty tyrant followed,
 with hasty and silent footsteps, in the rear; and as he
 diligently intercepted all intelligence of his motions, the
 gleam of armour and the dust excited by the troops of
 cavalry first announced the hostile approach of a stranger
 to the gates of Milan.","('first', 'ORDINAL'), ('Milan', 'GPE')"
"But the dangerous interview was prevented by the prayers of the empress Flacilla, who trembled for the salvation of her husband; and the mind of Theodosius was confirmed by a theological argument adapted to the rudest capacity.","('Flacilla', 'PERSON'), ('Theodosius', 'PERSON')"
"But the exaltation
 of Basil, from a private life to the archiepiscopal throne
 of Caesarea, discovered to the world, and perhaps to
 himself, the pride of his character; and the first favour
 which he condescended to bestow on his friend was received,
 and perhaps was intended, as a cruel insult.(29) Instead of 
 employing the superior talents of Gregory in some useful and
 conspicuous station, the haughty prelate selected, among the
 fifty bishoprics of his extensive province, the wretched
 village of Sasima, (30) without water, without verdure, 
 without society, situate at the junction of three highways
 and frequented only by the incessant passage of rude and
 clamorous waggoners.","('Basil', 'PERSON'), ('Caesarea', 'GPE'), ('first', 'ORDINAL'), ('Gregory', 'PERSON'), ('fifty', 'CARDINAL'), ('Sasima', 'GPE'), ('30', 'CARDINAL'), ('three', 'CARDINAL')"
"But the gates could not long
 resist the effort of a victorious enemy; and the despair,
 the disaffection, the indifference of the soldiers and
 people hastened the downfall of the wretched Maximus.","('Maximus', 'PERSON')"
"But the indulgence of ease and luxury had
 secretly nourished the principles of disease. (122)","('122', 'CARDINAL')"
"But the ministers of
 Theodosius performed with reluctance the cruel task which
 had been assigned them; they dropped a gentle tear over the
 calamities of the people, and they listened with reverence
 to the pressing solicitations of the monks and hermits, who
 descended in swarms from the mountains.(89) Hellebicus and 
 Caesarius were persuaded to suspend the execution of their
 sentence; and it was agreed that the former should remain at
 Antioch, while the latter returned, with all possible speed,
 to Constantinople, and presumed once more to consult the
 will of his sovereign.","('Theodosius', 'PERSON'), ('Hellebicus', 'PERSON'), ('Caesarius', 'PERSON'), ('Antioch', 'GPE'), ('Constantinople', 'GPE')"
"But the promises which Ambrose
 received and communicated were soon violated by a perfidious
 court; and, during six of the most solemn days which
 Christian piety has set apart for the exercise of religion,
 the city was agitated by the irregular convulsions of tumult
 and fanaticism.","('Ambrose', 'PERSON'), ('six', 'CARDINAL'), ('Christian', 'NORP')"
"But the subversion of an
 established government is always a work of some real, and of
 much apparent difficulty; and the throne of Gratian was
 protected by the sanctions of custom, law, religion, and the
 nice balance of the civil and military powers which had been established by the policy of Constantine.","('Gratian', 'PERSON'), ('Constantine', 'PERSON')"
"But the two
 capitals, Antioch and Constantinople, were separated by the
 distance of eight hundred miles; and, notwithstanding the
 diligence of the Imperial posts, the guilty city was
 severely punished by a long and dreadful interval of
 suspense.","('two', 'CARDINAL'), ('Antioch', 'GPE'), ('Constantinople', 'GPE'), ('eight hundred miles', 'QUANTITY'), ('Imperial', 'ORG')"
"But there was danger likewise in refusing the empire, and,
 from the moment that Maxim had violated his allegiance to
 his lawful sovereign, he could not hope to reign, or even to
 live if he confined his moderate ambition within the narrow
 limits of Britain.","('Maxim', 'PERSON'), ('Britain', 'GPE')"
"But this amiable youth, before he had
 accomplished the twentieth year of his age, was oppressed by
 domestic treason, and the empire was again involved in the
 horrors of a civil war.","('the twentieth year', 'DATE')"
"But when he was
 convinced that his cause was desperate, and his escape
 impracticable, the intrepid barbarian imitated the example
 of the ancient Romans, and turned his sword against his own
 breast.","('Romans', 'NORP')"
"But while he laboured to restrain the effects of their zeal,
 the pathetic vehemence of his sermons continually inflamed
 the angry and seditious temper of the people of Milan.","('Milan', 'GPE')"
"But while the guards were forcing him to the door, the dexterous polemic had time to execute his design, by exclaiming, with a loud voice, Theodosius immediately embraced the bishop of Iconium, and never forgot the important lesson which he received from this dramatic parable. (23)
Arianism of Constantinople, A.D. 340-380.","('Theodosius', 'PERSON'), ('Iconium', 'PERSON'), ('23', 'CARDINAL'), ('Arianism of Constantinople', 'WORK_OF_ART'), ('340-380', 'CARDINAL')"
"But, after Gratian more freely indulged
 his prevailing taste for hunting and shooting, he naturally
 connected himself with the most dexterous ministers of his
 favourite amusement.","('Gratian', 'PERSON')"
"By the influence of Justina, an edict of toleration was promulgated in all the provinces which were subject to the court of Milan; the free exercise of their religion was granted to those who professed the faith of Rimini; and the emperor declared that all persons who should infringe this sacred and salutary constitution should be capitally punished, as the enemies of the public peace. (65)","('Justina', 'PERSON'), ('Milan', 'GPE'), ('Rimini', 'PERSON')"
"Character and conduct of the emperor Gratian (A.D. 379-383)
 THE fame of Gratian, before he had accomplished the twentieth year of his age, was equal to that of the most celebrated princes.","('Gratian', 'PERSON'), ('383', 'CARDINAL'), ('Gratian', 'PERSON'), ('the twentieth year', 'DATE')"
"Character of Valentinian, A.D. 391.","('Valentinian', 'ORG'), ('A.D. 391', 'DATE')"
Clemency of Theodosius.,"('Clemency of Theodosius', 'PERSON')"
"Constantinople was the principal seat and fortress of
 Arianism; and, in a long interval of forty years,(24) the 
 faith of the princes and prelates who reigned in the capital
 of the East was rejected in the purer schools of Rome and
 Alexandria.","('Constantinople', 'GPE'), ('Arianism', 'NORP'), ('forty years', 'DATE'), ('24', 'CARDINAL'), ('East', 'LOC'), ('Rome', 'GPE'), ('Alexandria', 'GPE')"
"Death of Gratian—Ruin of Arianism—St. Ambrose— First Civil War, against Maximus—","('Death of Gratian', 'PERSON'), ('St. Ambrose', 'PERSON'), ('First', 'ORDINAL'), ('Civil War', 'EVENT'), ('Maximus', 'PERSON')"
"Death of Theodosius, A.D. 395, January 17.","('Death of Theodosius', 'PERSON'), ('A.D. 395', 'DATE'), ('January 17', 'DATE')"
