Sentence,Entities
"A transaction, however, is related under
 the reign of Alexander Severus, which discovers that the
 restraint was sometimes eluded or suspended, and that the
 Christians were permitted to claim and to possess lands
 within the limits of Rome itself. (138)","('Alexander Severus', 'PERSON'), ('Christians', 'NORP'), ('Rome', 'GPE'), ('138', 'CARDINAL')"
Abhorrence of the Christians for idoltary,"('Christians', 'NORP')"
"About an 
 hundred years before the reign of Decius the Roman church
 had received, in a single donation, the sum of two hundred
 thousand sesterces from a stranger of Pontus, who proposed
 to fix his residence in the capital. (136)","('About an \r\n hundred years', 'DATE'), ('Decius the Roman church', 'ORG'), ('two hundred\r\n thousand', 'CARDINAL'), ('Pontus', 'PERSON'), ('136', 'CARDINAL')"
"According to 
 the maxims of universal toleration, the Romans protected a
 superstition which they despised.","('Romans', 'NORP')"
"According to the circumstances or the number of
 the guilty, the exercise of the Christian discipline was
 varied by the discretion of the bishops.","('Christian', 'NORP')"
"According to the irreproachable testimony of Origen, (183) the proportion of the faithful was very inconsiderable, when compared with the multitude of an unbelieving world; but, as we are left without any distinct information, it is impossible to determine, and it is difficult even to conjecture, the real numbers of the primitive Christians.","('Origen', 'PERSON'), ('183', 'CARDINAL'), ('Christians', 'NORP')"
"Acknowledging that the literal sense is repugnant to every
 principle of faith as well as reason, they deem themselves
 secure and invulnerable behind the ample veil of allegory,
 which they carefully spread over every tender part of the
 Mosaic dispensation. (30)","('Mosaic', 'NORP'), ('30', 'CARDINAL')"
"After Cyrus had permitted the exiled nation to 
 return into the promised land, and after Ezra had restored
 the ancient records of their religion, two celebrated sects,
 the Sadducees and the Pharisees, insensibly arose at
 Jerusalem. (59)","('Cyrus', 'PERSON'), ('Ezra', 'PERSON'), ('two', 'CARDINAL'), ('Sadducees', 'NORP'), ('Pharisees', 'NORP'), ('Jerusalem', 'GPE'), ('59', 'CARDINAL')"
"After a
 revolution of thirteen or fourteen centuries, that religion
 is still professed by the nations of Europe, the most
 distinguished portion of human kind in arts and learning as
 well as in arms.","('thirteen or fourteen centuries', 'DATE'), ('Europe', 'LOC')"
"After the Bacchanals had awakened the
 severity of the senate, it was likewise apprehended that a
 very great multitude, as it were another people, had been
 initiated into those abhorred mysteries.","('Bacchanals', 'PERSON')"
"After the example of their
 Divine Master, the missionaries of the Gospel disdained not
 the society of men, and especially of women, oppressed by
 the consciousness, and very often by the effects, of their
 vices.","('Gospel', 'WORK_OF_ART')"
"All 
 these were only so many preparatory and alarming signs of
 the great catastrophe of Rome, when the country of the
 Scipios and Caesars should be consumed by a flame from
 Heaven, and the city of the seven hills, with her palaces,
 her temples, and her triumphal arches, should be buried in a
 vast lake of fire and brimstone.","('Rome', 'GPE'), ('Scipios', 'NORP'), ('Caesars', 'ORG'), ('seven', 'CARDINAL')"
"Almost at the same period the bishop of
 Carthage, from a society less opulent than that of Rome,
 collected an hundred thousand sesterces (above eight hundred
 and fifty pounds sterling), on a sudden call of charity to
 redeem the brethren of Numidia, who had been carried away
 captives by the barbarians of the desert. (135)","('Carthage', 'GPE'), ('Rome', 'GPE'), ('an hundred thousand', 'CARDINAL'), ('eight hundred\r\n and fifty pounds', 'QUANTITY'), ('Numidia', 'GPE'), ('135', 'CARDINAL')"
Ambition of the Roman pontiff,"('Roman', 'NORP')"
"Among
 the societies which were instituted in Syria, none were more
 ancient or more illustrious than those of Damascus, of
 Beroea or Aleppo, and of Antioch.","('Syria', 'GPE'), ('Damascus', 'GPE'), ('Beroea', 'GPE'), ('Aleppo', 'GPE'), ('Antioch', 'GPE')"
"Among the Christian ascetics, 
 however (a name which they soon acquired from their painful
 exercise), many, as they were less presumptuous, were
 probably more successful.","('Christian', 'NORP')"
"An exclusive zeal
 for the truth of religion and the unity of God was as
 carefully inculcated in the new as in the ancient system:
 and whatever was now revealed to mankind concerning the
 nature and designs of the Supreme Being was fitted to
 increase their reverence for that mysterious doctrine.","('the Supreme Being', 'ORG')"
"And yet these exceptions are either too few in number, or
 too recent in time, entirely to remove the imputation of
 ignorance and obscurity which has been so arrogantly cast on
 the first proselytes of Christianity.","('first', 'ORDINAL'), ('Christianity', 'NORP')"
"And yet, since every friend to revelation is persuaded of the reality, and every reasonable man is convinced of the cessation, of miraculous powers, it is evident that there must have been some period in which they were either suddenly or gradually withdrawn from the Christian church.","('Christian', 'NORP')"
"Arguments like these appear to have been used in the defence
 of the expiring cause of the Mosaic law; but the industry of
 our learned divines has abundantly explained the ambiguous
 language of the Old Testament, and the ambiguous conduct of
 the apostolic teachers.","('Mosaic', 'NORP')"
"Aristides, who presented an
 eloquent apology to the emperor Hadrian, was an Athenian
 philosopher. (185) Justin Martyr had sought divine knowledge 
 in the schools of Zeno, of Aristotle, of Pythagoras and of
 Plato, before he fortunately was accosted by the old man, or
 rather the angel, who turned his attention to the study of
 the Jewish prophets. (186) Clemens of Alexandria had acquired 
 much various reading in the Greek, and Tertullian in the
 Latin, language.","('Aristides', 'PERSON'), ('Hadrian', 'PERSON'), ('Athenian', 'NORP'), ('185', 'CARDINAL'), ('Justin Martyr', 'PERSON'), ('Zeno', 'PERSON'), ('Aristotle', 'PERSON'), ('Pythagoras', 'LOC'), ('Plato', 'PERSON'), ('Jewish', 'NORP'), ('186', 'CARDINAL'), ('Clemens', 'PERSON'), ('Alexandria', 'GPE'), ('Greek', 'LANGUAGE'), ('Tertullian', 'PERSON'), ('Latin', 'LANGUAGE')"
"As
 often as in the spring and autumn they met in provincial
 synod, the difference of personal merit and reputation was
 very sensibly felt among the members of the assembly, and
 the multitude was governed by the wisdom and eloquence of
 the few.","('the spring and autumn', 'DATE')"
"As
 the works of the creation had been finished in six days,
 their duration in their present state, according to a
 tradition which was attributed to the prophet Elijah, was
 fixed to six thousand years. (61)","('six days', 'DATE'), ('Elijah', 'PERSON'), ('six thousand years', 'DATE'), ('61', 'CARDINAL')"
"As it is my intention to remark only such human causes as were permitted to second the influence of revelation, I shall lightly mention two motives which might naturally render the lives of the
 primitive Christians much purer and more austere than those of their Pagan contemporaries or their degenerate successors — repentance for their past sins, and the laudable desire of supporting the reputation of the society in which they were engaged.","('second', 'ORDINAL'), ('two', 'CARDINAL'), ('Christians', 'NORP'), ('Pagan', 'NORP')"
"As soon as they launched out into 
 that vast abyss, they delivered themselves to the guidance
 of a disordered imagination; and as the paths of error are
 various and infinite, the Gnostics were imperceptibly
 divided into more than fifty particular sects, (33) of whom 
 the most celebrated appear to have been the Basilidians, the
 Valentinians, the Marcionites, and, in a still later period,
 the Manichaeans.","('Gnostics', 'NORP'), ('more than fifty', 'CARDINAL'), ('33', 'CARDINAL'), ('Basilidians', 'NORP'), ('Valentinians', 'NORP'), ('Marcionites', 'NORP'), ('Manichaeans', 'NORP')"
"As soon as those histories were translated 
 into the Latin tongue they were perfectly intelligible to
 all the subjects of Rome, excepting only to the peasants of
 Syria and Egypt, for whose benefit particular versions were
 afterwards made.","('Latin', 'LANGUAGE'), ('Rome', 'GPE'), ('Syria', 'GPE'), ('Egypt', 'GPE')"
"As soon, indeed, as Christianity ascended the 
 throne, the zeal of those barbarians obeyed the prevailing
 impulsion; the cities of Egypt were filled with bishops, and
 the deserts of Thebais swarmed with hermits.","('Christianity', 'NORP'), ('Egypt', 'GPE'), ('Thebais', 'GPE')"
"As the humble faith of
 Christ diffused it self through the world, it was embraced
 by several persons who derived some consequence from the
 advantages of nature or fortune.","('Christ', 'PERSON')"
"As those heretics were, 
 for the most part, averse to the pleasures of sense, they
 morosely arraigned the polygamy of the patriarchs, the
 gallantries of David, and the seraglio of Solomon.","('David', 'PERSON'), ('Solomon', 'PERSON')"
As well as the peace and union of the Roman empire.,"('Roman', 'NORP')"
"At his persuasion the most
 considerable part of the congregation renounced the Mosaic
 law, in the practice of which they had persevered above a
 century.","('Mosaic', 'NORP'), ('a\r\n century', 'DATE')"
"At the bar and in the senate of Rome the ablest orators were
 not apprehensive of giving offence to their hearers by
 exposing that doctrine as an idle and extravagant opinion,
 which was rejected with contempt by every man of a liberal
 education and understanding. (53)
among the Pagans of Greece and Rome;","('Rome', 'GPE'), ('Pagans', 'NORP'), ('Greece', 'GPE'), ('Rome', 'GPE')"
"Before that time the various accidents of war and commerce might indeed diffuse an imperfect knowledge of the Gospel among the tribes of Caledonia, (179) and among the 
 borderers of the Rhine, the Danube, and the Euphrates. (180)","('Caledonia', 'GPE'), ('179', 'CARDINAL'), ('Rhine', 'LOC'), ('Danube', 'LOC'), ('Euphrates', 'LOC'), ('180', 'CARDINAL')"
"Besides the occasional
 prodigies, which might sometimes be effected by the
 immediate interposition of the Deity when he suspended the
 laws of Nature for the service of religion, the Christian
 church, from the time of the apostles and their first
 disciples, (73) has claimed an uninterrupted succession of miraculous powers, the gift of tongues, of vision, and of prophecy, the power of expelling daemons, of healing the
 sick, and of raising the dead.","('Christian', 'NORP'), ('first', 'ORDINAL'), ('73', 'CARDINAL')"
"Beyond the last-mentioned river, Edessa was distinguished by a firm and early adherence to the faith. (181) From Edessa the principles of Christianity were easily introduced into the Greek and Syrian cities which obeyed the successors of Artaxerxes; but they do not appear to have made any deep impression on the minds of the Persians, whose religious system, by the labours of a well-disciplined order of priests, had been constructed with much more art and solidity than the uncertain mythology of Greece and Rome. (182)
General proportion of Christians and Pagans.","('Edessa', 'PERSON'), ('181', 'CARDINAL'), ('Edessa', 'PERSON'), ('Christianity', 'NORP'), ('Greek', 'NORP'), ('Syrian', 'NORP'), ('Artaxerxes', 'NORP'), ('Persians', 'NORP'), ('Greece', 'GPE'), ('Rome', 'GPE'), ('182', 'CARDINAL'), ('Christians', 'NORP'), ('Pagans', 'NORP')"
Beyond the limits of the Roman empire.,"('Roman', 'NORP')"
"But
 the sages of Greece and Rome turned aside from the awful
 spectacle, and, pursuing the ordinary occupations of life
 and study, appeared unconscious of any alterations in the
 moral or physical government of the world.","('Greece', 'GPE'), ('Rome', 'GPE')"
"But
 the scandal of the pious Christian, and the fallacious
 triumph of the Infidel, should cease as soon as they
 recollect not only by whom, but likewise to whom, the Divine
 Revelation was given.","('Christian', 'NORP'), ('Infidel', 'NORP'), ('the Divine\r\n Revelation', 'WORK_OF_ART')"
"But almost all those who had reluctantly yielded
 to the power of vice or idolatry were sensible of their
 fallen condition, and anxiously desirous of being restored
 to the benefits of the Christian communion.","('Christian', 'NORP')"
"But as long as the contributions of the Christian 
 people were free and unconstrained, the abuse of their
 confidence could not be very frequent, and the general uses
 to which their liberality was applied reflected honour on
 the religious society.","('Christian', 'NORP')"
"But as often
 as they occurred, they afforded the Christians an
 opportunity of declaring and confirming their zealous
 opposition.","('Christians', 'NORP')"
"But as truth and reason seldom find so
 favourable a reception in the world, and as the wisdom of
 Providence frequently condescends to use the passions of the
 human heart, and the general circumstances of mankind, as
 instruments to execute its purpose, we may still be
 permitted, though with becoming submission, to ask, not
 indeed what were the first, but what were the secondary
 causes of the rapid growth of the Christian church?","('Providence', 'GPE'), ('first', 'ORDINAL'), ('secondary', 'ORDINAL'), ('Christian', 'NORP')"
"But at length, under the reign of Hadrian, the
 desperate fanaticism of the Jews filled up the measure of
 their calamities; and the Romans, exasperated by their
 repeated rebellions, exercised the rights of victory with
 unusual rigour.","('Hadrian', 'PERSON'), ('Jews', 'NORP'), ('Romans', 'NORP')"
"But how shall we excuse the supine inattention of the Pagan
 and philosophic world to those evidences which were
 presented by the hand of Omnipotence, not to their reason,
 but to their senses?","('Pagan', 'NORP'), ('Omnipotence', 'PERSON')"
"But if, on the
 contrary, we turn our eyes towards Gaul, we must content
 ourselves with discovering, in the time of Marcus Antoninus,
 the feeble and united congregations of Lyons and Vienne; and
 even as late as the reign of Decius we are assured that in a
 few cities only - Arles, Narbonne, Toulouse, Limoges,
 Clermont, Tours, and Paris - some scattered churches were
 supported by the devotion of a small number of Christians.
 (173)","('Gaul', 'PERSON'), ('Marcus Antoninus', 'PERSON'), ('Lyons', 'GPE'), ('Vienne', 'GPE'), ('Decius', 'GPE'), ('Arles', 'GPE'), ('Narbonne', 'GPE'), ('Toulouse', 'GPE'), ('Limoges', 'GPE'), ('Clermont', 'GPE'), ('Tours', 'FAC'), ('Paris', 'GPE'), ('Christians', 'NORP'), ('173', 'CARDINAL')"
But in the first ages of Christianity the situation of mankind was extremely different.,"('first', 'ORDINAL'), ('Christianity', 'NORP')"
"But insulted Nature sometimes vindicated her rights, and
 this new species of martyrdom served only to introduce a new
 scandal into the church.","('Nature', 'PERSON')"
"But it most
 unluckily happened that the doors were under the protection
 of the household gods, that the laurel was sacred to the
 lover of Daphne, and that garlands of flowers, though
 frequently worn as a symbol either of joy or mourning, had
 been dedicated in their first origin to the service of
 superstition.","('Daphne', 'PERSON'), ('first', 'ORDINAL')"
"But it was
 not in this world that the primitive Christians were
 desirous of making themselves either agreeable or useful.","('Christians', 'NORP')"
"But it was unanimously affirmed that those 
 who, since the birth or the death of Christ, had obstinately
 persisted in the worship of the daemons, neither deserved
 nor could expect a pardon from the irritated justice of the
 Deity.","('Christ', 'PERSON')"
"But the 
 miraculous cure of diseases of the most inveterate or even
 preternatural kind can no longer occasion any surprise, when
 we recollect that in the days of Irenaeus, about the end of
 the second century, the resurrection of the dead was very
 far from being esteemed an uncommon event; that the miracle
 was frequently performed on necessary occasions, by great
 fasting and the joint supplication of the church of the
 place, and that the persons thus restored to their prayers
 had lived afterwards among them many years. (77)","('Irenaeus', 'PERSON'), ('the end of\r\n the second century', 'DATE')"
But the belief of the Christian was accompanied with horror.,"('Christian', 'NORP')"
"But the devout and
 even scrupulous attachment to the Mosaic religion, so
 conspicuous among the Jews who lived under the second
 temple, becomes still more surprising if it is compared with
 the stubborn incredulity of their forefathers.","('Mosaic', 'NORP'), ('Jews', 'NORP'), ('second', 'ORDINAL')"
"But the established religions of
 Paganism were seen by the primitive Christians in a much
 more odious and formidable light.","('Paganism', 'NORP'), ('Christians', 'NORP')"
"But the humanity of the reader will permit me to draw a veil over the rest of this infernal description, which the zealous African pursues in a long variety of affected and unfeeling witticisms. (72)","('African', 'NORP')"
"But the moderation of the conquerors was
 insufficient to appease the jealous prejudices of their
 subjects, who were alarmed and scandalised at the ensigns of
 paganism, which necessarily introduced themselves into a
 Roman province. (7)","('Roman', 'NORP')"
"But the obscure and imperfect 
 origin of the western churches of Europe had been so
 negligently recorded, that, if we would relate the time and
 manner of their foundation, we must supply the silence of
 antiquity by those legends which avarice or superstition
 long afterwards dictated to the monks in the lazy gloom of
 their convents.","('Europe', 'LOC')"
"But the order of public proceedings required a more
 regular and less invidious distinction; the office of
 perpetual presidents in the councils of each province was
 conferred on the bishops of the principal city; and these
 aspiring prelates, who soon acquired the lofty titles of
 Metropolitans and Primates, secretly prepared themselves to
 usurp over their episcopal brethren the same authority which
 the bishops had so lately assumed above the college of
 presbyters. (120)","('Metropolitans', 'NORP'), ('Primates', 'ORG'), ('120', 'CARDINAL')"
"But the power of a monarch was rejected 
 with abhorrence, and the aspiring genius of Rome experienced
 from the nations of Asia and Africa a more vigorous
 resistance to her spiritual than she had formerly done to
 her temporal dominions.","('Rome', 'GPE'), ('Asia', 'LOC'), ('Africa', 'LOC')"
"But the primitive Christian demonstrated his faith by his virtues; and it was very justly supposed that the Divine persuasion, which enlightened or subdued the understanding, must at the same time purify the heart and direct the actions of the believer.","('Christian', 'NORP')"
"But the progress of Christianity was 
 for a long time confined within the limits of a single city,
 which was itself a foreign colony, and till the close of the
 second century the predecessors of Demetrius were the only
 prelates of the Egyptian church.","('Christianity', 'NORP'), ('the\r\n second century', 'DATE'), ('Demetrius', 'PERSON'), ('Egyptian', 'NORP')"
"But the unhappy Spaniard who had committed the same
 offence was deprived of the hope of reconciliation even in
 the article of death; and his idolatry was placed at the
 head of a list of seventeen other crimes, against which a
 sentence no less terrible was pronounced.","('Spaniard', 'NORP'), ('seventeen', 'CARDINAL')"
"But their patriotism
 received the ignominious epithets of faction and schism, and
 the episcopal cause was indebted for its rapid progress to
 the labours of many active prelates, who like Cyprian of
 Carthage, could reconcile the arts of the most ambitious
 statesman with the Christian virtues which seem adapted to
 the character of a saint and martyr. (119)","('Cyprian of\r\n Carthage', 'PERSON'), ('Christian', 'NORP'), ('119', 'CARDINAL')"
"But this
 mode of persuasion loses much of its weight and influence
 when it is addressed to those who neither understand nor
 respect the Mosaic dispensation and the prophetic style. (192)","('Mosaic', 'NORP'), ('192', 'CARDINAL')"
"But this inquiry, however useful or entertaining, is
 attended with two peculiar difficulties.","('two', 'CARDINAL')"
But we may perceive several defects inherent to the popular religions of Greece and Rome which rendered them very unequal to so arduous a task.,"('Greece', 'GPE'), ('Rome', 'GPE')"
"But when
 they recollected the sanguinary list of murders, of
 executions, and of massacres, which stain almost every page
 of the Jewish annals, they acknowledged that the barbarians
 of Palestine had exercised as much compassion towards their
 idolatrous enemies as they had ever shown to their friends
 or countrymen. (27)","('Jewish', 'NORP'), ('Palestine', 'GPE'), ('27', 'CARDINAL')"
"But when
 they would demonstrate the divine origin of Christianity,
 they insist much more strongly on the predictions which
 announced, than on the miracles which accompanied, the
 appearance of the Messiah.","('Christianity', 'NORP'), ('Messiah', 'PERSON')"
"But when Justin was pressed to declare the
 sentiment of the church, he confessed that there were very
 many among the orthodox Christians who not only excluded
 their Judaising brethren from the hope of salvation, but who
 declined any intercourse with them in the common offices of
 friendship, hospitality, and social life. (24)","('Justin', 'PERSON'), ('Christians', 'NORP'), ('Judaising', 'NORP'), ('24', 'CARDINAL')"
"But when numerous and opulent
 societies were established in the great cities of the
 empire, in Antioch, Alexandria, Ephesus, Corinth, and Rome,
 the reverence which Jerusalem had inspired to all the
 Christian colonies insensibly diminished.","('Antioch', 'GPE'), ('Alexandria', 'GPE'), ('Ephesus', 'GPE'), ('Corinth', 'GPE'), ('Rome', 'GPE'), ('Jerusalem', 'GPE'), ('Christian', 'NORP')"
"By some of these unfaithful
 stewards the riches of the church were lavished in sensual
 pleasures; by others they were perverted to the purposes of
 private gain, of fraudulent purchases, and of rapacious
 usury. (140)","('140', 'CARDINAL')"
"By the industry and zeal of the Europeans
 it has been widely diffused to the most distant shores of
 Asia and Africa; and by the means of their colonies has been
 firmly established from Canada to Chili, in a world unknown
 to the ancients.","('Europeans', 'NORP'), ('Asia', 'LOC'), ('Africa', 'LOC'), ('Canada', 'GPE'), ('Chili', 'GPE')"
"By the same analogy it was 
 inferred that this long period of labour and contention,
 which was now almost elapsed, (62) would be succeeded by a 
 joyful Sabbath of a thousand years; and that Christ, with
 the triumphant band of the saints and the elect who had
 escaped death, or who had been miraculously revived, would
 reign upon earth till the time appointed for the last and
 general resurrection.","('62', 'DATE'), ('a \r\n joyful Sabbath of a thousand years', 'DATE'), ('Christ', 'PERSON')"
"By this sacrifice of their habits and prejudices
 they purchased a free admission into the colony of Hadrian,
 and more firmly cemented their union with the Catholic
 church. (21)","('Hadrian', 'PERSON'), ('Catholic', 'NORP'), ('21', 'CARDINAL')"
Christianity most favourably received by the poor and simple.,"('Christianity', 'NORP')"
"Cyprian had renounced those temporal honours which it is probable he would never have obtained; but the acquisition of such absolute command over the consciences and understanding of a congregation, however obscure or despised by the world, is more truly grateful to the pride of the human heart than the possession of the most despotic power imposed by arms and conquest on a reluctant people.","('Cyprian', 'PERSON')"
"Disdaining an ignominious flight, the virgins of the warm
 climate of Africa encountered the enemy in the closest
 engagement they permitted priests and deacons to share their
 bed and gloried amidst the flames in their unsullied purity.","('Africa', 'LOC')"
Doctrine of the Millenium.,"('Millenium', 'PRODUCT')"
"Doubtless there were many among the primitive Christians of
 a temper more suitable to the meekness and charity of their
 profession.","('Christians', 'NORP')"
"During the age of Christ, of his
 apostles, and of their first disciples, the doctrine which
 they preached was confirmed by innumerable prodigies.","('Christ', 'PERSON'), ('first', 'ORDINAL')"
"Each of these
 philosophers, in a laborious work, has recorded all the
 great phenomena of Nature, earthquakes, meteors, comets, and
 eclipses, which his indefatigable curiosity could collect.
 (197)","('197', 'CARDINAL')"
"Each of these sects could boast of its
 bishops and congregations, of its doctors and martyrs; (34) 
 and, instead of the Four Gospels adopted by the church the
 heretics produced a multitude of histories in which the
 actions and discourses of Christ and of his apostles were
 adapted to their respective tenets. (35)","('Four', 'CARDINAL'), ('Christ', 'PERSON'), ('35', 'CARDINAL')"
"Even the
 multitude of Pagans were inclined to estimate the merit of
 the sacrifice by its apparent difficulty; and it was in the
 praise of these chaste spouses of Christ that the fathers
 have poured forth the troubled stream of their eloquence. (98)","('Pagans', 'NORP'), ('Christ', 'PERSON')"
"Even the common language
 of Greece and Rome abounded with familiar but impious
 expressions, which the imprudent Christian might too
 carelessly utter, or too patiently hear. (48)","('Greece', 'GPE'), ('Rome', 'GPE'), ('Christian', 'NORP')"
"Even the study of
 philosophy was at length introduced among the Christians,
 but it was not always productive of the most salutary
 effects; knowledge was as often the parent of heresy as of
 devotion, and the description which was designed for the
 followers of Artemon may, with equal propriety, be applied
 to the various sects that resisted the successors of the
 apostles.","('Christians', 'NORP'), ('Artemon', 'WORK_OF_ART')"
"Every age bears testimony to the wonderful events by which it was distinguished, and its
 testimony appears no less weighty and respectable than that of the preceding generation, till we are insensibly led on to accuse our own inconsistency if, in the eighth or in the twelfth century, we deny to the venerable Bede, or to the holy Bernard, the same degree of confidence which, in the second century, we had so liberally granted to Justin or to Irenaeus. (81)","('the eighth or in the twelfth century', 'DATE'), ('Bede', 'PERSON'), ('Bernard', 'PERSON'), ('the second century', 'DATE'), ('Justin', 'PERSON'), ('Irenaeus', 'PERSON'), ('81', 'CARDINAL')"
"Every art and every trade that was in the least concerned in the framing or adorning of idols was polluted
 by the stain of idolatry; (46) a severe sentence, since it devoted to eternal misery the far greater part of the community which is employed in the exercise of liberal or mechanic professions.","('46', 'CARDINAL')"
"Every privilege that could raise the proselyte
 from earth to heaven, that could exalt his devotion, secure
 his happiness, or even gratify that secret pride which,
 under the semblance of devotion, insinuates itself into the
 human heart, was still reserved for the members of the
 Christian church; but at the same time all mankind was
 permitted, and even solicited, to accept the glorious
 distinction, which was not only proffered as a favour, but
 imposed as an obligation.","('Christian', 'NORP')"
"Every society formed within
 itself a separate and independent republic; and although the
 most distant of these little states maintained a mutual as
 well as friendly intercourse of letters and deputations, the
 Christian world was not yet connected by any supreme
 authority or legislative assembly.","('Christian', 'NORP')"
"Five causes of the growth of Christianity
 Our curiosity is naturally prompted to inquire by
 what means the Christian faith obtained so remarkable a
 victory over the established religions of the earth.","('Five', 'CARDINAL'), ('Christianity', 'NORP'), ('Christian', 'NORP')"
"For the most part
 they arose in the second century, flourished during the
 third, and were suppressed in the fourth or fifth, by the
 prevalence of more fashionable controversies, and by the
 superior ascendant of the reigning power.","('the second century', 'DATE'), ('third', 'ORDINAL'), ('fourth', 'ORDINAL'), ('fifth', 'ORDINAL')"
"From
 the beginning of the world an uninterrupted series of
 predictions had announced and prepared the long expected
 coming of the Messiah, who, in compliance with the gross
 apprehensions of the Jews, had been more frequently
 represented under the character of a King and Conqueror,
 than under that of a Prophet, a Martyr, and the Son of God.","('Messiah', 'PERSON'), ('Jews', 'NORP'), ('Conqueror', 'PERSON'), ('Prophet', 'PERSON'), ('the Son of God', 'PERSON')"
"From Gaul, which claimed a
 just pre-eminence of learning and authority over all the
 countries on this side of the Alps, the light of the Gospel
 was more faintly reflected on the remote provinces of Spain
 and Britain; and if we may credit the vehement assertions of
 Tertullian, they had already received the first rays of the
 faith when he addressed his Apology to the magistrates of
 the emperor Severus. (174)","('Gaul', 'PERSON'), ('Alps', 'LOC'), ('Gospel', 'LOC'), ('Spain', 'GPE'), ('Britain', 'GPE'), ('Tertullian', 'PERSON'), ('first', 'ORDINAL'), ('Severus', 'PERSON'), ('174', 'CARDINAL')"
