Sentence,Entities
"Adventus, however, the
 senior praefect, conscious of his age and infirmities, of
 his small reputation, and his smaller abilities, resigned
 the dangerous honour to the crafty ambition of his colleague
 Macrinus, whose well-dissembled grief removed all suspicion
 of his being accessory to his master's death.(41)","('Adventus', 'PERSON'), ('Macrinus', 'PERSON')"
"After the death of the latter, who survived but
 a short time the elevation of Alexander, Mamaea remained the
 sole regent of her son and of the empire.","('Alexander', 'PERSON'), ('Mamaea', 'PERSON')"
"After the murder of Geta, the Praefect was commanded to exert the powers of his skill and eloquence in a studied apology for that atrocious deed.","('Geta', 'PERSON'), ('Praefect', 'PERSON')"
"Alexander ascended his tribunal, and with a modest firmness represented to the armed multitude the absolute necessity as well as his inflexible resolution of correcting the vices introduced by his impure predecessor, and of maintaining the discipline,
 which could not be relaxed without the ruin of the Roman name and empire.","('Alexander', 'PERSON'), ('Roman', 'NORP')"
"Alexander enjoyed, during thirty days, the edifying spectacle of their repentance; nor did he restore them to their former rank in the army, till he had punished with death those tribunes whose connivance had occasioned the mutiny.","('Alexander', 'PERSON'), ('thirty days', 'DATE')"
Alexander refuses the name of Antoninus.,"('Alexander', 'PERSON'), ('Antoninus', 'PERSON')"
"Alexander rose
 early; the first moments of the day were consecrated to
 private devotion, and his domestic chapel was filled with
 the images of those heroes, who, by improving or reforming
 human life, had deserved the grateful reverence of
 posterity.","('Alexander', 'PERSON'), ('first', 'ORDINAL')"
"Alexander,
 with her consent, married the daughter of a Patrician; but
 his respect for his father-in-law, and love for the empress,
 were inconsistent with the tenderness or interest of Mamaea.","('Alexander', 'PERSON'), ('Patrician', 'NORP'), ('Mamaea', 'PERSON')"
"Alexander, however, instead of yielding to their seditious clamours, showed a just sense of his merit and services, by appointing him his colleague in the consulship, and defraying from his own treasury the expense of that vain dignity: but as it was justly apprehended, that if the soldiers beheld him with the ensigns of his office, they would revenge the insult in his blood, the nominal first magistrate of the state retired, by the emperor's advice, from the city, and spent the greatest part of his consulship at his villas in Campania. (75)","('Alexander', 'PERSON'), ('first', 'ORDINAL'), ('Campania', 'GPE'), ('75', 'CARDINAL')"
"Alexander, though
 pressed by the studied, and perhaps sincere, importunity of
 the senate, nobly refused the borrowed lustre of a name
 whilst in his whole conduct he laboured to restore the
 glories and felicity of the awe of the genuine Antonines.(72)","('Alexander', 'PERSON'), ('Antonines', 'PERSON'), ('72', 'CARDINAL')"
Ambition of Caracalla,"('Ambition of Caracalla', 'PERSON')"
"An
 excellent understanding soon convinced Alexander of the
 advantages of virtue, the pleasure of knowledge, and the
 necessity of labour.","('Alexander', 'PERSON')"
"An emperor well acquainted with the
 wants and resources of the state, was obliged to declare by
 a public edict that the support of the army depended in a
 great measure on the produce of the excise.(101)
Tax on legacies and inheritances
III.","('101', 'CARDINAL')"
"Antoninus himself, who, in
 the rest of his life, never acted like a man, in this
 important crisis of his fate approved himself a hero,
 mounted his horse, and, at the head of his rallied troops,
 charged sword in hand among the thickest of the enemy;
 whilst the eunuch Gannys, whose occupations had been
 confined to female cares and the soft luxury of Asia,
 displayed the talents of an able and experienced general.","('Antoninus', 'PERSON'), ('Gannys', 'PERSON'), ('Asia', 'LOC')"
"Around the altar a chorus of Syrian damsels
 performed their lascivious dances to the sound of barbarian
 music, whilst the gravest personages of the state and army,
 clothed in long Phoenician tunics, officiated in the meanest
 functions, with affected zeal and secret indignation.(53)
 To this temple, as to the common centre of religious worship, the Imperial fanatic attempted to remove the Ancilia, the Palladium,(54) and all the sacred pledges of the  faith of Numa.","('Syrian', 'NORP'), ('Phoenician', 'NORP'), ('Imperial', 'NORP'), ('Ancilia', 'NORP'), ('Palladium', 'FAC'), ('54', 'CARDINAL'), ('Numa', 'PERSON')"
"As Alexander
 despaired of correcting the luxury of his soldiers, he
 attempted, at least, to direct it to objects at martial pomp
 and ornament, fine horses splendid armour, and shield
 enriched with silver and gold.","('Alexander', 'PERSON')"
"As its influence was not confined to
 Rome or Italy, the produce continually increased with the
 gradual extension of the ROMAN CITY.","('Rome', 'GPE'), ('Italy', 'GPE'), ('the ROMAN CITY', 'GPE')"
"As soon as
 they had purged the city from foreign superstition and
 luxury, the remains of the capricious tyranny of Elagabalus,
 they applied themselves to remove his worthless creatures
 from every department of public administration, and to
 supply their places with men of virtue and ability.","('Elagabalus', 'GPE')"
"As soon as the Roman legions
 had retired, they resumed their hostile independence.","('Roman', 'NORP')"
"As soon as the character 
 of Macrinus was surveyed by the sharp eye of discontent, some
 vices, and many defects, were easily discovered.","('Macrinus', 'PERSON')"
"As soon as the deed 
 was perpetrated, Caracalla, with hasty steps, and horror in
 his countenance, ran towards the Praetorian camp as his only
 refuge, and threw himself on the ground before the statues
 of the tutelar deities. (22)","('Caracalla', 'PERSON'), ('Praetorian', 'PERSON'), ('22', 'CARDINAL')"
"As soon as the stubborn Praetorians could be
 convinced that they fought for a prince who had basely
 deserted them, they surrendered to the conqueror; the
 contending parties of the Roman army, mingling tears of joy
 and tenderness, united under the banners of the imagined son
 of Caracalla, and the East acknowledged with pleasure the
 first emperor of Asiatic extraction.","('Praetorians', 'NORP'), ('Roman', 'NORP'), ('Caracalla', 'PERSON'), ('East', 'LOC'), ('first', 'ORDINAL'), ('Asiatic', 'NORP')"
"As the attention of the new emperor was diverted by the most
 trifling amusements, he (A.D. 219) wasted many months in his
 luxurious progress from Syria to Italy, passed at Nicomedia
 his first winter after his victory, and deferred till the
 ensuing summer his triumphal entry into the capital.","('A.D. 219', 'DATE'), ('many months', 'DATE'), ('Syria', 'GPE'), ('Italy', 'GPE'), ('Nicomedia', 'ORG'), ('first', 'ORDINAL'), ('summer', 'DATE')"
"At length
 he marched out of Antioch, to meet the increasing and
 zealous army of the young pretender.","('Antioch', 'GPE')"
"Augustus once received a petition
 from the inhabitants of Gyarus, humbly praying that they
 might be relieved from one-third of their excessive
 impositions.","('Augustus', 'PERSON'), ('Gyarus', 'GPE'), ('one-third', 'CARDINAL')"
"Augustus, Trajan, Hadrian, and Marcus, visited their
 extensive dominions in person, and their progress was marked
 by acts of wisdom and beneficence.","('Augustus', 'PERSON'), ('Trajan', 'GPE'), ('Hadrian', 'PERSON'), ('Marcus', 'PERSON')"
"Bassianus, for that was the name of the son of
 Soaemias, was consecrated to the honourable ministry of high
 priest of the Sun; and this holy vocation, embraced either
 from prudence or superstition, contributed to raise the
 Syrian youth to the empire of Rome.","('Bassianus', 'PERSON'), ('Soaemias', 'PERSON'), ('Sun', 'PERSON'), ('Syrian', 'NORP'), ('Rome', 'GPE')"
"But
 Macrinus was not a senator.(42)","('Macrinus', 'PERSON'), ('42', 'CARDINAL')"
"But Elagabalus (I speak of the emperor of that
 name), corrupted by his youth, his country, and his fortune,
 abandoned himself to the grossest pleasures with ungoverned
 fury, and soon found disgust and satiety in the midst of his
 enjoyments.","('Elagabalus', 'PERSON')"
"But as 
 Alexander was a modest and dutiful youth, of only seventeen
 years of age, the reins of government were in the hands of
 two women, of his mother Mamaea, and of Maesa, his
 grandmother.","('Alexander', 'PERSON'), ('only seventeen\r\n years of age', 'DATE'), ('two', 'CARDINAL'), ('Mamaea', 'PERSON'), ('Maesa', 'PERSON')"
"But as soon as the
 first transports of joy and surprise had subsided, they
 began to scrutinise the merits of Macrinus with a critical
 severity, and to arraign the hasty choice of the army.","('first', 'ORDINAL'), ('Macrinus', 'PERSON')"
"But as the Roman
 emperors were still considered as the generals and
 magistrates of the republic, their wives and mothers,
 although distinguished by the name of Augusta, were never
 associated to their personal honours; and a female reign
 would have appeared an inexpiable prodigy in the eyes of
 those primitive Romans, who married without love, or loved
 without delicacy and respect.","('Roman', 'NORP'), ('Augusta', 'ORG'), ('Romans', 'NORP')"
"But no
 sooner had he assumed the reins of government than he
 frequently intimated the insufficiency of the tributes, and
 the necessity of throwing an equitable proportion of the
 public burden upon Rome and Italy.","('Rome', 'GPE'), ('Italy', 'GPE')"
"But the concealed ambuscades of the Caledonians, who hung
 unseen on the rear and flanks of his army, the coldness of
 the climate, and the severity of a winter march across the
 hills and morasses of Scotland, are reported to have cost
 the Romans above fifty thousand men.","('Caledonians', 'NORP'), ('winter', 'DATE'), ('Scotland', 'GPE'), ('Romans', 'NORP'), ('fifty thousand', 'CARDINAL')"
"But the most important care of Mamaea and her wise
 counsellors, was to form the character of the young emperor,
 on whose personal qualities the happiness or misery of the
 Roman world must ultimately depend.","('Mamaea', 'PERSON'), ('Roman', 'NORP')"
"But the nobles of Rome were more
 tenacious of property than of freedom.","('Rome', 'GPE')"
"But the repentance of
 Caracalla only prompted him to remove from the world
 whatever could remind him of his guilt, or recall the memory
 of his murdered brother.","('Caracalla', 'PERSON')"
"But thefavour which implied a distinction, was lost in the
prodigality of Caracalla, and the reluctant provincials were
compelled to assume the vain title, and the real
obligations, of Roman citizens.","('Caracalla', 'PERSON'), ('Roman', 'NORP')"
"But when the last enclosure of the Roman constitution was
 trampled down by Caracalla, the separation of professions
 gradually succeeded to the distinction of ranks.","('Roman', 'NORP'), ('Caracalla', 'PERSON')"
"But, as he deemed the service of mankind the most
 acceptable worship of the gods, the greatest part of his
 morning hours was employed in his council, where he
 discussed public affairs, and determined private causes,
 with a patience and discretion above his years.","('morning hours', 'TIME')"
"But, notwithstanding the
 diligence of the public messengers, a friend of Macrinus
 found means to apprise him of the approaching danger.","('Macrinus', 'PERSON')"
"By adopting the
 style of Marcus Aurelius Antoninus, son of Antoninus and
 grandson of Severus, he tacitly asserted his hereditary
 claim to the empire; but, by assuming the tribunitian and
 proconsular powers before they had been conferred on him by
 a decree of the senate, he offended the delicacy of Roman
 prejudice.","('Marcus Aurelius Antoninus', 'PERSON'), ('Antoninus', 'PERSON'), ('Severus', 'PERSON'), ('Roman', 'NORP')"
"By the most gentle arts he laboured to inspire the fierce 
 multitude with a sense of duty, and to restore at least a
 faint image of that discipline to which the Romans owed
 their empire over so many other nations, as warlike and more
 powerful than themselves.","('Romans', 'NORP')"
"Cicero,
 who had so often defended the lives and fortunes of his
 fellow-citizens, was rewarded with legacies to the amount of
 an hundred and seventy thousand pounds; (108) nor do the 
 friends of the younger Pliny seem to have been less generous
 to that amiable orator. (109)","('Cicero', 'PERSON'), ('an hundred and seventy thousand pounds', 'QUANTITY'), ('108', 'CARDINAL'), ('Pliny', 'PERSON')"
"Consequences of the universal freedom of Rome 
 As long as Rome and Italy were respected as the centre of
 government, a national spirit was preserved by the ancient,
 and insensibly imbibed by the adopted, citizens.","('Rome', 'GPE'), ('Rome', 'GPE'), ('Italy', 'GPE')"
Death of the empress Julia,"('Death of the empress', 'PERSON'), ('Julia', 'PERSON')"
Discontent of the senate,"('Discontent of the senate', 'PERSON')"
"During the
 twenty days that elapsed from the declaration to the victory
 of Antoninus (for in so short an interval was the fate of
 the Roman world decided), the capital and the provinces,
 more especially those of the East, were distracted with
 hopes and fears, agitated with tumult, and stained with a
 useless effusion of civil blood, since whosoever of the
 rivals prevailed in Syria, must reign over the empire.","('the\r\n twenty days', 'DATE'), ('Antoninus', 'GPE'), ('Roman', 'NORP'), ('East', 'LOC'), ('Syria', 'GPE')"
"During the last seven years of Severus, he had
 exercised the most important office of the state, and, by
 his salutary influence, guided the emperor's steps in the
 paths of justice and moderation.","('the last seven years', 'DATE'), ('Severus', 'PERSON')"
"Elagabalus was (A.D. 222, 10th
 March) massacred by the indignant Praetorians, his mutilated
 corpse dragged through the streets of the city, and thrown
 into the Tiber.","('Elagabalus', 'PERSON'), ('A.D. 222', 'DATE'), ('10th\r\n March', 'DATE'), ('Praetorians', 'NORP'), ('Tiber', 'LOC')"
Elagabalus writes to the senate,"('Elagabalus', 'PERSON')"
"Embracing a favourable moment of fondness and devotion, she had persuaded the young emperor to adopt Alexander, and to invest him with the title of Caesar(A.D. 221), that his own divine occupations might be no longer interrupted by the care of the earth.","('Alexander', 'PERSON'), ('Caesar', 'PERSON'), ('221', 'CARDINAL')"
"Epagathus, the principal leader of the
 mutiny, was removed from Rome, by the honourable employment
 of praefect of Egypt; from that high rank he was gently
 degraded to the government of Crete; and when, at length,
 his popularity among the guards was effaced by time and
 absence, Alexander ventured to inflict the tardy, but
 deserved punishment of his crimes.(74)","('Epagathus', 'PERSON'), ('Rome', 'GPE'), ('Egypt', 'GPE'), ('Crete', 'GPE'), ('Alexander', 'PERSON')"
"Even on
 these occasions of ceremony, the dissimulation of courts
 could ill disguise the rancour of their hearts.(19)
Fruitless negotiation for dividing the empire between them
 This latent civil war already distracted the whole
 government, when a scheme was suggested that seemed of
 mutual benefit to the hostile brothers.","('19', 'CARDINAL')"
"Every cause prepared, and every circumstance
 hastened, a revolution, which distracted the Roman, empire
 with a long series of intestine calamities","('Roman', 'NORP')"
"Fingal, whose fame, with that of his
 heroes and bards, has been revived in our language by a
 recent publication, is said to have commanded the
 Caledonians in that memorable juncture, to have eluded the
 power of Severus, and to have obtained a signal victory on
 the banks of the Carun, in which the son of the King of the
 World, Caracul, fled from his arms along the fields of his
 pride.","('Fingal', 'PERSON'), ('Caledonians', 'NORP'), ('Severus', 'PERSON'), ('Carun', 'PRODUCT'), ('the King of the\r\n World', 'PERSON'), ('Caracul', 'PERSON')"
"Firmness of the emperor, One particular fact well deserves to be recorded, as it illustrates the manners of the troops, and exhibits a singular instance of their return to a sense of duty and obedience.","('One', 'CARDINAL')"
Follies of Elagabalus.,"('Elagabalus', 'GPE')"
"For it is somewhat singular that, in every age, 
 the best and wisest of the Roman governors persevered in
 this pernicious method of collecting the principal branches
 at least of the excise and customs.(112)
Edict of Caracalla","('Roman', 'NORP')"
"Fortune and merit had, from an
 humble station, elevated him to the first place among
 mankind.","('first', 'ORDINAL')"
"From
 various causes the partiality of paternal affection often
 lost its influence over the stern patriots of the
 commonwealth and the dissolute nobles of the empire; and if
 the father bequeathed to his son the fourth part of his
 estate, he removed all ground of legal complaint.(106)","('fourth', 'ORDINAL')"
"From a secure post in the temple of
 Serapis, he viewed and directed the slaughter of many
 thousand citizens, as well as strangers, without
 distinguishing either the number or the crime of the
 sufferers; since, as he coolly informed the senate, all the
 Alexandrians, those who had perished and those who had
 escaped, were alike guilty.(35)
Relaxation of discipline","('Serapis', 'PERSON'), ('many\r\n thousand', 'CARDINAL'), ('Alexandrians', 'NORP')"
"From the death of Elagabalus it
 enjoyed (A.D. 222-235) an auspicious calm of thirteen years.","('Elagabalus', 'PERSON'), ('A.D. 222-235', 'DATE'), ('thirteen years', 'DATE')"
General State of the Roman finances,"('Roman', 'NORP')"
"Geta had been the favourite of the
 soldiers; but complaint was useless, revenge was dangerous,
 and they still reverenced the son of Severus.","('Geta', 'PERSON'), ('Severus', 'PERSON')"
"Greatness and discontent of Severus
 THE ascent to greatness, however steep and dangerous, may
 entertain an active spirit with the consciousness and
 exercise of its own powers; but the possession of a throne
 could never yet afford a lasting satisfaction to an
 ambitious mind.","('Severus', 'PERSON')"
"Had it 
 indeed been possible to realise this dream of fancy, such
 princes as Trajan and the Antonines would surely have
 embraced with ardour the glorious opportunity of conferring
 so signal an obligation on mankind.","('Trajan', 'PERSON'), ('Antonines', 'PERSON')"
"Had the treaty been carried into execution, the sovereign of
 Europe might soon have been the conqueror of Asia; but
 Caracalla obtained an easier though a more guilty victory.","('Europe', 'LOC'), ('Asia', 'LOC'), ('Caracalla', 'ORG')"
"He
 immediately passed the walls of Hadrian and Antoninus, and
 entered the enemy's country, with a design of completing the
 long attempted conquest of Britain.","('Hadrian', 'PERSON'), ('Antoninus', 'PERSON'), ('Britain', 'GPE')"
"He (A.D. 217, 8th March) was 
 attended by a body of cavalry; but having stopped on the
 road for some necessary occasion, his guards preserved a
 respectful distance, and Martialis approaching his person
 under a pretence of duty, stabbed him with a dagger.","('A.D. 217', 'DATE'), ('8th March', 'DATE'), ('Martialis', 'PERSON')"
"He artfully listened to his mother's entreaties, and
 consented (A.D. 212, 27th February) to meet his brother in
 her apartment, on terms of peace and reconciliation.","('A.D. 212', 'DATE'), ('27th February', 'DATE')"
"He assumed the name and ensigns of Alexander, formed a Macedonian phalanx of guards, persecuted the disciples of Aristotle, and displayed with a puerile enthusiasm the only sentiment by which he discovered any regard for virtue or glory.","('Alexander', 'PERSON'), ('Macedonian', 'NORP'), ('Aristotle', 'PERSON')"
"He expired (A.D. 211, February 4th) at York in the sixty-fifth year of his life, and in the eighteenth of a glorious and successful reign.","('A.D. 211', 'DATE'), ('February 4th', 'DATE'), ('York', 'GPE'), ('the sixty-fifth year', 'DATE'), ('the eighteenth', 'DATE')"
"He had lost his first wife
 whilst he was governor of the Lyonnese Gaul.(3)","('first', 'ORDINAL'), ('the Lyonnese Gaul', 'GPE'), ('3', 'CARDINAL')"
"He inflamed the
 discontents of some inferior officers, and employed the hand
 of Martialis, a desperate soldier, who had been refused the
 rank of centurion.","('Martialis', 'PERSON')"
"He left (A.D. 213) the capital (and he never
 returned to it) about a year after the murder of Geta.","('A.D. 213', 'DATE'), ('about a year', 'DATE'), ('Geta', 'PERSON')"
"He shared whatever fatigues
 he vas obliged to impose, visited, in person, the sick and
 wounded, preserved an exact register of their services and
 his own gratitude, and expressed on every occasion, the
 warmest regard for body of men whose welfare, as he affected
 to declare, was so closely connected with that of the State.
 (73)","('State', 'ORG')"
"He was drawn
 in his sacerdotal robes of silk and gold, after the loose
 flowing fashion of the Medes and Phoenicians; his head was
 covered with a lofty tiara, his numerous collars and
 bracelets were adorned with gems of an inestimable value.","('Medes', 'NORP'), ('Phoenicians', 'NORP')"
"He was pursued into the
 Imperial palace, and massacred at the feet of his master,
 who vainly strove to cover him with the purple, and to
 obtain his pardon from the inexorable soldiers.","('Imperial', 'NORP')"
"Her amiable qualities never made any deep impression on the
 dark and jealous temper of her husband, but in her son's
 reign she administered the principal affairs of the empire,
 with a prudence that supported his authority; and with a
 moderation that sometimes corrected his wild extravagances.
 (6) Julia applied herself to letters and philosophy, with some 
 success, and with the most splendid reputation.","('Julia', 'PERSON')"
"Her image, with the rich offerings of her temple as a marriage portion was transported with solemn pomp from Carthage to Rome, and the day of these mystic nuptials was a general festival in the capital and throughout the empire.","('Carthage', 'GPE'), ('Rome', 'GPE')"
"Her more prudent
 sister, Mamaea, declined the useless and odious prerogative,
 and a solemn law was enacted, excluding women for ever from
 the senate, and devoting to the infernal gods the head of
 the wretch by whom this sanction should be violated.(66)","('Mamaea', 'PERSON')"
"His arts proved unsuccessful; his vain designs were constantly discovered by his own loquacious folly, and disappointed by those virtuous and faithful servants whom the prudence of Mamaea had placed about the person of her son.","('Mamaea', 'PERSON')"
"His cowardice
 served only to protract his life a few days, and to stamp
 deserved ignominy on his misfortunes.","('a few days', 'DATE')"
"His distracted mother strove to
 protect him in her arms; but, in the unavailing struggle,
 she was wounded in the hand, and covered with the blood of
 her younger son, while she saw the elder animating and
 assisting(21) the fury of the assassins.","('21', 'CARDINAL')"
"His guards
 and freedmen, the ministers of his serious business, and the
 companions of his looser hours, those who by his interest
 had been promoted to any commands in the army or provinces,
 with the long-connected chain of their dependents, were
 included in the proscription; which endeavoured to reach
 every one who had maintained the smallest correspondence
 with Geta, who lamented his death, or who even mentioned his
 name.(26) Helvius Pertinax, son to the prince of that name, 
 lost his life by an unseasonable witticism. (27)","('hours', 'TIME'), ('Geta', 'PERSON'), ('Helvius Pertinax', 'PERSON')"
"His memory was branded with eternal infamy
 by the senate; the justice of whose decree has been ratified
 by posterity.(62)
Accession of Alexander Severus.","('Alexander Severus', 'PERSON')"
"His own troops seemed
 to take the field with faintness and reluctance; but (A.D.
 218, June 7), in the heat of the battle,(49) the Praetorian 
 guards, almost by an involuntary impulse, asserted the
 superiority of their valour and discipline.","('218', 'CARDINAL'), ('June 7)', 'DATE'), ('49', 'CARDINAL'), ('Praetorian', 'NORP')"
"His relation to the
 family of Severus, whose name he assumed, was the same as
 that of his predecessor; his virtue and his danger had
 already endeared him to the Romans, and the eager liberality
 of the senate conferred upon him, in one day, the various
 titles and powers of tin Imperial dignity. (63)","('Severus', 'PERSON'), ('Romans', 'NORP'), ('one day', 'DATE')"
"His table was served with
 the most frugal simplicity; and whenever he was at liberty
 to consult his own inclination, the company consisted of a
 few select friends, men of learning and virtue, amongst whom
 Ulpian was constantly invited.","('Ulpian', 'PERSON')"
"His unalterable regard for his mother,
 and his esteem for the wise Ulpian, guarded his
 inexperienced youth from the poison of flattery.","('Ulpian', 'PERSON')"
"His unbounded liberality flowed not,
 however, from the sentiments of a generous mind; it was the
 sordid result of avarice, and will naturally be illustrated
 by some observations on the finances of that state, from the
 victorious ages of the commonwealth to the reign of
 Alexander Severus.","('Alexander Severus', 'PERSON')"
"His virtues as
 well as the vices of Elagabalus, contracted a tincture of
 weakness and effeminacy from the soft climate of Syria, of
 which he was a native; though he blushed at his foreign
 origin, and listened with a vain complacency to the
 flattering genealogists, who derived his race from the
 ancient stock of Roman nobility.(79)","('Elagabalus', 'PERSON'), ('Syria', 'GPE'), ('Roman', 'NORP'), ('79', 'CARDINAL')"
"His wife the empress Julia
 Like most of the Africans, Severus was passionately addicted
 to the vain studies of magic and divination, deeply versed
 in the interpretation of dreams and omens, and perfectly
 acquainted with the science of judicial astrology; which, in
 almost every age, except the present, has maintained its
 dominion over the mind of man.","('Julia', 'PERSON'), ('Africans', 'NORP'), ('Severus', 'PERSON')"
"History has never perhaps suffered a greater or more
 irreparable injury, than in the loss of the curious register
 bequeathed by Augustus to the senate, in which that
 experienced prince so accurately balanced the revenues and
 expenses of the Roman empire.(85) Deprived of this clear and 
 comprehensive estimate, we are reduced to collect a few
 imperfect hints from such of the ancients as have
 accidentally turned aside from the splendid to the more
 useful parts of history.","('Augustus', 'PERSON'), ('Roman', 'NORP'), ('85', 'CARDINAL')"
"I. In a great empire like that of Rome, a natural balance of
 money must have gradually established itself.","('Rome', 'GPE')"
"Impatient of any delay or division of empire, he attempted,
 more than once, to shorten the small remainder of his
 father's days, and endeavoured, but without success, to
 excite a mutiny among the troops.","('days', 'DATE')"
"In
 Illyricum, in Mauritania, in Armenia, in Mesopotamia, in Germany, fresh mutinies perpetually broke out; his officers were murdered, his authority was insulted, and his life at last sacrificed to the fierce discontents of the army. (76)","('Illyricum', 'GPE'), ('Mauritania', 'GPE'), ('Armenia', 'GPE'), ('Mesopotamia', 'GPE'), ('Germany', 'GPE')"
"In a hasty sally of passion, Elagabalus resolved to execute by force what he had been unable to compass by fraud, and by a despotic sentence degraded his cousin from the rank and honours of Caesar.","('Elagabalus', 'PERSON'), ('Caesar', 'PERSON')"
"In a magnificent temple
 raised on the Palatine Mount, the sacrifices of the god of
 Elagabalus were celebrated with every circumstance of cost
 and solemnity.","('the Palatine Mount', 'LOC'), ('Elagabalus', 'PERSON')"
"In a solemn procession through
 the streets of Rome, the way was strewed with gold dust; the
 black stone, set in precious gems, was placed on a chariot
 drawn by six milk-white horses richly caparisoned.","('Rome', 'GPE'), ('six', 'CARDINAL')"
"In every age and country, the wiser, or at least the
 stronger, of the two sexes, has usurped the powers of the
 state, and confined the other to the cares and pleasures of
 domestic life.","('two', 'CARDINAL')"
"In full assurance of his
 virtues and abilities Severus, on his deathbed, had conjured
 him to watch over the prosperity and union of the Imperial
 family.(29)","('Severus', 'PERSON'), ('Imperial', 'ORG'), ('29', 'CARDINAL')"
"In hereditary monarchies, however, and
 especially in those of modern Europe, the gallant spirit of
 chivalry, and the law of succession, have accustomed us to
 allow a singular exception; and a woman is often
 acknowledged the absolute sovereign of a great kingdom, in
 which she would be deemed incapable of exercising the
 smallest employment; civil or military.","('Europe', 'LOC')"
"In the
 midst of their conversation, some centurions, who had
 contrived to conceal themselves, rushed with drawn swords
 upon the unfortunate Geta.","('Geta', 'PERSON')"
"In the
and abolition of the tribute on Roman citizens  course of a few years, the riches of Syracuse, of Carthage,
of Macedonia, and of Asia, were brought in triumph to Rome.","('Roman', 'NORP'), ('a few years', 'DATE'), ('Syracuse', 'GPE'), ('Carthage', 'GPE'), ('Macedonia', 'GPE'), ('Asia', 'LOC'), ('Rome', 'GPE')"
"In the anguish
of a disappointed father, Severus foretold that the weaker of his sons would fall a sacrifice to the stronger; who, in his turn, would be ruined by his own vices.(11)
The Caledonian war.","('Severus', 'PERSON'), ('11', 'CARDINAL'), ('The Caledonian war', 'EVENT')"
"In the choice 
 of a second, he sought only to connect himself with some
 favourite of fortune; and as soon as he had discovered that
 a young lady of Emesa in Syria had a royal nativity he
 solicited, and obtained her hand.(4) Julia Domna (for that 
 was her name) deserved all that the stars could promise her.","('second', 'ORDINAL'), ('Emesa', 'PERSON'), ('Syria', 'GPE'), ('Julia Domna', 'PERSON')"
"In the civil administration of Alexander, wisdom was
 enforced by power, and the people, sensible of the public
 felicity, repaid their benefactor with their love and
 gratitude.","('Alexander', 'PERSON')"
"In the first and golden years of the reign of Nero, that
 prince, from a desire of popularity, and perhaps from a
 blind impulse of benevolence conceived a wish of abolishing
 the oppression of the customs and excise.","('the first and golden years', 'DATE'), ('Nero', 'PERSON')"
"In the management of this necessary reformation, Macrinus
 proceeded with a cautious prudence, which would have
 restored health and vigour to the Roman army, in an easy and
 almost imperceptible manner.","('Macrinus', 'ORG'), ('Roman', 'NORP')"
"In the midst of peace, and upon the slightest 
 provocation, he issued his commands, at Alexandria in Egypt,
 for a general massacre.","('Alexandria', 'GPE'), ('Egypt', 'GPE')"
"In the reign of Augustus and his successors,
 duties were imposed on every kind of merchandise, which
 through a thousand channels flowed to the great centre of
 opulence and luxury; and in whatsoever manner the law was
 expressed, it was the Roman purchaser, and not the
 provincial merchant, who paid the tax.(97)","('Augustus', 'PERSON'), ('a thousand', 'CARDINAL'), ('Roman', 'NORP')"
"In the room of Elagabalus, his cousin Alexander was raised
 to the throne by the Praetorian guards.","('Elagabalus', 'GPE'), ('Alexander', 'PERSON'), ('Praetorian', 'NORP')"
