Sentence,Entities
"A king of France, who has deserved the epithet of wise, was unwilling to release them from a local dependence: the cardinals, for the most part his subjects, were attached to the language, manners, and climate of Avignon; to their stately palaces; above all, to the wines of Burgundy.","('France', 'GPE'), ('Avignon', 'GPE'), ('Burgundy', 'GPE')"
A liberal salary of three thousand florins was assigned for his expense and reward; and his public appearance represented the majesty of the republic.,"('three thousand', 'CARDINAL')"
"A mule, with a jar of oil,
 had been stolen near Capranica; and the lord of the Ursini
 family was condemned to restore the damage, and to discharge
 a fine of four hundred florins for his negligence in
 guarding the highways.","('Capranica', 'PRODUCT'), ('Ursini', 'PERSON'), ('four hundred', 'CARDINAL')"
"A prisoner at Avignon, (A.D. 1351.)","('Avignon', 'GPE'), ('A.D. 1351', 'DATE')"
"A privilege of rapine and oppression was
 long maintained by the barons of Rome; their houses were a
 fortress and a sanctuary: and the ferocious train of
 banditti and criminals whom they protected from the law
 repaid the hospitality with the service of their swords and
 daggers.","('Rome', 'GPE')"
"A prophecy, or rather a summons, affixed on the church door
 of St. George, was the first public evidence of his designs;
 a nocturnal assembly of a hundred citizens on Mount
 Aventine, the first step to their execution.","('St. George', 'GPE'), ('first', 'ORDINAL'), ('hundred', 'CARDINAL'), ('Mount\r\n Aventine', 'LOC'), ('first', 'ORDINAL')"
"A short delay would have saved the Colonna, the delay of a
 single month, which elapsed between the triumph and the
 exile of Rienzi.","('Colonna', 'PRODUCT'), ('a\r\n single month', 'DATE'), ('Rienzi', 'PERSON')"
"A simple citizen describes with pity, or perhaps with pleasure, the humiliation of the barons of Rome.","('Rome', 'GPE')"
"A sonnet in praise of Rome was
 accepted as the effusion of genius and gratitude; and after
 the whole procession had visited the Vatican, the profane
 wreath was suspended before the shrine of St. Peter.","('Rome', 'GPE'), ('Vatican', 'FAC'), ('St. Peter', 'FAC')"
"A subsequent day was appointed for the coronation of Rienzi; (40) seven crowns of different leaves or metals were successively placed on his head by the most eminent of the
 Roman clergy; they represented the seven gifts of the Holy Ghost; and he still professed to imitate the example of the ancient tribunes.","('Rienzi', 'PERSON'), ('40', 'CARDINAL'), ('seven', 'CARDINAL'), ('Roman', 'NORP'), ('seven', 'CARDINAL'), ('the Holy Ghost', 'PERSON')"
A sudden alarm from the bell of the Capitol could still summon to the standard above twenty thousand volunteers: the support of the tribune and the laws required a more regular and permanent force.,"('Capitol', 'FAC'), ('twenty thousand', 'CARDINAL')"
"A whole hour, without voice or motion, he stood amidst the multitude half naked and half dead: their rage was hushed into curiosity and wonder: the last feelings of reverence and compassion yet struggled in his favour; and they might have prevailed, if a bold assassin had not plunged a dagger in his breast.","('A whole hour', 'TIME'), ('half', 'CARDINAL'), ('half', 'CARDINAL')"
"A.D. 1355, January-May.","('A.D. 1355', 'DATE'), ('January-May', 'DATE')"
"According to the laws of Rome, (82) her first magistrate was required to be a doctor of laws, an alien, of a place at least forty miles from the city; with whose inhabitants he must not be connected in the third canonical degree of blood or alliance.","('Rome', 'GPE'), ('82', 'CARDINAL'), ('first', 'ORDINAL'), ('at least forty miles', 'QUANTITY'), ('third', 'ORDINAL')"
"After a solemn profession of fidelity, the Roman
 tribune was sent into Italy, with the title of senator; but
 the death of Baroncelli appeared to supersede the use of his
 mission; and the legate, Cardinal Albornoz, (53) a consummate
 statesman, allowed him with reluctance, and without aid, to
 undertake the perilous experiment.","('Roman', 'NORP'), ('Italy', 'GPE'), ('Baroncelli', 'PERSON'), ('Cardinal Albornoz', 'PERSON'), ('53', 'DATE')"
"After an exile of seven years, the first deliverer was again
 restored to his country.","('seven years', 'DATE'), ('first', 'ORDINAL')"
"After discoursing on a text of Virgil, and
 thrice repeating his vows for the prosperity of Rome, he
 knelt before the throne, and received from the senator a
 laurel crown, with a more precious declaration, ""This is the
 reward of merit.""","('Virgil', 'PERSON'), ('Rome', 'GPE')"
"After drawing his military force to the metropolis, and imposing the best security of oaths (80) and treaties, Nicholas received with a smiling countenance the faithful advocate and vassal of the church.","('80', 'CARDINAL'), ('Nicholas', 'PERSON')"
"After securing a faithful band to protect his first
 declaration, he proclaimed through the city, by sound of
 trumpet, that on the evening of the following day, all
 persons should assemble without arms before the church of
 St. Angelo, to provide for the reestablishment of the good
 estate.","('first', 'ORDINAL'), ('the evening of the following day', 'TIME'), ('St. Angelo', 'GPE')"
"After such an example, none who were conscious of
 guilt could hope for impunity, and the flight of the wicked,
 the licentious, and the idle, soon purified the city and
 territory of Rome.","('Rome', 'GPE')"
"After such manifest and repeated guilt, even the mercy of
 Nicholas was silent.","('Nicholas', 'PERSON')"
"After the loss of liberty and empire, his third and more
 humble wish was to reconcile the shepherd with his flock; to
 recall the Roman bishop to his ancient and peculiar diocese.","('third', 'ORDINAL'), ('Roman', 'NORP')"
"After this severe lesson, the popes contracted their ambition, which was almost satisfied, resumed the character of a common parent, and abstained from all offensive hostilities, except in a hasty quarrel, when the vicar of Christ and the Turkish sultan were armed at the same time against the kingdom of Naples. (91)","('Christ', 'PERSON'), ('Turkish', 'NORP'), ('Naples', 'GPE'), ('91', 'CARDINAL')"
"After thus eradicating the remains of the schism, the synod of Constance proceeded with slow and cautious steps to elect the sovereign of Rome and the head of the church.","('Constance', 'PERSON'), ('Rome', 'GPE')"
"After thus restoring the forces and finances of the republic, the tribune recalled the nobles from their solitary independence; required their personal appearance in the Capitol; and imposed an oath of allegiance to the new government, and of submission to the laws of the good
 estate.","('Capitol', 'ORG')"
"Amidst her domestic factions, she
 was doubtless superior to France both in art and science, in
 wealth and politeness; but the difference could scarcely
 support the epithet of barbarous, which he promiscuously
 bestows on the countries beyond the Alps.","('France', 'GPE'), ('Alps', 'LOC')"
"Amidst the indulgence of enthusiasm and
 eloquence, (15)","('15', 'CARDINAL')"
"Amidst the public misfortunes, the
 faults of Rienzi were forgotten; and the Romans sighed for
 the peace and prosperity of their good estate. (50)
 Adventures of Rienzi.","('Rienzi', 'PERSON'), ('Romans', 'NORP'), ('50', 'CARDINAL'), ('Rienzi', 'PERSON')"
"And thus, for a short remnant of life and power, will these aged priests endanger the peace and salvation of the Christian world."" (74)
Council of Pisa, A.D. 1409.","('Christian', 'NORP'), ('74', 'CARDINAL'), ('Council of Pisa', 'ORG'), ('1409', 'CARDINAL')"
"Apprehensive for their safety, but still more
 apprehensive of the danger of a refusal, the princes and
 barons returned to their houses at Rome in the garb of
 simple and peaceful citizens: the Colonna and Ursini, the
 Savelli and Frangipani, were confounded before the tribunal
 of a plebeian, of the vile buffoon whom they had so often
 derided, and their disgrace was aggravated by the
 indignation which they vainly struggled to disguise.","('Rome', 'GPE'), ('Colonna', 'NORP'), ('Ursini', 'NORP'), ('Savelli', 'NORP'), ('Frangipani', 'NORP')"
"As long as the yoke of Rienzi was that of justice and their country, their
 conscience forced them to esteem the man, whom pride and interest provoked them to hate: his extravagant conduct soon fortified their hatred by contempt; and they conceived the hope of subverting a power which was no longer so deeply
 rooted in the public confidence.","('Rienzi', 'PERSON')"
"At his own choice, the Roman people would have
 displayed their attachment and authority, by lavishing on
 his head the names of senator or consul, of king or emperor:
 he preferred the ancient and modest appellation of tribune;
 the protection of the commons was the essence of that sacred office; and they were ignorant, that it had never
 been invested with any share in the legislative or executive
 powers of the republic.","('Roman', 'NORP')"
"At length a
 vigorous resolution was embraced; and a solemn embassy, of
 the titular patriarch of Alexandria, two archbishops, five
 bishops, five abbots, three knights, and twenty doctors, was
 sent to the courts of Avignon and Rome, to require, in the
 name of the church and king, the abdication of the two
 pretenders, of Peter de Luna, who styled himself Benedict
 the Thirteenth, and of Angelo Corrario, who assumed the name
 of Gregory the Twelfth.","('Alexandria', 'GPE'), ('two', 'CARDINAL'), ('five', 'CARDINAL'), ('five', 'CARDINAL'), ('three', 'CARDINAL'), ('twenty', 'CARDINAL'), ('Avignon', 'GPE'), ('Rome', 'GPE'), ('two', 'CARDINAL'), ('Peter de Luna', 'PERSON'), ('Benedict', 'PERSON'), ('Thirteenth', 'DATE'), ('Angelo Corrario', 'PERSON'), ('Gregory the Twelfth', 'PERSON')"
"At the head of one
 hundred and fifty soldiers, the count of Minorbino
 introduced himself into Rome; barricaded the quarter of the
 Colonna: and found the enterprise as easy as it had seemed
 impossible.","('one\r\n hundred and fifty', 'CARDINAL'), ('Minorbino', 'PERSON'), ('Rome', 'GPE'), ('Colonna', 'PERSON')"
"At the hour of worship, he showed himself to the
 returning crowds in a majestic attitude, with a robe of
 purple, his sword, and gilt spurs; but the holy rites were
 soon interrupted by his levity and insolence.","('the hour', 'TIME')"
"At the sound of the great bell the
 people assembled; they were arraigned for a conspiracy
 against the tribune's life; and though some might sympathize
 in their distress, not a hand, nor a voice, was raised to
 rescue the first of the nobility from their impending doom.","('first', 'ORDINAL')"
"Avignon, the
 mystic Babylon, the sink of vice and corruption, was the
 object of his hatred and contempt; but he forgets that her
 scandalous vices were not the growth of the soil, and that
 in every residence they would adhere to the power and luxury
 of the papal court.","('Avignon', 'GPE'), ('Babylon', 'GPE')"
"Besieging Rome by land and water, he thrice entered the gates as a Barbarian conqueror; profaned the altars, violated the virgins, pillaged the merchants, performed his devotions at St. Peter's, and left a garrison in the castle of St. Angelo.","('Rome', 'GPE'), ('Barbarian', 'NORP'), (""St. Peter's"", 'FAC'), ('St. Angelo', 'GPE')"
"Beyond the Alps, more especially at Avignon, the revolution
 was the theme of curiosity, wonder, and applause.","('Alps', 'LOC'), ('Avignon', 'GPE')"
"But
 the propitious season had elapsed; and if Venice, Florence,
 Sienna, Perugia, and many inferior cities offered their
 lives and fortunes to the good estate, the tyrants of
 Lombardy and Tuscany must despise, or hate, the plebeian
 author of a free constitution.","('the propitious season', 'DATE'), ('Venice', 'GPE'), ('Florence', 'GPE'), ('Sienna', 'GPE'), ('Perugia', 'GPE'), ('Lombardy', 'GPE'), ('Tuscany', 'GPE')"
"But Porcaro had learned from the
 younger Brutus, that with tyrants no faith or gratitude
 should be observed: the exile declaimed against the
 arbitrary sentence; a party and a conspiracy were gradually
 formed: his nephew, a daring youth, assembled a band of
 volunteers; and on the appointed evening a feast was
 prepared at his house for the friends of the republic.","('Porcaro', 'PERSON'), ('Brutus', 'PERSON')"
"But after their return from Avignon, the keys of St. Peter were guarded by the sword of St. Paul.","('Avignon', 'GPE'), ('St. Peter', 'GPE'), ('St. Paul', 'GPE')"
"But as soon as the monarchs of France, Germany and Spain, contended with gigantic arms for the dominion of Italy, they supplied with art the deficiency of strength; and concealed, in a labyrinth of wars and treaties, their aspiring views, and the immortal hope of chasing the Barbarians beyond the Alps.","('France', 'GPE'), ('Germany', 'GPE'), ('Spain', 'GPE'), ('Italy', 'GPE'), ('Barbarians', 'NORP'), ('Alps', 'LOC')"
"But as soon as they were united at Anagni and Fundi, in a place of security, they cast aside the mask, accused their own falsehood and hypocrisy, excommunicated the apostate and antichrist of Rome, Election of Clement VII.","('Anagni', 'GPE'), ('Fundi', 'GPE'), ('Rome', 'GPE')"
"But he still possessed in the castle of St. Angelo a faithful garrison and a train of artillery: their batteries incessantly thundered on the city, and a bullet more dexterously pointed broke down the barricade of the bridge, and scattered with a single shot the heroes of the republic.","('St. Angelo', 'GPE')"
"But his justice was sullied with cruelty, his activity was prompted by the ambition of conquest: after his decease the abuses revived; the treasure was dissipated; he entailed on posterity thirty-five new taxes and the venality of offices; and, after his death, his statue was demolished by an ungrateful, or an injured, people. (97)","('thirty-five', 'CARDINAL')"
"But his trial and condemnation would have involved some questions, which it was more prudent to leave under the veil of mystery: the temporal supremacy of the popes; the duty of residence; the civil and ecclesiastical privileges of the clergy and people of Rome.","('Rome', 'GPE')"
"But in the disorders of the schism, an aspiring neighbour, Ladislaus king of Naples, alternately supported and betrayed the pope and the people; by the former he was
 declared gonfalonier, or general, of the church, while the latter submitted to his choice the nomination of their magistrates.","('Ladislaus', 'PERSON'), ('Naples', 'GPE')"
"But in the eyes of Petrarch, and
 those of his graver contemporaries, his love was a sin, and
 Italian verse a frivolous amusement.","('Petrarch', 'PERSON'), ('Italian', 'NORP')"
"But in the year one thousand five hundred and eighty the ancient statutes were collected, methodized in
 three books, and adapted to present use, under the
 pontificate, and with the approbation, of Gregory the
 Thirteenth: (83) this civil and criminal code is the modern
 law of the city; and, if the popular assemblies have been
 abolished, a foreign senator, with the three conservators,
 still resides in the palace of the Capitol. (84)","('the year one thousand five hundred and eighty', 'DATE'), ('three', 'CARDINAL'), ('Gregory the\r\n Thirteenth', 'WORK_OF_ART'), ('83', 'CARDINAL'), ('three', 'CARDINAL'), ('Capitol', 'FAC')"
"But in this decisive moment, Rienzi
 was not less anxious or apprehensive than his captives: he
 dreaded the splendour of their names, their surviving
 kinsmen, the inconstancy of the people the reproaches of the
 world, and, after rashly offering a mortal injury, he vainly
 presumed that, if he could forgive, he might himself be
 forgiven.","('Rienzi', 'PERSON')"
"But instead of
 extinguishing the schism, the rashness of the French and Italians had given a third pretender to the chair of St. Peter.","('French', 'NORP'), ('Italians', 'NORP'), ('third', 'ORDINAL'), ('St. Peter', 'GPE')"
"But such voluntary obedience evaporates with the first
 transports of zeal; and Rienzi felt the importance of
 justifying his usurpation by a regular form and a legal
 title.","('first', 'ORDINAL'), ('Rienzi', 'PERSON')"
"But the cloud which hung over the seven hills would be dispelled by the presence of their lawful sovereign: eternal fame, the prosperity of Rome, and the peace of Italy, would be the recompense of the pope who should dare to embrace this generous resolution.","('seven', 'CARDINAL'), ('Rome', 'GPE'), ('Italy', 'GPE')"
But the joy of Petrarch and the Italians was soon turned into grief and indignation.,"('Petrarch', 'PERSON'), ('Italians', 'NORP')"
"But the popes no
 longer trembled in the Vatican: they had strength to
 command, if they had resolution to claim, the obedience of
 their subjects; and the strangers, who observed these
 partial disorders, admired the easy taxes and wise
 administration of the ecclesiastical state. (87)","('Vatican', 'FAC')"
"But the senator was confined to the administration of justice: the Capitol, the treasury, and the government of
 the city and its territory, were entrusted to the three conservators, who were changed four times in each year: the militia of the thirteen regions assembled under the banners of their respective chiefs, or caporioni; and the first of these was distinguished by the name and dignity of the
 prior.","('Capitol', 'ORG'), ('three', 'CARDINAL'), ('four', 'CARDINAL'), ('each year', 'DATE'), ('thirteen', 'CARDINAL'), ('first', 'ORDINAL')"
"But this momentary sunshine was soon
 clouded by his own vices and those of the people: in the
 Capitol, he might often regret the prison of Avignon; and
 after a second administration of four months, Rienzi was
 massacred in a tumult which had been fomented by the Roman
 barons.","('Capitol', 'ORG'), ('Avignon', 'GPE'), ('second', 'ORDINAL'), ('four months', 'DATE'), ('Rienzi', 'PERSON'), ('Roman', 'NORP')"
"But when
 their pride and avarice had exhausted the patience of the
 Romans, a confraternity of the Virgin Mary protected or
 avenged the republic: the bell of the Capitol was again
 tolled, the nobles in arms trembled in the presence of an
 unarmed multitude; and of the two senators, Colonna escaped
 from the window of the palace, and Ursini was stoned at the
 foot of the altar.","('Romans', 'NORP'), ('the Virgin Mary', 'PERSON'), ('Capitol', 'ORG'), ('two', 'CARDINAL'), ('Colonna', 'PERSON'), ('Ursini', 'PERSON')"
"By the avocations of the schism, by foreign arms, and popular tumults, Urban the Sixth and his three successors were often compelled to interrupt their residence in the Vatican.","('Sixth', 'ORDINAL'), ('three', 'CARDINAL'), ('Vatican', 'FAC')"
"By the first he fulfils the wish of honesty and inexperience, that no civil suit should be protracted beyond the term of fifteen days.","('first', 'ORDINAL'), ('fifteen days', 'DATE')"
Character and Coronation of Petrarch.,"('Coronation of Petrarch', 'WORK_OF_ART')"
"Conspiracy of Porcaro, A.D. 1453, January 9.","('Porcaro', 'GPE'), ('A.D. 1453', 'DATE'), ('January 9', 'DATE')"
"Could passion have listened to reason; could
 private interest have yielded to the public welfare; the
 supreme tribunal and confederate union of the Italian
 republic might have healed their intestine discord, and
 closed the Alps against the Barbarians of the North.","('Italian', 'NORP'), ('Alps', 'LOC'), ('Barbarians', 'NORP'), ('North', 'LOC')"
"Council of Constance, (A.D. 1414-1418.)","('Council of Constance', 'ORG'), ('A.D. 1414-1418', 'DATE')"
"Council of Pisa, A.D. 1409.","('Council of Pisa', 'ORG'), ('A.D. 1409', 'DATE')"
"Defeat and death of the Colonna,(Nov. 20.)","('Colonna', 'PERSON'), ('Nov. 20', 'DATE')"
"Destitute of aid or hope, he was besieged till the evening: the doors of the Capitol were destroyed with axes and fire; and while the senator attempted to escape in a plebeian habit, he was discovered and dragged to the platform of the palace, the fatal scene of his judgments and executions.","('the evening', 'TIME'), ('Capitol', 'FAC')"
"Devoid of eloquence or genius, Baroncelli was
 distinguished by a resolute spirit: he spoke the language of
 a patriot, and trod in the footsteps of tyrants; his
 suspicion was a sentence of death, and his own death was the
 reward of his cruelties.","('Baroncelli', 'PERSON')"
"During fifteen years,
 the pacific designs of the university were eluded by the
 arts of the rival pontiffs, the scruples or passions of
 their adherents, and the vicissitudes of French factions,
 that ruled the insanity of Charles the Sixth.","('fifteen years', 'DATE'), ('French', 'NORP'), ('Charles the Sixth', 'PERSON')"
"During several weeks, the cardinals attended their new master with the fairest professions of attachment and loyalty; till the summer heats permitted a decent escape from the city.","('several weeks', 'DATE')"
"During some weeks they were checked by the memory of their
 danger, rather than of their deliverance, till the most
 powerful of the Ursini, escaping with the Colonna from the
 city, erected at Marino the standard of rebellion.","('some weeks', 'DATE'), ('Ursini', 'NORP'), ('Colonna', 'NORP'), ('Marino', 'PERSON')"
"Eugenius the Fourth was the last pope expelled by the tumults of the Roman people, (78) Nicholas V. (A.D. 1447.) and Nicholas the Fifth, the last who was importuned by the  presence of a Roman emperor. (79)","('Eugenius', 'PERSON'), ('Fourth', 'ORDINAL'), ('Roman', 'NORP'), ('Nicholas V.', 'PERSON'), ('A.D. 1447', 'DATE'), ('Nicholas the Fifth', 'PERSON'), ('Roman', 'NORP'), ('79', 'CARDINAL')"
"Even his justice was tainted
 with the guilt or reproach of selfish cruelty: the most
 virtuous citizen of Rome was sacrificed to his jealousy; and in the execution of a public robber, from whose purse he had been assisted, the magistrate too much forgot, or too much remembered, the obligations of the debtor. (54)","('Rome', 'GPE')"
"Fall and flight of the tribune Rienzi, A.D. 1347, Dec. 15.","('Rienzi', 'PERSON'), ('A.D. 1347', 'DATE'), ('Dec. 15', 'DATE')"
Fear and hatred of the nobles of Rome.,"('Rome', 'GPE')"
"For myself, it is my wish to depart in charity with all mankind, nor am I willing, in these last moments, to offend even the pope and clergy of Rome. (98)","('Rome', 'GPE'), ('98', 'CARDINAL')"
"For the ancient honour of Rome, and
 the success of their commission, the ambassadors solicited a
 conference with the magistrates of the city, whom they
 gratified by a positive declaration, that the most Christian
 king did not entertain a wish of transporting the holy see
 from the Vatican, which he considered as the genuine and
 proper seat of the successor of St. Peter.","('Rome', 'GPE'), ('Christian', 'NORP'), ('Vatican', 'FAC'), ('St. Peter', 'GPE')"
"For the maintenance of the public defence, for the establishment of granaries, for the relief of widows, orphans, and indigent convents, Rienzi applied, without fear of sacrilege, the revenues of the apostolic chamber: the three branches of hearth-money, the salt-duty,
 and the customs, were each of the annual produce of one hundred thousand florins; (26) and scandalous were the
 abuses, if in four or five months the amount of the salt-duty could be trebled by his judicious economy.","('Rienzi', 'PERSON'), ('three', 'CARDINAL'), ('one hundred thousand', 'CARDINAL'), ('26', 'CARDINAL'), ('four or five months', 'DATE')"
"For these reasons, and the hope of repassing the Alps, they rashly violated the peace and unity of the church; and the merits of their double choice are yet agitated in the Catholic schools. (67)","('Alps', 'LOC'), ('Catholic', 'NORP')"
"From his earliest
 youth, Petrarch aspired to the poetic crown.","('Petrarch', 'PERSON')"
"From nature he had received the gift of a handsome person, (35) till it was swelled and disfigured by intemperance: and his propensity to laughter was corrected in the magistrate by the affectation of gravity and sternness.","('35', 'DATE')"
"From such parents Nicholas Rienzi Gabrini could inherit
 neither dignity nor fortune; and the gift of a liberal
 education, which they painfully bestowed, was the cause of
 his glory and untimely end.","('Nicholas Rienzi Gabrini', 'PERSON')"
"From the
 hands of a venerable knight he received the order of the
 Holy Ghost; the purification of the bath was a previous
 ceremony; but in no step of his life did Rienzi excite such
 scandal and censure as by the profane use of the porphyry
 vase, in which Constantine (a foolish legend) had been
 healed of his leprosy by Pope Sylvester. (37)","('the\r\n Holy Ghost', 'WORK_OF_ART'), ('Rienzi', 'PERSON'), ('Constantine', 'PERSON'), ('Pope Sylvester', 'PERSON'), ('37', 'DATE')"
"From the banks of the Tyber and the Rhone, the hostile
 pontiffs encountered each other with the pen and the sword:
 the civil and ecclesiastical order of society was disturbed;
 and the Romans had their full share of the mischiefs of
 which they may be arraigned as the primary authors. (70)","('Tyber', 'LOC'), ('Rhone', 'LOC'), ('Romans', 'NORP'), ('70', 'CARDINAL')"
"From the first alarm, the bell of the Capitol
 incessantly tolled; but, instead of repairing to the
 well-known sound, the people were silent and inactive; and
 the pusillanimous Rienzi, deploring their ingratitude with
 sighs and tears, abdicated the government and palace of the
 republic.","('first', 'ORDINAL'), ('Capitol', 'FAC'), ('Rienzi', 'PERSON')"
"From the pages of Livy he had not imbibed the
 art, or even the courage, of a general: an army of twenty
 thousand Romans returned without honour or effect from the
 attack of Marino; and his vengeance was amused by painting
 his enemies, their heads downwards, and drowning two dogs
 (at least they should have been bears) as the
 representatives of the Ursini.","('Livy', 'PERSON'), ('twenty\r\n thousand', 'CARDINAL'), ('Romans', 'NORP'), ('Marino', 'PERSON'), ('two', 'CARDINAL'), ('Ursini', 'PERSON')"
"From them, however, and from
 every part of Italy, the tribune received the most friendly
 and respectful answers: they were followed by the
 ambassadors of the princes and republics; and in this
 foreign conflux, on all the occasions of pleasure or
 business, the low born notary could assume the familiar or
 majestic courtesy of a sovereign. (29)","('Italy', 'GPE')"
"From this misery
 he was relieved by the sense of merit or the smile of favour;
 and the employment of apostolic notary afforded him a daily
 stipend of five gold florins, a more honourable and extensive
 connection, and the right of contrasting, both in words and
 actions, his own integrity with the vices of the state.","('five', 'CARDINAL')"
"Great Schism of the West. 
Re-union of the Latin Church.","('the Latin Church', 'ORG')"
"Great schism of the West, A.D. 1378-1418.","('1378-1418', 'DATE')"
"Gregory the Eleventh did not survive above fourteen months his return to the Vatican; and his decease was followed by the great schism of the West, which distracted the Latin church above forty years.","('Gregory', 'PERSON'), ('Eleventh', 'DATE'), ('fourteen months', 'DATE'), ('Vatican', 'FAC'), ('West', 'LOC'), ('Latin', 'NORP'), ('forty years', 'DATE')"
"Gregory the Twelfth, whose obedience was reduced to the narrow precincts of Rimini, descended with more honour from the throne; and his ambassador convened the session, in which he renounced the title and authority of lawful pope.","('Gregory the Twelfth', 'PERSON'), ('Rimini', 'GPE')"
"He confesses that the successor of St.
 Peter is the bishop of the universal church; yet it was not
 on the banks of the Rhone, but of the Tyber, that the
 apostle had fixed his everlasting throne; and while every
 city in the Christian world was blessed with a bishop, the
 metropolis alone was desolate and forlorn.","('St.\r\n Peter', 'PERSON'), ('Rhone', 'LOC'), ('Tyber', 'PERSON'), ('Christian', 'NORP')"
"He fell senseless with the first stroke: the impotent revenge of his enemies inflicted a thousand wounds: and the senator's body was abandoned to the dogs, to the Jews, and to the flames.","('first', 'ORDINAL'), ('thousand', 'CARDINAL'), ('Jews', 'NORP')"
"He might have learned, that the ancient tribunes, so strong and sacred in the public opinion, were not distinguished in style, habit, or
 appearance, from an ordinary plebeian; (33) and that as often as they visited the city on foot, a single viator, or beadle, attended the exercise of their office.","('33', 'CARDINAL')"
He solicits the popes of Avignon to fix their residence at Rome.,"('Avignon', 'GPE'), ('Rome', 'GPE')"
"His Latin works of
 philosophy, poetry, and eloquence, established his serious
 reputation, which was soon diffused from Avignon over France
 and Italy: his friends and disciples were multiplied in
 every city; and if the ponderous volume of his writings (6)
 be now abandoned to a long repose, our gratitude must
 applaud the man, who by precept and example revived the
 spirit and study of the Augustan age.","('Latin', 'LANGUAGE'), ('Avignon', 'GPE'), ('France', 'GPE'), ('Italy', 'GPE'), ('Augustan', 'NORP')"
"His Virtues and Vices, His  Expulsion and  Death.","('Virtues and Vices', 'WORK_OF_ART')"
"His arms were sometimes unfortunate, and to a delay of three days he was indebted
 for his life and crown: but Ladislaus triumphed in his turn; and it was only his premature death that could save the metropolis and the ecclesiastical state from the ambitious conqueror, who had assumed the title, or at least the
 powers, of king of Rome. (71)","('three days', 'DATE'), ('Ladislaus', 'PERSON'), ('Rome', 'GPE'), ('71', 'CARDINAL')"
"His base and implacable revenge denied the honours of burial; and the bodies of the Colonna, which he threatened to expose with those of the vilest malefactors, were secretly interred by the holy virgins of their name and family.","('Colonna', 'PRODUCT')"
"His death, (A.D. 1354, September 8.)","('A.D. 1354', 'DATE'), ('September 8', 'DATE')"
"His death, A.D. 1378, March 27.","('A.D. 1378', 'DATE'), ('March 27', 'DATE')"
"His elaborate oration was that of a Christian and
 a suppliant; and, as the humble minister of the commons, he
 entreated his masters to pardon these noble criminals, for
 whose repentance and future service he pledged his faith and
 authority.","('Christian', 'NORP')"
"His first reception was
 equal to his wishes: the day of his entrance was a public
 festival; and his eloquence and authority revived the laws
 of the good estate.","('first', 'ORDINAL')"
