Sentence,Entities
"A long
 sea-coast, indented with capacious harbours, covered with a
 string of islands, and almost in sight of the Italian
 shores, disposed both the natives and strangers to the
 practice of navigation.","('Italian', 'NORP')"
"A marvellous tale, and a
 scanty supply, excited the desires of their savage
 countrymen: they envied the gifts of nature which their
 climate denied; they coveted the works of art, which they
 were too lazy to imitate and too indigent to purchase; the
 Varangian princes unfurled the banners of piratical
 adventure, and their bravest soldiers were drawn from the
 nations that dwelt in the northern isles of the ocean. (57)","('Varangian', 'NORP'), ('57', 'CARDINAL')"
"A plentiful command of
 forage was the first care of the general, and if the flocks
 and herds were secure of their pastures, the hardy warrior
 was alike insensible of danger and fatigue.","('first', 'ORDINAL')"
"A strong barrier of arms and
 fortifications defended the Bosphorus: they were eluded by
 the usual expedient of drawing the boats over the isthmus;
 and this simple operation is described in the national
 chronicles, as if the Russian fleet had sailed over dry land
 with a brisk and favourable gale.","('Bosphorus', 'LOC'), ('Russian', 'NORP')"
A.D. 839.,"('839', 'CARDINAL')"
"A.D. 900, etc.","('A.D. 900', 'DATE')"
A.D. 924.,"('A.D. 924', 'DATE')"
"A.D.888-927, 0r 932.","('932', 'CARDINAL')"
"Above thirty
 years the Germanic empire, or kingdom, was subject to the
 ignominy of tribute; and resistance was disarmed by the
 menace, the serious and effectual menace of dragging the women and children into captivity, and of slaughtering the males above the age of ten years.","('thirty\r\n years', 'DATE'), ('Germanic', 'NORP'), ('ten years', 'DATE')"
"Adversity suggested the counsels of moderation and peace:
 the robbers of the West acquiesced in a sedentary life; and
 the next generation was taught, by a discerning prince, that
 far more might be gained by multiplying and exchanging the
 produce of a fruitful soil.","('West', 'LOC')"
"After a long peace, Jaroslaus, the great
 grandson of Igor, resumed the same project of a naval
 invasion.","('Jaroslaus', 'PERSON'), ('Igor', 'PERSON')"
"After a long pilgrimage of flight or victory, the Turkish
 hordes approached the common limits of the French and
 Byzantine empires.","('Turkish', 'NORP'), ('French', 'NORP'), ('Byzantine', 'NORP')"
"After a painful voyage, they again reached the
 mouth of the Borysthenes; but their provisions were
 exhausted; the season was unfavourable; they passed the
 winter on the ice; and, before they could prosecute their
 march, Swatoslaus was surprised and oppressed by the
 neighbouring tribes with whom the Greeks entertained a
 perpetual and useful correspondence. (71)","('Borysthenes', 'NORP'), ('winter', 'DATE'), ('Swatoslaus', 'PERSON'), ('Greeks', 'NORP')"
"After her return to
 Kiow and Novogorod, she firmly persisted in her new
 religion; but her labours in the propagation of the gospel
 were not crowned with success; and both her family and
 nation adhered with obstinacy or indifference to the gods of
 their fathers.","('Kiow', 'GPE'), ('Novogorod', 'PERSON')"
"After some
 experience of the Roman tactics, they adopted the use of the
 sword and spear, the helmet of the soldier, and the iron
 breastplate of his steed: but their native and deadly weapon
 was the Tartar bow: from the earliest infancy their children
 and servants were exercised in the double science of archery
 and horsemanship; their arm was strong; their aim was sure;
 and in the most rapid career, they were taught to throw
 themselves backwards, and to shoot a volley of arrows into
 the air.","('Roman', 'NORP'), ('Tartar', 'NORP')"
"After these repeated losses, Swatoslaus
 retired to the strong post of Drista, on the banks of the
 Danube, and was pursued by an enemy who alternately employed
 the arms of celerity and delay.","('Swatoslaus', 'PERSON'), ('Drista', 'PERSON'), ('Danube', 'LOC')"
"After this defeat, the name and the nation are lost during a century and a half; and it may be suspected that the same or a similar appellation was revived by strange colonies from the Borysthenes, the Tanais, or the Volga.","('a century and a half', 'DATE'), ('Borysthenes', 'FAC'), ('Tanais', 'NORP'), ('Volga', 'LOC')"
"Among the
 cities of the West, the royal Pavia was conspicuous in fame and splendour; and the preeminence of Rome itself was only derived from the relics of the apostles.","('West', 'LOC'), ('Pavia', 'GPE'), ('Rome', 'GPE')"
"Among the Barbarians there were
 many, whose spontaneous virtue supplied their laws and
 corrected their manners, who performed the duties, and
 sympathized with the affections, of social life.","('Barbarians', 'NORP')"
"Among these colonies, the Chrobatians, (11) or Croats, who now attend the motions of an Austrian army, are the descendants of a mighty people, the conquerors and sovereigns of Dalmatia.","('Chrobatians', 'NORP'), ('11', 'CARDINAL'), ('Croats', 'NORP'), ('Austrian', 'NORP'), ('Dalmatia', 'GPE')"
"An army of
 sixty thousand men was assembled and embarked; they sailed
 from the Borysthenes to the Danube; their landing was
 effected on the Maesian shore; and, after a sharp encounter,
 the swords of the Russians prevailed against the arrows of
 the Bulgarian horse.","('sixty thousand', 'CARDINAL'), ('Borysthenes', 'LOC'), ('Danube', 'LOC'), ('the Maesian shore', 'LOC'), ('Russians', 'NORP'), ('Bulgarian', 'NORP')"
"Arms and freedom have
 ever been the ruling, though too often the unsuccessful,
 passion of the Hungarians, who are endowed by nature with a
 vigorous constitution of soul and body. (27)","('Hungarians', 'NORP'), ('27', 'CARDINAL')"
"As long as the descendants of Ruric were considered as
 aliens and conquerors, they ruled by the sword of the
 Varangians, distributed estates and subjects to their
 faithful captains, and supplied their numbers with fresh
 streams of adventurers from the Baltic coast. (47)","('Ruric', 'PERSON'), ('Varangians', 'NORP'), ('Baltic', 'NORP'), ('47', 'CARDINAL')"
"At first their
 demands were high and inadmissible, three pounds of gold for
 each soldier or mariner of the fleet: the Russian youth
 adhered to the design of conquest and glory; but the
 counsels of moderation were recommended by the hoary sages.","('first', 'ORDINAL'), ('three pounds', 'QUANTITY'), ('Russian', 'NORP')"
"At his despotic command, Peround, the god of thunder, whom
 he had so long adored, was dragged through the streets of
 Kiow; and twelve sturdy Barbarians battered with clubs the
 misshapen image, which was indignantly cast into the waters
 of the Borysthenes.","('Peround', 'PERSON'), ('Kiow', 'GPE'), ('twelve', 'CARDINAL'), ('Barbarians', 'NORP'), ('Borysthenes', 'LOC')"
"At the
 first island below the falls, the Russians celebrated the
 festival of their escape: at a second, near the mouth of the
 river, they repaired their shattered vessels for the longer
 and more perilous voyage of the Black Sea.","('first', 'ORDINAL'), ('Russians', 'NORP'), ('second', 'ORDINAL'), ('the Black Sea', 'LOC')"
"At the end of twenty years, the children of the Turks who had fallen by his sword invaded the empire of his son; and their force is defined, in the lowest estimate, at one hundred thousand horse.","('the end of twenty years', 'DATE'), ('Turks', 'NORP'), ('one hundred thousand', 'CARDINAL')"
"At the more shallow falls it was
 sufficient to lighten the vessels; but the deeper cataracts
 were impassable; and the mariners, who dragged their vessels
 and their slaves six miles over land, were exposed in this
 toilsome journey to the robbers of the desert.","('six miles', 'QUANTITY')"
"At the same time, and in the city of Cherson,
 the rites of baptism and marriage were celebrated by the
 Christian pontiff: the city he restored to the emperor
 Basil, the brother of his spouse; but the brazen gates were
 transported, as it is said, to Novogorod, and erected before
 the first church as a trophy of his victory and faith.","('Cherson', 'GPE'), ('Christian', 'NORP'), ('Basil', 'PERSON'), ('Novogorod', 'PERSON'), ('first', 'ORDINAL')"
"At the same time, the Russian prince admonished
 his Byzantine ally to disperse and employ, to recompense and
 restrain, these impetuous children of the North.","('Russian', 'NORP'), ('Byzantine', 'NORP'), ('North', 'LOC')"
"At this disastrous aera of the ninth and tenth centuries, Europe was afflicted by a triple scourge from the North, the East, and the South: the Norman, the Hungarian, and the Saracen, sometimes trod the same ground of desolation; and these savage foes might have been compared by Homer to the two lions growling over the carcass of a mangled stag. (35)
Victory of Henry the Fowler, A.D. 934.","('the ninth and tenth centuries', 'DATE'), ('Europe', 'LOC'), ('North', 'LOC'), ('East', 'LOC'), ('South', 'LOC'), ('Norman', 'NORP'), ('Hungarian', 'NORP'), ('Saracen', 'LOC'), ('Homer', 'PERSON'), ('two', 'CARDINAL'), ('35', 'CARDINAL'), ('Henry the Fowler', 'PERSON'), ('934', 'CARDINAL')"
"Between the sea and Novogorod an easy intercourse was discovered; in the summer, through a gulf, a lake, and a
 navigable river; in the winter season, over the hard and
 level surface of boundless snows.","('Novogorod', 'LOC')"
"Bulgarians, 2. Hungarians, and, 3. Russians, I shall content myself with selecting such facts as yet deserve to be remembered.","('Bulgarians', 'NORP'), ('2', 'CARDINAL'), ('Hungarians', 'NORP'), ('3', 'CARDINAL'), ('Russians', 'NORP')"
"But he adds, that the two
 nations of Bulgarians and Hungarians were superior to their
 brethren, and similar to each other in the improvements,
 however rude, of their discipline and government: their
 visible likeness determines Leo to confound his friends and
 enemies in one common description; and the picture may be
 heightened by some strokes from their contemporaries of the
 tenth century.","('two', 'CARDINAL'), ('Bulgarians', 'NORP'), ('Hungarians', 'NORP'), ('Leo', 'PERSON'), ('one', 'CARDINAL'), ('the\r\n tenth century', 'DATE')"
"But his firmest confidence was placed in the holy lance, (38)
 whose point was fashioned of the nails of the cross, and
 which his father had extorted from the king of Burgundy, by
 the threats of war, and the gift of a province.","('38', 'CARDINAL'), ('Burgundy', 'GPE')"
"But in the rashness of pursuit, the
 vanguard of the Greeks was encompassed by an irresistible
 multitude of boats and men; their provision of fire was
 probably exhausted; and twenty- four galleys were either
 taken, sunk, or destroyed.","('Greeks', 'NORP'), ('twenty- four', 'CARDINAL')"
"But instead of relinquishing his prey, and
 performing his engagements, the Varangian prince was more
 disposed to advance than to retire; and, had his ambition
 been crowned with success, the seat of empire in that early
 period might have been transferred to a more temperate and
 fruitful climate.","('Varangian', 'NORP')"
"But the
 merit of the victory was attributed by the pious emperor to
 the mother of God; and the image of the Virgin Mary, with
 the divine infant in her arms, was placed on a triumphal
 car, adorned with the spoils of war, and the ensigns of
 Bulgarian royalty.","('the Virgin Mary', 'PERSON'), ('Bulgarian', 'NORP')"
"But the Byzantine nation was
 servile, solitary, and verging to a hasty decline: after the
 fall of Kiow, the navigation of the Borysthenes was
 forgotten; the great princes of Wolodomir and Moscow were separated from the sea and Christendom; and the divided monarchy was oppressed by the ignominy and blindness of Tartar servitude. (81)","('Byzantine', 'NORP'), ('Kiow', 'GPE'), ('Borysthenes', 'NORP'), ('Wolodomir', 'GPE'), ('Moscow', 'GPE'), ('Christendom', 'NORP'), ('Tartar', 'NORP')"
"But the admission of the Barbarians into the
 pale of civil and ecclesiastical society delivered Europe
 from the depredations, by sea and land, of the Normans, the
 Hungarians, and the Russians, who learned to spare their
 brethren and cultivate their possessions. (80)","('Barbarians', 'NORP'), ('Europe', 'LOC'), ('Normans', 'NORP'), ('Hungarians', 'NORP'), ('Russians', 'NORP'), ('80', 'CARDINAL')"
"But the conversion of
 Wolodomir was determined, or hastened, by his desire of a
 Roman bride.","('Wolodomir', 'PERSON'), ('Roman', 'NORP')"
"But the freeborn
 Barbarians were not dazzled by the lustre of the diadem, and
 the people asserted their indefeasible right of choosing,
 deposing, and punishing the hereditary servant of the state.","('Barbarians', 'NORP')"
"But the most ancient map of
 Russia affords some places which still retain their name and
 position; and the two capitals, Novogorod (50) and Kiow, (51) are coeval with the first age of the monarchy.","('Russia', 'GPE'), ('two', 'CARDINAL'), ('Novogorod', 'PERSON'), ('50', 'CARDINAL'), ('Kiow', 'PERSON'), ('51', 'CARDINAL'), ('first', 'ORDINAL')"
"But the saints were deaf or inexorable; and the torrent rolled forwards, till it was stopped by the extreme land of Calabria. (33)","('Calabria', 'GPE')"
"But the same labour would be unworthily bestowed on the swarms of savages, who, between the seventh and the twelfth century, descended from the plains of Scythia, in transient inroad or perpetual emigration.","('the seventh and the twelfth century', 'DATE'), ('Scythia', 'LOC')"
"But the seed of the gospel was sown on
 a barren soil: many were the apostates, the converts were
 few; and the baptism of Olga may be fixed as the aera of
 Russian Christianity. (74)","('Olga', 'PERSON'), ('Russian Christianity', 'NORP'), ('74', 'CARDINAL')"
"But the vigour and prudence of Otho dispelled the conspiracy; the princes were made sensible that unless they were true to each other, their religion and country were irrecoverably lost; and the
 national powers were reviewed in the plains of Augsburgh.","('Otho', 'PERSON'), ('Augsburgh', 'GPE')"
"But this friendship was soon disturbed: after the death of Simeon, the nations were again in arms; his feeble successors were divided and extinguished; and, in the beginning of the eleventh century, the second Basil, who was born in the purple, deserved the appellation of conqueror of the Bulgarians.","('Simeon', 'PERSON'), ('the beginning of the eleventh century', 'DATE'), ('second', 'ORDINAL'), ('Basil', 'PERSON'), ('Bulgarians', 'NORP')"
"But when
 the Scandinavian chiefs had struck a deep and permanent root
 into the soil, they mingled with the Russians in blood,
 religion, and language, and the first Waladimir had the
 merit of delivering his country from these foreign
 mercenaries.","('Scandinavian', 'NORP'), ('Russians', 'NORP'), ('first', 'ORDINAL'), ('Waladimir', 'PERSON')"
"But while he searched the spoil and refused all offers of treaty, his enemies collected their spirits and their forces: the passes of retreat were insuperably barred; and the trembling Nicephorus was heard to exclaim, ""Alas, alas!","('Nicephorus', 'PERSON')"
"By an
 embassy from Nicephorus, the Greek emperor, he was moved to
 undertake the conquest of Bulgaria; and a gift of fifteen
 hundred pounds of gold was laid at his feet to defray the
 expense, or reward the toils, of the expedition.","('Nicephorus', 'GPE'), ('Greek', 'NORP'), ('Bulgaria', 'GPE'), ('fifteen\r\n hundred pounds', 'QUANTITY')"
"By an easy navigation he might draw from Russia the native
 commodities of furs, wax, and hydromed:","('Russia', 'GPE')"
"By land the Russians were less formidable than by sea; and
 as they fought for the most part on foot, their irregular
 legions must often have been broken and overthrown by the
 cavalry of the Scythian hordes.","('Russians', 'NORP'), ('Scythian', 'NORP')"
"By the advice of the patriarch, her
 garment, a precious relic, was drawn from the sanctuary and
 dipped in the sea; and a seasonable tempest, which
 determined the retreat of the Russians, was devoutly
 ascribed to the mother of God. (61)","('Russians', 'NORP'), ('61', 'CARDINAL')"
"By the definition of a pastoral nation, I have
 recalled a long description of the economy, the warfare, and
 the government that prevail in that state of society; I may
 add, that to fishing, as well as to the chase, the
 Hungarians were indebted for a part of their subsistence;
 and since they seldom cultivated the ground, they must, at
 least in their new settlements, have sometimes practised a
 slight and unskilful husbandry.","('Hungarians', 'NORP')"
"By the vulgar of every rank, it was asserted and believed, that an equestrian statue in the
 square of Taurus was secretly inscribed with a prophecy, how the Russians, in the last days, should become masters of Constantinople. (66)","('Taurus', 'LOC'), ('Russians', 'NORP'), ('the last days', 'DATE'), ('Constantinople', 'GPE'), ('66', 'CARDINAL')"
"Charlemagne had stretched a vague and nominal empire as far
 as the edge of Transylvania; but, after the failure of his
 legitimate line, the dukes of Moravia forgot their obedience
 and tribute to the monarchs of Oriental France.","('Charlemagne', 'PERSON'), ('Transylvania', 'GPE'), ('Moravia', 'GPE'), ('Oriental France', 'LOC')"
"Christianity of the north, A.D. 800-1100.","('Christianity', 'NORP'), ('800-1100', 'CARDINAL')"
"Contemporary writers have recorded the introduction, name,
 and character, of the Varangians: each day they rose in
 confidence and esteem; the whole body was assembled at
 Constantinople to perform the duty of guards; and their
 strength was recruited by a numerous band of their
 countrymen from the Island of Thule.","('Varangians', 'NORP'), ('Constantinople', 'GPE'), ('the Island of Thule', 'LOC')"
"During the life
 of Arnulph, the Hungarians were checked by gratitude or
 fear; but in the infancy of his son Lewis they discovered
 and invaded Bavaria; and such was their Scythian speed, that
 in a single day a circuit of fifty miles was stripped and
 consumed.","('Arnulph', 'PERSON'), ('Hungarians', 'NORP'), ('Lewis', 'PERSON'), ('Bavaria', 'GPE'), ('Scythian', 'NORP'), ('a single day', 'DATE'), ('fifty miles', 'QUANTITY')"
"Emigration of the Bulgarians, A.D. 680, etc","('Bulgarians', 'NORP'), ('A.D. 680', 'DATE')"
"Emigration of the Turks, or Hungarians, A.D. 884.","('Turks', 'NORP'), ('Hungarians', 'NORP'), ('A.D. 884', 'DATE')"
"Establishment and inroads of the Hungarians, A.D. 889.","('Hungarians', 'NORP'), ('A.D. 889', 'DATE')"
"Except the merit and fame of military
 prowess, all that is valued by mankind appeared vile and
 contemptible to these Barbarians, whose native fierceness
 was stimulated by the consciousness of numbers and freedom.","('Barbarians', 'NORP')"
"Extreme cold has
 diminished the stature and congealed the faculties of the
 Laplanders; and the arctic tribes, alone among the sons of
 men, are ignorant of war, and unconscious of human blood; a
 happy ignorance, if reason and virtue were the guardians of
 their peace! (28)","('Laplanders', 'NORP'), ('28', 'CARDINAL')"
"Far different was
 the return of Zimisces, who was received in his capital like
 Camillus or Marius, the saviours of ancient Rome.","('Zimisces', 'PERSON'), ('Camillus', 'PERSON'), ('Marius', 'PERSON'), ('Rome', 'GPE')"
"Fifteen broken and decayed galleys were boldly launched
 against the enemy; but instead of the single tube of Greek
 fire usually planted on the prow, the sides and stern of
 each vessel were abundantly supplied with that liquid
 combustible.","('Fifteen', 'CARDINAL'), ('Greek', 'NORP')"
"First kingdom of the Bulgarians, A.D. 640-1017.","('First', 'ORDINAL'), ('Bulgarians', 'NORP'), ('A.D. 640-1017', 'DATE')"
"From the
 banks of the Danube the Russian prince pursued his march as
 far as Adrianople; a formal summons to evacuate the Roman
 province was dismissed with contempt; and Swatoslaus
 fiercely replied, that Constantinople might soon expect the
 presence of an enemy and a master.","('Danube', 'LOC'), ('Russian', 'NORP'), ('Adrianople', 'PERSON'), ('Roman', 'NORP'), ('Swatoslaus', 'PERSON'), ('Constantinople', 'GPE')"
"From the Euxine to the Adriatic, in the
 state of captives, or subjects, or allies, or enemies, of the Greek empire, they overspread the land; and the national appellation of the SLAVES (9) has been degraded by chance or malice from the signification of glory to that of servitude. (10)  Croats or Sclavonians of Dalmatia, A.D. 900, etc.","('Euxine', 'LOC'), ('Adriatic', 'LOC'), ('Greek', 'NORP'), ('9', 'CARDINAL'), ('10', 'CARDINAL'), ('Croats', 'NORP'), ('Sclavonians', 'NORP'), ('Dalmatia', 'GPE'), ('900', 'CARDINAL')"
"From the antiquities of, 1.","('1', 'CARDINAL')"
"From the neighbourhood of
 that city, the Russians descended the streams that fall into
 the Borysthenes; their canoes, of a single tree, were laden
 with slaves of every age, furs of every species, the spoil
 of their beehives, and the hides of their cattle; and the
 whole produce of the North was collected and discharged in
 the magazines of Kiow.","('Russians', 'NORP'), ('Borysthenes', 'LOC'), ('North', 'LOC'), ('Kiow', 'PERSON')"
"From this harbour, at the entrance
 of the Oder, the corsair, or merchant, sailed in forty-three
 days to the eastern shores of the Baltic, the most distant
 nations were intermingled, and the holy groves of Curland
 are said to have been decorated with Grecian and Spanish
 gold. (53)","('Oder', 'FAC'), ('forty-three\r\n days', 'DATE'), ('Baltic', 'LOC'), ('Curland', 'GPE'), ('Grecian', 'NORP'), ('Spanish', 'NORP')"
"From this primitive country they were driven
 to the West by the tide of war and emigration, by the weight
 of the more distant tribes, who at the same time were
 fugitives and conquerors.","('West', 'LOC')"
"Had the Greek
 emperors been endowed with foresight to discern, and vigour
 to prevent, perhaps they might have sealed with a maritime
 force the mouth of the Borysthenes.","('Greek', 'NORP'), ('Borysthenes', 'PERSON')"
"He formed the siege of Constantinople; and, in a personal conference with the emperor, Simeon imposed the conditions of peace.","('Constantinople', 'GPE'), ('Simeon', 'PERSON')"
"He relinquished the profession of a monk for that of a king and warrior; and in his reign of more than forty years, Bulgaria assumed a rank among the civilized powers of the earth.","('more than forty years', 'DATE'), ('Bulgaria', 'GPE')"
"Her son Swatoslaus was apprehensive of the
 scorn and ridicule of his companions; and her grandson
 Wolodomir devoted his youthful zeal to multiply and decorate
 the monuments of ancient worship.","('Swatoslaus', 'PERSON'), ('Wolodomir', 'PERSON')"
"His avarice was in some measure gratified by a treasure of four hundred thousand pounds sterling, (ten thousand pounds' weight of gold,) which he found in the palace of Lychnidus.","('four hundred thousand pounds', 'QUANTITY'), (""ten thousand pounds'"", 'QUANTITY'), ('Lychnidus', 'GPE')"
"His brothers
 extended his influence: the example of service and
 usurpation was imitated by his companions in the southern
 provinces of Russia; and their establishments, by the usual
 methods of war and assassination, were cemented into the
 fabric of a powerful monarchy.","('Russia', 'GPE')"
His cruelty inflicted a cool and exquisite vengeance on fifteen thousand captives who had been guilty of the defence of their country.,"('fifteen thousand', 'CARDINAL')"
"His defeat by John Zimisces, A.D. 970-973.","('John Zimisces', 'PERSON'), ('A.D. 970-973', 'DATE')"
"Hungary supplied him
 with a breed of horses and the spoils of the West; and
 Greece abounded with gold, silver, and the foreign luxuries,
 which his poverty had affected to disdain.","('Hungary', 'GPE'), ('West', 'LOC'), ('Greece', 'GPE')"
"I have neither power nor inclination to follow the Hungarians beyond the Rhine; but I must observe with surprise, that the southern provinces of France were blasted by the tempest, and that Spain, behind her Pyrenees, was astonished at the approach of these formidable strangers. (32) A.D. 900.","('Hungarians', 'NORP'), ('Rhine', 'LOC'), ('France', 'GPE'), ('Spain', 'GPE'), ('Pyrenees', 'LOC'), ('900', 'CARDINAL')"
"If they steered
 along the coast, the Danube was accessible; with a fair wind
 they could reach in thirty-six or forty hours the opposite
 shores of Anatolia; and Constantinople admitted the annual
 visit of the strangers of the North.","('Danube', 'LOC'), ('thirty-six', 'DATE'), ('forty hours', 'TIME'), ('Anatolia', 'LOC'), ('Constantinople', 'GPE'), ('North', 'LOC')"
"In
 their journey to Constantinople, they had traversed many
 hostile nations; and they hoped to escape the dangers of
 their return, by requesting the French monarch to transport
 them by sea to their native country.","('Constantinople', 'GPE'), ('French', 'NORP')"
"In
 their wars against the more inland savages, the Varangians
 condescended to serve as friends and auxiliaries, and
 gradually, by choice or conquest, obtained the dominion of a
 people whom they were qualified to protect.","('Varangians', 'NORP')"
"In a
 period of one hundred and ninety years, the Russians made
 four attempts to plunder the treasures of Constantinople:
 the event was various, but the motive, the means, and the
 object, were the same in these naval expeditions. (56)","('a\r\n period of one hundred and ninety years', 'DATE'), ('Russians', 'NORP'), ('four', 'CARDINAL'), ('Constantinople', 'GPE'), ('56', 'CARDINAL')"
"In a moment of foreign and domestic peace, she
 sailed from Kiow to Constantinople; and the emperor
 Constantine Porphyrogenitus has described, with minute
 diligence, the ceremonial of her reception in his capital
 and palace.","('Kiow', 'GPE'), ('Constantinople', 'GPE'), ('Constantine Porphyrogenitus', 'PERSON')"
"In his first operations he advanced with boldness and success into the centre of Bulgaria, and burnt the royal court, which was probably no more than an edifice and village of timber.","('first', 'ORDINAL'), ('Bulgaria', 'GPE')"
"In his march to Italy, Theodoric (2) the Ostrogoth had trampled on the arms of the Bulgarians.","('Italy', 'GPE'), ('Theodoric', 'PERSON'), ('2', 'CARDINAL'), ('Ostrogoth', 'PERSON'), ('Bulgarians', 'NORP')"
"In our own time, a Russian armament,
 instead of sailing from the Borysthenes, has circumnavigated the continent of Europe; and the Turkish capital has been threatened by a squadron of strong and lofty ships of war, each of which, with its naval science and thundering artillery, could have sunk or scattered a hundred canoes, such as those of their ancestors.","('Russian', 'NORP'), ('Borysthenes', 'LOC'), ('Europe', 'LOC'), ('Turkish', 'NORP'), ('a hundred', 'CARDINAL')"
"In the East, in the West, in war, in religion, in science, in their prosperity, and in their decay, the Arabians press themselves on our curiosity: the first overthrow of the church and empire of the Greeks may be imputed to their arms; and the disciples of Mahomet still hold the civil and religious sceptre of the Oriental world.","('East', 'LOC'), ('West', 'LOC'), ('Arabians', 'NORP'), ('first', 'ORDINAL'), ('Greeks', 'NORP'), ('Mahomet', 'PERSON'), ('Oriental', 'NORP')"
"In the abuse of victory, they astonished Europe,
 yet smarting from the wounds of the Saracen and the Dane:
 mercy they rarely asked, and more rarely bestowed: both
 sexes were accused is equally inaccessible to pity, and
 their appetite for raw flesh might countenance the popular
 tale, that they drank the blood, and feasted on the hearts
 of the slain.","('Europe', 'LOC'), ('Saracen', 'NORP'), ('Dane', 'PERSON')"
"In the battle of Augsburgh the Christians
 maintained their advantage till the seventh hour of the day,
 they were deceived and vanquished by the flying stratagems
 of the Turkish cavalry.","('Augsburgh', 'GPE'), ('Christians', 'NORP'), ('the seventh hour of the day', 'TIME'), ('Turkish', 'NORP')"
"In the days of idolatry and barbarism,
 the Sclavonic city of Julin was frequented and enriched by
 the Normans, who had prudently secured a free mart of
 purchase and exchange. (52)","('the days', 'DATE'), ('Sclavonic', 'GPE'), ('Julin', 'GPE'), ('Normans', 'NORP')"
"In the next generation, the relics of Paganism were
 finally extirpated; but as the two brothers of Wolodomir had
 died without baptism, their bones were taken from the grave,
 and sanctified by an irregular and posthumous sacrament.","('Paganism', 'NORP'), ('two', 'CARDINAL'), ('Wolodomir', 'PERSON')"
"In the ninth and tenth centuries, they reigned to the south of the Danube; but the more powerful nations that had followed their emigration repelled all return to the north and all progress to the west.","('the ninth and tenth centuries', 'DATE'), ('Danube', 'LOC')"
"In the ninth, tenth, and eleventh centuries of the Christian
 aera, the reign of the gospel and of the church was extended
 over Bulgaria, Hungary, Bohemia, Saxony, Denmark, Norway,
 Sweden, Poland, and Russia. (78)","('the ninth, tenth, and eleventh centuries', 'DATE'), ('the Christian\r\n aera', 'EVENT'), ('Bulgaria', 'GPE'), ('Hungary', 'GPE'), ('Bohemia', 'GPE'), ('Saxony', 'GPE'), ('Denmark', 'GPE'), ('Norway', 'GPE'), ('Sweden', 'GPE'), ('Poland', 'GPE'), ('Russia', 'GPE'), ('78', 'CARDINAL')"
