Sentence,Entities
"A wandering
 tribe of the Blemmyes or Nubians invaded his solitary
 prison: in their retreat they dismissed a crowd of useless
 captives: but no sooner had Nestorius reached the banks of
 the Nile, than he would gladly have escaped from a Roman and
 orthodox city, to the milder servitude of the savages.","('Blemmyes', 'NORP'), ('Nubians', 'NORP'), ('Nestorius', 'PERSON'), ('Nile', 'LOC'), ('Roman', 'NORP')"
A.D. 1599-1663.,"('A.D. 1599-1663', 'DATE')"
"According to the legend of antiquity, the gospel was
 preached in India by St. Thomas. (122)","('India', 'GPE'), ('St. Thomas', 'PERSON'), ('122', 'CARDINAL')"
"Aethiopia was saved by
 four hundred and fifty Portuguese, who displayed in the
 field the native valor of Europeans, and the artificial
 power of the musket and cannon.","('Aethiopia', 'PERSON'), ('four hundred and fifty', 'CARDINAL'), ('Portuguese', 'NORP'), ('Europeans', 'NORP')"
"After a period of thirteen
 hundred and sixty years, the spark of controversy, first
 kindled by a sermon of Nestorius, still burns in the bosom
 of the East, and the hostile communions still maintain the
 faith and discipline of their founders.","('thirteen\r\n hundred and sixty years', 'DATE'), ('first', 'ORDINAL'), ('Nestorius', 'PERSON'), ('East', 'LOC')"
"After a residence at Antioch of four
 years, the hand of Theodosius subscribed an edict, (53) which
 ranked him with Simon the magician, proscribed his opinions
 and followers, condemned his writings to the flames, and
 banished his person first to Petra, in Arabia, and at length
 to Oasis, one of the islands  of the Libyan desert. (54)","('Antioch', 'GPE'), ('four\r\n years', 'DATE'), ('Theodosius', 'PERSON'), ('53', 'DATE'), ('Simon', 'PERSON'), ('first', 'ORDINAL'), ('Petra', 'PERSON'), ('Arabia', 'GPE'), ('Oasis', 'LOC'), ('one', 'CARDINAL'), ('Libyan', 'NORP'), ('54', 'CARDINAL')"
"After a short
 correspondence, in which the rival prelates disguised their
 hatred in the hollow language of respect and charity, the
 patriarch of Alexandria denounced to the prince and people,
 to the East and to the West, the damnable errors of the
 Byzantine pontiff.","('Alexandria', 'GPE'), ('East', 'LOC'), ('West', 'LOC'), ('Byzantine', 'NORP')"
"After comforting his brethren, he embarked for Constantinople, and sustained, in six successive interviews, the almost irresistible weight of the royal presence.","('Constantinople', 'GPE'), ('six', 'CARDINAL')"
"After the amusement of some unequal combats between
 the Jesuits and his illiterate priests, the emperor declared
 himself a proselyte to the synod of Chalcedon, presuming
 that his clergy and people would embrace without delay the
 religion of their prince.","('Jesuits', 'NORP'), ('Chalcedon', 'PERSON')"
"After the disgrace and exile of Dioscorus, the
 Egyptians still regretted their spiritual father; and
 detested the usurpation of his successor, who was introduced
 by the fathers of Chalcedon.","('Dioscorus', 'PERSON'), ('Egyptians', 'NORP'), ('Chalcedon', 'GPE')"
"After the short and troubled reign of
 Sisinnius, bishop of Constantinople, the factions of the
 clergy and people were appeased by the choice of the
 emperor, who, on this occasion, consulted the voice of fame,
 and invited the merit of a stranger.","('Sisinnius', 'PERSON'), ('Constantinople', 'GPE')"
"After three obstinate and equal campaigns, John of Antioch and Cyril of Alexandria condescended to explain and embrace: but their seeming reunion must be imputed rather to prudence than to reason, to the mutual lassitude rather than to the
 Christian charity of the patriarchs.","('three', 'CARDINAL'), ('John', 'PERSON'), ('Antioch', 'GPE'), ('Cyril', 'PERSON'), ('Alexandria', 'GPE'), ('Christian', 'NORP')"
"Among the
 titles of Imperial greatness, the name of Pious  was most
 pleasing to his ear; to promote the temporal and spiritual
 interest of the church was the serious business of his life;
 and the duty of father of his country was often sacrificed
 to that of defender of the faith.","('Imperial', 'ORG'), ('Pious', 'PERSON')"
"An
 army of Greeks invaded Syria; the monastery of St. Maron was
 destroyed with fire; the bravest chieftains were betrayed
 and murdered, and twelve thousand of their followers were
 transplanted to the distant frontiers of Armenia and Thrace.","('Greeks', 'NORP'), ('Syria', 'GPE'), ('St. Maron', 'GPE'), ('twelve thousand', 'CARDINAL'), ('Armenia', 'GPE'), ('Thrace', 'LOC')"
"An epistle of menace and invective, (48)
 which accompanied the summons, accused him as a busy,
 insolent, and envious priest, who perplexed the simplicity
 of the faith, violated the peace of the church and state,
 and, by his artful and separate addresses to the wife and
 sister of Theodosius, presumed to suppose, or to scatter,
 the seeds of discord in the Imperial family.","('Theodosius', 'PERSON'), ('Imperial', 'NORP')"
"And
 they might complain with the more reason, since the
 Catholics themselves did not agree with the astronomical
 calculations of their sovereign: the people of
 Constantinople delayed the beginning of their Lent a whole
 week after it had been ordained by authority; and they had
 the pleasure of fasting seven days, while meat was exposed
 for sale by the command of the emperor. of Samaritans","('Catholics', 'NORP'), ('Constantinople', 'GPE'), ('Lent', 'EVENT'), ('seven days', 'DATE'), ('Samaritans', 'NORP')"
"And such was the event of the first  of the religious wars which have been waged in the name and by the
 disciples, of the God of peace. (79)","('first', 'ORDINAL'), ('79', 'CARDINAL')"
"And the metaphorical style of the
 Hebrews might ascribe to a saint and martyr the adoptive
 title of SON OF GOD.","('Hebrews', 'NORP')"
"And the rigid unity of the
 Monophysites, who, under the reigns of Zeno and Anastasius,
 had invaded the thrones of the East, provoked their
 antagonists, in a land of freedom, to avow a moral, rather
 than a physical, union of the two persons of Christ.","('Monophysites', 'NORP'), ('Zeno', 'PERSON'), ('Anastasius', 'PERSON'), ('East', 'LOC'), ('two', 'CARDINAL')"
"Apollinaris entered
 the hostile city in military array, alike qualified for
 prayer or for battle.","('Apollinaris', 'PERSON')"
"Ardent in the prosecution of
 heresy, Cyril auspiciously opened his reign by oppressing
 the Novatians, the most innocent and harmless of the
 sectaries.","('Cyril', 'PERSON'), ('Novatians', 'NORP')"
"Armenia and Abyssinia
 were infected by the speech or learning of the Greeks; and
 their Barbaric tongues, which have been revived in the
 studies of modern Europe, were unintelligible to the
 inhabitants of the Roman empire.","('Armenia', 'GPE'), ('Abyssinia', 'GPE'), ('Greeks', 'NORP'), ('Barbaric', 'NORP'), ('Europe', 'LOC'), ('Roman', 'NORP')"
"Articulate sounds
 vibrated on the ears of the disciples; but the image which
 was impressed on their optic nerve eluded the more stubborn
 evidence of the touch; and they enjoyed the spiritual, not
 the corporeal, presence of the Son of God.","('the Son of God', 'PERSON')"
"As he passed
 through the streets, his chariot was assaulted by a band of
 five hundred of the Nitrian monks his guards fled from the
 wild beasts of the desert; his protestations that he was a
 Christian and a Catholic were answered by a volley of
 stones, and the face of Orestes was covered with blood.","('five hundred', 'CARDINAL'), ('Nitrian', 'NORP'), ('Christian', 'NORP'), ('Catholic', 'NORP'), ('Orestes', 'PERSON')"
"As the representative of the
 Western church, Pope Martin and his Lateran synod
 anathematized the perfidious and guilty silence of the
 Greeks: one hundred and five bishops of Italy, for the most
 part the subjects of Constans, presumed to reprobate his
 wicked type, and the impious ecthesis of his grandfather;
 and to confound the authors and their adherents with the
 twenty-one notorious heretics, the apostates from the
 church, and the organs of the devil.","('Western', 'NORP'), ('Pope Martin', 'PERSON'), ('Lateran', 'NORP'), ('Greeks', 'NORP'), ('one hundred and five', 'CARDINAL'), ('Italy', 'GPE'), ('Constans', 'PERSON'), ('twenty-one', 'CARDINAL')"
"Astonishment held them
 mute; but no sooner had Apollinaris begun to read the tome
 of St. Leo, than a volley of curses, and invectives, and
 stones, assaulted the odious minister of the emperor and the
 synod.","('Apollinaris', 'PERSON'), ('St. Leo', 'GPE')"
"At a distance
 from the court, and at the head of an immense capital, the
 patriarch, as he was now styled, of Alexandria had gradually
 usurped the state and authority of a civil magistrate.","('Alexandria', 'GPE')"
"At length they yielded to the importunities of their masters; but their infallible decree, after it had been ratified with deliberate votes and
 vehement acclamations, was overturned in the next session by the opposition of the legates and their Oriental friends.","('Oriental', 'NORP')"
"At the command of Cyril his
 body was raised from the ground, and transported, in solemn
 procession, to the cathedral; the name of Ammonius was
 changed to that of Thaumasius the wonderful ; his tomb was
 decorated with the trophies of martyrdom, and the patriarch
 ascended the pulpit to celebrate the magnanimity of an
 assassin and a rebel.","('Cyril', 'PERSON'), ('Ammonius', 'PERSON'), ('Thaumasius', 'PERSON')"
"At the end of four hundred years, the Montanists
 of Phrygia (85) still breathed the wild enthusiasm of
 perfection and prophecy which they had imbibed from their
 male and female apostles, the special organs of the
 Paraclete.","('the end of four hundred years', 'DATE'), ('the Montanists\r\n of Phrygia', 'WORK_OF_ART'), ('85', 'CARDINAL'), ('Paraclete', 'NORP')"
"At the end of the
 ninth century, his shrine, perhaps in the neighborhood of
 Madras, was devoutly visited by the ambassadors of Alfred;
 and their return with a cargo of pearls and spices rewarded
 the zeal of the English monarch, who entertained the largest
 projects of trade and discovery. (123)","('the end of the\r\n ninth century', 'DATE'), ('Madras', 'GPE'), ('Alfred', 'PERSON'), ('English', 'NORP'), ('123', 'CARDINAL')"
"At the head of an Italian
 synod, Celestine weighed the merits of the cause, approved
 the creed of Cyril, condemned the sentiments and person of
 Nestorius, degraded the heretic from his episcopal dignity,
 allowed a respite of ten days for recantation and penance,
 and delegated to his enemy the execution of this rash and
 illegal sentence.","('Italian', 'NORP'), ('Celestine', 'PERSON'), ('Cyril', 'PERSON'), ('Nestorius', 'PERSON'), ('ten days', 'DATE')"
"At these words a furious multitude of monks and soldiers, with staves, and swords, and chains, burst into the church; the trembling bishops hid themselves behind the altar, or under the benches, and as they were not inspired with the zeal of martyrdom, they successively subscribed a blank paper, which was afterwards filled with the condemnation of the Byzantine pontiff.","('Byzantine', 'NORP')"
"Before that period, the
 precarious truce of Constantinople and Egypt had been
 violated by the zeal of the rival prelates.","('Constantinople', 'GPE'), ('Egypt', 'GPE')"
"Before the end of the seventh century, the creed of the
 incarnation, which had been defined at Rome and
 Constantinople, was uniformly preached in the remote islands
 of Britain and Ireland; (108) the same ideas were
 entertained, or rather the same words were repeated, by all
 the Christians whose liturgy was performed in the Greek or
 the Latin tongue.","('the end of the seventh century', 'DATE'), ('Rome', 'GPE'), ('Constantinople', 'GPE'), ('Britain', 'GPE'), ('Ireland', 'GPE'), ('108', 'CARDINAL'), ('Christians', 'NORP'), ('Greek', 'NORP'), ('Latin', 'LANGUAGE')"
"Benjamin, the Jacobite patriarch, A.D. 625-661.","('Benjamin', 'PERSON'), ('Jacobite', 'NORP'), ('A.D. 625-661', 'DATE')"
"But
 it may reasonably be questioned, whether their union has
 ever been perfect or sincere; and the learned Maronites of
 the college of Rome have vainly labored to absolve their
 ancestors from the guilt of heresy and schism.","('Maronites', 'PERSON'), ('Rome', 'GPE')"
"But his adversary Cyril was more powerful in the weapons
 both of the flesh and of the spirit.","('Cyril', 'PERSON')"
"But his principles were secretly
 entertained in the monasteries of Egypt, and his enemies
 felt the hatred of Theophilus and Cyril, the successive
 patriarchs of Alexandria.","('Egypt', 'GPE'), ('Theophilus', 'PERSON'), ('Cyril', 'PERSON'), ('Alexandria', 'GPE')"
"But in the
 creed of Justinian, the guilt of murder could not be applied
 to the slaughter of unbelievers; and he piously labored to
 establish with fire and sword the unity of the Christian
 faith.","('Justinian', 'PERSON'), ('Christian', 'NORP')"
"But in the second year, their patron was cast
 headlong from the throne, the bishops of the East were
 released from their occasional conformity, the Roman faith
 was more firmly replanted by the orthodox successors of
 Bardanes, and the fine problems of the incarnation were
 forgotten in the more popular and visible quarrel of the
 worship of images. (107)
Union of the Greek and Latin churches.","('the second year', 'DATE'), ('East', 'LOC'), ('Roman', 'NORP'), ('Bardanes', 'PERSON'), ('107', 'CARDINAL'), ('Greek', 'NORP'), ('Latin', 'NORP')"
"But instead of a
 temporary and occasional alliance, they  established, and we 
 still embrace, the substantial, indissoluble, and
 everlasting union of a perfect God with a perfect man, of
 the second person of the trinity with a reasonable soul and
 human flesh.","('second', 'ORDINAL')"
"But it had been imagined by a Monophysite bishop; (77) the gift of an enemy was at first rejected as a dire and dangerous blasphemy, and the rash innovation had nearly cost the emperor Anastasius his throne and his life. (78)","('Monophysite', 'NORP'), ('77', 'CARDINAL'), ('first', 'ORDINAL'), ('Anastasius', 'PERSON')"
"But the
 Nubians at length executed their threats of returning to the
 worship of idols; the climate required the indulgence of
 polygamy, and they have finally preferred the triumph of the
 Koran to the abasement of the Cross.","('Nubians', 'NORP'), ('Koran', 'WORK_OF_ART')"
"But the
 approximation of ideas could not abate the vehemence of
 passion; each party was the more astonished that their blind
 antagonist could dispute on so trifling a difference; the
 tyrant of Syria enforced the belief of his creed, and his
 reign was polluted with the blood of three hundred and fifty
 monks, who were slain, not perhaps without provocation or
resistance, under the walls of Apamea. (126)","('Syria', 'GPE'), ('three hundred and fifty', 'CARDINAL'), ('Apamea', 'ORG'), ('126', 'CARDINAL')"
"But the
 despotism of the Alexandrian patriarch again oppressed the
 freedom of debate: the same spiritual and carnal weapons
 were again drawn from the arsenals of Egypt: the Asiatic
 veterans, a band of archers, served under the orders of
 Dioscorus; and the more formidable monks, whose minds were
 inaccessible to reason or mercy, besieged the doors of the
 cathedral.","('Alexandrian', 'NORP'), ('Egypt', 'GPE'), ('Asiatic', 'NORP'), ('Dioscorus', 'NORP')"
"But the
 prevailing doctrine of the eternity and inherent pravity of
 matter infected the primitive churches of the East.","('East', 'LOC')"
"But the Latin churches were more jealous of the
 honor of Leo and the synod of Chalcedon: and if they had
 fought as they usually did under the standard of Rome, they
 might have prevailed in the cause of reason and humanity.","('Latin', 'NORP'), ('Leo', 'PERSON'), ('Chalcedon', 'PERSON'), ('Rome', 'GPE')"
"But the Orientals refused to yield, and the Catholics, proud
 of their numbers and of their Latin allies, rejected all
 terms of union or toleration.","('Orientals', 'NORP'), ('Catholics', 'NORP'), ('Latin', 'NORP')"
"But the Vatican received
 with open arms the messengers of Egypt.","('Vatican', 'FAC'), ('Egypt', 'GPE')"
"But the author of the twelve
 anathemas foresaw and dreaded the opposition of John of
 Antioch, who, with a small, but respectable, train of
 metropolitans and divines, was advancing by slow journeys
 from the distant capital of the East.","('twelve', 'CARDINAL'), ('John of\r\n Antioch', 'PERSON'), ('East', 'LOC')"
"But the bishop and monks of Jerusalem sounded the
 alarm: in the language, or even in the silence, of the
 Greeks, the Latin churches detected a latent heresy: and the
 obedience of Pope Honorius to the commands of his sovereign
 was retracted and censured by the bolder ignorance of his
 successors.","('Jerusalem', 'GPE'), ('Greeks', 'NORP'), ('Latin', 'NORP'), ('Pope Honorius', 'PERSON')"
"But the characters of these Oriental bishops
 were tainted with the reproach of heresy; the first had been
 the master, the two others were the friends, of Nestorius;
 their most suspicious passages were accused under the title
 of the three chapters; and the condemnation of their memory
 must involve the honor of a synod, whose name was pronounced
 with sincere or affected reverence by the Catholic world.","('Oriental', 'NORP'), ('first', 'ORDINAL'), ('two', 'CARDINAL'), ('Nestorius', 'PERSON'), ('three', 'CARDINAL'), ('Catholic', 'NORP')"
"But the event was foreseen, the
 increase was denied: the episcopal office has been gradually
 confined to the abuna, (155) the head and author of the
 Abyssinian priesthood; the patriarch supplies each vacancy
 with an Egyptian monk; and the character of a stranger
 appears more venerable in the eyes of the people, less
 dangerous in those of the monarch.","('155', 'CARDINAL'), ('Abyssinian', 'NORP'), ('Egyptian', 'NORP')"
"But the justice and generosity of
 such a desertion are strongly questionable; and the fate of
 an innocent martyr, at first impelled, and at length
 abandoned, by his divine companion, might provoke the pity
 and indignation of the profane.","('first', 'ORDINAL')"
"But the lieutenant of Justinian had not conquered in
 the cause of a heretic; Theodosius himself was speedily,
 though gently, removed; and A.D. 538 Paul of Tanis, an orthodox monk,
 was raised to the throne of Athanasius.","('Justinian', 'PERSON'), ('Theodosius', 'PERSON'), ('Paul', 'PERSON'), ('Tanis', 'PERSON'), ('Athanasius', 'PERSON')"
"But the pageant
 of Oriental royalty was moved with equal dexterity by the
 hand of the eunuch; and Theodosius could pronounce, without
 hesitation, that the church was already peaceful and
 triumphant, and that the recent flame had been extinguished
 by the just punishment of the Nestorians.","('Oriental', 'NORP'), ('Theodosius', 'PERSON'), ('Nestorians', 'NORP')"
"But the patriarch of Alexandria, while he
 darted the thunders of a god, exposed the errors and
 passions of a mortal; and his twelve anathemas (39) still
 torture the orthodox slaves, who adore the memory of a
 saint, without forfeiting their allegiance to the synod of
 Chalcedon.","('Alexandria', 'GPE'), ('twelve', 'CARDINAL'), ('39', 'DATE'), ('Chalcedon', 'PERSON')"
"But the person of the
 aged bishop of Laedicea, his character and dignity, remained
 inviolate; and his rivals, since we may not suspect them of
 the weakness of toleration, were astonished, perhaps, by the
 novelty of the argument, and diffident of the final sentence
 of the Catholic church.","('Laedicea', 'GPE'), ('Catholic', 'NORP')"
"But the public danger soon called for the instant
 and effectual aid of arms and soldiers, to defend an
 unwarlike people from the Barbarians who ravaged the inland
 country and the Turks and Arabs who advanced from the
 sea-coast in more formidable array.","('Barbarians', 'NORP'), ('Turks', 'NORP'), ('Arabs', 'NORP')"
"But the rashness of
 these concessions has encouraged a milder sentiment of those
 of the Docetes, who taught, not that Christ was a phantom,
 but that he was clothed with an impassible and incorruptible
 body.","('Docetes', 'NORP'), ('Christ', 'PERSON')"
"But the religious discontent of the
 Italians had already promoted the conquests of the Lombards,
 and the Romans themselves were accustomed to suspect the
 faith and to detest the government of their Byzantine
 tyrant.","('Italians', 'NORP'), ('Lombards', 'NORP'), ('Romans', 'NORP'), ('Byzantine', 'NORP')"
"But the same faith, which has been confined to a narrow sect of the Syrians, was diffused over the mass of the Egyptian or Coptic nation; who, almost unanimously, rejected the decrees of the synod of Chalcedon.","('Syrians', 'NORP'), ('Egyptian', 'NORP'), ('Coptic', 'NORP'), ('Chalcedon', 'GPE')"
"But the same invincible spirit survived in
 their successors; and the triumph of the Latins avenged
 their recent defeat, and obliterated the disgrace of the
 three chapters.","('Latins', 'NORP'), ('three', 'CARDINAL')"
"But the secret and authentic history has been
 recorded in several copies of the Gospel according to St.
 Matthew, (4) which these sectaries long preserved in the
 original Hebrew, (5) as the sole evidence of their faith.","('Gospel', 'WORK_OF_ART'), ('St.\r\n Matthew', 'WORK_OF_ART'), ('4', 'CARDINAL'), ('Hebrew', 'LANGUAGE'), ('5', 'CARDINAL')"
"But the seeming tranquillity
 of the Nestorians was often endangered, and sometimes
 overthrown.","('Nestorians', 'NORP')"
"But the stubborn temper of the Egyptians
 maintained their opposition to the synod of Chalcedon, and
 the policy of Justinian condescended to expect and to seize
 the opportunity of discord.","('Egyptians', 'NORP'), ('Chalcedon', 'GPE'), ('Justinian', 'PERSON')"
But the sword of persecution which Nestorius so furiously wielded was soon turned against his own breast.,"('Nestorius', 'PERSON')"
"But their
 incessant demands despoiled the sanctuaries of
 Constantinople and Alexandria; and the authority of the
 patriarch was unable to silence the just murmur of his
 clergy, that a debt of sixty thousand pounds had already
 been contracted to support the expense of this scandalous
 corruption. (50) Pulcheria, who relieved her brother from the
 weight of an empire, was the firmest pillar of orthodoxy;
 and so intimate was the alliance between the thunders of the
 synod and the whispers of the court, that Cyril was assured
 of success if he could displace one eunuch, and substitute
 another in the favor of Theodosius.","('Constantinople', 'GPE'), ('Alexandria', 'GPE'), ('sixty thousand pounds', 'QUANTITY'), ('Pulcheria', 'PERSON'), ('Cyril', 'PERSON'), ('one', 'CARDINAL'), ('Theodosius', 'PERSON')"
"But their chief was a prisoner in the hands of the enemy;
 the throne of St. Peter, which had been disgraced by the
 simony, was betrayed by the cowardice, of Vigilius, who
 yielded, after a long and inconsistent struggle, to the
 despotism of Justinian and the sophistry of the Greeks.","('St. Peter', 'GPE'), ('Vigilius', 'PERSON'), ('Justinian', 'PERSON'), ('Greeks', 'NORP')"
"But when his
 pure and proper divinity had been established on the ruins
 of Arianism, the faith of the Catholics trembled on the edge
 of a precipice where it was impossible to recede, dangerous
 to stand, dreadful to fall and the manifold inconveniences
 of their creed were aggravated by the sublime character of
 their theology.","('Arianism', 'NORP'), ('Catholics', 'NORP')"
"But while Justinian strove to maintain the uniformity of
 faith and worship, his wife Theodora, whose vices were not
 incompatible with devotion, had listened to the Monophysite
 teachers; and the open or clandestine enemies of the church
 revived and multiplied at the smile of their gracious
 patroness.","('Justinian', 'PERSON'), ('Theodora', 'PERSON'), ('Monophysite', 'NORP')"
"By the special
 summons of Theodosius, the second synod of Ephesus was
 judiciously composed of ten metropolitans and ten bishops
 from each of the six dioceses of the Eastern empire: some
 exceptions of favor or merit enlarged the number to one
 hundred and thirty-five; and the Syrian Barsumas, as the
 chief and representative of the monks, was invited to sit
 and vote with the successors of the apostles.","('Theodosius', 'PERSON'), ('second', 'ORDINAL'), ('Ephesus', 'GPE'), ('ten', 'CARDINAL'), ('ten', 'CARDINAL'), ('six', 'CARDINAL'), ('Eastern', 'NORP'), ('one\r\n hundred and thirty-five', 'CARDINAL'), ('Syrian', 'NORP'), ('Barsumas', 'PERSON')"
"By the vigilance of Memnon, the churches
 were shut against them, and a strong garrison was thrown
 into the cathedral.","('Memnon', 'PERSON')"
"Candidian, in the emperor's name, requested a delay of four
 days; Condemnation of Nestorius, June 22.","('Candidian', 'PERSON'), ('four\r\n days', 'DATE'), ('Condemnation of Nestorius', 'ORG'), ('June 22', 'DATE')"
"Christianity was more deeply rooted in the Abyssinian
 empire; and, although the correspondence has been sometimes
 interrupted above seventy or a hundred years, the
 mother-church of Alexandria retains her colony in a state of
 perpetual pupilage.","('Christianity', 'NORP'), ('Abyssinian', 'NORP'), ('seventy or a hundred years', 'DATE'), ('Alexandria', 'GPE')"
"Christianity was successfully preached to the
 Bactrians, the Huns, the Persians, the Indians, the
 Persarmenians, the Medes, and the Elamites: the Barbaric
 churches, from the Gulf of Persia to the Caspian Sea, were
 almost infinite; and their recent faith was conspicuous in
 the number and sanctity of their monks and martyrs.","('Christianity', 'NORP'), ('Bactrians', 'NORP'), ('Huns', 'NORP'), ('Persians', 'NORP'), ('Indians', 'NORP'), ('Persarmenians', 'NORP'), ('Medes', 'NORP'), ('Elamites', 'NORP'), ('Barbaric', 'NORP'), ('the Gulf of Persia', 'LOC'), ('the Caspian Sea', 'LOC')"
"Conscious of their
 own indigence, the Abyssinians had formed the rational
 project of importing the arts and ingenuity of Europe; (157)
 and their ambassadors at Rome and Lisbon were instructed to
 solicit a colony of smiths, carpenters, tilers, masons,
 printers, surgeons, and physicians, for the use of their
 country.","('Abyssinians', 'NORP'), ('Europe', 'LOC'), ('157', 'CARDINAL'), ('Rome', 'GPE'), ('Lisbon', 'GPE')"
