Sentence,Entities
"A colony of  Saracens had been planted at Bari, which commands the
 entrance of the Adriatic Gulf; and their impartial depredations provoked the resentment, and conciliated the union of the two emperors.","('Saracens', 'PRODUCT'), ('Bari', 'GPE'), ('the Adriatic Gulf', 'LOC'), ('two', 'CARDINAL')"
"A conscious superiority of power and
 merit prompted him to disdain the titles of duke and of
 count; and the Isle of Sicily, with a third perhaps of the
 continent of Italy, might form the basis of a kingdom (99)
 which would only yield to the monarchies of France and
 England.","('the Isle of Sicily', 'GPE'), ('third', 'ORDINAL'), ('Italy', 'GPE'), ('99', 'CARDINAL'), ('France', 'GPE'), ('England', 'GPE')"
"A general laugh applauded her eloquence; the savage Franks, inaccessible to pity, were moved by her ridiculous, yet rational despair; and with the deliverance of the captives, she obtained the restitution of her effects.","('Franks', 'PERSON')"
"A harder trial was reserved for the valour of
 Count Humphrey, who led the cavalry of the right wing.","('Humphrey', 'PERSON')"
"A movable turret, of a size and capacity to
 contain five hundred soldiers, had been rolled forwards to
 the foot of the rampart: but the descent of the door or
 drawbridge was checked by an enormous beam, and the wooden
 structure was constantly consumed by artificial flames.","('five hundred', 'CARDINAL')"
"A multitude of Italians had been the victims
 of their own fears; but only thirty of his knights were
 slain in this memorable day.","('Italians', 'NORP'), ('only thirty', 'CARDINAL'), ('this memorable day', 'DATE')"
"A prince of such a temper could not be satisfied with having
 repelled the insolence of a Barbarian.","('Barbarian', 'NORP')"
"A remnant of Christian natives had promoted the success of the Normans: they were rewarded by the triumph of
 the cross.","('Christian', 'NORP'), ('Normans', 'NORP')"
"A revolution which punished the crimes of Andronicus, had united against the Franks the zeal and courage of the successful insurgents: ten thousand were slain in battle, and Isaac Angelus, the new emperor, might indulge his vanity or vengeance in the treatment of four thousand captives.","('Andronicus', 'PERSON'), ('Franks', 'PERSON'), ('ten thousand', 'CARDINAL'), ('Isaac Angelus', 'PERSON'), ('four thousand', 'CARDINAL')"
"A school, the first that arose in the darkness of Europe, was
 consecrated to the healing art: the conscience of monks and
 bishops was reconciled to that salutary and lucrative
 profession; and a crowd of patients, of the most eminent
 rank, and most distant climates, invited or visited the
 physicians of Salerno.","('first', 'ORDINAL'), ('Europe', 'LOC'), ('Salerno', 'GPE')"
"A seasonable relief was poured into
 Durazzo, and as soon as the besiegers had lost the command
 of the sea, the islands and maritime towns withdrew from the
 camp the supply of tribute and provision.","('Durazzo', 'GPE')"
"A synod of one hundred bishops was convened at
 Melphi; and the count interrupted an important enterprise to
 guard the person and execute the decrees of the Roman
 pontiff.","('one hundred', 'CARDINAL'), ('Melphi', 'GPE'), ('Roman', 'NORP')"
A.D. 1194.,"('A.D. 1194', 'DATE')"
A.D. 873.,"('A.D. 873', 'DATE')"
"About the end of that period, the throne of Manuel was usurped by an inhuman tyrant, who had deserved the abhorrence of his country and mankind: the sword of William the Second, the grandson of Roger, was drawn by a fugitive of the Comnenian race; and the subjects of Andronicus might salute the strangers as friends, since they
 detested their sovereign as the worst of enemies.","('About the end of that period', 'DATE'), ('Manuel', 'PERSON'), ('William the Second', 'PERSON'), ('Roger', 'PERSON'), ('Comnenian', 'NORP'), ('Andronicus', 'PERSON')"
"Above twenty years after the first emigration, the Normans took the field with no more than seven hundred horse and five hundred foot; and after the recall of the Byzantine
 legions (23) from the Sicilian war, their numbers are magnified to the amount of threescore thousand men.","('twenty years', 'DATE'), ('first', 'ORDINAL'), ('Normans', 'NORP'), ('no more than seven hundred horse and five hundred foot', 'QUANTITY'), ('Byzantine', 'NORP'), ('23', 'CARDINAL'), ('the Sicilian war', 'EVENT'), ('threescore thousand', 'CARDINAL')"
"According to the
 Greeks, he departed from Normandy with only five followers
 on horseback and thirty on foot; yet even this allowance
 appears too bountiful: the sixth son of Tancred of
 Hauteville passed the Alps as a pilgrim; and his first
 military band was levied among the adventurers of Italy.","('Greeks', 'NORP'), ('Normandy', 'GPE'), ('only five', 'CARDINAL'), ('thirty', 'CARDINAL'), ('sixth', 'ORDINAL'), ('Tancred', 'PERSON'), ('Hauteville', 'GPE'), ('Alps', 'LOC'), ('first', 'ORDINAL'), ('Italy', 'GPE')"
"After
 a reign of two hundred years, the Saracens were ruined by
 their divisions. (21)","('two hundred years', 'DATE'), ('Saracens', 'NORP'), ('21', 'CARDINAL')"
"After
 evacuating the conquests which he could no longer defend,
 the son of Guiscard embarked for Italy, and was embraced by
 a father who esteemed his merit, and sympathized in his
 misfortune.","('Guiscard', 'PERSON'), ('Italy', 'GPE')"
"After a gallant resistance, the Norman
 prince was driven from the continent of Italy: a new duke of
 Apulia was invested by the pope and the emperor, each of
 whom held one end of the gonfanon, or flagstaff, as a token
 that they asserted their right, and suspended their quarrel.","('Norman', 'PERSON'), ('Italy', 'GPE'), ('Apulia', 'GPE'), ('one', 'CARDINAL')"
"After a long indulgence of rapine
 and slaughter, a fair and ample territory was accepted,
 occupied, and named, by the Normans of France: they
 renounced their gods for the God of the Christians; (16) and
 the dukes of Normandy acknowledged themselves the vassals of
 the successors of Charlemagne and Capet.","('Normans', 'NORP'), ('France', 'GPE'), ('Christians', 'NORP'), ('16', 'CARDINAL'), ('Normandy', 'GPE'), ('Charlemagne', 'PERSON'), ('Capet', 'PERSON')"
"After a pilgrimage of
 thirty-nine years, Constantine, an African Christian,
 returned from Bagdad, a master of the language and learning
 of the Arabians; and Salerno was enriched by the practice,
 the lessons, and the writings of the pupil of Avicenna.","('thirty-nine years', 'DATE'), ('Constantine', 'PERSON'), ('an African Christian', 'NORP'), ('Bagdad', 'GPE'), ('Arabians', 'NORP'), ('Salerno', 'PERSON'), ('Avicenna', 'PERSON')"
"After a war of thirty years, (55)","('thirty years', 'DATE'), ('55', 'CARDINAL')"
"After his death, that sword was broken; and these transmarine possessions were neglected, evacuated, or lost, under the troubled reign of his successor. (108)","('108', 'CARDINAL')"
"After his decease, the kingdom of his widow and infant son fell without a struggle; and Henry pursued his victorious march from Capua to
 Palermo.","('Henry', 'PERSON'), ('Capua', 'GPE'), ('Palermo', 'GPE')"
"After the
 defeat of his foreign enemies, the Greeks, Lombards, and
 Saracens, their broken forces retreated to the strong and
 populous cities of the sea-coast.","('Greeks', 'NORP'), ('Lombards', 'NORP'), ('Saracens', 'NORP')"
"After the
 reunion with Frederic, he spoke a more peremptory language,
 confirmed the acts of his predecessors, excommunicated the
 adherents of Manuel, and pronounced the final separation of
 the churches, or at least the empires, of Constantinople and
 Rome. (120)","('Frederic', 'PERSON'), ('Manuel', 'PERSON'), ('Constantinople', 'GPE'), ('Rome', 'GPE'), ('120', 'CARDINAL')"
"After the death of Humphrey, the tender age of
 his sons excluded them from the command; they were reduced
 to a private estate, by the ambition of their guardian and
 uncle; and Guiscard was exalted on a buckler, and saluted
 count of Apulia and general of the republic.","('Humphrey', 'PERSON'), ('Guiscard', 'PERSON'), ('Apulia', 'PERSON')"
"After the defeat and
 death of his Swabian rebel, Henry descended into Italy, to
 assume the Imperial crown, and to drive from the Vatican the
 tyrant of the church. (84)","('Swabian', 'NORP'), ('Henry', 'PERSON'), ('Italy', 'GPE'), ('Imperial', 'NORP'), ('Vatican', 'FAC')"
"After the means of persuasion had
 failed, Argyrus resolved to compel or to destroy: the Latin
 powers were solicited against the common enemy; and an
 offensive alliance was formed of the pope and the two
 emperors of the East and West.","('Argyrus', 'PERSON'), ('Latin', 'NORP'), ('two', 'CARDINAL'), ('East', 'LOC'), ('West', 'LOC')"
"After the retreat
 of the Greeks, the idolaters, a most audacious reproach of
 the Catholics, had retrieved their losses and possessions;
 but the deliverance of the island, so vainly undertaken by
 the forces of the Eastern empire, was achieved by a small
 and private band of adventurers.","('Greeks', 'NORP'), ('Catholics', 'NORP'), ('Eastern', 'NORP')"
"After their defeat,
 they still persevered in the defence of Durazzo; and a
 Venetian commander supplied the place of George Palaeologus,
 who had been imprudently called away from his station.","('Durazzo', 'PERSON'), ('Venetian', 'NORP'), ('George Palaeologus', 'PERSON')"
"After this
 inauguration, Robert styled himself, ""By the grace of God
 and St. Peter, duke of Apulia, Calabria, and hereafter of
 Sicily;"" and it was the labour of twenty years to deserve and
 realize these lofty appellations.","('Robert', 'PERSON'), ('St. Peter', 'PERSON'), ('Apulia', 'GPE'), ('Calabria', 'GPE'), ('Sicily', 'GPE'), ('twenty years', 'DATE')"
"After three hundred years of prosperity, Amalphi was
 oppressed by the arms of the Normans, and sacked by the
 jealousy of Pisa; but the poverty of one thousand fisherman is yet dignified by the remains of an arsenal, a cathedral, and the palaces of royal merchants.","('three hundred years', 'DATE'), ('Amalphi', 'PERSON'), ('Normans', 'NORP'), ('Pisa', 'GPE'), ('one thousand', 'CARDINAL')"
"After two years'
 incessant preparations the land and naval forces were
 assembled at Otranto, at the heel, or extreme promontory, of
 Italy; and Robert was accompanied by his wife, who fought by
 his side, his son Bohemond, and the representative of the
 emperor Michael.","(""two years'"", 'DATE'), ('Otranto', 'GPE'), ('Italy', 'GPE'), ('Robert', 'PERSON'), ('Bohemond', 'PERSON'), ('Michael', 'PERSON')"
"After winning two
 battles against the emperor, he descended into the plain of
 Thessaly, and besieged Larissa, the fabulous realm of
 Achilles, (79) which contained the treasure and magazines of
 the Byzantine camp.","('two', 'CARDINAL'), ('Thessaly', 'PERSON'), ('Larissa', 'PERSON'), ('Achilles', 'PERSON'), ('79', 'CARDINAL'), ('Byzantine', 'NORP')"
"Against the Normans, A.D. 1053.","('Normans', 'NORP'), ('A.D. 1053', 'DATE')"
"Against the advice of his wisest captains, Alexius resolved
 to risk the event of a general action, and exhorted the
 garrison of Durazzo to assist their own deliverance by a
 well-timed sally from the town.","('Alexius', 'PERSON'), ('Durazzo', 'GPE')"
"Against the unanimous wish of a free people, this inheritance could only be acquired by arms; and I am pleased to transcribe the style and sense of the historian Falcandus, who writes at the moment, and on the spot, with the feelings of a patriot, and the prophetic eye of a statesman.","('Falcandus', 'PERSON')"
"Alexius had been taught by experience, that the
 formidable cavalry of the Franks on foot was unfit for
 action, and almost incapable of motion; (80) his archers were
 directed to aim their arrows at the horse rather than the
 man; and a variety of spikes and snares were scattered over
 the ground on which he might expect an attack.","('Alexius', 'PERSON'), ('Franks', 'PERSON'), ('80', 'CARDINAL')"
"Alexius returned to Constantinople with the
 advantage, rather than the honour, of victory.","('Alexius', 'PERSON'), ('Constantinople', 'GPE')"
"Alexius was
 not deficient in the duties of a soldier or a general; but
 he no sooner beheld the slaughter of the Varangians, and the
 flight of the Turks, than he despised his subjects, and
 despaired of his fortune.","('Alexius', 'PERSON'), ('Varangians', 'NORP'), ('Turks', 'NORP')"
"Alexius,
 apprehensive of a second attack, had assiduously labored to
 restore the naval forces of the empire; and obtained from
 the republic of Venice an important succour of thirty-six
 transports, fourteen galleys, and nine galiots or ships of
 extra-ordinary strength and magnitude.","('Alexius', 'PERSON'), ('second', 'ORDINAL'), ('Venice', 'GPE'), ('thirty-six', 'CARDINAL'), ('fourteen', 'CARDINAL'), ('nine', 'CARDINAL')"
"All night the galleys of the republic lay on their anchors
 in the form of a crescent; and the victory of the second day
 was decided by the dexterity of their evolutions, the
 station of their archers, the weight of their javelins, and
 the borrowed aid of the Greek fire.","('All night', 'TIME'), ('the second day', 'DATE'), ('Greek', 'NORP')"
All the calamities which the prophetic orator had deplored were surpassed by the cruelty and avarice of the German conqueror.,"('German', 'NORP')"
"Already I behold the swarms of angry Barbarians: our opulent cities, the places flourishing in a long peace, are shaken with fear, desolated by slaughter, consumed by rapine, and polluted by intemperance and lust.","('Barbarians', 'NORP')"
"Among the
 new acquisitions of Guiscard, the science of Salerno, (47)
 and the trade of Amalphi, (48) may detain for a moment the
 curiosity of the reader.","('Guiscard', 'ORG'), ('Salerno', 'ORG'), ('47', 'CARDINAL'), ('Amalphi', 'ORG'), ('48', 'CARDINAL')"
"Among the hostilities of the Arabs, the Franks, and the Greeks, in the southern Italy, I shall select two or three anecdotes expressive of their national manners.","('Arabs', 'NORP'), ('Franks', 'NORP'), ('Greeks', 'NORP'), ('Italy', 'GPE'), ('two', 'CARDINAL'), ('three', 'CARDINAL')"
"An eloquent historian of the times (126) has delineated the misfortunes of his country: (127) the ambition and fall of the ungrateful Majo; the revolt and punishment of his assassins; the imprisonment and deliverance of the king himself; the private feuds that arose from the public confusion; and the various forms of calamity and discord which afflicted Palermo, the island, and the continent, during the reign of William the First, and the minority of his son.","('126', 'CARDINAL'), ('127', 'CARDINAL'), ('Majo', 'PERSON'), ('Palermo', 'GPE'), ('William the First', 'PERSON')"
"An offensive alliance was concluded between Basil the Macedonian, the first of his race, and Lewis the great-grandson of Charlemagne; (3) and each party supplied the deficiencies of his associate.","('Basil', 'PERSON'), ('Macedonian', 'NORP'), ('first', 'ORDINAL'), ('Lewis', 'PERSON'), ('Charlemagne', 'PERSON'), ('3', 'CARDINAL')"
"Anne, who drops a
 tear on this melancholy event, is reduced to praise the
 strength and swiftness of her father's horse, and his
 vigorous struggle when he was almost overthrown by the
 stroke of a lance, which had shivered the Imperial helmet.","('Anne', 'PERSON'), ('Imperial', 'ORG')"
"Arms and horses, the luxury of dress,
 the exercises of hunting and hawking (27)  are the delight of
 the Normans; but, on pressing occasions, they can endure with incredible patience the inclemency of every climate, and the toil and absence of a military life."" (28) 
Oppression of Apulia,A.D. 1046 etc.","('27', 'CARDINAL'), ('Normans', 'NORP'), ('28', 'CARDINAL'), ('A.D. 1046', 'DATE')"
"As a
 German of noble birth and royal kindred, Leo had free access
 to the court and confidence of the emperor Henry the Third;
 and in search of arms and allies, his ardent zeal
 transported him from Apulia to Saxony, from the Elbe to the
 Tyber.","('German', 'NORP'), ('Leo', 'PERSON'), ('Henry', 'PERSON'), ('Third', 'ORDINAL'), ('Apulia', 'GPE'), ('Saxony', 'GPE'), ('Elbe', 'LOC'), ('Tyber', 'LOC')"
"As a penance for his impious war against the successor of
 St. Peter, that monarch might have promised to display the
 banner of the cross, and he accomplished with ardour a vow so
 propitious to his interest and revenge.","('St. Peter', 'PERSON')"
"As he
 pressed the citadel of Salerno, a huge stone from the
 rampart shattered one of his military engines; and by a
 splinter he was wounded in the breast.","('Salerno', 'GPE'), ('one', 'CARDINAL')"
"As he wrestled with a reluctant maid, a beam in the roof was accidentally or dexterously thrown down on his head; and the death of the lustful emir was imputed to the wrath of Christ, which was at length awakened to the defence of his faithful spouse. (10) A.D. 874.","('Christ', 'PERSON'), ('874', 'CARDINAL')"
"As long as the sceptre was disputed by the princes of Italy, their efforts were feeble and adverse; and the Greeks resisted or eluded the forces of Germany, which descended from the Alps under the Imperial standard of the Othos.","('Italy', 'GPE'), ('Greeks', 'NORP'), ('Germany', 'GPE'), ('Alps', 'LOC'), ('Imperial', 'ORG'), ('Othos', 'PRODUCT')"
"As she returned in triumph to the castle, she was overtaken by a messenger, to inquire, in the name of Theobald, what punishment should be inflicted on her husband, were he again taken in arms.","('Theobald', 'PERSON')"
"As soon as the
 besiegers had surmounted the labor (their sole labor) of climbing the hill, their general, from the commanding eminence, admired his own victory, and testified his gratitude to Heaven, by tearing from the altar the precious
 image of Theodore, the tutelary saint.","('Theodore', 'PERSON')"
"As the genius of Robert expanded with his fortune, he
 awakened the jealousy of his elder brother, by whom, in a
 transient quarrel, his life was threatened and his liberty
 restrained.","('Robert', 'PERSON')"
"At the dead of night, several rope-ladders were
 dropped from the walls; the light Calabrians ascended in
 silence; and the Greeks were awakened by the name and
 trumpets of the conqueror.","('the dead of night', 'TIME'), ('Calabrians', 'NORP'), ('Greeks', 'NORP')"
"At the former period, the coast of Great Greece (as it was then styled) was planted with free and opulent cities: these cities were peopled with soldiers, artists, and philosophers; and the military strength of Tarentum; Sybaris, or Crotona, was not inferior to that of a powerful kingdom.","('Great Greece', 'GPE'), ('Tarentum', 'NORP'), ('Sybaris', 'NORP'), ('Crotona', 'PERSON')"
"At the mouth of the Adriatic Gulf, the shores of Italy and
 Epirus incline towards each other.","('the Adriatic Gulf', 'LOC'), ('Italy', 'GPE'), ('Epirus', 'GPE')"
"At the second aera, these once flourishing provinces were clouded with ignorance impoverished by tyranny, and depopulated by Barbarian war nor can we severely accuse the exaggeration of a contemporary, that a fair and ample district was reduced to the same desolation which had covered the earth after the general deluge.","('second', 'ORDINAL'), ('Barbarian', 'NORP')"
"At the siege of Salerno, a Mussulman chief spread his couch on the communion-table, and on that altar sacrificed each night the virginity of a Christian nun.","('Salerno', 'GPE'), ('Mussulman', 'NORP'), ('each night', 'TIME'), ('Christian', 'NORP')"
"Battle of Durazzo, A.D. 1081, October 18.","('Durazzo', 'GPE'), ('A.D. 1081', 'DATE'), ('October 18', 'DATE')"
"Before the gates of
 Bari, he lodged in a miserable hut or barrack, composed of
 dry branches, and thatched with straw; a perilous station,
 on all sides open to the inclemency of the winter and the
 spears of the enemy. (45)","('Bari', 'GPE'), ('45', 'CARDINAL')"
"Before the general embarkation, the
 Norman duke despatched Bohemond with fifteen galleys to
 seize or threaten the Isle of Corfu, to survey the opposite
 coast, and to secure a harbour in the neighbourhood of Vallona
 for the landing of the troops.","('Norman', 'PERSON'), ('Bohemond', 'PERSON'), ('fifteen', 'CARDINAL'), ('the Isle of Corfu', 'GPE'), ('Vallona', 'GPE')"
"Before their landing, the brothers were reconciled; the
 union of Sicily and Africa was restored; and the island was
 guarded to the water's edge.","('Sicily', 'GPE'), ('Africa', 'LOC')"
"Beyond that line, the dukes or republics of Amalfi (5) and Naples, who had never forfeited their voluntary allegiance, rejoiced in the neighbourhood of their lawful sovereign; and Amalfi was enriched by supplying Europe with
 the produce and manufactures of Asia.","('Amalfi', 'GPE'), ('5', 'CARDINAL'), ('Naples', 'GPE'), ('Amalfi', 'GPE'), ('Europe', 'LOC'), ('Asia', 'LOC')"
"Birth and character of Robert Guiscard, A.D. 1020-1085.","('Robert Guiscard', 'PERSON'), ('A.D. 1020-1085', 'DATE')"
"But
 his arts were baffled by the sense and spirit of the
 conquerors of Apulia: his gifts, or at least his proposals,
 were rejected; and they unanimously refused to relinquish
 their possessions and their hopes for the distant prospect
 of Asiatic fortune.","('Apulia', 'GPE'), ('Asiatic', 'NORP')"
"But
 the pope was inexorable; his lofty Germans affected to
 deride the diminutive stature of their adversaries; and the
 Normans were informed that death or exile was their only
 alternative.","('Germans', 'NORP'), ('Normans', 'NORP')"
"But his spirit
 survived in his brother Humphrey, the third count of Apulia.","('Humphrey', 'PERSON'), ('third', 'ORDINAL'), ('Apulia', 'PERSON')"
"But if the Saracens, fatigued by a repetition of injuries, should now retire and rebel; if they should occupy the castles of the mountains and sea-coast, the unfortunate Christians, exposed to a double attack, and placed as it were between the hammer and the anvil, must resign themselves to hopeless and inevitable servitude."" (136)","('Saracens', 'NORP'), ('Christians', 'NORP'), ('136', 'CARDINAL')"
"But let my (14)  lord be pleased to spare what his little handmaid presumes to claim as her peculiar and lawful property.""","('14', 'CARDINAL')"
"But such jealous friendship was of short and precarious
 duration: the German armies soon vanished in disease and
 desertion: (102) the Apulian duke, with all his adherents,
 was exterminated by a conqueror who seldom forgave either
 the dead or the living; like his predecessor Leo the Ninth,
 the feeble though haughty pontiff became the captive and
 friend of the Normans; and their reconciliation was
 celebrated by the eloquence of Bernard, who now revered the
 title and virtues of the king of Sicily.","('German', 'NORP'), ('102', 'CARDINAL'), ('Apulian', 'NORP'), ('Leo the Ninth', 'PERSON'), ('Normans', 'NORP'), ('Bernard', 'PERSON'), ('Sicily', 'GPE')"
"But the
 throne of Constantinople was shaken by a revolution: the
 Imperial family of Ducas was confined to the palace or the
 cloister; and Robert deplored, and resented, the disgrace of
 his daughter and the expulsion of his ally.","('Constantinople', 'GPE'), ('Imperial', 'NORP'), ('Ducas', 'PERSON'), ('Robert', 'PERSON')"
"But the Lombard princes of Benevento, Salerno, and Capua, (6) were reluctantly torn from the communion of the Latin world, and too often violated their oaths of servitude and tribute.","('Lombard', 'GPE'), ('Benevento', 'GPE'), ('Salerno', 'GPE'), ('Capua', 'GPE'), ('6', 'CARDINAL'), ('Latin', 'NORP')"
"But the Roman people adhered to
 the cause of Gregory: their resolution was fortified by
 supplies of men and money from Apulia; Besieges Rome, A.D. 1081-1084.","('Roman', 'NORP'), ('Gregory', 'PERSON'), ('Apulia', 'GPE'), ('Besieges Rome', 'GPE'), ('A.D. 1081-1084', 'DATE')"
"But the contemptuous treatment of his ambassadors
 exasperated the vanity of the new monarch; and the insolence of the Byzantine court was expiated, according to the laws of nations, by the sufferings of a guiltless people. (109)","('Byzantine', 'NORP'), ('109', 'CARDINAL')"
"But the power of Constantine was distracted by a Turkish
 war; the mind of Henry was feeble and irresolute; and the
 pope, instead of repassing the Alps with a German army, was
 accompanied only by a guard of seven hundred Swabians and
 some volunteers of Lorraine.","('Constantine', 'PERSON'), ('a Turkish\r\n war', 'EVENT'), ('Henry', 'PERSON'), ('Alps', 'LOC'), ('German', 'NORP'), ('seven hundred', 'CARDINAL'), ('Swabians', 'NORP'), ('Lorraine', 'PERSON')"
"But the subtle policy, for which the Vatican has so often been praised or arraigned, was on this occasion blind and inactive; and if it were true that Celestine the Third
 had kicked away the Imperial crown from the head of the prostrate Henry, (137) such an act of impotent pride could
 serve only to cancel an obligation and provoke an enemy.","('Vatican', 'FAC'), ('Celestine', 'PERSON'), ('Third', 'ORDINAL'), ('Imperial', 'NORP'), ('Henry', 'PERSON'), ('137', 'CARDINAL')"
"But the triumph of Robert was clouded by the calamities of
 Rome.","('Robert', 'PERSON'), ('Rome', 'GPE')"
"But these Italian conquests, this universal reign, soon
 escaped from the hand of the Greek emperor.","('Italian', 'NORP'), ('Greek', 'NORP')"
"But victory was the only
 argument that could determine the belief of the Greeks; and
 the ardour of the Latins was much inferior to their
 credulity: the Norman veterans wished to enjoy the harvest
 of their toils, and the unwarlike Italians trembled at the
 known and unknown dangers of a transmarine expedition.","('Greeks', 'NORP'), ('Latins', 'NORP'), ('Norman', 'NORP'), ('Italians', 'NORP')"
"But, in the Isle of Cephalonia, his projects were fatally blasted by an epidemical disease:","('the Isle of Cephalonia', 'GPE')"
"By his
 policy and vigour, Guiscard discovered their plots,
 suppressed their rebellions, and punished the guilty with
 death or exile: but in these domestic feuds, his years, and
 the national strength, were unprofitably consumed.","('Guiscard', 'PERSON'), ('years', 'DATE')"
"By his own avarice, or the complaints of his subjects, the Greek emperor was provoked to arrest the persons, and confiscate the effects, of the Venetian merchants.","('Greek', 'NORP'), ('Venetian', 'NORP')"
"By shipwreck, pestilence, and the sword, his army
 was reduced to a third of the original numbers; and instead
 of being recruited from Italy, he was informed, by plaintive
 epistles, of the mischiefs and dangers which had been
 produced by his absence: the revolt of the cities and barons
 of Apulia; the distress of the pope; and the approach or
 invasion of Henry king of Germany.","('third', 'ORDINAL'), ('Italy', 'GPE'), ('Apulia', 'GPE'), ('Henry', 'PERSON'), ('Germany', 'GPE')"
"By some acts of
 rapine or sacrilege, he had incurred a papal
 excommunication; but Nicholas the Second was easily
 persuaded that the divisions of friends could terminate only
 in their mutual prejudice; that the Normans were the
 faithful champions of the Holy See; and it was safer to
 trust the alliance of a prince than the caprice of an
 aristocracy.","('Nicholas', 'PERSON'), ('Second', 'ORDINAL'), ('Normans', 'NORP'), ('the Holy See', 'ORG')"
"By the aid of the friends of Gregory, the walls had
 been perforated or scaled; but the Imperial faction was
 still powerful and active; on the third day, the people rose
 in a furious tumult; and a hasty word of the conqueror, in
 his defence or revenge, was the signal of fire and pillage.
 (86)","('Gregory', 'PERSON'), ('Imperial', 'ORG'), ('the third day', 'DATE')"
"By the artful
 speeches, liberal gifts, and unbounded promises, of their
 Eastern ally, the free cities were encouraged to persevere
 in their generous struggle against the despotism of Frederic
 Barbarossa: the walls of Milan were rebuilt by the
 contributions of Manuel; and he poured, says the historian,
 a river of gold into the bosom of Ancona, whose attachment
 to the Greeks was fortified by the jealous enmity of the
 Venetians. (114)","('Eastern', 'NORP'), ('Frederic\r\n Barbarossa', 'PERSON'), ('Milan', 'GPE'), ('Manuel', 'PERSON'), ('Ancona', 'PERSON'), ('Greeks', 'NORP'), ('Venetians', 'NORP'), ('114', 'CARDINAL')"
"By the first arms of
 Roger, the island or rock of Malta, which has been since
 ennobled by a military and religious colony, was inseparably
 annexed to the crown of Sicily.","('first', 'ORDINAL'), ('Roger', 'PERSON'), ('Malta', 'GPE'), ('Sicily', 'GPE')"
"By the policy of Frederic the Second, sixty thousand Saracens were transplanted to Nocera in Apulia.","('Frederic', 'PERSON'), ('Second', 'ORDINAL'), ('sixty thousand', 'CARDINAL'), ('Saracens', 'NORP'), ('Nocera', 'GPE'), ('Apulia', 'GPE')"
"By the unanimous election of a king of valour and experience, Sicily and Calabria might yet be preserved; (130) for in the levity of the Apulians, ever eager for new revolutions, I can repose neither confidence nor hope. (131)","('Sicily', 'GPE'), ('Calabria', 'GPE'), ('130', 'CARDINAL'), ('Apulians', 'NORP'), ('131', 'CARDINAL')"
"By the union of the Greeks and Venetians, the
 Adriatic was covered with a hostile fleet; but their own
 neglect, or the vigilance of Robert, the change of a wind,
 or the shelter of a mist, opened a free passage; and the
 Norman troops were safely disembarked on the coast of
 Epirus.","('Greeks', 'NORP'), ('Venetians', 'NORP'), ('Adriatic', 'LOC'), ('Robert', 'PERSON'), ('Norman', 'NORP'), ('Epirus', 'LOC')"
"By whatever hands they had been usurped, the
 provinces of Apulia and Calabria were a part of the donation
 of Constantine and the patrimony of St. Peter: the grant and
 the acceptance confirmed the mutual claims of the pontiff
 and the adventurers.","('Apulia', 'GPE'), ('Calabria', 'GPE'), ('Constantine', 'PERSON'), ('St. Peter', 'GPE')"
"Catana has again been overwhelmed by an earthquake: the ancient virtue of Syracuse expires in poverty and solitude; (135) but Palermo is still crowned with a diadem, and her triple walls enclose the active multitudes of Christians and Saracens.","('Catana', 'PERSON'), ('Syracuse', 'GPE'), ('135', 'CARDINAL'), ('Palermo', 'GPE'), ('Christians', 'NORP'), ('Saracens', 'NORP')"
