Sentence,Entities
"After the celebration of the holy mysteries,
 Leo suddenly placed a precious crown on his head, (93) and
 the dome resounded with the acclamations of the people, 
 ""Long life and victory to Charles, the most pious Augustus,
 crowned by God the great and pacific emperor of the Romans!""","('Leo', 'PERSON'), ('93', 'DATE'), ('Charles', 'PERSON'), ('Augustus', 'PERSON'), ('Romans', 'NORP')"
"After the celebration of the holy mysteries,
 Leo suddenly placed a precious crown on his head, (93) and
 the dome resounded with the acclamations of the people,   The head and body of Charlemagne were consecrated by the
 royal unction: after the example of the Caesars, he was
 saluted or adored by the pontiff: his coronation oath
 represents a promise to maintain the faith and privileges of
 the church; and the first-fruits were paid in his rich
 offerings to the shrine of his apostle.","('Leo', 'PERSON'), ('93', 'CARDINAL'), ('Charlemagne', 'PERSON'), ('Caesars', 'PERSON'), ('first', 'ORDINAL')"
"After the death of Frederic the Second,
 Germany was left a monster with a hundred heads.","('Frederic', 'PERSON'), ('Second', 'ORDINAL'), ('Germany', 'GPE'), ('hundred', 'CARDINAL')"
"After the excommunication of Lewis of Bavaria, he received the gift or promise of the
 vacant empire from the Roman pontiffs, who, in the exile and
 captivity of Avignon, affected the dominion of the earth.","('Lewis', 'PERSON'), ('Bavaria', 'GPE'), ('Roman', 'NORP'), ('Avignon', 'GPE')"
"After this decent salutation, the pope attempts the usual distinction between the idols of antiquity and the Christian images.","('Christian', 'NORP')"
"After this double chastisement, the
 Lombards languished about twenty years in a state of languor
 and decay.","('Lombards', 'PERSON'), ('about twenty years', 'DATE')"
"After this important service, the image of Edessa was
 preserved with respect and gratitude; and if the Armenians
 rejected the legend, the more credulous Greeks adored the
 similitude, which was not the work of any mortal pencil, but
 the immediate creation of the divine original.","('Edessa', 'PERSON'), ('Armenians', 'NORP'), ('Greeks', 'NORP')"
"Alexander conquered with the arms of Philip, but the two
 heroes who preceded Charlemagne bequeathed him their name,
 their examples, and the companions of their victories.","('Alexander', 'PERSON'), ('Philip', 'PERSON'), ('two', 'CARDINAL'), ('Charlemagne', 'PERSON')"
"All the powers of royalty were exercised by Pepin, mayor of the palace; and nothing, except the regal title, was wanting to his ambition.","('Pepin', 'PERSON')"
"Ambitious of restoring the splendour of the purple, Frederic
 the First invaded the republics of Lombardy, with the arts
 of a statesman, the valour of a soldier, and the cruelty of a
 tyrant.","('Frederic', 'PERSON'), ('First', 'ORDINAL'), ('Lombardy', 'GPE')"
"Amidst the tears of the city, Stephen the Third
 embraced the generous resolution of visiting in person the
 courts of Lombardy and France, to deprecate the injustice of
 his enemy, or to excite the pity and indignation of his
 friend.","('Stephen', 'PERSON'), ('Third', 'ORDINAL'), ('Lombardy', 'GPE'), ('France', 'GPE')"
"Amidst the triumph of the Catholic arms, the Roman
 pontiff convened a synod of ninety-three bishops against the
 heresy of the Iconoclasts.","('Catholic', 'NORP'), ('Roman', 'NORP'), ('ninety-three', 'CARDINAL'), ('Iconoclasts', 'ORG')"
"Amidst their civil
 divisions, an Arabian emir of Saragossa implored his
 protection in the diet of Paderborn.","('Arabian', 'NORP'), ('Saragossa', 'PERSON'), ('Paderborn', 'PERSON')"
"Among them the worship of images advanced with a silent and insensible
 progress; but a large atonement is made for their hesitation
 and delay, by the gross idolatry of the ages which precede
 the reformation, and of the countries, both in Europe and
 America, which are still immersed in the gloom of
 superstition.","('Europe', 'LOC'), ('America', 'GPE')"
"An
 angry book of controversy was composed and published in the
 name of Charlemagne: (82) under his authority a synod of
 three hundred bishops was assembled at Frankfort: (83) they
 blamed the fury of the Iconoclasts, but they pronounced a
 more severe censure against the superstition of the Greeks,
 and the decrees of their pretended council, which was long
 despised by the Barbarians of the West. (84)","('Charlemagne', 'PERSON'), ('82', 'CARDINAL'), ('three hundred', 'CARDINAL'), ('Frankfort', 'ORG'), ('83', 'CARDINAL'), ('Iconoclasts', 'NORP'), ('Greeks', 'NORP'), ('Barbarians', 'NORP'), ('84', 'CARDINAL')"
"An
 answer so agreeable to their wishes was accepted by the
 Franks as the opinion of a casuist, the sentence of a judge,
 or the oracle of a prophet: the Merovingian race disappeared
 from the earth; and Pepin was exalted on a buckler by the
 suffrage of a free people, accustomed to obey his laws and
 to march under his standard.","('Franks', 'PERSON'), ('Merovingian', 'NORP'), ('Pepin', 'PERSON')"
"Are you ignorant that the popes are the bond of union, the mediators of peace, between the East and West?","('East', 'LOC'), ('West', 'LOC')"
"As John
 XII.","('John\r\n XII', 'PERSON')"
"As king of the Lombards, and patrician of Rome, he reigned over the greatest part of ITALY, (109) a
 tract of a thousand miles from the Alps to the borders of
 Calabria.","('Lombards', 'PERSON'), ('Rome', 'GPE'), ('ITALY', 'GPE'), ('109', 'CARDINAL'), ('a thousand miles', 'QUANTITY'), ('Alps', 'LOC'), ('Calabria', 'GPE')"
"As often as the Franks or
 Lombards expressed their most bitter contempt of a foe, they
 called him a Roman;","('Franks', 'PERSON'), ('Lombards', 'PERSON'), ('Roman', 'NORP')"
"As often as the Franks or
 Lombards expressed their most bitter contempt of a foe, they
 called him a Roman; 
""and in this name,"" says the bishop Liutprand, ""we include whatever is base, whatever is cowardly, whatever is perfidious, the extremes of avarice and luxury, and every vice that can prostitute the dignity
 of human nature."" (44)","('Franks', 'PERSON'), ('Lombards', 'PERSON'), ('Roman', 'NORP'), ('Liutprand', 'PERSON'), ('44', 'CARDINAL')"
"As soon as these qualities were
 separated in the person of his pious son, the Byzantine
 letters were inscribed, 
 ""To the king, or, as he styles himself, the emperor of the Franks and Lombards.""","('Byzantine', 'NORP'), ('Franks', 'PERSON'), ('Lombards', 'PERSON')"
"As soon as these qualities were
 separated in the person of his pious son, the Byzantine
 letters were inscribed,   When both power and virtue were extinct, they despoiled Lewis the
 Second of his hereditary title, and with the barbarous
 appellation of rex or rega, degraded him among the crowd of
 Latin princes.","('Byzantine', 'NORP'), ('Lewis', 'PERSON'), ('Second', 'ORDINAL'), ('Latin', 'NORP')"
"As the worship of
 images had never been established by any general or positive
 law, its progress in the Eastern empire had been retarded,
 or accelerated, by the differences of men and manners, the
 local degrees of refinement, and the personal characters of
 the bishops.","('Eastern', 'NORP')"
"Astolphus with a sigh relinquished his prey; the
 keys and the hostages of the principal cities were delivered
 to the French ambassador; and, in his master's name, he
 presented them before the tomb of St. Peter.","('Astolphus', 'PERSON'), ('French', 'NORP'), ('St. Peter', 'GPE')"
"At
 Constantinople, as in the former councils, the will of the
 prince was the rule of episcopal faith; but on this
 occasion, I am inclined to suspect that a large majority of
 the prelates sacrificed their secret conscience to the
 temptations of hope and fear.","('Constantinople', 'GPE')"
"At Ravenna, (39) the several quarters of the city had long exercised a bloody and hereditary feud; in
 religious controversy they found a new aliment of faction:
 but the votaries of images were superior in numbers or
 spirit, and the exarch, who attempted to stem the torrent,
 lost his life in a popular sedition.","('Ravenna', 'GPE'), ('39', 'CARDINAL')"
"At first, the experiment was made with caution and scruple; and the venerable pictures were discreetly allowed to instruct the ignorant, to awaken the cold, and to gratify the prejudices of the heathen proselytes.","('first', 'ORDINAL')"
"At the
 foot of these popular ramparts, the pride of the Caesars was
 overthrown; and the invincible genius of liberty prevailed
 over the two Frederics, the greatest princes of the middle
 age; the first, superior perhaps in military prowess; the
 second, who undoubtedly excelled in the softer
 accomplishments of peace and learning.","('Caesars', 'ORG'), ('two', 'CARDINAL'), ('Frederics', 'NORP'), ('first', 'ORDINAL'), ('second', 'ORDINAL')"
"At the aspect
 of the holy crosses, and ensigns of the saints, he
 dismounted from his horse, led the procession of his nobles
 to the Vatican, and, as he ascended the stairs, devoutly
 kissed each step of the threshold of the apostles.","('Vatican', 'FAC')"
"At the distance of one
 mile, the Flaminian way was lined with the schools, or
 national communities, of Greeks, Lombards, Saxons, etc.: the
 Roman youth were under arms; and the children of a more
 tender age, with palms and olive branches in their hands,
 chanted the praises of their great deliverer.","('one\r\n mile', 'QUANTITY'), ('Flaminian', 'NORP'), ('Greeks', 'NORP'), ('Lombards', 'NORP'), ('Saxons', 'NORP'), ('Roman', 'NORP')"
"At the head of a victorious army, he passed the
 Alps, subdued the kingdom of Italy, delivered the pope, and
 forever fixed the Imperial crown in the name and nation of
 Germany.","('Alps', 'LOC'), ('Italy', 'GPE'), ('Imperial', 'NORP'), ('Germany', 'GPE')"
"At the head of his victorious legions, in his reign over the
 sea and land, from the Nile and Euphrates to the Atlantic
 Ocean, Augustus professed himself the servant of the state
 and the equal of his fellow-citizens.","('Nile', 'LOC'), ('Euphrates', 'LOC'), ('the Atlantic\r\n Ocean', 'LOC'), ('Augustus', 'PERSON')"
"At the head of this class, we may justly rank the worship of images, so fiercely disputed in the eighth and ninth centuries; since a question of popular superstition produced the revolt of Italy, the temporal power of the popes, and the restoration of the Roman empire in the West.","('the eighth and ninth centuries', 'DATE'), ('Italy', 'GPE'), ('Roman', 'NORP'), ('West', 'LOC')"
"At the royal banquet, the
 hereditary great officers, the seven electors, who in rank
 and title were equal to kings, performed their solemn and
 domestic service of the palace.","('seven', 'CARDINAL')"
"At this signal, Ravenna,
 Venice, and the cities of the Exarchate and Pentapolis,
 adhered to the cause of religion; their military force by
 sea and land consisted, for the most part, of the natives;
 and the spirit of patriotism and zeal was transfused into
 the mercenary strangers.","('Ravenna', 'GPE'), ('Venice', 'GPE'), ('Exarchate', 'GPE'), ('Pentapolis', 'GPE')"
Authority of the emperors in Rome .,"('Rome', 'GPE')"
"Authority of the emperors in the elections of the popes, A.D. 800-1060 .","('800-1060', 'CARDINAL')"
"Before
 he repassed the Alps, the emperor chastised the revolt of
 the people and the ingratitude of John XII.","('Alps', 'LOC'), ('John XII', 'PERSON')"
"Before
 the end of the eighth century, some apostolic scribe,
 perhaps the notorious Isidore, composed the decretals, and
 the donation of Constantine, the two magic pillars of the
 spiritual and temporal monarchy of the popes.","('the end of the eighth century', 'DATE'), ('Isidore', 'PERSON'), ('Constantine', 'PERSON'), ('two', 'CARDINAL')"
"Before the end of the sixth century, these images, made without hands, (in Greek it is a single word, (11)) were propagated in the camps and cities of the Eastern empire: (12) they were the objects of worship, and the instruments of miracles; and in the hour of danger or tumult, their venerable presence could revive the hope, rekindle the courage, or repress the fury, of the Roman legions.","('the end of the sixth century', 'DATE'), ('Greek', 'LANGUAGE'), ('11', 'CARDINAL'), ('Eastern', 'NORP'), ('12', 'CARDINAL'), ('Roman', 'NORP')"
"Before the ruin of Paganism in Rome, the competition for a
 wealthy bishopric had often been productive of tumult and
 bloodshed.","('Paganism', 'NORP'), ('Rome', 'GPE')"
"Between the Rhine, the Rhone, and the Alps, the
 successors of Otho acquired a vain supremacy over the broken
 kingdoms of Burgundy and Arles.","('Rhine', 'LOC'), ('Rhone', 'LOC'), ('Alps', 'LOC'), ('Otho', 'PERSON'), ('Burgundy', 'GPE'), ('Arles', 'GPE')"
"Beyond the
 Elbe, the Slavi, or Sclavonians, of similar manners and
 various denominations, overspread the modern dominions of
 Prussia, Poland, and Bohemia, and some transient marks of
 obedience have tempted the French historian to extend the
 empire to the Baltic and the Vistula.","('Elbe', 'LOC'), ('Slavi', 'NORP'), ('Sclavonians', 'NORP'), ('Prussia', 'GPE'), ('Poland', 'GPE'), ('Bohemia', 'GPE'), ('French', 'NORP'), ('Baltic', 'LOC'), ('Vistula', 'NORP')"
"But
 the north of Germany, from the Rhine and beyond the Elbe,
 was still hostile and Pagan; nor was it till after a war of
 thirty-three years that the Saxons bowed under the yoke of
 Christ and of Charlemagne.","('Germany', 'GPE'), ('Rhine', 'LOC'), ('Elbe', 'LOC'), ('Pagan', 'NORP'), ('thirty-three years', 'DATE'), ('Saxons', 'NORP'), ('Charlemagne', 'PERSON')"
"But
 these distant possessions added more to the reputation than
 to the power of the Latin emperor; nor did he risk any
 ecclesiastical foundations to reclaim the Barbarians from
 their vagrant life and idolatrous worship.","('Latin', 'NORP'), ('Barbarians', 'NORP')"
"But Arrechis, the reigning duke, refused
 to be included in the slavery of his country; assumed the
 independent title of prince; and opposed his sword to the
 Carlovingian monarchy.","('Arrechis', 'PERSON'), ('Carlovingian', 'NORP')"
"But I have reviewed, with diligence and pleasure, the objects of ecclesiastical history, by which the decline and fall of the Roman empire were materially affected, the propagation of Christianity, the constitution of the Catholic church, the ruin of Paganism, and the sects that arose from the mysterious controversies concerning the Trinity and incarnation.","('Roman', 'NORP'), ('Christianity', 'NORP'), ('Catholic', 'NORP'), ('Paganism', 'NORP'), ('Trinity', 'ORG')"
"But Milan soon rose from her ashes; and the league of
 Lombardy was cemented by distress: their cause was espoused
 by Venice, Pope Alexander the Third, and the Greek emperor:
 the fabric of oppression was overturned in a day; and in the
 treaty of Constance, Frederic subscribed, with some
 reservations, the freedom of four-and-twenty cities.","('Milan', 'GPE'), ('Lombardy', 'GPE'), ('Venice', 'GPE'), ('Third', 'ORDINAL'), ('Greek', 'NORP'), ('a day', 'DATE'), ('Constance', 'PERSON'), ('Frederic', 'PERSON'), ('four-', 'CARDINAL'), ('-twenty', 'CARDINAL')"
"But a recent discovery (107) has
 proved that these unhappy princes were the last and lawful
 heirs of the blood and sceptre of Clovis, and younger
 branch, from the brother of Dagobert, of the Merovingian
 house.","('107', 'CARDINAL'), ('Clovis', 'PERSON'), ('Dagobert', 'PERSON'), ('Merovingian', 'NORP')"
"But as soon as she reigned in her own
 name and that of her son, Irene more seriously undertook the
 ruin of the Iconoclasts; and the first step of her future
 persecution was a general edict for liberty of conscience.","('Irene', 'PERSON'), ('Iconoclasts', 'NORP'), ('first', 'ORDINAL')"
"But his successors only once in their lives
 appeared on the banks of the Tyber, to receive their crown
 in the Vatican. (140)","('Tyber', 'NORP'), ('Vatican', 'FAC'), ('140', 'CARDINAL')"
"But in
 the quarrel of the investitures, they were deprived of their
 influence over the episcopal chapters; the freedom of
 election was restored, and the sovereign was reduced, by a
 solemn mockery, to his first prayers, the recommendation,
 once in his reign, to a single prebend in each church.","('first', 'ORDINAL')"
"But in the beginning of the eighth century, in the
 full magnitude of the abuse, the more timorous Greeks were
 awakened by an apprehension, that under the mask of
 Christianity, they had restored the religion of their
 fathers: they heard, with grief and impatience, the name of
 idolaters; the incessant charge of the Jews and Mahometans,
 (15) who derived from the Law and the Koran an immortal
 hatred to graven images and all relative worship.","('the beginning of the eighth century', 'DATE'), ('Greeks', 'NORP'), ('Christianity', 'NORP'), ('Jews', 'NORP'), ('Mahometans', 'NORP'), ('15', 'DATE'), ('Law', 'PERSON'), ('Koran', 'WORK_OF_ART')"
"But in the eleventh and twelfth
 centuries, the Lombards rekindled the flame of industry and
 freedom; and the generous example was at length imitated by
 the republics of Tuscany.","('the eleventh and twelfth\r\n centuries', 'DATE'), ('Lombards', 'PERSON'), ('Tuscany', 'GPE')"
"But in the outset of an
 unsettled reign, during ten years of toil and danger, Leo
 submitted to the meanness of hypocrisy, bowed before the
 idols which he despised, and satisfied the Roman pontiff
 with the annual professions of his orthodoxy and zeal.","('ten years', 'DATE'), ('Leo', 'PERSON'), ('Roman', 'NORP')"
"But no sooner was
 Astolphus delivered from the presence of the French arms,
 than he forgot his promise and resented his disgrace.","('Astolphus', 'PERSON'), ('French', 'NORP')"
"But on the
 reception of his proscriptive edict, they trembled for their
 domestic deities: the images of Christ and the Virgin, of
 the angels, martyrs, and saints, were abolished in all the
 churches of Italy; and a strong alternative was proposed to
 the Roman pontiff, the royal favour as the price of his
 compliance, degradation and exile as the penalty of his
 disobedience.","('Christ', 'PERSON'), ('Virgin', 'PERSON'), ('Italy', 'GPE'), ('Roman', 'NORP')"
"But that he might not legally assume the
 titles of emperor and Augustus, till he had received the
 crown from the hands of the Roman pontiff. (119)
Transactions of the Western and Eastern empires .","('Augustus', 'PERSON'), ('Roman', 'NORP'), ('119', 'CARDINAL'), ('Western', 'NORP'), ('Eastern', 'NORP')"
"But the
 Italian cities and the French vassals were divided and
 destroyed, while the union of the Germans has produced,
 under the name of an empire, a great system of a federative
 republic.","('Italian', 'NORP'), ('French', 'NORP'), ('Germans', 'NORP')"
"But the Greek prelate
 was a domestic slave under the eye of his master, at whose
 nod he alternately passed from the convent to the throne,
 and from the throne to the convent.","('Greek', 'NORP')"
"But the Greeks (123) soon
 forgot this humiliating equality, or remembered it only to
 hate the Barbarians by whom it was extorted.","('Greeks', 'NORP'), ('Barbarians', 'NORP')"
"But the Romans were free to choose a master
 for themselves; and the powers which had been delegated to
 the patrician, were irrevocably granted to the French and
 Saxon emperors of the West.","('Romans', 'NORP'), ('French', 'NORP'), ('Saxon', 'NORP'), ('West', 'LOC')"
"But the Saxon was imperious, the Romans were impatient, the
 festival of the coronation was disturbed by the secret conflict of prerogative and freedom, and Otho commanded his
 sword-bearer not to stir from his person, lest he should be
 assaulted and murdered at the foot of the altar. (138)of pope John XII.","('Saxon', 'NORP'), ('Romans', 'NORP'), ('Otho', 'PERSON'), ('138', 'CARDINAL'), ('John XII', 'PERSON')"
"But the association of his
 son Lewis the Pious asserts the independent right of
 monarchy and conquest, and the emperor seems on this
 occasion to have foreseen and prevented the latent claims of
 the clergy.","('Lewis', 'PERSON'), ('Pious', 'PERSON')"
"But the danger
 was on the banks of the Tyber, the succour on those of the
 Seine, and our sympathy is cold to the relation of distant
 misery.","('Tyber', 'FAC'), ('Seine', 'LOC')"
"But the decrees of a general
 council could only be repealed by a similar assembly: (78)
 the Iconoclasts whom she convened were bold in possession,
 and averse to debate; and the feeble voice of the bishops
 was reechoed by the more formidable clamour of the soldiers
 and people of Constantinople.","('78', 'CARDINAL'), ('Iconoclasts', 'NORP'), ('Constantinople', 'GPE')"
"But the most essential gifts of the popes to the Carlovingian race were the dignities of king of France, (55) and of patrician of Rome.","('Carlovingian', 'NORP'), ('France', 'GPE'), ('55', 'CARDINAL'), ('Rome', 'GPE')"
"But the preparations of the
 ceremony must have disclosed the secret; and the journey of
 Charlemagne reveals his knowledge and expectation: he had
 acknowledged that the Imperial title was the object of his
 ambition, and a Roman synod had pronounced, that it was the
 only adequate reward of his merit and services. (94)
Reign and character of Charlemagne, A.D. 768-814 .","('Charlemagne', 'PERSON'), ('Imperial', 'ORG'), ('Roman', 'NORP'), ('Charlemagne', 'PERSON'), ('814', 'CARDINAL')"
"But the second attempt,
 though it was crowned with some partial and apparent
 success, has been vigorously resisted by the secular power,
 and finally extinguished by the improvement of human reason.","('second', 'ORDINAL')"
