Sentence,Entities
"By a dexterous application to his sensual
 appetites, they compared the tranquillity, the splendour,
 the refined pleasures of Rome, with the tumult of a
 Pannonian camp, which afforded neither leisure nor materials
 for luxury. (10) Commodus listened to the pleasing advice; but
 whilst he hesitated between his own inclination and the awe
 which he still retained for his father's counsellors, the
 summer insensibly elapsed, and his triumphal entry into the
 capital was deferred till the autumn.","('Rome', 'GPE'), ('Pannonian', 'NORP'), ('Commodus', 'PERSON')"
"By these means, Cleander, in the space of three years, had
 accumulated more wealth than had ever yet been possessed by
 any freedman. (22)","('Cleander', 'ORG'), ('three years', 'DATE')"
Character of Commodus,"('Character of Commodus', 'PERSON')"
"Cleander,
 who commanded the Praetorian guards, (26) ordered a body of
 cavalry to sally forth, and disperse the seditious
 multitude.","('Cleander', 'PERSON'), ('Praetorian', 'NORP'), ('26', 'CARDINAL')"
"Cleander, the successor of Perennis,
 was a Phrygian by birth; of a nation, over whose stubborn,
 but servile temper, blows only could prevail. (20)","('Cleander', 'PERSON'), ('Perennis', 'PERSON'), ('Phrygian', 'NORP')"
"Commodus displays his skill in the amphitheatre
 Elated with these praises, which gradually extinguished the
 innate sense of shame, Commodus resolved to exhibit, before
 the eyes of the Roman people, those exercises, which till
 then he had decently confined within the walls of his
 palace, and to the presence of a few favourites.","('Commodus', 'PERSON'), ('Commodus', 'PERSON'), ('Roman', 'NORP')"
"Commodus retired to sleep; but whilst he was labouring with the effects of poison and drunkenness, a robust youth, by profession a wrestler, entered his chamber, and strangled
 him without resistance.","('Commodus', 'PERSON')"
"Commodus started
 from his dream of pleasure, and commanded that the head of
 Cleander should be thrown out to the people.","('Commodus', 'PERSON'), ('Cleander', 'PRODUCT')"
"Commodus was perfectly satisfied with the
 magnificent presents which the artful courtier laid at his
 feet in the most seasonable moments.","('Commodus', 'PERSON')"
"Convinced at length of the death of Commodus, he accepted the purple with a sincere  reluctance, the natural effect of his knowledge both of the duties and of the dangers of the supreme rank. (46)","('Commodus', 'PERSON'), ('46', 'CARDINAL')"
"Cospiracy of his domestics
 Commodus had now attained the summit of vice and infamy.","('Commodus', 'PERSON')"
"Death of Commodus A.D. 192 31st December Marcia seized the occasion
 of presenting a draught of wine to her lover, after he had
fatigued himself with hunting some wild beasts.","('A.D. 192', 'DATE'), ('31st December', 'DATE'), ('Marcia', 'PERSON')"
"Discontent of the Praetorians
 Amidst the general joy, the sullen and angry countenance of
 the Praetorian guards betrayed their inward dissatisfaction.","('Praetorians', 'NORP'), ('Praetorian', 'NORP')"
Dissolute pleasures of Commodus,"('Commodus', 'PERSON')"
"During the three first years of his reign, the forms, and
 even the spirit, of the old administration were maintained
 by those faithful counsellors, to whom Marcus had
 recommended his son, and for whose wisdom and integrity
 Commodus still entertained a reluctant esteem.","('the three first years', 'DATE'), ('Marcus', 'PERSON'), ('Commodus', 'PERSON')"
"Ethiopia and India yielded
 their most extraordinary productions; and several animals
 were slain in the amphitheatre, which had been seen only in
 the representations of art, or perhaps of fancy.","('Ethiopia', 'GPE'), ('India', 'GPE')"
"Falco was on the point of being justly
 condemned to death as a public enemy, had he not been saved
 by the earnest and sincere entreaties of the injured
 emperor; who conjured the senate, that the purity of his
 reign might not be stained by the blood even of a guilty
 senator.","('Falco', 'PERSON')"
"For a few minutes they sat in silent
 suspense, doubtful of their unexpected deliverance, and
 suspicious of the cruel artifices of Commodus; but when at
 length they were assured that the tyrant was no more, they
 resigned themselves to all the transports of joy and
 indignation.","('a few minutes', 'TIME'), ('Commodus', 'PERSON')"
"For a few moments they stood in silent suspense, ashamed of
 their atrocious design, and awed by the venerable aspect and
 majestic firmness of their sovereign, till at length the
 despair of pardon reviving their fury, a barbarian of the
 country of Tongres (55) levelled the first blow against
 Pertinax, who was instantly dispatched with a multitude of
 wounds.","('a few moments', 'TIME'), ('Tongres', 'PERSON'), ('55', 'CARDINAL'), ('first', 'ORDINAL'), ('Pertinax', 'PERSON')"
"From such motives almost every page of history has
 been stained with civil blood; but these motives will not
 account for the unprovoked cruelties of Commodus, who had
 nothing to wish and everything to enjoy.","('Commodus', 'NORP')"
Hatred and cruelty of Commodus towards the senate,"('Commodus', 'NORP')"
"He
 lived but four years afterwards; but he lived long enough to
 repent a rash measure, which raised the impetuous youth
 above the restraint of reason and authority.","('four years', 'DATE')"
"He chose the habit and arms of the Secutor, whose
 combat with the Retiarius formed one of the most lively
 scenes in the bloody sports of the amphitheatre.","('Secutor', 'NORP'), ('Retiarius', 'NORP'), ('one', 'CARDINAL')"
"He flattered himself that the Romans, dazzled and amused
 by this apparent liberality, would be less affected by the
 bloody scenes which were daily exhibited; that they would
 forget the death of Byrrhus, a senator to whose superior
 merit the late emperor had granted one of his daughters; and
 that they would forgive the execution of Arrius Antoninus,
 the last representative of the name and virtues of the
 Antonines.","('Romans', 'NORP'), ('daily', 'DATE'), ('Byrrhus', 'PERSON'), ('one', 'CARDINAL'), ('Arrius Antoninus', 'PERSON'), ('Antonines', 'PERSON')"
"He had been
 sent from his native country to Rome, in the capacity of a
 slave.","('Rome', 'GPE')"
"He had shed with impunity the noblest
 blood of Rome: he perished as soon as he was dreaded by his
 own domestics.","('Rome', 'GPE')"
"He is acknowledged by the Praetorian guards
 Laetus conducted without delay his new emperor to the camp of
 the Praetorians, diffusing at the same time through the city
 a seasonable report that Commodus died suddenly of an
 apoplexy; and that the virtuous Pertinax had already
 succeeded to the throne.","('Praetorian', 'NORP'), ('Laetus', 'PERSON'), ('Praetorians', 'NORP'), ('Commodus', 'PERSON'), ('Pertinax', 'PERSON')"
"He now disdained the
 appellation of Hercules.","('Hercules', 'PERSON')"
"He now remained almost alone of the friends  and ministers of Marcus; and when, at a late hour of the  night, he was awakened with the news, that the chamberlain  and the praefect were at his door, he received them with intrepid resignation, and desired they would execute their  master's orders.","('Marcus', 'PERSON'), ('a late hour of the  night', 'TIME')"
"He ordered his followers to
 disperse, to pass the Alps in small parties and various
 disguises, and to assemble at Rome, during the licentious
 tumult of the festival of Cybele. (18)","('Alps', 'LOC'), ('Rome', 'GPE'), ('Cybele', 'EVENT'), ('18', 'CARDINAL')"
"He promoted
 several of her lovers to posts of honour and profit,(3) and
 during a connection of thirty years, invariably gave her
 proofs of the most tender confidence, and of a respect which
 ended not with her life.","('thirty years', 'DATE')"
"He refused to flatter the vanity of the former with
 the title of Augusta; or to corrupt the inexperienced youth
 of the latter by the rank of Caesar.","('Augusta', 'GPE'), ('Caesar', 'PERSON')"
"He removed the oppressive restrictions which had been laid upon commerce, and granted all the
 uncultivated lands in Italy and the provinces to those who
 would improve them; with an exemption from tribute, during
 the term of ten years.(52)
And popularity
 Such an uniform conduct had already secured to Pertinax the
 noblest reward of a sovereign, the love and esteem of his
 people.","('Italy', 'GPE'), ('ten years', 'DATE'), ('52', 'CARDINAL'), ('Pertinax', 'PERSON')"
"He returns to Rome
 Upon the death of his father, Commodus found himself
 embarrassed with the command of a great army, and the
 conduct of a difficult war against the Quadi and Marcomanni.
 (9)","('Rome', 'GPE'), ('Commodus', 'PERSON'), ('Quadi', 'NORP'), ('Marcomanni', 'PERSON'), ('9', 'CARDINAL')"
"He very frequently invited
 them to familiar entertainments, the frugality of which was
 ridiculed by those who remembered and regretted the
 luxurious prodigality of Commodus.(49)","('Commodus', 'PERSON')"
"He would have perished in this supine
 security, had not two women, his elder sister Fadilla, and
 Marcia, the most favoured of his concubines, ventured to
 break into his presence.","('two', 'CARDINAL'), ('Fadilla', 'PERSON'), ('Marcia', 'PERSON')"
His assasination by the Praetorian Guard.,"('the Praetorian Guard', 'ORG')"
"His cruelty,
 which at first obeyed the dictates of others, degenerated
 into habit, and at length became the ruling passion of his
 soul. (8)","('first', 'ORDINAL')"
"His graceful person, (11)
 popular address, and imagined virtues, attracted the public
 favour; the honourable peace which he had recently granted
 to the barbarians diffused an universal joy; (12) his
 impatience to revisit Rome was fondly ascribed to the love
 of his country; and his dissolute course of amusements was
 faintly condemned in a prince of nineteen years of age.","('11', 'CARDINAL'), ('12', 'CARDINAL'), ('Rome', 'GPE'), ('nineteen years of age', 'DATE')"
"His head separated from his body, and placed on a
 lance, was carried in triumph to the Praetorian camp, in the
 sight of a mournful and indignant people, who lamented the
 unworthy fate of that excellent prince, and the transient
 blessings of a reign, the memory of which could serve only
 to aggravate their approaching misfortunes.(56)","('Praetorian', 'NORP')"
"His hours were spent in a seraglio of
 three hundred beautiful women, and as many boys, of every
 rank, and of every province; and, wherever the arts of
 seduction proved ineffectual, the brutal lover had recourse
 to violence.","('three hundred', 'CARDINAL')"
"His influence over the mind of Commodus was much
 greater than that of his predecessor; for Cleander was
 devoid of any ability or virtue which could inspire the
 emperor with envy or distrust.","('Commodus', 'PERSON'), ('Cleander', 'PERSON')"
"His measures were so ably concerted, that his
 concealed troops already filled the streets of Rome.","('Rome', 'GPE')"
"History has preserved
 a long list of consular senators sacrificed to his wanton
 suspicion, which sought out, with peculiar anxiety, those
 unfortunate persons connected, however remotely, with the
 family of the Antonines, without sparing even the ministers
 of his crimes or pleasures. (43)","('Antonines', 'NORP')"
"If he missed the first throw, he was obliged to fly
 from the pursuit of the Secutor, till he had prepared his
 net for a second cast.(37)","('first', 'ORDINAL'), ('Secutor', 'ORG'), ('second', 'ORDINAL'), ('37', 'CARDINAL')"
"In all
 these exhibitions, the securest precautions were used to
 protect the person of the Roman Hercules from the desperate
 spring of any savage; who might possibly disregard the
 dignity of the emperor, and the sanctity of the god. (35)","('the Roman Hercules', 'LOC'), ('35', 'CARDINAL')"
"In his Meditations, he thanks the
 gods, who had bestowed on him a wife, so faithful, so
 gentle, and of such a wonderful simplicity of manners.(4)","('Meditations', 'WORK_OF_ART')"
"In public, the
 behaviour of Pertinax was grave and affable.","('Pertinax', 'PERSON')"
"In spite of all remonstrances, even of
 those of his creatures, who yet preserved any regard for
 prudence or decency, Commodus had resolved to pass the night
 in the gladiators' school, and from thence to take
 possession of the consulship, in the habit and with the
 attendance of that infamous crew.","('Commodus', 'PERSON'), ('the night', 'TIME')"
"In the civilised state of the
 Roman empire, the wild beasts had long since retired from
 the face of man, and the neighbourhood of populous cities.","('Roman', 'NORP')"
"In the enjoyment of a
 great estate, they never admitted the idea of a separate
 interest; some fragments are now extant of a treatise which
 they composed in common; and in every action of life it was
 observed that their two bodies were animated by one soul.","('two', 'CARDINAL'), ('one', 'CARDINAL')"
"In this calm elevated
 station it was surely natural that he should prefer the love
 of mankind to their detestation, the mild glories of his
 five predecessors, to the ignominious fate of Nero and
 Domitian.","('five', 'CARDINAL'), ('Nero', 'PERSON'), ('Domitian', 'PERSON')"
"Indulgence of Marcus
 THE mildness of Marcus, which the rigid discipline of the
 Stoics was unable to eradicate, formed, at the same time,
 the most amiable, and the only defective, part of his
 character.","('Marcus\r\n THE', 'PERSON'), ('Marcus', 'PERSON'), ('Stoics', 'PERSON')"
"Instead of
 being dazzled by the dangerous honour, the affrighted victim
 escaped from their violence, and took refuge at the feet of
Pertinax.","('Pertinax', 'PERSON')"
"Instead of death, they offered him the throne of the Roman world.","('Roman', 'NORP')"
"It has been objected to
 Marcus, that he sacrificed the happiness of millions to a
 fond partiality for a worthless boy, and that he chose a
 successor in his own family, rather than in the republic.","('Marcus', 'PERSON'), ('millions', 'CARDINAL')"
"It was and inscribed on his colossal statues, and repeated in the extravagance redoubled acclamations (40) of the mournful and applauding  senate. (41) Claudius Pompeianus, the virtuous husband of  Lucilla, was the only senator who asserted the honour of his rank.","('40', 'CARDINAL'), ('Claudius Pompeianus', 'PERSON'), ('Lucilla', 'PERSON')"
"Lucilla, the
 emperor's sister, and widow of Lucius Verus, impatient of
 the second rank, and jealous of the reigning empress, had
 armed the murderer against her brother's life.","('Lucilla', 'PERSON'), ('Lucius Verus', 'PERSON'), ('second', 'ORDINAL')"
"Marcia his favourite concubine, Eclectus his
 chamberlain, and Laetus his Praetorian praefect, alarmed by
 the fate of their companions and predecessors, resolved to
 prevent the destruction which every hour hung over their
 heads, either from the mad caprice of the tyrant, or the
 sudden indignation of the people.","('Marcia', 'PERSON'), ('Eclectus his\r\n chamberlain', 'PERSON'), ('Laetus', 'PERSON'), ('Praetorian', 'NORP'), ('every hour', 'TIME')"
"Marcus was the only man in the empire
 who seemed ignorant or insensible of the irregularities of
 Faustina; which, according to the prejudices of every age,
 reflected some disgrace on the injured husband.","('Marcus', 'PERSON'), ('Faustina', 'PERSON')"
"Maternus found that he was encompassed, and
 foresaw that he must be overpowered.","('Maternus', 'PERSON')"
"Maternus, a private soldier, of a daring boldness
 above his station, collected these bands of robbers into a
 little army, set open the prisons, invited the slaves to
 assert their freedom, and plundered with impunity the rich
 and defenceless cities of Gaul and Spain.","('Maternus', 'PERSON'), ('Gaul', 'GPE'), ('Spain', 'GPE')"
Murder of Pertinax by the Praetorians A.D. 193 March 28th,"('A.D. 193', 'DATE'), ('March 28th', 'DATE')"
"Nero himself excelled, or affected to excel,
 in the elegant arts of music and poetry; nor should we
 despise his pursuits had he not converted the pleasing
 relaxation of a leisure hour into the serious business and
 ambition of his life.","('Nero', 'PERSON'), ('a leisure hour', 'TIME')"
"Nothing, however, was neglected by the anxious father, and
 by the men of virtue and learning whom he summoned to his
 assistance, to expand the narrow mind of young Commodus, to
 correct his growing vices, and to render him worthy of the
 throne, for which he was designed.","('Commodus', 'NORP')"
"Notwithstanding his manly resolution, Pompeianus escaped the resentment of the tyrant, and with his honour had the good fortune to preserve his
 life. (42)","('Pompeianus', 'PERSON')"
"Of all our passions and
 appetites, the love of power is of the most imperious and
 unsociable nature, since the pride of one man requires the
 submission of the multitude.","('one', 'CARDINAL')"
"Of these innocent victims of tyranny, none died more
 lamented than the two brothers of the Quintilian family,
 Maximus and Condianus; whose fraternal love has saved their
 names from oblivion, and endeared their memory to posterity.","('two', 'CARDINAL'), ('Quintilian', 'NORP'), ('Maximus', 'PERSON'), ('Condianus', 'NORP')"
"On a sudden, before the
 break of day, the senate was called together in the temple
 of Concord, to meet the guards, and to ratify the election
 of a new emperor.","('Concord', 'GPE')"
"On the
 appointed day, the various motives of flattery, fear, and
 curiosity, attracted to the amphitheatre an innumerable
 multitude of spectators: and some degree of applause was
 deservedly bestowed on the uncommon skill of the Imperial
 performer.","('the\r\n appointed day', 'DATE'), ('Imperial', 'ORG')"
"On the day of his accession, he resigned over to
 his wife and son his whole private fortune; that they might
 have no pretence to solicit favours at the expense of the
 state.","('the day', 'DATE')"
"On the news of their
 approach, Pertinax, disdaining either flight or concealment,
 advanced to meet his assassins, and recalled to their minds
 his own innocence, and the sanctity of their recent oath.","('Pertinax', 'PERSON')"
"On the third day of his reign the soldiers
 seized on a noble senator, with a design to carry him to the
 camp, and to invest him with the Imperial purple.","('the third day', 'DATE'), ('Imperial', 'NORP')"
"On the twenty-eighth of March,
 eighty-six days only after the death of Commodus, a general
 sedition broke out in the camp, which the officers wanted
 either power or inclination to suppress.","('the twenty-eighth of March', 'DATE'), ('eighty-six days', 'DATE'), ('Commodus', 'EVENT')"
"One evening (A.D. 183), as the emperor was returning to the
 palace through a dark and narrow portico in the
 amphitheatre,(14) an assassin, who waited his passage, rushed
 upon him with a drawn sword, loudly exclaiming, ""The senate
 sent you this.""","('One', 'CARDINAL'), ('A.D. 183', 'DATE'), ('14', 'CARDINAL')"
"Perennis
 aspired to the empire; or what, in the eyes of Commodus,
 amounted to the same crime, he was capable of aspiring to
 it, had he not been prevented, surprised, and (A.D. 186) put
 to death.","('Perennis', 'PERSON'), ('Commodus', 'EVENT'), ('A.D. 186', 'DATE')"
"Pertinax, who modestly represented the meanness
 of his extraction, and pointed out several noble senators
 more deserving than himself of the empire, was constrained
 by their dutiful violence to ascend the throne, and received
 all the titles of Imperial power, confirmed by the most
sincere vows of fidelity.","('Pertinax', 'PERSON'), ('Imperial', 'NORP')"
Revolt of Maternus,"('Maternus', 'PERSON')"
"Sedition and death of Cleander
 Pestilence and famine contributed to fill up the measure of
 the calamities of Rome. (25)","('Rome', 'GPE'), ('25', 'CARDINAL')"
"She was represented in her temples, with the
 attributes of Juno, Venus, and Ceres; and it was decreed,
 that on the day of their nuptials, the youth of either sex
 should pay their vows before the altar of their chaste
 patroness.","('Juno', 'PERSON'), ('Venus', 'LOC'), ('Ceres', 'PERSON'), ('the day', 'DATE')"
"Such was the fate of the son of Marcus, and so easy was it to destroy a hated tyrant, who, by the artificial powers of
 government, had oppressed, during thirteen years, so many millions of subjects, each of whom was equal to their master in personal strength and personal abilities. (44)
Choice of Pertinax for emperor","('Marcus', 'PERSON'), ('thirteen years', 'DATE'), ('millions', 'CARDINAL')"
"That assembly, whom Marcus had ever considered as the great
 council of the nation, was composed of the most
 distinguished of the Romans and distinction of every kind
 soon became criminal.","('Marcus', 'PERSON'), ('Romans', 'NORP')"
"The
 distasteful lesson of a grave philosopher was in a moment
 obliterated by the whispers of a profligate favourite, and
 Marcus himself blasted the fruits of this laboured
 education, by admitting his son, at the age of fourteen or
 fifteen, to a full participation of the Imperial power.","('Marcus', 'PERSON'), ('fourteen or\r\n fifteen', 'CARDINAL'), ('Imperial', 'ORG')"
"The
 masters in every branch of learning, whom Marcus provided
 for his son, were heard with inattention and disgust; whilst
 the Moors and Parthians, who taught him to dart the javelin
 and to shoot with the bow, found a disciple who delighted in
 his application, and soon equalled the most skilful of his
 instructors, in the steadiness of the eye, and the dexterity
 of the hand.","('Marcus', 'PERSON'), ('Moors', 'NORP'), ('Parthians', 'NORP')"
"The
 unburied bodies of murdered senators (for the cruelty of
 Commodus endeavoured to extend itself beyond death) were
 deposited in the sepulchres of their ancestors; their memory
 was justified; and every consolation was bestowed on their
 ruined and afflicted families.","('Commodus', 'NORP')"
"The Antonines, who valued their virtues, and delighted in
 their union, raised them, in the same year, to the
 consulship; and Marcus afterwards intrusted to their joint
 care the civil administration of Greece, and a great
 military command, in which they obtained a signal victory
 over the Germans.","('Antonines', 'PERSON'), ('the same year', 'DATE'), ('Marcus', 'PERSON'), ('Greece', 'GPE'), ('Germans', 'NORP')"
"The Delators, a race of men discouraged, and
 almost extinguished, under the former reigns, again became
 formidable, as soon as they discovered that the emperor was
 desirous of finding disaffection and treason in the senate.","('Delators', 'ORG')"
"The Praetorian guards were under his immediate
 command; and his son, who already discovered a military
 genius, was at the head of the Illyrian legions.","('Praetorian', 'NORP'), ('Illyrian', 'NORP')"
"The Praetorians, at length, gave way, oppressed
 with numbers; and the tide of popular fury returned with
 redoubled violence against the gates of the palace, where
 Commodus lay, dissolved in luxury; and alone unconscious of
 the civil war.","('Praetorians', 'NORP'), ('Commodus', 'NORP')"
The Quintillian brothers,"('Quintillian', 'PERSON')"
"The Secutor
 was armed with an helmet, sword, and buckler; his naked
 antagonist had only a large net and a trident; with the one
 he endeavoured to entangle, with the other to dispatch, his
 enemy.","('Secutor', 'PERSON')"
"The ancient historians (29) have expatiated on these abandoned scenes of prostitution, which scorned every
 restraint of nature or modesty; but it would not be easy to
 translate their too faithful descriptions into the decency
 of modern language.","('29', 'DATE')"
"The beloved son of
 Marcus succeeded (A.D. 180) to his father, amidst the
 acclamations of the senate and armies, (6) and when he ascended the throne the happy youth saw round him neither competitor
 to remove nor enemies to punish.","('Marcus', 'PERSON'), ('A.D. 180', 'PERSON'), ('6', 'CARDINAL')"
"The club and the lion's hide were placed by the side of the throne, amongst the ensigns
 of sovereignty; and statues were erected, in which Commodus
 was represented in the character, and with the attributes,
 of the god, whose valour and dexterity he endeavoured to
 emulate in the daily course of his ferocious amusements. (32)","('Commodus', 'WORK_OF_ART'), ('32', 'CARDINAL')"
"The conspirators experienced the rigour of
 justice, and the abandoned princess was punished, first with
 exile, and afterwards with death.","('first', 'ORDINAL')"
"The cruelty, follies and murder of Commodus.","('Commodus', 'PERSON')"
"The dens of the
 amphitheatre disgorged at once a hundred lions; a hundred
 darts from the unerring hand of Commodus laid them dead as
 they ran raging around the Arena.","('a hundred', 'CARDINAL'), ('a hundred', 'CARDINAL'), ('Commodus', 'PRODUCT'), ('Arena', 'FAC')"
"The desired
 spectacle instantly appeased the tumult; and the son of
 Marcus might even yet have regained the affection and
 confidence of his outraged subjects. (28)","('Marcus', 'PERSON'), ('28', 'CARDINAL')"
"The emperor fought in this
 character seven hundred and thirty-five times.","('seven hundred and thirty-five', 'CARDINAL')"
"The execution of a considerable senator was
 attended with the death of all who might lament or revenge
 his fate; and when Commodus had once tasted human blood, he
 became incapable of pity or remorse.","('Commodus', 'PERSON')"
The expense of the household was immediately reduced to one half.,"('one half', 'CARDINAL')"
"The first could be only imputed
 to the just indignation of the gods; but (A.D. 189) a
 monopoly of corn, supported by the riches and power of the
 minister, was considered as the immediate cause of the
 second.","('first', 'ORDINAL'), ('A.D. 189', 'DATE'), ('second', 'ORDINAL')"
"The foot guards (27) who had
 been long jealous of the prerogatives and insolence of the
 Praetorian cavalry, embraced the party of the people.","('27', 'DATE'), ('Praetorian', 'NORP')"
"The former, with more integrity than prudence,
 had attempted to disclose, to his brother-in-law, the true
 character of Cleander.","('Cleander', 'PERSON')"
"The grave simplicity of the philosopher was
 ill-calculated to engage her wanton levity, or to fix that
 unbounded passion for variety, which often discovered
 personal merit in the meanest of mankind.(2) The Cupid of the
 ancients was, in general, a very sensual deity; and the
 amour's of an empress, as they exact on her side the
 plainest advances, are seldom susceptible of much
 sentimental delicacy.","('The Cupid of the\r\n ancients', 'WORK_OF_ART')"
"The guards were rather surprised
 than pleased with the suspicious death of a prince whose
 indulgence and liberality they alone had experienced; but
 the emergency of the occasion, the authority of their
 praefect, the reputation of Pertinax, and the clamours of
 the people, obliged them to stifle their secret discontents,
 to accept the donative promised of the new emperor, to swear
 allegiance to him, and with joyful acclamations and laurels
 in their hands to conduct him to the senate-house, that the
 military consent might be ratified by the civil authority.","('Pertinax', 'PERSON')"
"The influence of a polite age, and the labour of an attentive education, had never been able to infuse into his rude and brutish mind the least tincture of learning; and he was the first of the Roman
 emperors totally devoid of taste for the pleasures of the
 understanding.","('first', 'ORDINAL'), ('Roman', 'NORP')"
"The kind cruelty of Commodus united them
 in death.","('Commodus', 'NORP')"
"The legality of these decrees was however supported
 by the principles of the Imperial constitution.","('Imperial', 'LAW'), ('constitution', 'LAW')"
"The legions of
 Britain, discontented with the administration of Perennis,
 formed a deputation of fifteen hundred select men, with
 instructions to march to Rome, and lay their complaints
 before the emperor.","('Britain', 'GPE'), ('Perennis', 'ORG'), ('fifteen hundred', 'CARDINAL'), ('Rome', 'GPE')"
The memory of Commodus declared infamous,"('Commodus', 'PERSON')"
"The memory of Commodus was branded
with eternal infamy.","('Commodus', 'PRODUCT')"
"The minister Cleander
 Suspicious princes often promote the last of mankind from a
 vain persuasion that those who have no dependence, except on
 their favour, will have no attachment, except to the person
 of their benefactor.","('Cleander\r\n Suspicious', 'PERSON')"
The minister Perennis,"('Perennis', 'PERSON')"
"The name of Paulus, a celebrated
His infamy Secutor, was the only one which delighted his ear.","('Paulus', 'PERSON')"
"The people
 quitted their favourite amusements for the more delicious
 pleasure of revenge, rushed in crowds towards a palace in
 the suburbs, one of the emperor's retirements, and demanded,
 with angry clamours, the head of the public enemy.","('one', 'CARDINAL')"
"The perfidious
 voice of flattery reminded him that by exploits of the same
 nature, by the defeat of the Nemaen lion and the slaughter
 of the wild boar of Erymanthus, the Grecian Hercules had
 acquired a place among the gods, and an immortal memory
 among men.","('Nemaen', 'NORP'), ('Erymanthus', 'PERSON'), ('the Grecian Hercules', 'ORG')"
"The possession of wealth stimulated
 the diligence of the informers; rigid virtue implied a tacit
 censure of the irregularities of Commodus; important
 services implied a dangerous superiority of merit; and the
 friendship of the father always insured the aversion of the
 son.","('Commodus', 'EVENT')"
"The rank of Consul, of Patrician, of
 Senator, was exposed to public sale; and it would have been
 considered as disaffection if any one had refused to
 purchase these empty and disgraceful honours with the
 greatest part of his fortune. (21)","('Patrician', 'ORG')"
"The servile and profligate youths whom Marcus had
 banished, soon regained their station and influence about
 the new emperor.","('Marcus', 'PERSON')"
"Their discontents were secretly fomented by Laetus
 their praefect, who found, when it was too late, that this
 new emperor would reward a servant, but would not be ruled
 by a favourite.","('Laetus', 'PERSON')"
