Sentence,Entities
"A similar
 character and claim was asserted by several rival
 pretenders: thirty persons are said to have suffered under
 the name of Mustapha; and these frequent executions may
 perhaps insinuate, that the Turkish court was not perfectly
 secure of the death of the lawful prince.","('thirty', 'CARDINAL'), ('Mustapha', 'PERSON'), ('Turkish', 'NORP')"
"A similar
 spirit was diffused among the troops; and their silence and
 sobriety, their patience and modesty, have extorted the
 reluctant praise of their Christian enemies. (90)","('Christian', 'NORP'), ('90', 'CARDINAL')"
A.D. 1422 June 10-August 24.,"('A.D. 1422', 'DATE'), ('June 10-August 24', 'DATE')"
"Abandoned by their prince, the inhabitants of Damascus still defended their walls; and
 Timour consented to raise the siege, if they would adorn his
 retreat with a gift or ransom; each article of nine pieces.","('Damascus', 'GPE'), ('Timour', 'PERSON'), ('nine', 'CARDINAL')"
"According to the promise of their
 appearance, they were selected for the royal schools of
 Boursa, Pera, and Adrianople, intrusted to the care of the
 bashaws, or dispersed in the houses of the Anatolian
 peasantry.","('Boursa', 'GPE'), ('Pera', 'GPE'), ('Adrianople', 'GPE'), ('Anatolian', 'NORP')"
"After a mild expostulation, and a glorious victory, the emperor resolved on revenge; of Kipzak, Russia, etc, A.D. 1390-1396  and by the east, and the west, of the Caspian, and the Volga, he twice invaded Kipzak with such mighty powers, that thirteen miles were measured from his right to his left wing.","('Kipzak', 'GPE'), ('Russia', 'GPE'), ('1390-1396', 'DATE'), ('Caspian', 'LOC'), ('Volga', 'LOC'), ('Kipzak', 'GPE'), ('thirteen miles', 'QUANTITY')"
"After a siege of two months, Amurath was
 recalled to Boursa by a domestic revolt, which had been
 kindled by Greek treachery, and was soon extinguished by the
 death of a guiltless brother.","('two months', 'DATE'), ('Amurath', 'PERSON'), ('Boursa', 'GPE'), ('Greek', 'NORP')"
"After an obstinate
 defence, the place was taken by storm: all that breathed was
 put to the sword; and the heads of the Christian heroes were
 launched from the engines, on board of two carracks, or
 great ships of Europe, that rode at anchor in the harbour.","('Christian', 'NORP'), ('two', 'CARDINAL'), ('Europe', 'LOC')"
"After his father's captivity, Isa (73) reigned for some time in the
 neighbourhood of Angora, Sinope, and the Black Sea; and his
 ambassadors were dismissed from the presence of Timour with
 fair promises and honourable gifts.","('Isa', 'PERSON'), ('73', 'DATE'), ('Angora', 'LOC'), ('Sinope', 'GPE'), ('the Black Sea', 'LOC'), ('Timour', 'PERSON')"
"After resigning the sovereignty of
 Anatolia, he fell a victim to the perfidy of his ministers,
 and the superior ascendant of his brother Mahomet.","('Anatolia', 'LOC'), ('Mahomet', 'PERSON')"
"After retorting the basest reproaches on the thief and rebel of the desert, the Ottoman recapitulates his boasted victories in Iran, Touran, and the Indies; and labours to prove, that Timour had never triumphed unless by his own perfidy and the vices of his foes.","('Ottoman', 'NORP'), ('Iran', 'GPE'), ('Touran', 'NORP'), ('Indies', 'LOC'), ('Timour', 'PERSON')"
"After swimming the broad and rapid steam of the Jihoon, or Oxus, he led, during some months, the life of a vagrant and outlaw, on the borders of the adjacent states.","('Jihoon', 'PERSON'), ('Oxus', 'PERSON'), ('some months', 'DATE')"
"After the marriage
 contracts had been ratified by the cadhis, the bride-grooms
 and their brides retired to the nuptial chambers: nine
 times, according to the Asiatic fashion, they were dressed
 and undressed; and at each change of apparel, pearls and
 rubies were showered on their heads, and contemptuously
 abandoned to their attendants.","('nine', 'CARDINAL'), ('Asiatic', 'NORP')"
"Against these monsters, or rather against the imagination of his troops, he condescended to use some extraordinary precautions of fire and a ditch, of iron spikes and a rampart of bucklers; but the event taught the Moguls to smile at their own fears; and as soon as these unwieldy animals were routed, the inferior species (the men of India) disappeared from the field.","('Moguls', 'NORP'), ('India', 'GPE')"
"Ahmed Arabshah likewise relates another outrage,
 which Bajazet endured, of a more domestic and tender nature.","('Ahmed Arabshah', 'PERSON'), ('Bajazet', 'PERSON')"
"All the civil and military transactions of his reign were diligently recorded in the journals of his secretaries: (1) the authentic narrative was revised by the persons best informed of each particular transaction; and it is believed in the empire and family of Timour, that the monarch himself composed the commentaries (2) of his life, and the institutions (3) of his government.","('1', 'CARDINAL'), ('Timour', 'PERSON'), ('2', 'CARDINAL'), ('3', 'CARDINAL')"
"Ambition and prudence recalled him to the South, the desolate country was exhausted, and the Mogul soldiers were enriched with an immense spoil of precious furs, of linen of Antioch, (19) and of ingots of gold and silver. (20)","('South', 'LOC'), ('Antioch', 'GPE'), ('19', 'CARDINAL'), ('20', 'CARDINAL')"
"Among the suppliants and captives, Timour distinguished the doctors of the law, whom he invited to the dangerous honour
 of a personal conference.","('Timour', 'PERSON')"
"An attempt to facilitate his escape, by digging a mine under
 the tent, provoked the Mogul emperor to impose a harsher
 restraint; and in his perpetual marches, an iron cage on a
 wagon might be invented, not as a wanton insult, but as a
 rigorous precaution.","('Mogul', 'PERSON')"
Any violation by word or deed of the secrecy of the harem is an unpardonable offence among the Turkish nations; (31) and the political quarrel of the two monarchs was embittered by private and personal resentment.,"('Turkish', 'NORP'), ('31', 'CARDINAL'), ('two', 'CARDINAL')"
"As a Mussulman, he seemed to respect the pious occupation of Bajazet, who was still engaged in the blockade of Constantinople; and after this salutary lesson, the Mogul conqueror checked his pursuit, and turned aside to the invasion of Syria and Egypt.","('Mussulman', 'NORP'), ('Bajazet', 'GPE'), ('Constantinople', 'GPE'), ('Mogul', 'PERSON'), ('Syria', 'GPE'), ('Egypt', 'GPE')"
"As they advanced in seniority and merit,
 they were gradually dismissed to military, civil, and even
 ecclesiastical employments: the longer their stay, the
 higher was their expectation; till, at a mature period, they
 were admitted into the number of the forty agas, who stood
 before the sultan, and were promoted by his choice to the
 government of provinces and the first honours of the empire.
 (88)","('forty', 'CARDINAL'), ('first', 'ORDINAL'), ('88', 'CARDINAL')"
"Astracan, Carizme,
 Delhi, Ispahan, Bagdad, Aleppo, Damascus, Boursa, Smyrna,
 and a thousand others, were sacked, or burnt, or utterly
 destroyed, in his presence, and by his troops: and perhaps
 his conscience would have been startled, if a priest or
 philosopher had dared to number the millions of victims whom
 he had sacrificed to the establishment of peace and order.
 (69) 2. His most destructive wars were rather inroads than
 conquests.","('Astracan', 'GPE'), ('Carizme', 'GPE'), ('Delhi', 'GPE'), ('Ispahan', 'GPE'), ('Bagdad', 'GPE'), ('Aleppo', 'GPE'), ('Damascus', 'GPE'), ('Boursa', 'GPE'), ('Smyrna', 'GPE'), ('a thousand', 'CARDINAL'), ('millions', 'CARDINAL'), ('69', 'CARDINAL'), ('2', 'CARDINAL')"
"At length the armies encountered each other; but the treachery of the standard-bearer, who, in the heat of action, reversed the Imperial standard of Kipzak, determined the victory of the Zagatais; and Toctamish (I speak the language of the Institutions) gave the tribe of Toushi to the wind of desolation.","('Imperial', 'NORP'), ('Kipzak', 'PERSON'), ('Zagatais', 'NORP'), ('Toctamish', 'PERSON'), ('Toushi', 'PERSON')"
"At the age of
 thirty-four, (12) and in a general diet or couroultai, he was invested with Imperial command, but he affected to revere the house of Zingis; and while the emir Timour reigned over Zagatai and the East, a nominal khan served as a private
 officer in the armies of his servant.","('the age of\r\n thirty-four', 'DATE'), ('12', 'DATE'), ('Imperial', 'NORP'), ('Zingis', 'PERSON'), ('Timour', 'PERSON'), ('Zagatai', 'GPE'), ('East', 'LOC')"
"At the age of
 twelve or fourteen years, the most robust youths were torn
 from their parents; their names were enrolled in a book; and
 from that moment they were clothed, taught, and maintained,
 for the public service.","('the age of\r\n twelve or fourteen years', 'DATE')"
"At the door of his prison,
 Mustapha subscribed to every proposal; and the keys of
 Gallipoli, or rather of Europe, were stipulated as the price
 of his deliverance.","('Mustapha', 'PERSON'), ('Gallipoli', 'GPE'), ('Europe', 'LOC')"
"At the time when Poggius flourished at
 Rome, Ahmed Ebn Arabshah composed at Damascus the florid and
 malevolent history of Timour, for which he had collected
 materials in his journeys over Turkey and Tartary. (54)","('Poggius', 'PERSON'), ('Rome', 'GPE'), ('Ahmed Ebn Arabshah', 'PERSON'), ('Damascus', 'GPE'), ('Timour', 'PERSON'), ('Turkey', 'GPE'), ('Tartary', 'PERSON'), ('54', 'CARDINAL')"
"Bagdad was no longer the city of peace, the seat of the caliphs; but the noblest conquest of Holacou could not be overlooked by his ambitious successor.","('Bagdad', 'GPE'), ('Holacou', 'GPE')"
"Before he evacuated
 Anatolia, Timour despatched beyond the Sihoon a numerous
 army, or rather colony, of his old and new subjects, to open
 the road, to subdue the Pagan Calmucks and Mungals, and to
 found cities and magazines in the desert; and, by the
 diligence of his lieutenant, he soon received a perfect map
 and description of the unknown regions, from the source of
 the Irtish to the wall of China.","('Anatolia', 'LOC'), ('Timour', 'PERSON'), ('Sihoon', 'NORP'), ('the Pagan Calmucks', 'NORP'), ('Mungals', 'NORP'), ('Irtish', 'NORP'), ('China', 'GPE')"
"Before his father's captivity, the
 royal youth had been intrusted with the government of
 Amasia, thirty days' journey from Constantinople, and the
 Turkish frontier against the Christians of Trebizond and
 Georgia.","('Amasia', 'GPE'), (""thirty days'"", 'DATE'), ('Constantinople', 'GPE'), ('Turkish', 'NORP'), ('Christians', 'NORP'), ('Trebizond', 'GPE'), ('Georgia', 'GPE')"
"Between the Jihoon and the Indus they crossed one of the ridges of mountains, which are styled by the Arabian geographers The Stony Girdles of the Earth.","('Jihoon', 'LOC'), ('Indus', 'LOC'), ('one', 'CARDINAL'), ('Arabian', 'NORP'), ('The Stony Girdles', 'LOC'), ('Earth', 'LOC')"
"Between two jealous and haughty neighbours, the motives of quarrel will seldom be wanting.","('two', 'CARDINAL')"
"But a Mussulman,
 who carried into Georgia the sword of persecution, and
 respected the holy warfare of Bajazet, was not disposed to
 pity or succour the idolaters of Europe.","('Mussulman', 'PERSON'), ('Georgia', 'GPE'), ('Bajazet', 'GPE'), ('Europe', 'LOC')"
"But he was silenced, or satisfied, by the dexterity of one of the cadhis of Aleppo, who replied in the words of Mahomet himself, that the motive, not the ensign, constitutes the martyr; and that the Moslems of either party, who fight only for the glory of God, may deserve that sacred appellation.","('one', 'CARDINAL'), ('Aleppo', 'GPE'), ('Mahomet', 'PERSON'), ('Moslems', 'NORP')"
"But his mind
 was insensibly alienated by the unseasonable arrogance of
 Bajazet; the complaints of his enemies, the Anatolian
 princes, were just and vehement; and Timour betrayed a
 design of leading his royal captive in triumph to Samarcand.","('Bajazet', 'PERSON'), ('Anatolian', 'NORP'), ('Timour', 'PERSON'), ('Samarcand', 'PERSON')"
"But in the battle
 of Angora, the main body itself was supported, on the flanks
 and in the rear, by the bravest squadrons of the reserve,
 commanded by the sons and grandsons of Timour.","('Angora', 'GPE'), ('Timour', 'PERSON')"
"But in this
 bloody action his own followers were reduced to ten, a number which was soon diminished by the desertion of three Carizmians.","('ten', 'CARDINAL'), ('three', 'CARDINAL'), ('Carizmians', 'NORP')"
"But no sooner had he introduced himself into the city, under
 colour of a truce, than he perfidiously violated the treaty;
 imposed a contribution of ten millions of gold; and animated
 his troops to chastise the posterity of those Syrians who
 had executed, or approved, the murder of the grandson of
 Mahomet.","('ten millions', 'CARDINAL'), ('Syrians', 'NORP'), ('Mahomet', 'PERSON')"
"But no sooner was he seated on the
 throne of Romania, than he dismissed the Greek ambassadors
 with a smile of contempt, declaring, in a pious tone, that,
 at the day of judgment, he would rather answer for the
 violation of an oath, than for the surrender of a Mussulman
 city into the hands of the infidels.","('Romania', 'GPE'), ('Greek', 'NORP'), ('Mussulman', 'NORP')"
"But the effect of his promise was disappointed by the sultan's untimely death: amidst the care of the most skilful physicians, he expired of an apoplexy at Akshehr, the Antioch of Pisidia, about nine months after his defeat.","('Akshehr, the Antioch of Pisidia', 'ORG'), ('about nine months', 'DATE')"
"But the execution of his last testament
 would have offended the national honour and religion; and the
 divan unanimously pronounced, that the royal youths should
 never be abandoned to the custody and education of a
 Christian dog.","('Christian', 'NORP')"
"But the fears and fancy of nations ascribed to the
 ambitious Tamerlane a new design of vast and romantic
 compass; a design of subduing Egypt and Africa, marching
 from the Nile to the Atlantic Ocean, entering Europe by the
 Straits of Gibraltar, and, after imposing his yoke on the
 kingdoms of Christendom, of returning home by the deserts of
 Russia and Tartary.","('Tamerlane', 'NORP'), ('Egypt', 'GPE'), ('Africa', 'LOC'), ('Nile', 'LOC'), ('the Atlantic Ocean', 'LOC'), ('Europe', 'LOC'), ('the\r\n Straits of Gibraltar', 'LOC'), ('Christendom', 'GPE'), ('Russia', 'GPE'), ('Tartary', 'GPE')"
"But the peaceful visit of an emir, who explored the state of the magazines and harbour, was speedily followed by the destructive presence of the Tartars.","('Tartars', 'NORP')"
"But the schism of the West, and the factions and wars of
 France and England, diverted the Latins from this generous
 enterprise: they enjoyed the present respite, without a
 thought of futurity; and were often tempted by a momentary
 interest to serve the common enemy of their religion.","('West', 'LOC'), ('France', 'GPE'), ('England', 'GPE'), ('Latins', 'NORP')"
"But the strength of his mind and body fainted under the
 trial, and his premature death might, without injustice, be
 ascribed to the severity of Timour.","('Timour', 'PERSON')"
"But their master was soon
 deprived of his province and life, by a jealous brother, the
 sovereign of Amasia; and the final event suggested a pious
 allusion, that the law of Moses and Jesus, of Isa and Mousa,
 had been abrogated by the greater Mahomet.","('Amasia', 'NORP'), ('Moses', 'PERSON'), ('Jesus', 'PERSON'), ('Isa', 'PERSON'), ('Mousa', 'PERSON'), ('Mahomet', 'PERSON')"
"But these cares were ineffectual for the preservation of his fame, and these precious memorials in the Mogul or Persian language were concealed from the world, or, at least, from the knowledge of Europe.","('Mogul', 'NORP'), ('Persian', 'LANGUAGE'), ('Europe', 'LOC')"
"But this original drop was dissolved in the mass
 of voluntary and vanquished subjects, who, under the name of
 Turks, are united by the common ties of religion, language,
 and manners.","('Turks', 'NORP')"
"But,
 instead of prolonging the division of the Ottoman powers,
 the policy or passion of Manuel was tempted to assist the
 most formidable of the sons of Bajazet.","('Ottoman', 'NORP'), ('Manuel', 'PERSON'), ('Bajazet', 'PERSON')"
"But, after a reign of ten years, the new khan forgot the
 merits and the strength of his benefactor; the base usurper,
 as he deemed him, of the sacred rights of the house of
 Zingis.","('ten years', 'DATE'), ('Zingis', 'PERSON')"
"By some shades of wisdom and virtue, they may be discriminated from each other; but, except in a single instance, a period of nine reigns, and two hundred and sixty-five years, is occupied, from the elevation of Othman to the death of Soliman, by a rare series of warlike and active princes, who impressed their subjects with obedience and their enemies with terror.","('nine', 'CARDINAL'), ('two hundred and sixty-five years', 'DATE'), ('Othman', 'PERSON'), ('Soliman', 'PERSON')"
"By the Venetians, the use of gunpowder was communicated without reproach to the sultans of Egypt and Persia, their allies against the Ottoman power; the secret was soon propagated to the extremities of Asia; and the advantage of the European was confined to his easy victories over the savages of the new world.","('Venetians', 'NORP'), ('Egypt', 'GPE'), ('Persia', 'GPE'), ('Ottoman', 'NORP'), ('Asia', 'LOC'), ('European', 'NORP')"
"By their rapine, cruelty, and discord, the
 petty tyrants of Persia might afflict their subjects; but
 whole nations were crushed under the footsteps of the
 reformer.","('Persia', 'GPE')"
Character and merits of Timour.,"('Timour', 'PERSON')"
Civil War of the Sons of Bajazet.,"('Civil War', 'EVENT'), ('the Sons of Bajazet', 'WORK_OF_ART')"
"Civil wars of the sons of Bajazet, A.D. 1403-1421.","('Bajazet', 'GPE'), ('A.D. 1403-1421', 'DATE')"
"Conscious of the importance of the war, he collected his forces from every province: eight hundred thousand men were enrolled on his military list; (37) but the splendid commands of five, and ten, thousand horse, may be rather expressive of the rank and pension of the chiefs, than of the genuine number of effective soldiers.","('eight hundred thousand', 'CARDINAL'), ('37', 'CARDINAL'), ('five', 'CARDINAL'), ('ten, thousand', 'CARDINAL')"
"Damascus, A.D. 1401, January 23.","('Damascus', 'GPE'), ('A.D. 1401', 'DATE'), ('January 23', 'DATE')"
Death of Timour.,"('Death of Timour', 'PERSON')"
Defeat and captivity of Bajazet.,"('Bajazet', 'PERSON')"
"During these preparations,
 the emperor achieved the final conquest of Georgia; passed
 the winter on the banks of the Araxes; appeased the troubles
 of Persia; and slowly returned to his capital, after a
 campaign of four years and nine months.","('Georgia', 'GPE'), ('the winter', 'DATE'), ('Araxes', 'NORP'), ('Persia', 'GPE'), ('four years and nine months', 'DATE')"
"During this diversion of the Mogul arms, Bajazet had two years to collect his forces for a more serious encounter.","('Mogul', 'PERSON'), ('Bajazet', 'PERSON'), ('two years', 'DATE')"
"During this peaceful conversation the streets of Aleppo streamed with blood, and re-echoed with the cries of mothers and children, with the shrieks of violated virgins.","('Aleppo', 'GPE')"
Education and discipline of the Turks.,"('Turks', 'NORP')"
Elevation of Timour or Tamerlane to the Throne of Samarcand.,"('Timour', 'GPE'), ('Tamerlane', 'GPE'), ('Samarcand', 'GPE')"
Far different was the fate of the Ottoman monarchy.,"('Ottoman', 'NORP')"
"Fatigue, and the indiscreet use of iced water, accelerated the progress of his fever; and the conqueror of
 Asia expired in the seventieth year of his age, thirty-five
 years after he had ascended the throne of Zagatai.","('Asia', 'LOC'), ('the seventieth year', 'DATE'), ('thirty-five\r\n years', 'DATE'), ('Zagatai', 'PERSON')"
"Firm in his plan of fighting in the heart of the Ottoman kingdom, he avoided their camp; dexterously inclined to the left; occupied Caesarea; traversed the salt desert and the River Halys; and invested Angora: while the sultan, immovable and ignorant in his post, compared the Tartar swiftness to the crawling of a
 snail; (40) he returned on the wings of indignation to the relief of Angora: Battle of Angora, A.D. 1402, July 28.","('Ottoman', 'NORP'), ('Caesarea', 'GPE'), ('the River Halys', 'LOC'), ('Angora', 'PERSON'), ('Tartar', 'NORP'), ('40', 'CARDINAL'), ('Angora: Battle of Angora', 'WORK_OF_ART'), ('A.D. 1402', 'DATE'), ('July 28', 'DATE')"
"For this signal victory the Mogul emperor was indebted to himself, to the genius of the moment, and the discipline of thirty years.","('Mogul', 'PERSON'), ('thirty years', 'DATE')"
"From Attok to Delhi, the high road measures no more than six hundred miles; but the two conquerors deviated to the south-east; and the motive of Timour was to join his grandson, who had achieved by his command the conquest of Moultan.","('Attok', 'GPE'), ('Delhi', 'GPE'), ('no more than six hundred miles', 'QUANTITY'), ('two', 'CARDINAL'), ('Timour', 'PERSON'), ('Moultan', 'PERSON')"
"From Shiraz, his troops advanced to the Persian Gulf; and the richness and weakness of Ormuz (16) were displayed in an annual tribute of six hundred thousand dinars of gold.","('Shiraz', 'GPE'), ('the Persian Gulf', 'LOC'), ('Ormuz', 'PERSON'), ('16', 'CARDINAL'), ('six hundred thousand', 'CARDINAL')"
"From a single
 troop to a great army, the mode of attack was the same: a
 foremost line first advanced to the charge, and was
 supported in a just order by the squadrons of the great
 vanguard.","('first', 'ORDINAL')"
"From the Irtish and Volga to the Persian Gulf, and from the
 Ganges to Damascus and the Archipelago, Asia was in the hand
 of Timour: his armies were invincible, his ambition was
 boundless, and his zeal might aspire to conquer and convert
 the Christian kingdoms of the West, which already trembled
 at his name.","('Irtish', 'NORP'), ('Volga', 'LOC'), ('the Persian Gulf', 'LOC'), ('Ganges', 'LOC'), ('Damascus', 'GPE'), ('Archipelago', 'LOC'), ('Asia', 'LOC'), ('Timour', 'PERSON'), ('Christian', 'NORP'), ('West', 'LOC')"
"From the Oxus to the Tigris, that extensive country was left without a lawful sovereign since the death of Abousaid, the last of the descendants of the great Holacou.","('Oxus', 'NORP'), ('Tigris', 'LOC'), ('Abousaid', 'PERSON'), ('Holacou', 'PERSON')"
"From the time of
 Orchan and the first Amurath, the sultans were persuaded
 that a government of the sword must be renewed in each
 generation with new soldiers; and that such soldiers must be
 sought, not in effeminate Asia, but among the hardy and
 warlike natives of Europe.","('Orchan', 'PERSON'), ('first', 'ORDINAL'), ('Asia', 'LOC'), ('Europe', 'LOC')"
"From the twelfth year of his age, Timour had entered the field of action; in the twenty-fifth  he stood forth as the deliverer of his country; and the eyes and wishes of the people were turned towards a hero who
 suffered in their cause.","('the twelfth year', 'DATE'), ('Timour', 'PERSON'), ('the twenty-fifth', 'DATE')"
"From their account, the hardships of the prison
 and death of Bajazet are affirmed by the marshal's servant
 and historian, within the distance of seven years. (49) 2.by the Italians.","('Bajazet', 'PERSON'), ('seven years', 'DATE'), ('49) 2.by', 'DATE'), ('Italians', 'NORP')"
"He
 fought by his father's side in the battle of Angora: but
 when the captive sultan was permitted to inquire for his
 children, Mousa alone could be found; and the Turkish
 historians, the slaves of the triumphant faction, are
 persuaded that his brother was confounded among the slain.","('Angora', 'PERSON'), ('Mousa', 'PERSON'), ('Turkish', 'NORP')"
"He
 relieved himself from the dangerous neighbourhood of Isa; but
 in the contests of their more powerful brethren his firm
 neutrality was respected; till, after the triumph of Mousa,
 he stood forth the heir and avenger of the unfortunate
 Soliman.","('Isa', 'PERSON'), ('Mousa', 'PERSON'), ('Soliman', 'PERSON')"
"He ascends the throne of Zagatai, A.D. 1370, April","('Zagatai', 'GPE'), ('1370', 'DATE'), ('April', 'DATE')"
"He concluded a
 treaty with Mahomet, whose progress was checked by the
 insuperable barrier of Gallipoli: the sultan and his troops
 were transported over the Bosphorus; he was hospitably
 entertained in the capital; and his successful sally was the
 first step to the conquest of Romania.","('Mahomet', 'PERSON'), ('Gallipoli', 'GPE'), ('Bosphorus', 'LOC'), ('first', 'ORDINAL'), ('Romania', 'GPE')"
"He fled to the Christian duke of Lithuania; again returned to the banks of the Volga; and, after fifteen battles with a domestic rival, at last perished in the wilds of Siberia.","('Christian', 'NORP'), ('Lithuania', 'GPE'), ('Volga', 'LOC'), ('fifteen', 'CARDINAL'), ('Siberia', 'LOC')"
"He had improved the tactics, without violating the manners, of his nation,
 (41) whose force still consisted in the missile weapons, and
 rapid evolutions, of a numerous cavalry.","('41', 'CARDINAL')"
"He invaded Turkestan, Kipzak, Russia, Hindostan,
 Syria, Anatolia, Armenia, and Georgia, without a hope or a
 desire of preserving those distant provinces.","('Turkestan', 'GPE'), ('Kipzak', 'GPE'), ('Russia', 'GPE'), ('Hindostan', 'GPE'), ('Syria', 'GPE'), ('Anatolia', 'GPE'), ('Armenia', 'GPE'), ('Georgia', 'GPE')"
"He presented himself as a guide to three chiefs, who were at the head of seventy
 horse.","('three', 'CARDINAL'), ('seventy', 'CARDINAL')"
"He resolved to purify his soldiers in the blood of the idolaters, or Gentoos, who still surpass, in the proportion of ten to one, the numbers of the Moslems.","('Gentoos', 'PERSON'), ('ten to one', 'CARDINAL'), ('Moslems', 'NORP')"
"He touched the utmost verge of the land; but
 an insuperable, though narrow, sea rolled between the two
 continents of Europe and Asia; (59) and the lord of so many
 tomans, or myriads, of horse, was not master of a single
 galley.","('two', 'CARDINAL'), ('Europe', 'LOC'), ('Asia', 'LOC'), ('59', 'CARDINAL')"
"He wandered in the desert with his wife, seven companions, and four horses; and sixty-two days   was he plunged in a loathsome dungeon, from whence he escaped by his own courage and the remorse of the oppressor.","('seven', 'CARDINAL'), ('four', 'CARDINAL'), ('sixty-two days', 'DATE')"
"He warred not with the
 dead: a tear and a sepulchre were all that he could bestow
 on a captive who was delivered from his power; and if Mousa,
 the son of Bajazet, was permitted to reign over the ruins of
 Boursa, the greatest part of the province of Anatolia had
 been restored by the conqueror to their lawful sovereigns.","('Mousa', 'PERSON'), ('Bajazet', 'PERSON'), ('Boursa', 'GPE'), ('Anatolia', 'LOC')"
