Sentence,Entities
"On the accession of Alexander he
 returned to court, and was placed by that prince in a
 station useful to the service and honourable to himself.","('Alexander', 'PERSON')"
"On the father's side, he was descended
 from the Gracchi; on his mother's, from the emperor Trajan.","('Gracchi', 'NORP'), ('Trajan', 'PERSON')"
"On the slightest
 accusation, the first of the Roman nobles, who had governed
 provinces, commanded armies, and been adorned with the
 consular arid triumphal ornaments, were chained on the
 public carriages, and hurried away to the emperor's
 presence.","('first', 'ORDINAL'), ('Roman', 'NORP')"
"One day (A.D. 235, March 19), as
 he entered the field of exercise the troops, either from a
 sudden impulse or a formed conspiracy, saluted him emperor,
 silenced by their loud acclamations his obstinate refusal,
 and hastened to consummate their rebellion by the murder of
 Alexander Severus.","('One day (A.D. 235', 'DATE'), ('March 19', 'DATE'), ('Alexander Severus', 'PERSON')"
"Revenge was the only
 consolation left to Maximin, and revenge could only be
 obtained by arms.","('Maximin', 'ORG')"
"Sedition at Rome
 Whilst Maximus was preparing to defend Italy against the
 common foe, Balbinus, who remained at Rome, had been engaged
 in scenes of blood and intestine discord.","('Rome', 'GPE'), ('Maximus', 'PERSON'), ('Italy', 'GPE'), ('Balbinus', 'PERSON'), ('Rome', 'GPE')"
Siege of Aquileia  Aquileia received and withstood the first shock of the invasion.,"('Aquileia  Aquileia', 'PERSON'), ('first', 'ORDINAL')"
"Since Romulus, with a small band of shepherds and outlaws,
 fortified himself on the hills near the Tiber, ten centuries
 had already elapsed.  (59)","('Romulus', 'PERSON'), ('Tiber', 'LOC'), ('ten centuries', 'DATE')"
"Since their institution or revival by Augustus, (56) they had 
 been celebrated by Claudius, by Domitian, and by Severus,
 and were now renewed the fifth time, on the accomplishment
 of the full period of a thousand years from the foundation
 of Rome.","('Augustus', 'PERSON'), ('56', 'DATE'), ('Claudius', 'PERSON'), ('Domitian', 'PERSON'), ('Severus', 'PERSON'), ('fifth', 'ORDINAL'), ('the full period of a thousand years', 'DATE'), ('Rome', 'GPE')"
"Some troops newly levied among the generous but
 enervated youth of Italy; and a body of German auxiliaries,
 on whose firmness, in the hour of trial, it was dangerous to
 depend..","('Italy', 'GPE'), ('German', 'NORP'), ('the hour', 'TIME')"
"Such had been the
 wise orders of the generals of the senate, whose design was
 to protract the war, to ruin the army of Maximin by the slow
 operation of famine, and to consume his strength in the
 sieges of the principal cities of Italy, which they had
 plentifully stored with men and provisions from the deserted
country.","('Maximin', 'GPE'), ('Italy', 'GPE')"
"The
 army of Maximin was repulsed on repeated attacks, his
 machines destroyed by showers of artificial fire; and the
 generous enthusiasm of the Aquileians was exalted into a
 confidence of success, by the opinion that Belenus, their
 tutelar deity, combated in person in the defence of his
 distressed worshippers. (35)
Conduct of Maximus.","('Maximin', 'PRODUCT'), ('Aquileians', 'NORP'), ('Belenus', 'PERSON'), ('35', 'CARDINAL'), ('Maximus', 'PERSON')"
"The
 consciousness of that melancholy truth inspires a degree of
 persevering fury seldom to be found in those civil wars
 which are artificially supported for the benefit of a few
 factious and designing leaders. (25)","('25', 'CARDINAL')"
"The
 fourth legion, to which he was appointed tribune, soon
 became, under his care, the best disciplined of the whole
 army.","('fourth', 'ORDINAL')"
"The
 licentious multitude neither loved the rigid Maximus, nor
 did they sufficiently fear the mild and humane Balbinus.","('Maximus', 'PERSON'), ('Balbinus', 'NORP')"
"The
 sight of their heads, borne on the point of spears,
 convinced the citizens of Aquileia, that the siege was at an
 end; the gates of the city were thrown open, a liberal
 market was provided for the hungry troops of Maximin, and the whole army joined in solemn protestations of fidelity to the senate and the people of Rome, and to their lawful emperors Maximus and Balbinus.","('Aquileia', 'GPE'), ('Maximin', 'GPE'), ('Rome', 'GPE'), ('Maximus', 'PERSON'), ('Balbinus', 'PERSON')"
"The
 soldiers of Maximin were, on the contrary, exposed to the
 inclemency of the season, the contagion of disease, and the
 horrors of famine.","('Maximin', 'NORP')"
"The
 soldiers, detesting the senate and the people, despised the
 weakness of a prince who wanted either the spirit or the power to command the obedience of his subjects. (40)","('40', 'CARDINAL')"
"The
 troops listened with pleasure to the emissaries of Maximin.","('Maximin', 'PERSON')"
"The
 tumult was appeased by this easy condescension; and the two
 emperors, as soon as they had been peaceably acknowledged in
 Rome, prepared to defend Italy against the common enemy.","('two', 'CARDINAL'), ('Rome', 'GPE'), ('Italy', 'GPE')"
"The
 walls fallen to decay during the security of a long peace,
 had been hastily repaired on this sudden emergency; but the
 firmest defence of Aquileia consisted in the constancy of
 the citizens; all ranks of whom, instead of being dismayed,
 were animated by the extreme danger, and their knowledge of
 the tyrant's unrelenting temper.","('Aquileia', 'PERSON')"
"The
 writers, who supposed that he died in ignorance of the
 ingratitude and ambition of Maximin, affirm that, after
 taking a frugal repast in the sight of the army, he retired
 to sleep, and that, about the seventh hour of the day, a
 part of his own guards broke into the imperial tent, and
 with many wounds assassinated their virtuous and
 unsuspecting prince.","('Maximin', 'PERSON'), ('about the seventh hour of the day', 'TIME')"
The Persian war.,"('The Persian war', 'EVENT')"
"The Persians had invaded
 Mesopotamia, and threatened Antioch.","('Persians', 'NORP'), ('Mesopotamia', 'GPE'), ('Antioch', 'GPE')"
"The Praefect Vitalianus had signalised his
 fidelity to Maximin, by the alacrity with which he had
 obeyed, and even prevented, the cruel mandates of the
 tyrant.","('The Praefect Vitalianus', 'PERSON'), ('Maximin', 'PERSON')"
"The Roman
 people acknowledged in the features of the younger Gordian
 the resemblance of Scipio Africanus, recollected with
 pleasure that his mother was the grand-daughter of Antoninus
 Pius, and rested the public hope on those latent virtues
 which had hitherto, as they fondly imagined, lain concealed
 in the luxurious indolence of a private life.","('Roman', 'NORP'), ('Gordian', 'PERSON'), ('Scipio Africanus', 'PERSON'), ('Antoninus\r\n Pius', 'PERSON')"
"The ancient families of Rome had
 successively fallen beneath the tyranny of the Caesars, and
 whilst those princes were shackled by the forms of a
 commonwealth, and disappointed by the repeated failure of
 their posterity, (1) it was impossible that any idea of hereditary succession should have taken root in the minds of
 their subjects.","('Rome', 'GPE'), ('Caesars', 'NORP'), ('1', 'CARDINAL')"
"The birth and noble alliances of the Gordians had
 intimately connected them with the most illustrious houses
 of Rome.","('Gordians', 'NORP'), ('Rome', 'GPE')"
"The civil war lasted many days, with
 infinite loss and confusion on both sides.","('many days', 'DATE')"
"The conduct of the two emperors correspond with
 these expectations.","('two', 'CARDINAL')"
"The cruelty of Maximin was derived from a
 different source, the fear of contempt.","('Maximin', 'PERSON')"
"The elevation and tyranny of Maximin - Rebellion in Africa and Italy, under the Authority of the Senate - Civil Wars and Seditions - Violent deaths of Maximin and his son, of Maximus and Balbinus, and of the three Gordians - surpation and secular games of Philip","('Maximin - Rebellion', 'LAW'), ('Africa', 'LOC'), ('Italy', 'GPE'), ('Authority', 'ORG'), ('Senate', 'ORG'), ('Civil Wars', 'EVENT'), ('Maximin', 'PERSON'), ('Maximus', 'PERSON'), ('Balbinus', 'PERSON'), ('three', 'CARDINAL'), ('Gordians', 'NORP'), ('Philip', 'PERSON')"
"The emperor Balbinus
 attempted, by ineffectual edicts and precarious truces, to
 reconcile the factions at Rome.","('Balbinus', 'PERSON'), ('Rome', 'GPE')"
