Sentence,Entities
"In the fertile province of Yemanah, (1) between the Red Sea and the Gulf of Persia, in a city not inferior to Medina itself, a powerful chief (his name was Moseilama) had assumed the character of a prophet, and the tribe of Hanifa listened to his voice.","('Yemanah', 'GPE'), ('1', 'CARDINAL'), ('the Red Sea', 'LOC'), ('the Gulf of Persia', 'LOC'), ('Medina', 'GPE'), ('Moseilama', 'PERSON'), ('Hanifa', 'PERSON')"
In the first action they were repulsed by the loss of twelve hundred men; but the skill and perseverance of their general prevailed; their defeat was avenged by the slaughter of ten thousand infidels; and Moseilama himself was pierced by an Aethiopian slave with the same javelin which had mortally wounded the uncle of Mahomet.,"('first', 'ORDINAL'), ('twelve hundred', 'CARDINAL'), ('ten thousand', 'CARDINAL'), ('Moseilama', 'PERSON'), ('Aethiopian', 'NORP'), ('Mahomet', 'PERSON')"
"In the ten years of the
 administration of Omar, the Saracens reduced to his
 obedience thirty-six thousand cities or castles, destroyed
 four thousand churches or temples of the unbelievers, and
 edified fourteen hundred moschs for the exercise of the
 religion of Mahomet.","('the ten years', 'DATE'), ('Omar', 'PERSON'), ('Saracens', 'NORP'), ('thirty-six thousand', 'CARDINAL'), ('four thousand', 'CARDINAL'), ('fourteen hundred', 'CARDINAL'), ('Mahomet', 'PERSON')"
"In the victorious days of the Roman republic, it had been
 the aim of the senate to confine their councils and legions
 to a single war, and completely to suppress a first enemy
 before they provoked the hostilities of a second.","('the victorious days', 'DATE'), ('Roman', 'NORP'), ('first', 'ORDINAL'), ('second', 'ORDINAL')"
"Oeeconomy is the source of liberality, and the
 increase of the revenue enabled Omar to establish a just and
 perpetual reward for the past and present services of the
 faithful.","('Omar', 'PERSON')"
"One hundred years after his flight
 from Mecca, the arms and the reign of his successors
 extended from India to the Atlantic Ocean, over the various
 and distant provinces, which may be comprised under the
 names of, Under this general division, I shall proceed to unfold these memorable transactions; despatching with brevity the remote and less interesting conquests of the East, and reserving a fuller narrative for those domestic countries which had been included within the pale of the Roman empire.","('One hundred years', 'DATE'), ('Mecca', 'GPE'), ('India', 'GPE'), ('the Atlantic Ocean', 'LOC'), ('East', 'LOC'), ('Roman', 'NORP')"
"One thousand
 was the stipend of the veterans who had fought in the first
 battles against the Greeks and Persians; and the decreasing
 pay, as low as fifty pieces of silver, was adapted to the
 respective merit and seniority of the soldiers of Omar.","('One thousand', 'CARDINAL'), ('first', 'ORDINAL'), ('Greeks', 'NORP'), ('Persians', 'NORP'), ('fifty', 'CARDINAL'), ('Omar', 'PERSON')"
"State of the Christians, etc., under Their Government","('Christians', 'NORP'), ('Government', 'ORG')"
"The
 polytheists were confounded by the simple idea of a solitary
 and invisible God; the pride of the Christians and Jews
 disdained the yoke of a mortal and contemporary legislator.","('Christians', 'NORP'), ('Jews', 'NORP')"
"The
 remains of his wealth, a coarse garment, and five pieces of
 gold, were delivered to his successor, who lamented with a
 modest sigh his own inability to equal such an admirable
 model.","('five', 'CARDINAL')"
"The Conquest of Persia, Syria, Egypt, Africa, and Spain, by the Arabs or Saracens—Empire of the Caliphs, or Successors of Mahomet—","('Persia', 'GPE'), ('Syria', 'GPE'), ('Egypt', 'GPE'), ('Africa', 'LOC'), ('Spain', 'GPE'), ('Arabs', 'NORP'), ('Saracens', 'NORP'), ('Caliphs', 'NORP')"
"The Greeks, so loquacious in controversy, have not been anxious to celebrate the triumphs of their enemies.","('Greeks', 'NORP')"
The Oriental library of a Frenchman (15) would instruct the most learned mufti of the East; and perhaps the Arabs might not find in a single historian so clear and comprehensive a narrative of their own exploits as that which will be deduced in the ensuing sheets.,"('Oriental', 'NORP'), ('Frenchman', 'NORP'), ('15', 'CARDINAL'), ('East', 'LOC'), ('Arabs', 'NORP')"
"The ambition of the caliphs provided an immediate
 exercise for the restless spirit of the Saracens: their
 valour was united in the prosecution of a holy war; and their
 enthusiasm was equally confirmed by opposition and victory.","('Saracens', 'NORP')"
"The art and genius of history have ever been unknown to the Asiatics;(14) they are ignorant of the laws of criticism; and our monkish chronicle of the same period may be compared to their most popular works, which are never vivified by the spirit of philosophy and freedom.","('Asiatics', 'NORP'), ('14', 'CARDINAL')"
"The birth of Mahomet was fortunately placed in the most
 degenerate and disorderly period of the Persians, the
 Romans, and the Barbarians of Europe: the empires of Trajan, or even of Constantine or Charlemagne, would have repelled the assault of the naked Saracens, and the torrent of fanaticism might have been obscurely lost in the sands of Arabia.","('Mahomet', 'PERSON'), ('Persians', 'NORP'), ('Romans', 'NORP'), ('Barbarians', 'NORP'), ('Europe', 'LOC'), ('Trajan', 'LOC'), ('Constantine', 'PERSON'), ('Charlemagne', 'PERSON'), ('Saracens', 'NORP'), ('Arabia', 'GPE')"
"The courage of Abubeker,
 (4) Omar, (5) and Othman, (6) had indeed been tried in the
 persecution and wars of the prophet; and the personal
 assurance of paradise must have taught them to despise the
 pleasures and dangers of the present world.","('Abubeker', 'PERSON'), ('4', 'CARDINAL'), ('Omar', 'PERSON'), ('5', 'CARDINAL'), ('Othman', 'PERSON'), ('6', 'CARDINAL')"
"The example of Mahomet had excited a spirit of
 fanaticism or imposture, and several of his rivals presumed
 to imitate the conduct, and defy the authority, of the
 living prophet.","('Mahomet', 'PERSON')"
"The habits of faith and obedience were not sufficiently
 confirmed; and many of the new converts regretted the
 venerable antiquity of the law of Moses, or the rites and
 mysteries of the Catholic church; or the idols, the
 sacrifices, the joyous festivals, of their Pagan ancestors.","('Moses', 'PERSON'), ('Catholic', 'NORP'), ('Pagan', 'NORP')"
"The heroic courage of Ali, (7) the consummate prudence of Moawiyah, (8) excited the emulation of their subjects; and the talents which had been exercised in the
 school of civil discord were more usefully applied to
 propagate the faith and dominion of the prophet.","('Ali', 'PERSON'), ('7', 'CARDINAL'), ('Moawiyah', 'PERSON')"
"The inconstant tribes accepted, with humble repentance, the duties of prayer, and fasting, and alms; and, after some examples of success and severity, the most daring apostates fell prostrate before the sword of the Lord and of Caled.","('Caled', 'PERSON')"
"The increasing myriads,
 who acknowledged Mahomet as their king and prophet, had been
 compelled by his arms, or allured by his prosperity.","('Mahomet', 'PERSON')"
"The jarring interests and hereditary feuds of the Arabian
 tribes had not yet coalesced in a system of union and
 subordination; and the Barbarians were impatient of the
 mildest and most salutary laws that curbed their passions,
 or violated their customs.","('Arabian', 'NORP'), ('Barbarians', 'NORP')"
The proposal was answered by Mahomet with contempt; but the rapid progress of the impostor awakened the fears of his successor: forty thousand Moslems were assembled under the standard of Caled; and the existence of their faith was resigned to the event of a decisive battle.,"('Mahomet', 'PERSON'), ('forty thousand', 'CARDINAL'), ('Moslems', 'NORP'), ('Caled', 'PERSON')"
"The revolution of Arabia had not changed the character of
 the Arabs: the death of Mahomet was the signal of
 independence; and the hasty structure of his power and
 religion tottered to its foundations.","('Arabia', 'GPE'), ('Arabs', 'NORP'), ('Mahomet', 'PERSON')"
"The various rebels of Arabia without a chief or a cause, were speedily suppressed by the power and
 discipline of the rising monarchy; and the whole nation
 again professed, and more steadfastly held, the religion of
 the Koran.","('Arabia', 'GPE'), ('Koran', 'WORK_OF_ART')"
"The women and children were safely lodged in the cavities of the mountains: the warriors, marching under eleven banners, diffused the terror of their arms; and the appearance of a military force revived and confirmed the loyalty of the faithful.","('eleven', 'CARDINAL')"
"These
 timid maxims of policy were disdained by the magnanimity or
 enthusiasm of the Arabian caliphs.","('Arabian', 'NORP')"
"They submitted with reluctance
 to the religious precepts of the Koran, the abstinence from
 wine, the fast of the Ramadan, and the daily repetition of
 five prayers; and the alms and tithes, which were collected
 for the treasury of Medina, could be distinguished only by a
 name from the payment of a perpetual and ignominious
 tribute.","('Koran', 'WORK_OF_ART'), ('five', 'CARDINAL'), ('Medina', 'PERSON')"
"Under his reign, and that of his predecessor, the conquerors
 of the East were the trusty servants of God and the people;
 the mass of the public treasure was consecrated to the
 expenses of peace and war; a prudent mixture of justice and
 bounty maintained the discipline of the Saracens, and they
 united, by a rare felicity, the despatch and execution of
 despotism with the equal and frugal maxims of a republican
 government.","('East', 'LOC'), ('Saracens', 'NORP'), ('republican', 'NORP')"
"Union of the Arabs, A.D. 632","('Union of the Arabs', 'PERSON'), ('A.D. 632', 'DATE')"
"When Abubeker
 assumed the office of caliph, he enjoined his daughter
 Ayesha to take a strict account of his private patrimony,
 that it might be evident whether he were enriched or
 impoverished by the service of the state.","('Abubeker', 'PERSON'), ('Ayesha', 'PERSON')"
"With the same vigour and
 success they invaded the successors of Augustus and those of
 Artaxerxes; and the rival monarchies at the same instant
 became the prey of an enemy whom they had been so long
 accustomed to despise.","('Augustus', 'PERSON'), ('Artaxerxes', 'NORP')"
"Yet the abstinence and humility of Omar were not
 inferior to the virtues of Abubeker: his food consisted of
 barley bread or dates; his drink was water; he preached in a
 gown that was torn or tattered in twelve places; and the
 Persian satrap, who paid his homage to the conqueror, found
 him asleep among the beggars on the steps of the mosch of
 Medina.","('Omar', 'PERSON'), ('Abubeker', 'PERSON'), ('twelve', 'CARDINAL'), ('Persian', 'NORP'), ('Medina', 'GPE')"
"Yet the spoils
 of unknown nations were continually laid at the foot of
 their throne, and the uniform ascent of the Arabian
 greatness must be ascribed to the spirit of the nation
 rather than the abilities of their chiefs.","('Arabian', 'NORP')"
