Sentence,Entities
"Among the auxiliaries, the bravest
 and most faithful bands were placed under the command of
 praefects and centurions, and severely trained in the arts
 of Roman discipline; but the far greater part retained those
 arms, to which the nature of their country, or their early
 habits of life, more peculiarly adapted them.","('Roman', 'NORP')"
"And yet so sensible were the Romans of the imperfection of
 valour without skill and practice, that, in their language,
 the name of an army was borrowed from the word which
 signified exercise. (36)","('Romans', 'NORP')"
"As far as we can either trace or
 credit the resemblance of manners and language, Spain, Gaul,
 and Britain were peopled by the same hardy race of savages.","('Spain', 'GPE'), ('Gaul', 'PERSON'), ('Britain', 'GPE')"
"As soon as the Roman had darted his pilum he drew his sword, and rushed forwards to close with the enemy.","('Roman', 'NORP')"
"As the authors of
 almost every revolution that distracted the empire, the
 Praetorians will, very soon, and very loudly, demand our
 attention; but in their arms and institution, we cannot find
 any circumstance which discriminated them from the legions,
 unless it were a more splendid appearance, and a less rigid
 discipline. (65)","('Praetorians', 'NORP')"
"Asia Minor
 Such was the state of Europe under the Roman emperors.","('Asia', 'LOC'), ('Europe', 'LOC'), ('Roman', 'NORP')"
"At the very time
 when Domitian, confined to his palace, felt the terrors
 which he inspired; his legions, under the command of the
 virtuous Agricola, defeated the collected force of the
 Caledonians at the foot of the Grampian hills; and his
 fleets, venturing to explore an unknown and dangerous
 navigation, displayed the Roman arms round every part of the
 island.","('Domitian', 'PERSON'), ('Agricola', 'ORG'), ('Caledonians', 'NORP'), ('the Grampian hills', 'LOC'), ('Roman', 'NORP')"
"Augustus himself, in the victory of Actium, had seen the superiority of his own light frigates (they were called Liburnians) over the lofty but unwieldy castles of his rivals. (67)","('Augustus', 'PERSON'), ('Actium', 'PERSON'), ('Liburnians', 'PERSON'), ('67', 'CARDINAL')"
"Before Britain lost her freedom, the country was irregularly
 divided between thirty tribes of barbarians, of whom the
 most considerable were the Belgae in the West, the Brigantes
 in the North, the Silures in South Wales, and the Iceni in
 Norfolk and Suffolk. (73)","('Britain', 'GPE'), ('thirty', 'CARDINAL'), ('Belgae', 'NORP'), ('West', 'LOC'), ('Brigantes', 'LOC'), ('North', 'LOC'), ('Silures', 'LOC'), ('South Wales', 'GPE'), ('Iceni', 'GPE'), ('Norfolk', 'GPE'), ('Suffolk', 'GPE'), ('73', 'CARDINAL')"
"Before they yielded to the Roman arms, they often disputed
 the field, and often renewed the contest.","('Roman', 'NORP')"
"Besides a lighter spear, the legionary soldier grasped in
 his right hand the formidable pilum, a ponderous javelin,
 whose utmost length was about six feet, and which was
 terminated by a massy triangular point of steel of eighteen
 inches.","('about six feet', 'QUANTITY'), ('eighteen\r\n inches', 'QUANTITY')"
"Besides their arms,
 which the legionaries scarcely considered as an encumbrance,
 they were laden with their kitchen furniture, the
 instruments of fortification, and the provision of many
 days. (62)","('many\r\n days', 'DATE'), ('62', 'CARDINAL')"
"Besides these two ports,  which may be considered as the principal seats of the Roman
 navy, a very considerable force was stationed at Frejus, on
 the coast of Provence, and the Euxine was guarded by forty
 ships, and three thousand soldiers.","('two', 'CARDINAL'), ('Roman', 'NORP'), ('Frejus', 'GPE'), ('Provence', 'GPE'), ('Euxine', 'PRODUCT'), ('forty', 'CARDINAL'), ('three thousand', 'CARDINAL')"
Britain,"('Britain', 'GPE')"
"Budzak, Crim Tartary, Circassia,
 and Mingrelia, are the modern appellations of those savage
 countries. (82)","('Budzak', 'GPE'), ('Crim Tartary', 'PERSON'), ('Circassia', 'GPE'), ('Mingrelia', 'GPE'), ('82', 'CARDINAL')"
"But it was
 soon discovered by reflection, as well by the event, that
 the strength of the phalanx was unable to contend with the
 activity of the legion. (49)","('49', 'CARDINAL')"
"But the death of Trajan soon clouded the
 splendid prospect; and it was justly to be dreaded that so
 many distant nations would throw off the unaccustomed yoke,
 when they were no longer restrained by the powerful hand
 which had imposed it.","('Trajan', 'PERSON')"
"But the superior merit of Agricola soon occasioned his
 removal from the government of Britain; and for ever
 disappointed this rational, though extensive scheme of
 conquest.","('Agricola', 'ORG'), ('Britain', 'GPE')"
"But the tranquil life of Antoninus Pius
 was spent in the bosom of Italy; and, during the
 twenty-three years that he directed public administration,
 the longest journeys of that amiable prince extended no
 farther than from his palace in Rome to the retirement of
 his Lanuvian Villa. (26)","('Antoninus Pius', 'PERSON'), ('Italy', 'GPE'), ('the\r\n twenty-three years', 'DATE'), ('Rome', 'GPE'), ('Lanuvian Villa', 'PERSON'), ('26', 'CARDINAL')"
"But though Terminus had resisted the majesty of Jupiter, he submitted
 to the authority of the emperor Hadrian. (23)","('Terminus', 'ORG'), ('Jupiter', 'LOC'), ('Hadrian', 'PERSON'), ('23', 'CARDINAL')"
"By
 its situation that celebrated kingdom is included within the
 immense peninsula of Africa; but it is accessible only on
 the side of Asia, whose revolutions, in almost every period
 of history, Egypt has humbly obeyed.","('Africa', 'LOC'), ('Asia', 'LOC'), ('Egypt', 'GPE')"
"By every
 honourable expedient they invited the friendship of the
 barbarians; and endeavoured to convince mankind that the
 Roman power, raised above the temptation of conquest, was
 actuated only by the love of order and justice.","('Roman', 'NORP')"
"Careless of the difference of seasons and of
 climates, he marched on foot, and bare-headed, over the
 snows of Caledonia, and the sultry plains of the Upper
 Egypt; nor was there a province of the empire which, in the
 course of his reign, was not honoured with the presence of
 the monarch. (25)","('Caledonia', 'LOC'), ('the Upper\r\n Egypt', 'LOC'), ('25', 'CARDINAL')"
"Censure, which arraigns the public actions and
 the private motives of princes, has ascribed to envy, a
 conduct, which might be attributed to the prudence and
 moderation of Hadrian.","('Censure', 'ORG'), ('Hadrian', 'PERSON')"
"Confident in the strength of their mountains, they were the
 last who submitted to the arms of Rome, and the first who
 threw off the yoke of the Arabs.","('Rome', 'GPE'), ('first', 'ORDINAL'), ('Arabs', 'NORP')"
"Conquest of Britian was the first exception to it
 The only accession which the Roman empire received, during
 the first century of the Christian era, was the province of
 Britain.","('Britian', 'NORP'), ('first', 'ORDINAL'), ('Roman', 'NORP'), ('the first century of the Christian era', 'DATE'), ('Britain', 'GPE')"
"Conquest of Dacia; the second exception
 Such was the state of the Roman frontiers, and such the
 maxims of Imperial policy, from the death of Augustus to the
 accession of Trajan.","('Conquest of Dacia', 'WORK_OF_ART'), ('second', 'ORDINAL'), ('Roman', 'NORP'), ('Imperial', 'ORG'), ('Augustus', 'PERSON'), ('Trajan', 'PERSON')"
"Conquest of Trajan in the east
 Trajan was ambitious of fame; and as long as mankind shall
 continue to bestow more liberal applause on their destroyers
 than on their benefactors, the thirst of military glory will
 ever be the vice of the most exalted characters.","('Trajan', 'PERSON'), ('Trajan', 'PERSON')"
"Considerable levies were regularly made among the
 provincials, who had not yet deserved the honourable
 distinction of Romans.","('Romans', 'NORP')"
Contrast of Hadrian and Antoninus Pius,"('Hadrian', 'PERSON'), ('Antoninus Pius', 'PERSON')"
"Crete, or Candia, with
 Cyprus, and most of the smaller islands of Greece and Asia,
 have been subdued by the Turkish arms; whilst the little
 rock of Malta defies their power, and has emerged, under the
 government of its military Order, into fame and opulence.","('Crete', 'GPE'), ('Candia', 'GPE'), ('Cyprus', 'GPE'), ('Greece', 'GPE'), ('Asia', 'LOC'), ('Turkish', 'NORP'), ('Malta', 'GPE'), ('Order', 'ORG')"
"Cyrene, situate towards the
 west, and along the sea-coast, was first a Greek colony,
 afterwards a province of Egypt, and is now lost in the
 desert of Barca.","('Cyrene', 'GPE'), ('first', 'ORDINAL'), ('Greek', 'NORP'), ('Egypt', 'GPE'), ('Barca', 'LOC')"
"Dalmatia
 Dalmatia, to which the name of Illyricum more properly
 belonged, was a long but narrow tract between the Save and
 the Adriatic.","('Dalmatia\r\n Dalmatia', 'GPE'), ('Illyricum', 'GPE'), ('Adriatic', 'LOC')"
"Dazzled with the extensive sway, the irresistible strength,
 and the real or affected moderation of the emperors, they
 permitted themselves to despise, and sometimes to forget,
 the outlying countries which had been left in the enjoyment
 of a barbarous independence; and they gradually usurped the
 licence of confounding the Roman monarchy with the globe of
 the earth. (88)","('Roman', 'NORP'), ('88', 'CARDINAL')"
Defensive wars of Marcus Antoninus,"('Marcus Antoninus', 'PERSON')"
"During a
 long period of forty-three years their virtuous labours were
 crowned with success; and if we except a few slight
 hostilities that served to exercise the legions of the
 frontier, the reigns of Hadrian and Antoninus Pius offer the
 fair prospect of universal peace. (27)","('forty-three years', 'DATE'), ('Hadrian', 'PERSON'), ('Antoninus Pius', 'PERSON'), ('27', 'CARDINAL')"
"During a happy period (A.D. 98-180) of more than
 fourscore years, the public administration was conducted by
 the virtue and abilities of Nerva, Trajan, Hadrian, and the
 two Antonines.","('A.D. 98-180', 'DATE'), ('more than\r\n fourscore years', 'DATE'), ('Nerva', 'GPE'), ('Trajan', 'GPE'), ('Hadrian', 'PERSON'), ('two', 'CARDINAL'), ('Antonines', 'NORP')"
"During many ages, the prediction, as it is usual, contributed to its own accomplishment.","('many ages', 'DATE')"
Egypt,"('Egypt', 'GPE')"
"Engaged in the
 pursuit of pleasure, or in the exercise of tyranny, the
 first Caesars seldom showed themselves to the armies, or to
 the provinces; nor were they disposed to suffer, that those
 triumphs which their indolence neglected should be usurped
 by the conduct and valour of their lieutenants.","('first', 'ORDINAL')"
Even Italy was not left destitute of a military force.,"('Italy', 'GPE')"
"Experience seems at length to have convinced the ancients, that as soon as their galleys exceeded two, or at the most three ranks of oars, they were suited rather for vain pomp than for real service.","('two', 'CARDINAL'), ('three', 'CARDINAL')"
"From such
 laudable arts did the valour of the Imperial troops receive
 a degree of firmness and docility, unattainable by the
 impetuous and irregular passions of barbarians.","('Imperial', 'NORP')"
"Gaul
 Ancient Gaul, as it contained the whole country between the
 Pyrenees, the Alps, the Rhine, and the Ocean, was of greater
 extent than modern France.","('Gaul\r\n Ancient Gaul', 'PERSON'), ('Pyrenees', 'LOC'), ('Alps', 'LOC'), ('Rhine', 'LOC'), ('Ocean', 'LOC'), ('France', 'GPE')"
General idea of the Roman empire,"('Roman', 'NORP')"
"He bequeathed, as a valuable legacy to his successors, the advice of confining
 the empire within those limits, which Nature seemed to have
 placed as its permanent bulwarks and boundaries; on the west
 the Atlantic ocean; the Rhine and Danube on the north; the
 Euphrates on the east; and towards the south, the sandy
 deserts of Arabia and Africa. (4)","('Atlantic', 'LOC'), ('Rhine', 'LOC'), ('Danube', 'LOC'), ('Euphrates', 'LOC'), ('Arabia', 'LOC'), ('Africa', 'LOC'), ('4', 'CARDINAL')"
"He descended the river Tigris
 in triumph, from the mountains of Armenia to the Persian
 gulf.","('Tigris', 'LOC'), ('Armenia', 'GPE'), ('the Persian\r\n gulf', 'LOC')"
"He enjoyed the honour of being the first, as he was
 the last, of the Roman generals, who ever navigated that
 remote sea.","('first', 'ORDINAL'), ('Roman', 'NORP')"
"He had
 observed that the island is almost divided into two unequal
 parts by the opposite gulfs, or, as they are now called, the
 Firths of Scotland.","('two', 'CARDINAL'), ('the\r\n Firths of Scotland', 'ORG')"
"He may impress a juster image of the greatness of
 Rome, by observing that the empire was above two thousand
 miles in breadth, from the wall of Antoninus and the
 northern limits of Dacia, to mount Atlas and the tropic of
 Cancer; that it extended, in length, more than three
 thousand miles from the Western Ocean to the Euphrates; that
 it was situated in the finest part of the Temperate Zone,
 between the twenty-fourth and fifty-sixth degrees of
 northern latitude; and that it was supposed to contain above
 sixteen hundred thousand square miles, for the most part of
 fertile and well-cultivated land. (89)","('Rome', 'GPE'), ('two thousand\r\n miles', 'QUANTITY'), ('Antoninus', 'LOC'), ('Dacia', 'GPE'), ('Atlas', 'LOC'), ('more than three\r\n thousand miles', 'QUANTITY'), ('the Western Ocean', 'LOC'), ('Euphrates', 'LOC'), ('the Temperate Zone', 'LOC'), ('twenty-fourth', 'CARDINAL'), ('fifty-sixth degrees', 'QUANTITY'), ('sixteen hundred thousand square miles', 'QUANTITY')"
"He restored to the Parthians the
 election of an independent sovereign, withdrew the Roman
 garrisons from the provinces of Armenia, Mesopotamia, and
 Assyria, and, in compliance with the precept of Augustus,
 once more established the Euphrates as the frontier of the
 empire. (24)","('Parthians', 'NORP'), ('Roman', 'NORP'), ('Armenia', 'GPE'), ('Mesopotamia', 'GPE'), ('Assyria', 'GPE'), ('Augustus', 'PERSON'), ('Euphrates', 'LOC'), ('24', 'CARDINAL')"
"His
 sword was a short well-tempered Spanish blade, that carried
 a double edge, and was alike suited to the purpose of
 striking or of pushing; but the soldier was always
 instructed to prefer the latter use of his weapon, as his
 own body remained less exposed, whilst he inflicted a more
 dangerous wound on his adversary.","('Spanish', 'NORP')"
"His fleets ravaged the coasts of Arabia; and
 Trajan vainly flattered himself that he was approaching
 towards the confines of India. (20)","('Arabia', 'LOC'), ('Trajan', 'PERSON'), ('India', 'GPE'), ('20', 'CARDINAL')"
"His generals, in the early part of his reign, attempted the
 reduction of Ethiopia and Arabia Felix.","('Ethiopia', 'GPE'), ('Arabia Felix', 'GPE')"
"If we
 inquire into the present state of those countries, we shall
 find that, on the left hand of the Danube, Temeswar and
 Transylvania have been annexed, after many revolutions, to
 the crown of Hungary; whilst the principalities of Moldavia
 and Wallachia acknowledge the supremacy of the Ottoman
 Porte.","('Danube', 'LOC'), ('Temeswar', 'GPE'), ('Transylvania', 'GPE'), ('Hungary', 'GPE'), ('Moldavia', 'GPE'), ('Wallachia', 'GPE'), ('the Ottoman\r\n Porte', 'GPE')"
"If we review
 Amount of the whole establishment
 this general state of the Imperial forces; of the cavalry as
 well as infantry; of the legions, the auxiliaries, the  guards, and the navy; the most liberal computation will not  allow us to fix the entire establishment by sea and by land  at more than four hundred and fifty thousand men- a military power, which, however, formidable it may seem, was equalled by a monarch of the last century, whose kingdom was confined
 within a single province of the Roman empire.","('Imperial', 'ORG'), ('more than four hundred and fifty thousand', 'CARDINAL'), ('the last century', 'DATE'), ('Roman', 'NORP')"
"Imitated by his successors
 Happily for the repose of mankind, the moderate system
 recommended by the wisdom of Augustus, was adopted by the
 fears and vices of his immediate successors.","('Augustus', 'PERSON')"
"In all
 levies, a just preference was given to the climates of the
 North over those of the South: the race of men born to the
 exercise of arms was sought for in the country rather than
 in cities; and it was very reasonably presumed, that the
 hardy occupations of smiths, carpenters, and huntsmen, would
 supply more vigour and resolution than the sedentary trades
 which are employed in the service of luxury. (32)","('North', 'LOC'), ('South', 'LOC')"
"In the midst of peace,
 the Roman troops familiarised themselves with the practice
 of war; and it is prettily remarked by an ancient historian
 who had fought against them, that the effusion of blood was
 the only circumstance which distinguished a field of battle
 from a field of exercise.","('Roman', 'NORP')"
"In the midst of the camp,
 the praetorium, or general's quarters, rose above the
 others; the cavalry, the infantry, and the auxiliaries
 occupied their respective stations; the streets were broad
 and perfectly straight, and a vacant space of two hundred
 feet was left on all sides, between the tents and the
 rampart.","('two hundred\r\n feet', 'QUANTITY')"
"In the time of the Antonines, the martial
 regions of Thrace, from the mountains of Haemus and Rhodope,
 to the Bosphorus and the Hellespont, had assumed the form of
 a province.","('Antonines', 'NORP'), ('Thrace', 'LOC'), ('Haemus', 'LOC'), ('Rhodope', 'GPE'), ('Bosphorus', 'LOC'), ('Hellespont', 'GPE')"
"In this place we may observe that the northern
 shores of the Euxine, beyond Trebizond in Asia, and beyond
 the Danube in Europe, acknowledged the sovereignty of the
 emperors, and received at their hands either tributary
 princes or Roman garrisons.","('Euxine', 'LOC'), ('Trebizond', 'LOC'), ('Asia', 'LOC'), ('Danube', 'LOC'), ('Europe', 'LOC'), ('Roman', 'NORP')"
"In this single instance the successors of Caesar
 and Augustus were persuaded to follow the example of the
 former, rather than the precept of the latter.","('Caesar', 'PERSON'), ('Augustus', 'PERSON')"
"Inclined to peace by his temper and situation, it
 was easy for him to discover that Rome, in her present
 exalted situation, had much less to hope than to fear from
 the chance of arms; and that, in the prosecution of remote
 wars, the undertaking became every day more difficult, the
 event more doubtful, and the possession more precarious, and
 less beneficial.","('Rome', 'GPE')"
"Instead of being confined within
 the walls of fortified cities, which the Romans considered
 as the refuge of weakness or pusillanimity, the legions were
 encamped on the banks of the great rivers, and along the
 frontiers of the barbarians.","('Romans', 'NORP')"
"Instead of exposing his person and his legions
 to the arrows of the Parthians, he obtained, by an
 honourable treaty, the restitution of the standards and
 prisoners which had been taken in the defeat of Crassus. (1)","('Parthians', 'NORP'), ('Crassus', 'PERSON'), ('1', 'CARDINAL')"
"Introduction
 IN the second century of the Christian era, the Empire of
 Rome comprehended the fairest part of the earth, and the
 most civilised portion of mankind.","('the second century', 'DATE'), ('Christian', 'NORP'), ('the Empire of\r\n Rome', 'GPE')"
"It comprehended all England, Wales, and the
 Lowlands of Scotland, as far as Dumbarton and Edinburgh.","('England', 'GPE'), ('Wales', 'GPE'), ('Lowlands', 'ORG'), ('Scotland', 'GPE'), ('Dumbarton', 'GPE'), ('Edinburgh', 'GPE')"
"It consisted in ten military engines of the largest, and fifty-five of a smaller size; but all of which, either in an oblique or horizontal manner, discharged stones and darts with irresistible violence. (59)","('ten', 'CARDINAL'), ('fifty-five', 'CARDINAL')"
"It formerly divided Maesia and Dacia, the
 latter of which, as we have already seen, was a conquest of
 Trajan, and the only province beyond the river.","('Maesia', 'GPE'), ('Dacia', 'GPE'), ('Trajan', 'GPE')"
"It had been
 occupied by a powerful colony of Gauls, who settling
 themselves along the banks of the Po, from Piedmont to
 Romagna, carried their arms and diffused their names from
 the Alps to the Apennine.","('Gauls', 'NORP'), ('Po', 'LOC'), ('Piedmont', 'GPE'), ('Romagna', 'GPE'), ('Alps', 'LOC'), ('Apennine', 'PRODUCT')"
"It is
 easier to deplore the fate, than to describe the actual
 condition, of Corsica.","('Corsica', 'GPE')"
"It is not the
 purpose of this work to enter into any minute description of
 the Roman exercises.","('any minute', 'TIME'), ('Roman', 'NORP')"
"It is the design of this, and of the two
 succeeding chapters, to describe the prosperous condition of
 their empire; and afterwards, from the death of Marcus
 Antoninus, to deduce the most important circumstances of its
 decline and fall; a revolution which will ever be
 remembered, and is still felt by the nations of the earth.","('two', 'CARDINAL'), ('Marcus\r\n Antoninus', 'PERSON')"
"It may not be improper to observe, that if we except
 Bohemia, Moravia, the northern skirts of Austria, and a part
 of Hungary, between the Theiss and the Danube, all the other
 dominions of the House of Austria were comprised within the
 limits of the Roman empire.","('Bohemia, Moravia', 'GPE'), ('Austria', 'GPE'), ('Hungary', 'GPE'), ('Theiss', 'LOC'), ('Danube', 'LOC'), ('the House of Austria', 'ORG'), ('Roman', 'NORP')"
"It was an ancient tradition, that when the Capitol was
 founded by one of the Roman kings, the god Terminus (who
 presided over boundaries, and was represented according to
 the fashion of that age by a large stone) alone, among all
 the inferior deities, refused to yield his place to Jupiter
 himself.","('Capitol', 'ORG'), ('one', 'CARDINAL'), ('Roman', 'NORP'), ('Terminus', 'PERSON'), ('Jupiter', 'LOC')"
"It was the policy of the
 ablest generals, and even of the emperors themselves, to
 encourage these military studies by their presence and
 example; and we are informed that Hadrian, as well as
 Trajan, frequently condescended to instruct the
 unexperienced soldiers, to reward the diligent, and
 sometimes to dispute with them the prize of superior
 strength or dexterity. (40)","('Hadrian', 'PERSON'), ('Trajan', 'PERSON')"
"It was, however, scarcely in his power to place
 the superiority of his predecessor in a more conspicuous
 light, than by thus confessing himself unequal to the task
 of defending the conquests of Trajan.","('Trajan', 'PERSON')"
"Italy
 Before the Roman conquest, the country which is now called
 Lombardy was not considered as a part of Italy.","('Italy', 'GPE'), ('Roman', 'NORP'), ('Lombardy', 'GPE'), ('Italy', 'GPE')"
"Its form was an exact quadrangle; and we may calculate that
 a square of about seven hundred yards was sufficient for the
 encampment of twenty thousand Romans; though a similar
 number of our own troops would expose to the enemy a front
 of more than treble that extent.","('about seven hundred yards', 'QUANTITY'), ('twenty thousand', 'CARDINAL'), ('Romans', 'NORP')"
"Its natural boundaries were the Dniester, the
 Teyss [Theiss modern form], or Tibiscus, the Lower Danube,
 and the Euxine Sea.","('Dniester', 'NORP'), ('Teyss', 'NORP'), ('Theiss', 'PRODUCT'), ('Tibiscus', 'GPE'), ('the Lower Danube', 'LOC'), ('the Euxine Sea', 'LOC')"
"Large sheds were erected in
 the winter-quarters of the troops, that their useful labours
 might not receive any interruption from the most tempestuous
 weather; and it was carefully observed, that the arms
 destined to this imitation of war, should be of double the
 weight which was required in real action.","('winter-quarters', 'DATE')"
"Like him the Roman emperor undertook an expedition
 against the nations of the east, but he lamented with a
 sigh, that his advanced age scarcely left him any hopes of
 equalling the renown of the son of Philip. (19)","('Roman', 'NORP'), ('Philip', 'PERSON'), ('19', 'CARDINAL')"
March,"('March', 'DATE')"
Military establishment of the Roman Emperors,"('the Roman Emperors', 'PERSON')"
Moderation of Augustus,"('Moderation of Augustus', 'PERSON')"
"Moesia and Dacia
 After the Danube had received the waters of the Theiss and
 the Save, it acquired, at least among the Greeks, the name
 of Ister. (81)","('Moesia', 'PERSON'), ('Dacia', 'PERSON'), ('Danube', 'LOC'), ('Theiss', 'PRODUCT'), ('Greeks', 'NORP'), ('Ister', 'PERSON'), ('81', 'CARDINAL')"
Navy,"('Navy', 'ORG')"
"Neither the fortitude of Caractacus,
 nor the despair of Boadicea, nor the fanaticism of the
 Druids, could avert the slavery of their country, or resist
 the steady progress of the Imperial generals, who maintained
 the national glory, when the throne was disgraced by the
 weakest, or the most vicious of mankind.","('Caractacus', 'PERSON'), ('Boadicea', 'PERSON'), ('Druids', 'ORG'), ('Imperial', 'NORP')"
"Nor was the legion
 destitute of what, in modern language, would be styled a
Artillery train of artillery.","('Artillery', 'ORG')"
Noricum and Pannonia,"('Noricum', 'PERSON'), ('Pannonia', 'PERSON')"
"Notwithstanding the change of masters and of
 religion, the new city of Rome, founded by Constantine on
 the banks of the Bosphorus, has ever since remained the
 capital of a great monarchy.","('Rome', 'GPE'), ('Constantine', 'PERSON'), ('Bosphorus', 'LOC')"
"Number and disposition of the legions
 Such were the arts of war by which the Roman emperors
 defended their extensive conquests, and preserved a military
 spirit, at a time when every other virtue was oppressed by
 luxury and despotism.","('Roman', 'NORP')"
"Of the larger islands,
 the two Baleares, which derive their name of Majorca and
 Minorca from their respective size, are subject at present,
 the former to Spain, the latter to Great Britain.","('two', 'CARDINAL'), ('Baleares', 'NORP'), ('Majorca', 'GPE'), ('Minorca', 'GPE'), ('Spain', 'GPE'), ('Great Britain', 'GPE')"
"Of the native
 barbarians, the Celtiberians were the most powerful, as the
 Cantabrians and Asturians proved the most obstinate.","('Celtiberians', 'NORP'), ('Cantabrians', 'NORP'), ('Asturians', 'NORP')"
"Of these Liburnians he composed the two fleets of Ravenna and Misenum, destined to command, the one the eastern, the other the western division of the  Mediterranean; and to each of the squadrons he attached a  body of several thousand marines.","('Liburnians', 'NORP'), ('two', 'CARDINAL'), ('Ravenna', 'GPE'), ('Misenum', 'GPE'), ('Mediterranean', 'LOC'), ('several thousand', 'CARDINAL')"
"On his first
 entrance into the service, an oath was administered to him,
 with every circumstance of solemnity.","('first', 'ORDINAL')"
"On that celebrated ground the first
 consuls deserved triumphs; their successors adorned villas,
 and their posterity have erected convents. (76) Capua and
 Campania possessed the immediate territory of Naples; the
 rest of the kingdom was inhabited by many warlike nations,
 the Marsi, the Samnites, the Apulians, and the Lucanians;
 and the sea coasts had been covered by the flourishing
 colonies of the Greeks.","('first', 'ORDINAL'), ('Capua', 'GPE'), ('Campania', 'GPE'), ('Naples', 'GPE'), ('Marsi', 'NORP'), ('Samnites', 'NORP'), ('Apulians', 'NORP'), ('Lucanians', 'NORP'), ('Greeks', 'NORP')"
"On the opposite
 side, the province of Cilicia was terminated by the
 mountains of Syria: the inland country, separated from the
 Roman Asia by the river Halys, and from Armenia by the
 Euphrates, had once formed the independent kingdom of
 Cappadocia.","('Cilicia', 'GPE'), ('Syria', 'GPE'), ('the\r\n Roman Asia', 'LOC'), ('Halys', 'LOC'), ('Armenia', 'GPE'), ('Euphrates', 'LOC'), ('Cappadocia', 'GPE')"
"On the right hand of the Danube, Maesia, which,
 during the middle ages, was broken into the barbarian
 kingdoms of Servia and Bulgaria, is again united in Turkish
 slavery.","('Danube', 'LOC'), ('Maesia', 'PERSON'), ('Servia', 'GPE'), ('Bulgaria', 'GPE'), ('Turkish', 'NORP')"
"Pacific system of Hadrian and the two Antonines
 Notwithstanding this difference in their personal conduct,
 the general system of Augustus was equally adopted and
 uniformly pursued by Hadrian and by the two Antonines.","('Pacific', 'LOC'), ('Hadrian', 'PERSON'), ('two', 'CARDINAL'), ('Augustus', 'PERSON'), ('Hadrian', 'PERSON'), ('two', 'CARDINAL'), ('Antonines', 'PRODUCT')"
